,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,9805 Katy Freeway,Suite G-200,Houston,TX,77024,United States,281 675 9000,https://www.murphyoilcorp.com,Oil & Gas E&P,Energy,"Murphy Oil Corporation, together with its subsidiaries, operates as an oil and natural gas exploration and production company in the United States, Canada, and internationally. It explores for and produces crude oil, natural gas, and natural gas liquids. The company was formerly known as Murphy Corporation and changed its name to Murphy Oil Corporation in 1964. The company was incorporated in 1950 and is headquartered in Houston, Texas.",691,"{'maxAge': 1, 'name': 'Mr. Roger W. Jenkins', 'age': 60, 'title': 'CEO, Pres & Director', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 3269678, 'exercisedValue': 5868870, 'unexercisedValue': 0}",1,4,4,1,1,1693526400,1672444800,86400,2,46.16,45.79,45.2,46.19,46.16,45.79,45.2,46.19,1.1,0.0238,1691712000,0.16229999,3.72,2.386929,6.995363,7.6972785,2723351,2723351,1613208,1572800,1572800,45.26,45.26,1000,800,7067575296,31.9,51.29,2.0280359,43.5398,40.24395,1.05,0.022746965,USD,9700390912,0.29204,147790099,156155008,4399577,4180135,1690761600,1693440000,0.028199999,0.05712,0.79670995,3.14,0.039,33.52,1.3502386,1672444800,1703980800,1688083200,-0.72,1018662976,6.47,5.88,-0.93,1158:1000,1378166400,2.784,4.043,NYQ,EQUITY,MUR,MUR,Murphy Oil Corporation,Murphy Oil Corporation,322151400,America/New_York,EDT,-14400000,45.26,67.0,40.0,49.93,50.0,2.5,buy,15,369355008,2.365,2399520000,2707239936,0.753,0.84,3484935936,50.239,22.382,0.08804,0.22309999,3035381000,80791248,1956169984,-0.724,-0.32,0.72922,0.68854,0.42080003,USD,
1,9805 Katy Freeway,Suite G-200,Houston,TX,77024,United States,281 675 9000,https://www.murphyoilcorp.com,Oil & Gas E&P,Energy,"Murphy Oil Corporation, together with its subsidiaries, operates as an oil and natural gas exploration and production company in the United States, Canada, and internationally. It explores for and produces crude oil, natural gas, and natural gas liquids. The company was formerly known as Murphy Corporation and changed its name to Murphy Oil Corporation in 1964. The company was incorporated in 1950 and is headquartered in Houston, Texas.",691,"{'maxAge': 1, 'name': 'Mr. Thomas J. Mireles', 'age': 49, 'title': 'Exec. VP & CFO', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 1200303, 'exercisedValue': 259110, 'unexercisedValue': 0}",1,4,4,1,1,1693526400,1672444800,86400,2,46.16,45.79,45.2,46.19,46.16,45.79,45.2,46.19,1.1,0.0238,1691712000,0.16229999,3.72,2.386929,6.995363,7.6972785,2723351,2723351,1613208,1572800,1572800,45.26,45.26,1000,800,7067575296,31.9,51.29,2.0280359,43.5398,40.24395,1.05,0.022746965,USD,9700390912,0.29204,147790099,156155008,4399577,4180135,1690761600,1693440000,0.028199999,0.05712,0.79670995,3.14,0.039,33.52,1.3502386,1672444800,1703980800,1688083200,-0.72,1018662976,6.47,5.88,-0.93,1158:1000,1378166400,2.784,4.043,NYQ,EQUITY,MUR,MUR,Murphy Oil Corporation,Murphy Oil Corporation,322151400,America/New_York,EDT,-14400000,45.26,67.0,40.0,49.93,50.0,2.5,buy,15,369355008,2.365,2399520000,2707239936,0.753,0.84,3484935936,50.239,22.382,0.08804,0.22309999,3035381000,80791248,1956169984,-0.724,-0.32,0.72922,0.68854,0.42080003,USD,
2,9805 Katy Freeway,Suite G-200,Houston,TX,77024,United States,281 675 9000,https://www.murphyoilcorp.com,Oil & Gas E&P,Energy,"Murphy Oil Corporation, together with its subsidiaries, operates as an oil and natural gas exploration and production company in the United States, Canada, and internationally. It explores for and produces crude oil, natural gas, and natural gas liquids. The company was formerly known as Murphy Corporation and changed its name to Murphy Oil Corporation in 1964. The company was incorporated in 1950 and is headquartered in Houston, Texas.",691,"{'maxAge': 1, 'name': 'Mr. Eric M. Hambly', 'age': 47, 'title': 'Exec. VP of Operations', 'yearBorn': 1975, 'fiscalYear': 2022, 'totalPay': 1469726, 'exercisedValue': 460755, 'unexercisedValue': 0}",1,4,4,1,1,1693526400,1672444800,86400,2,46.16,45.79,45.2,46.19,46.16,45.79,45.2,46.19,1.1,0.0238,1691712000,0.16229999,3.72,2.386929,6.995363,7.6972785,2723351,2723351,1613208,1572800,1572800,45.26,45.26,1000,800,7067575296,31.9,51.29,2.0280359,43.5398,40.24395,1.05,0.022746965,USD,9700390912,0.29204,147790099,156155008,4399577,4180135,1690761600,1693440000,0.028199999,0.05712,0.79670995,3.14,0.039,33.52,1.3502386,1672444800,1703980800,1688083200,-0.72,1018662976,6.47,5.88,-0.93,1158:1000,1378166400,2.784,4.043,NYQ,EQUITY,MUR,MUR,Murphy Oil Corporation,Murphy Oil Corporation,322151400,America/New_York,EDT,-14400000,45.26,67.0,40.0,49.93,50.0,2.5,buy,15,369355008,2.365,2399520000,2707239936,0.753,0.84,3484935936,50.239,22.382,0.08804,0.22309999,3035381000,80791248,1956169984,-0.724,-0.32,0.72922,0.68854,0.42080003,USD,
3,9805 Katy Freeway,Suite G-200,Houston,TX,77024,United States,281 675 9000,https://www.murphyoilcorp.com,Oil & Gas E&P,Energy,"Murphy Oil Corporation, together with its subsidiaries, operates as an oil and natural gas exploration and production company in the United States, Canada, and internationally. It explores for and produces crude oil, natural gas, and natural gas liquids. The company was formerly known as Murphy Corporation and changed its name to Murphy Oil Corporation in 1964. The company was incorporated in 1950 and is headquartered in Houston, Texas.",691,"{'maxAge': 1, 'name': 'Mr. E. Ted Botner', 'age': 57, 'title': 'Sr. VP, Gen. Counsel & Corp. Sec.', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 1071135, 'exercisedValue': 346915, 'unexercisedValue': 0}",1,4,4,1,1,1693526400,1672444800,86400,2,46.16,45.79,45.2,46.19,46.16,45.79,45.2,46.19,1.1,0.0238,1691712000,0.16229999,3.72,2.386929,6.995363,7.6972785,2723351,2723351,1613208,1572800,1572800,45.26,45.26,1000,800,7067575296,31.9,51.29,2.0280359,43.5398,40.24395,1.05,0.022746965,USD,9700390912,0.29204,147790099,156155008,4399577,4180135,1690761600,1693440000,0.028199999,0.05712,0.79670995,3.14,0.039,33.52,1.3502386,1672444800,1703980800,1688083200,-0.72,1018662976,6.47,5.88,-0.93,1158:1000,1378166400,2.784,4.043,NYQ,EQUITY,MUR,MUR,Murphy Oil Corporation,Murphy Oil Corporation,322151400,America/New_York,EDT,-14400000,45.26,67.0,40.0,49.93,50.0,2.5,buy,15,369355008,2.365,2399520000,2707239936,0.753,0.84,3484935936,50.239,22.382,0.08804,0.22309999,3035381000,80791248,1956169984,-0.724,-0.32,0.72922,0.68854,0.42080003,USD,
4,9805 Katy Freeway,Suite G-200,Houston,TX,77024,United States,281 675 9000,https://www.murphyoilcorp.com,Oil & Gas E&P,Energy,"Murphy Oil Corporation, together with its subsidiaries, operates as an oil and natural gas exploration and production company in the United States, Canada, and internationally. It explores for and produces crude oil, natural gas, and natural gas liquids. The company was formerly known as Murphy Corporation and changed its name to Murphy Oil Corporation in 1964. The company was incorporated in 1950 and is headquartered in Houston, Texas.",691,"{'maxAge': 1, 'name': 'Mr. Daniel R. Hanchera', 'age': 64, 'title': 'Sr. VP of Bus. Devel.', 'yearBorn': 1958, 'fiscalYear': 2022, 'totalPay': 927202, 'exercisedValue': 97890, 'unexercisedValue': 0}",1,4,4,1,1,1693526400,1672444800,86400,2,46.16,45.79,45.2,46.19,46.16,45.79,45.2,46.19,1.1,0.0238,1691712000,0.16229999,3.72,2.386929,6.995363,7.6972785,2723351,2723351,1613208,1572800,1572800,45.26,45.26,1000,800,7067575296,31.9,51.29,2.0280359,43.5398,40.24395,1.05,0.022746965,USD,9700390912,0.29204,147790099,156155008,4399577,4180135,1690761600,1693440000,0.028199999,0.05712,0.79670995,3.14,0.039,33.52,1.3502386,1672444800,1703980800,1688083200,-0.72,1018662976,6.47,5.88,-0.93,1158:1000,1378166400,2.784,4.043,NYQ,EQUITY,MUR,MUR,Murphy Oil Corporation,Murphy Oil Corporation,322151400,America/New_York,EDT,-14400000,45.26,67.0,40.0,49.93,50.0,2.5,buy,15,369355008,2.365,2399520000,2707239936,0.753,0.84,3484935936,50.239,22.382,0.08804,0.22309999,3035381000,80791248,1956169984,-0.724,-0.32,0.72922,0.68854,0.42080003,USD,
5,9805 Katy Freeway,Suite G-200,Houston,TX,77024,United States,281 675 9000,https://www.murphyoilcorp.com,Oil & Gas E&P,Energy,"Murphy Oil Corporation, together with its subsidiaries, operates as an oil and natural gas exploration and production company in the United States, Canada, and internationally. It explores for and produces crude oil, natural gas, and natural gas liquids. The company was formerly known as Murphy Corporation and changed its name to Murphy Oil Corporation in 1964. The company was incorporated in 1950 and is headquartered in Houston, Texas.",691,"{'maxAge': 1, 'name': 'Ms. Maria A. Martinez', 'age': 47, 'title': 'VP of HR & Admin.', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,4,1,1,1693526400,1672444800,86400,2,46.16,45.79,45.2,46.19,46.16,45.79,45.2,46.19,1.1,0.0238,1691712000,0.16229999,3.72,2.386929,6.995363,7.6972785,2723351,2723351,1613208,1572800,1572800,45.26,45.26,1000,800,7067575296,31.9,51.29,2.0280359,43.5398,40.24395,1.05,0.022746965,USD,9700390912,0.29204,147790099,156155008,4399577,4180135,1690761600,1693440000,0.028199999,0.05712,0.79670995,3.14,0.039,33.52,1.3502386,1672444800,1703980800,1688083200,-0.72,1018662976,6.47,5.88,-0.93,1158:1000,1378166400,2.784,4.043,NYQ,EQUITY,MUR,MUR,Murphy Oil Corporation,Murphy Oil Corporation,322151400,America/New_York,EDT,-14400000,45.26,67.0,40.0,49.93,50.0,2.5,buy,15,369355008,2.365,2399520000,2707239936,0.753,0.84,3484935936,50.239,22.382,0.08804,0.22309999,3035381000,80791248,1956169984,-0.724,-0.32,0.72922,0.68854,0.42080003,USD,
6,9805 Katy Freeway,Suite G-200,Houston,TX,77024,United States,281 675 9000,https://www.murphyoilcorp.com,Oil & Gas E&P,Energy,"Murphy Oil Corporation, together with its subsidiaries, operates as an oil and natural gas exploration and production company in the United States, Canada, and internationally. It explores for and produces crude oil, natural gas, and natural gas liquids. The company was formerly known as Murphy Corporation and changed its name to Murphy Oil Corporation in 1964. The company was incorporated in 1950 and is headquartered in Houston, Texas.",691,"{'maxAge': 1, 'name': 'Ms. Kelly L. Whitley', 'age': 57, 'title': 'VP of Investor Relations & Communications', 'yearBorn': 1965, 'fiscalYear': 2019, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,4,1,1,1693526400,1672444800,86400,2,46.16,45.79,45.2,46.19,46.16,45.79,45.2,46.19,1.1,0.0238,1691712000,0.16229999,3.72,2.386929,6.995363,7.6972785,2723351,2723351,1613208,1572800,1572800,45.26,45.26,1000,800,7067575296,31.9,51.29,2.0280359,43.5398,40.24395,1.05,0.022746965,USD,9700390912,0.29204,147790099,156155008,4399577,4180135,1690761600,1693440000,0.028199999,0.05712,0.79670995,3.14,0.039,33.52,1.3502386,1672444800,1703980800,1688083200,-0.72,1018662976,6.47,5.88,-0.93,1158:1000,1378166400,2.784,4.043,NYQ,EQUITY,MUR,MUR,Murphy Oil Corporation,Murphy Oil Corporation,322151400,America/New_York,EDT,-14400000,45.26,67.0,40.0,49.93,50.0,2.5,buy,15,369355008,2.365,2399520000,2707239936,0.753,0.84,3484935936,50.239,22.382,0.08804,0.22309999,3035381000,80791248,1956169984,-0.724,-0.32,0.72922,0.68854,0.42080003,USD,
7,9805 Katy Freeway,Suite G-200,Houston,TX,77024,United States,281 675 9000,https://www.murphyoilcorp.com,Oil & Gas E&P,Energy,"Murphy Oil Corporation, together with its subsidiaries, operates as an oil and natural gas exploration and production company in the United States, Canada, and internationally. It explores for and produces crude oil, natural gas, and natural gas liquids. The company was formerly known as Murphy Corporation and changed its name to Murphy Oil Corporation in 1964. The company was incorporated in 1950 and is headquartered in Houston, Texas.",691,"{'maxAge': 1, 'name': 'Mr. John B. Gardner', 'age': 53, 'title': 'VP of Marketing & Supply Chain', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,4,1,1,1693526400,1672444800,86400,2,46.16,45.79,45.2,46.19,46.16,45.79,45.2,46.19,1.1,0.0238,1691712000,0.16229999,3.72,2.386929,6.995363,7.6972785,2723351,2723351,1613208,1572800,1572800,45.26,45.26,1000,800,7067575296,31.9,51.29,2.0280359,43.5398,40.24395,1.05,0.022746965,USD,9700390912,0.29204,147790099,156155008,4399577,4180135,1690761600,1693440000,0.028199999,0.05712,0.79670995,3.14,0.039,33.52,1.3502386,1672444800,1703980800,1688083200,-0.72,1018662976,6.47,5.88,-0.93,1158:1000,1378166400,2.784,4.043,NYQ,EQUITY,MUR,MUR,Murphy Oil Corporation,Murphy Oil Corporation,322151400,America/New_York,EDT,-14400000,45.26,67.0,40.0,49.93,50.0,2.5,buy,15,369355008,2.365,2399520000,2707239936,0.753,0.84,3484935936,50.239,22.382,0.08804,0.22309999,3035381000,80791248,1956169984,-0.724,-0.32,0.72922,0.68854,0.42080003,USD,
8,9805 Katy Freeway,Suite G-200,Houston,TX,77024,United States,281 675 9000,https://www.murphyoilcorp.com,Oil & Gas E&P,Energy,"Murphy Oil Corporation, together with its subsidiaries, operates as an oil and natural gas exploration and production company in the United States, Canada, and internationally. It explores for and produces crude oil, natural gas, and natural gas liquids. The company was formerly known as Murphy Corporation and changed its name to Murphy Oil Corporation in 1964. The company was incorporated in 1950 and is headquartered in Houston, Texas.",691,"{'maxAge': 1, 'name': 'Ms. Meenambigai  Palanivelu', 'age': 48, 'title': 'VP of Sustainability', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,4,1,1,1693526400,1672444800,86400,2,46.16,45.79,45.2,46.19,46.16,45.79,45.2,46.19,1.1,0.0238,1691712000,0.16229999,3.72,2.386929,6.995363,7.6972785,2723351,2723351,1613208,1572800,1572800,45.26,45.26,1000,800,7067575296,31.9,51.29,2.0280359,43.5398,40.24395,1.05,0.022746965,USD,9700390912,0.29204,147790099,156155008,4399577,4180135,1690761600,1693440000,0.028199999,0.05712,0.79670995,3.14,0.039,33.52,1.3502386,1672444800,1703980800,1688083200,-0.72,1018662976,6.47,5.88,-0.93,1158:1000,1378166400,2.784,4.043,NYQ,EQUITY,MUR,MUR,Murphy Oil Corporation,Murphy Oil Corporation,322151400,America/New_York,EDT,-14400000,45.26,67.0,40.0,49.93,50.0,2.5,buy,15,369355008,2.365,2399520000,2707239936,0.753,0.84,3484935936,50.239,22.382,0.08804,0.22309999,3035381000,80791248,1956169984,-0.724,-0.32,0.72922,0.68854,0.42080003,USD,
9,9805 Katy Freeway,Suite G-200,Houston,TX,77024,United States,281 675 9000,https://www.murphyoilcorp.com,Oil & Gas E&P,Energy,"Murphy Oil Corporation, together with its subsidiaries, operates as an oil and natural gas exploration and production company in the United States, Canada, and internationally. It explores for and produces crude oil, natural gas, and natural gas liquids. The company was formerly known as Murphy Corporation and changed its name to Murphy Oil Corporation in 1964. The company was incorporated in 1950 and is headquartered in Houston, Texas.",691,"{'maxAge': 1, 'name': 'Mr. Paul D. Vaughan', 'age': 55, 'title': 'VP & Controller', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,4,1,1,1693526400,1672444800,86400,2,46.16,45.79,45.2,46.19,46.16,45.79,45.2,46.19,1.1,0.0238,1691712000,0.16229999,3.72,2.386929,6.995363,7.6972785,2723351,2723351,1613208,1572800,1572800,45.26,45.26,1000,800,7067575296,31.9,51.29,2.0280359,43.5398,40.24395,1.05,0.022746965,USD,9700390912,0.29204,147790099,156155008,4399577,4180135,1690761600,1693440000,0.028199999,0.05712,0.79670995,3.14,0.039,33.52,1.3502386,1672444800,1703980800,1688083200,-0.72,1018662976,6.47,5.88,-0.93,1158:1000,1378166400,2.784,4.043,NYQ,EQUITY,MUR,MUR,Murphy Oil Corporation,Murphy Oil Corporation,322151400,America/New_York,EDT,-14400000,45.26,67.0,40.0,49.93,50.0,2.5,buy,15,369355008,2.365,2399520000,2707239936,0.753,0.84,3484935936,50.239,22.382,0.08804,0.22309999,3035381000,80791248,1956169984,-0.724,-0.32,0.72922,0.68854,0.42080003,USD,
