,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Cumhuriyet Mahallesi,Muammer Dereli Sok. No:2-A Izmit,Kocaeli,41100,Turkey,90 262 226 08 20,90 262 226 24 05,https://www.fmizp.com,Auto Parts,Consumer Cyclical,"Federal-Mogul Izmit Piston Ve Pim Üretim Tesisleri A.S. manufactures and trades in pistons and pins in Turkey. The company was incorporated in 1967 and is headquartered in Kocaeli, Turkey. Federal-Mogul Izmit Piston Ve Pim Üretim Tesisleri A.S. is a subsidiary of Federal Mogul Powertrain Otomotiv A.S.",55,"{'maxAge': 1, 'name': 'Atil Bora Atak', 'title': 'Director for Investor Relations and Accounting Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,174.9,175.0,173.3,182.3,174.9,175.0,173.3,182.3,1.46,0.0083,1679961600,0.3412,4.25,1.697805,41.958042,132865,132865,179498,199951,199951,179.9,179.3,0,0,2569824000,104.5,242.8,7.7463503,173.744,154.5235,0.0,0.0,TRY,2507934976,0.18642999,3178013,14276800,0.77739996,0.0,7.554,23.828436,1672444800,1703980800,1688083200,-0.185,61848588,4.29,7000:100,1217376000,7.56,63.692,IST,EQUITY,FMIZP.IS,FMIZP.IS,F-M IZMIT PISTON,Federal-Mogul Izmit Piston Ve Pim Üretim Tesisleri A.S.,957940200,Europe/Istanbul,TRT,10800000,180.0,none,14638285,1.025,39376260,7002787,2.613,3.532,331746432,6.493,23.237,0.17462999,0.69219,61450201,-18532892,57923032,-0.185,0.024,0.12222999,0.11869001,0.1018,TRY,
1,Cumhuriyet Mahallesi,Muammer Dereli Sok. No:2-A Izmit,Kocaeli,41100,Turkey,90 262 226 08 20,90 262 226 24 05,https://www.fmizp.com,Auto Parts,Consumer Cyclical,"Federal-Mogul Izmit Piston Ve Pim Üretim Tesisleri A.S. manufactures and trades in pistons and pins in Turkey. The company was incorporated in 1967 and is headquartered in Kocaeli, Turkey. Federal-Mogul Izmit Piston Ve Pim Üretim Tesisleri A.S. is a subsidiary of Federal Mogul Powertrain Otomotiv A.S.",55,"{'maxAge': 1, 'name': 'Ahmet  Hürel', 'title': 'Personnel Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,174.9,175.0,173.3,182.3,174.9,175.0,173.3,182.3,1.46,0.0083,1679961600,0.3412,4.25,1.697805,41.958042,132865,132865,179498,199951,199951,179.9,179.3,0,0,2569824000,104.5,242.8,7.7463503,173.744,154.5235,0.0,0.0,TRY,2507934976,0.18642999,3178013,14276800,0.77739996,0.0,7.554,23.828436,1672444800,1703980800,1688083200,-0.185,61848588,4.29,7000:100,1217376000,7.56,63.692,IST,EQUITY,FMIZP.IS,FMIZP.IS,F-M IZMIT PISTON,Federal-Mogul Izmit Piston Ve Pim Üretim Tesisleri A.S.,957940200,Europe/Istanbul,TRT,10800000,180.0,none,14638285,1.025,39376260,7002787,2.613,3.532,331746432,6.493,23.237,0.17462999,0.69219,61450201,-18532892,57923032,-0.185,0.024,0.12222999,0.11869001,0.1018,TRY,
