,address1,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,45 Guthrie Street,Osborne Park,WA,6017,Australia,61 8 9221 6813,61 8 9221 3091,https://www.nexmetals.com,Gold,Gold,Basic Materials,Basic Materials,"Nex Metals Explorations Limited engages in the exploration for and mining of mineral properties in Australia. It explores for gold, copper, and nickel ores. The company holds interests in the Kookynie gold project and the Yundamindra gold project located in the Eastern Goldfields, Western Australia. It also has an interest in the Kookynie Tailings Research Project located in Cosmopolitan tenement. The company was incorporated in 2007 and is based in Osborne Park, Australia.","{'maxAge': 1, 'name': 'Mr. Kenneth Malcolme Allen B.Bus., FAICD, FNTAA, FTIA, PNA', 'age': 60, 'title': 'MD, Company Sec. & Director', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 133594, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.015,0.014,0.014,0.014,0.015,0.014,0.014,0.014,0.0,-0.174174,100000,100000,7764,13150,13150,0.005,0.014,0,0,5287982,0.014,0.04,-992.6754,0.01636,0.01946,0.0,0.0,AUD,5046416,0.0,102644710,352532992,0.67616,0.0,377712992,-0.008,1656547200,1688083200,1672444800,-1974887,-0.01,1.2317:1,1208476800,-947.328,-2.597,-0.6,0.14113986,ASX,EQUITY,NME.AX,NME.AX,NEX METALS FPO,Nex Metals Explorations Limited,1196895600,Australia/Sydney,AEST,0a0d8ff2-be27-30d5-9558-08e73b8dbd8b,finmb_38323309,36000000,0.014,none,119806,0.0,-1943432,855101,0.036,0.04,-5327,-0.0,-0.99386,-1547003,-428245,0.0,0.0,367.44153,AUD,
