,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,29 Avenue Jean Mermoz,Gosselies,6041,Belgium,32 71 259 259,32 71 352 127,https://www.w-e-b.be,REIT—Diversified,Real Estate,Warehouses Estates Belgium SCA is a real estate investment trust. Warehouses Estates Belgium SCA is based in Belgium.,1,"{'maxAge': 1, 'name': 'Mr. Claude  Desseille', 'title': 'Chairman & Head of Internal Audit', 'fiscalYear': 2022, 'totalPay': 44000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,34.6,34.2,33.8,34.2,34.6,34.2,33.8,34.2,3.29,0.09729999,1682985600,0.47919998,7.15,0.354729,8.802083,8.028503,3207,3207,806,785,785,0.0,0.0,0,0,110821744,32.6,41.8,4.7069635,35.412,37.265,3.29,0.09508671,EUR,241833296,0.51582,628740,3166340,0.53921,0.073060006,53.455,0.6323075,1672444800,1703980800,1672444800,-0.527,12144647,3.84,4.21,10.271,BRU,EQUITY,WEB.BR,WEB.BR,WAREHOUSES ESTATES BELGIUM - W.,Warehouses Estates Belgium S.C.A.,946972800,Europe/Brussels,CEST,7200000,33.8,39.0,39.0,39.0,39.0,3.0,hold,1,468163,0.148,135279264,0.051,0.52,23544212,79.925,7.436,0.03264,0.07312,-8396836,15346540,-0.527,0.185,0.74477994,0.0,0.67925,EUR,
1,29 Avenue Jean Mermoz,Gosselies,6041,Belgium,32 71 259 259,32 71 352 127,https://www.w-e-b.be,REIT—Diversified,Real Estate,Warehouses Estates Belgium SCA is a real estate investment trust. Warehouses Estates Belgium SCA is based in Belgium.,1,"{'maxAge': 1, 'name': 'Mr. Robert Laurent Wagner', 'title': 'CEO & Exec. Director', 'fiscalYear': 2022, 'totalPay': 7500, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,34.6,34.2,33.8,34.2,34.6,34.2,33.8,34.2,3.29,0.09729999,1682985600,0.47919998,7.15,0.354729,8.802083,8.028503,3207,3207,806,785,785,0.0,0.0,0,0,110821744,32.6,41.8,4.7069635,35.412,37.265,3.29,0.09508671,EUR,241833296,0.51582,628740,3166340,0.53921,0.073060006,53.455,0.6323075,1672444800,1703980800,1672444800,-0.527,12144647,3.84,4.21,10.271,BRU,EQUITY,WEB.BR,WEB.BR,WAREHOUSES ESTATES BELGIUM - W.,Warehouses Estates Belgium S.C.A.,946972800,Europe/Brussels,CEST,7200000,33.8,39.0,39.0,39.0,39.0,3.0,hold,1,468163,0.148,135279264,0.051,0.52,23544212,79.925,7.436,0.03264,0.07312,-8396836,15346540,-0.527,0.185,0.74477994,0.0,0.67925,EUR,
2,29 Avenue Jean Mermoz,Gosselies,6041,Belgium,32 71 259 259,32 71 352 127,https://www.w-e-b.be,REIT—Diversified,Real Estate,Warehouses Estates Belgium SCA is a real estate investment trust. Warehouses Estates Belgium SCA is based in Belgium.,1,"{'maxAge': 1, 'name': 'Ms. Caroline  Wagner', 'title': 'Chief Admin. Officer, Compliance Officer & Exec. Director', 'fiscalYear': 2022, 'totalPay': 9000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,34.6,34.2,33.8,34.2,34.6,34.2,33.8,34.2,3.29,0.09729999,1682985600,0.47919998,7.15,0.354729,8.802083,8.028503,3207,3207,806,785,785,0.0,0.0,0,0,110821744,32.6,41.8,4.7069635,35.412,37.265,3.29,0.09508671,EUR,241833296,0.51582,628740,3166340,0.53921,0.073060006,53.455,0.6323075,1672444800,1703980800,1672444800,-0.527,12144647,3.84,4.21,10.271,BRU,EQUITY,WEB.BR,WEB.BR,WAREHOUSES ESTATES BELGIUM - W.,Warehouses Estates Belgium S.C.A.,946972800,Europe/Brussels,CEST,7200000,33.8,39.0,39.0,39.0,39.0,3.0,hold,1,468163,0.148,135279264,0.051,0.52,23544212,79.925,7.436,0.03264,0.07312,-8396836,15346540,-0.527,0.185,0.74477994,0.0,0.67925,EUR,
3,29 Avenue Jean Mermoz,Gosselies,6041,Belgium,32 71 259 259,32 71 352 127,https://www.w-e-b.be,REIT—Diversified,Real Estate,Warehouses Estates Belgium SCA is a real estate investment trust. Warehouses Estates Belgium SCA is based in Belgium.,1,"{'maxAge': 1, 'name': 'Ms. Valerie  Wagner', 'title': 'Head of Marketing & Sales and Exec. Director', 'fiscalYear': 2022, 'totalPay': 7500, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,34.6,34.2,33.8,34.2,34.6,34.2,33.8,34.2,3.29,0.09729999,1682985600,0.47919998,7.15,0.354729,8.802083,8.028503,3207,3207,806,785,785,0.0,0.0,0,0,110821744,32.6,41.8,4.7069635,35.412,37.265,3.29,0.09508671,EUR,241833296,0.51582,628740,3166340,0.53921,0.073060006,53.455,0.6323075,1672444800,1703980800,1672444800,-0.527,12144647,3.84,4.21,10.271,BRU,EQUITY,WEB.BR,WEB.BR,WAREHOUSES ESTATES BELGIUM - W.,Warehouses Estates Belgium S.C.A.,946972800,Europe/Brussels,CEST,7200000,33.8,39.0,39.0,39.0,39.0,3.0,hold,1,468163,0.148,135279264,0.051,0.52,23544212,79.925,7.436,0.03264,0.07312,-8396836,15346540,-0.527,0.185,0.74477994,0.0,0.67925,EUR,
4,29 Avenue Jean Mermoz,Gosselies,6041,Belgium,32 71 259 259,32 71 352 127,https://www.w-e-b.be,REIT—Diversified,Real Estate,Warehouses Estates Belgium SCA is a real estate investment trust. Warehouses Estates Belgium SCA is based in Belgium.,1,"{'maxAge': 1, 'name': 'Mr. Antoine  Tagliavini', 'title': 'CFO & Risk Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,34.6,34.2,33.8,34.2,34.6,34.2,33.8,34.2,3.29,0.09729999,1682985600,0.47919998,7.15,0.354729,8.802083,8.028503,3207,3207,806,785,785,0.0,0.0,0,0,110821744,32.6,41.8,4.7069635,35.412,37.265,3.29,0.09508671,EUR,241833296,0.51582,628740,3166340,0.53921,0.073060006,53.455,0.6323075,1672444800,1703980800,1672444800,-0.527,12144647,3.84,4.21,10.271,BRU,EQUITY,WEB.BR,WEB.BR,WAREHOUSES ESTATES BELGIUM - W.,Warehouses Estates Belgium S.C.A.,946972800,Europe/Brussels,CEST,7200000,33.8,39.0,39.0,39.0,39.0,3.0,hold,1,468163,0.148,135279264,0.051,0.52,23544212,79.925,7.436,0.03264,0.07312,-8396836,15346540,-0.527,0.185,0.74477994,0.0,0.67925,EUR,
5,29 Avenue Jean Mermoz,Gosselies,6041,Belgium,32 71 259 259,32 71 352 127,https://www.w-e-b.be,REIT—Diversified,Real Estate,Warehouses Estates Belgium SCA is a real estate investment trust. Warehouses Estates Belgium SCA is based in Belgium.,1,"{'maxAge': 1, 'name': 'Mr. Pierre  Higuet', 'title': 'Head Officer of Accounting', 'fiscalYear': 2014, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,34.6,34.2,33.8,34.2,34.6,34.2,33.8,34.2,3.29,0.09729999,1682985600,0.47919998,7.15,0.354729,8.802083,8.028503,3207,3207,806,785,785,0.0,0.0,0,0,110821744,32.6,41.8,4.7069635,35.412,37.265,3.29,0.09508671,EUR,241833296,0.51582,628740,3166340,0.53921,0.073060006,53.455,0.6323075,1672444800,1703980800,1672444800,-0.527,12144647,3.84,4.21,10.271,BRU,EQUITY,WEB.BR,WEB.BR,WAREHOUSES ESTATES BELGIUM - W.,Warehouses Estates Belgium S.C.A.,946972800,Europe/Brussels,CEST,7200000,33.8,39.0,39.0,39.0,39.0,3.0,hold,1,468163,0.148,135279264,0.051,0.52,23544212,79.925,7.436,0.03264,0.07312,-8396836,15346540,-0.527,0.185,0.74477994,0.0,0.67925,EUR,
6,29 Avenue Jean Mermoz,Gosselies,6041,Belgium,32 71 259 259,32 71 352 127,https://www.w-e-b.be,REIT—Diversified,Real Estate,Warehouses Estates Belgium SCA is a real estate investment trust. Warehouses Estates Belgium SCA is based in Belgium.,1,"{'maxAge': 1, 'name': 'Mr. Laurent  Vensensius', 'title': 'Chief Technology Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,34.6,34.2,33.8,34.2,34.6,34.2,33.8,34.2,3.29,0.09729999,1682985600,0.47919998,7.15,0.354729,8.802083,8.028503,3207,3207,806,785,785,0.0,0.0,0,0,110821744,32.6,41.8,4.7069635,35.412,37.265,3.29,0.09508671,EUR,241833296,0.51582,628740,3166340,0.53921,0.073060006,53.455,0.6323075,1672444800,1703980800,1672444800,-0.527,12144647,3.84,4.21,10.271,BRU,EQUITY,WEB.BR,WEB.BR,WAREHOUSES ESTATES BELGIUM - W.,Warehouses Estates Belgium S.C.A.,946972800,Europe/Brussels,CEST,7200000,33.8,39.0,39.0,39.0,39.0,3.0,hold,1,468163,0.148,135279264,0.051,0.52,23544212,79.925,7.436,0.03264,0.07312,-8396836,15346540,-0.527,0.185,0.74477994,0.0,0.67925,EUR,
