,address1,address2,city,state,zip,country,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,debtToEquity,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"1000, St-Antoine West",Suite 410,Montreal,QC,H3C 3R7,Canada,514 510 7964,https://sirios.com,Gold,Basic Materials,"Sirios Resources Inc. explores for and evaluates mineral resources in Canada. The company primarily explores for gold and silver deposits. Its flagship project is the Cheechoo gold project that consists of three blocks of non-contiguous claims comprising 225 claims covering an area of 118 square kilometers in Quebec. The company was incorporated in 1994 and is based in Montreal, Canada.","{'maxAge': 1, 'name': 'Mr. Dominique  Doucet P Eng., P.Eng.', 'age': 65, 'title': 'Founder, Pres, CEO & Director', 'yearBorn': 1957, 'fiscalYear': 2022, 'totalPay': 180000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.04,0.04,0.04,0.045,0.04,0.04,0.04,0.045,0.0,1.234144,195900,195900,144348,163050,163050,0.04,0.045,0,0,12074896,0.04,0.09,0.0498,0.06245,0.0,0.0,CAD,11556220,0.0,232339947,268331008,719,32380,1690761600,1693440000,0.0,0.12937,0.03408,0.01,0.124,0.36290324,1656547200,1688083200,1680220800,-1527829,-0.01,1:7,1350432000,-19.604,VAN,EQUITY,SOI.V,SOI.V,Sirios Resources Inc.,Sirios Resources Inc.,839338200,America/Toronto,EDT,-14400000,0.045,2.0,buy,558685,0.002,-589475,40000,4.529,4.754,0.12,-0.01076,-0.046129998,-45703,-3168713,-253758,0.0,0.0,0.0,CAD,
1,"1000, St-Antoine West",Suite 410,Montreal,QC,H3C 3R7,Canada,514 510 7964,https://sirios.com,Gold,Basic Materials,"Sirios Resources Inc. explores for and evaluates mineral resources in Canada. The company primarily explores for gold and silver deposits. Its flagship project is the Cheechoo gold project that consists of three blocks of non-contiguous claims comprising 225 claims covering an area of 118 square kilometers in Quebec. The company was incorporated in 1994 and is based in Montreal, Canada.","{'maxAge': 1, 'name': 'Mr. Frédéric  Sahyouni', 'age': 34, 'title': 'Sec. & CFO', 'yearBorn': 1988, 'fiscalYear': 2022, 'totalPay': 26320, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.04,0.04,0.04,0.045,0.04,0.04,0.04,0.045,0.0,1.234144,195900,195900,144348,163050,163050,0.04,0.045,0,0,12074896,0.04,0.09,0.0498,0.06245,0.0,0.0,CAD,11556220,0.0,232339947,268331008,719,32380,1690761600,1693440000,0.0,0.12937,0.03408,0.01,0.124,0.36290324,1656547200,1688083200,1680220800,-1527829,-0.01,1:7,1350432000,-19.604,VAN,EQUITY,SOI.V,SOI.V,Sirios Resources Inc.,Sirios Resources Inc.,839338200,America/Toronto,EDT,-14400000,0.045,2.0,buy,558685,0.002,-589475,40000,4.529,4.754,0.12,-0.01076,-0.046129998,-45703,-3168713,-253758,0.0,0.0,0.0,CAD,
2,"1000, St-Antoine West",Suite 410,Montreal,QC,H3C 3R7,Canada,514 510 7964,https://sirios.com,Gold,Basic Materials,"Sirios Resources Inc. explores for and evaluates mineral resources in Canada. The company primarily explores for gold and silver deposits. Its flagship project is the Cheechoo gold project that consists of three blocks of non-contiguous claims comprising 225 claims covering an area of 118 square kilometers in Quebec. The company was incorporated in 1994 and is based in Montreal, Canada.","{'maxAge': 1, 'name': 'Miller Thomson Pouliot', 'title': 'Legal Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.04,0.04,0.04,0.045,0.04,0.04,0.04,0.045,0.0,1.234144,195900,195900,144348,163050,163050,0.04,0.045,0,0,12074896,0.04,0.09,0.0498,0.06245,0.0,0.0,CAD,11556220,0.0,232339947,268331008,719,32380,1690761600,1693440000,0.0,0.12937,0.03408,0.01,0.124,0.36290324,1656547200,1688083200,1680220800,-1527829,-0.01,1:7,1350432000,-19.604,VAN,EQUITY,SOI.V,SOI.V,Sirios Resources Inc.,Sirios Resources Inc.,839338200,America/Toronto,EDT,-14400000,0.045,2.0,buy,558685,0.002,-589475,40000,4.529,4.754,0.12,-0.01076,-0.046129998,-45703,-3168713,-253758,0.0,0.0,0.0,CAD,
3,"1000, St-Antoine West",Suite 410,Montreal,QC,H3C 3R7,Canada,514 510 7964,https://sirios.com,Gold,Basic Materials,"Sirios Resources Inc. explores for and evaluates mineral resources in Canada. The company primarily explores for gold and silver deposits. Its flagship project is the Cheechoo gold project that consists of three blocks of non-contiguous claims comprising 225 claims covering an area of 118 square kilometers in Quebec. The company was incorporated in 1994 and is based in Montreal, Canada.","{'maxAge': 1, 'name': 'Mr. Roger  Moar', 'title': 'Sr. Geologist', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.04,0.04,0.04,0.045,0.04,0.04,0.04,0.045,0.0,1.234144,195900,195900,144348,163050,163050,0.04,0.045,0,0,12074896,0.04,0.09,0.0498,0.06245,0.0,0.0,CAD,11556220,0.0,232339947,268331008,719,32380,1690761600,1693440000,0.0,0.12937,0.03408,0.01,0.124,0.36290324,1656547200,1688083200,1680220800,-1527829,-0.01,1:7,1350432000,-19.604,VAN,EQUITY,SOI.V,SOI.V,Sirios Resources Inc.,Sirios Resources Inc.,839338200,America/Toronto,EDT,-14400000,0.045,2.0,buy,558685,0.002,-589475,40000,4.529,4.754,0.12,-0.01076,-0.046129998,-45703,-3168713,-253758,0.0,0.0,0.0,CAD,
4,"1000, St-Antoine West",Suite 410,Montreal,QC,H3C 3R7,Canada,514 510 7964,https://sirios.com,Gold,Basic Materials,"Sirios Resources Inc. explores for and evaluates mineral resources in Canada. The company primarily explores for gold and silver deposits. Its flagship project is the Cheechoo gold project that consists of three blocks of non-contiguous claims comprising 225 claims covering an area of 118 square kilometers in Quebec. The company was incorporated in 1994 and is based in Montreal, Canada.","{'maxAge': 1, 'name': 'Ms. Éliane  Tremblay-Paradis', 'title': 'Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.04,0.04,0.04,0.045,0.04,0.04,0.04,0.045,0.0,1.234144,195900,195900,144348,163050,163050,0.04,0.045,0,0,12074896,0.04,0.09,0.0498,0.06245,0.0,0.0,CAD,11556220,0.0,232339947,268331008,719,32380,1690761600,1693440000,0.0,0.12937,0.03408,0.01,0.124,0.36290324,1656547200,1688083200,1680220800,-1527829,-0.01,1:7,1350432000,-19.604,VAN,EQUITY,SOI.V,SOI.V,Sirios Resources Inc.,Sirios Resources Inc.,839338200,America/Toronto,EDT,-14400000,0.045,2.0,buy,558685,0.002,-589475,40000,4.529,4.754,0.12,-0.01076,-0.046129998,-45703,-3168713,-253758,0.0,0.0,0.0,CAD,
5,"1000, St-Antoine West",Suite 410,Montreal,QC,H3C 3R7,Canada,514 510 7964,https://sirios.com,Gold,Basic Materials,"Sirios Resources Inc. explores for and evaluates mineral resources in Canada. The company primarily explores for gold and silver deposits. Its flagship project is the Cheechoo gold project that consists of three blocks of non-contiguous claims comprising 225 claims covering an area of 118 square kilometers in Quebec. The company was incorporated in 1994 and is based in Montreal, Canada.","{'maxAge': 1, 'name': 'Mr. Jacquelin  Gauthier P. Eng., P.Geo.', 'age': 70, 'title': 'Chief Technical Advisor', 'yearBorn': 1952, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.04,0.04,0.04,0.045,0.04,0.04,0.04,0.045,0.0,1.234144,195900,195900,144348,163050,163050,0.04,0.045,0,0,12074896,0.04,0.09,0.0498,0.06245,0.0,0.0,CAD,11556220,0.0,232339947,268331008,719,32380,1690761600,1693440000,0.0,0.12937,0.03408,0.01,0.124,0.36290324,1656547200,1688083200,1680220800,-1527829,-0.01,1:7,1350432000,-19.604,VAN,EQUITY,SOI.V,SOI.V,Sirios Resources Inc.,Sirios Resources Inc.,839338200,America/Toronto,EDT,-14400000,0.045,2.0,buy,558685,0.002,-589475,40000,4.529,4.754,0.12,-0.01076,-0.046129998,-45703,-3168713,-253758,0.0,0.0,0.0,CAD,
