,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"390, Toegye-ro",Jung-gu,Seoul,South Korea,82 2 3485 6000,82 2 546 6863,https://www.sbw.co.kr,Apparel Manufacturing,Consumer Cyclical,"SBW, Inc. manufactures, distributes, and sells underwear in South Korea. The company offers innerwear under the TRY, CHAVILLE, HEAT UP, COOLUTION, S.MILE, CRIKET, JAMES CASTLER, M:MUR, UBER MAN, and CHIVANT brands. It also ofeers its products online. The company was formerly known as SSANGBANGWOOL&TRYGROUP.Inc and changed its name to SBW, Inc. in 2011. SBW, Inc. was founded in 1954 and is headquartered in Seoul, South Korea.","{'maxAge': 1, 'name': 'Choi  Je-Sung', 'age': 56, 'title': 'Chief Exec. Officer', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,269.0,0.0,269.0,269.0,269.0,0.0,269.0,269.0,0.0,0.641289,0,0,2913884,0,0,0.0,0.0,0,0,70634020864,239.0,472.0,0.69557786,269.0,298.02,KRW,61247401984,-0.82778,230965455,262580000,0.1204,0.01184,1672444800,1703980800,1688083200,-84058669056,10:1,1272758400,0.603,27.986,KSC,EQUITY,102280.KS,102280.KS,SBW,SBW,1212969600,Asia/Seoul,KST,32400000,269.0,none,24276264960,92.453,2188539904,14889621504,1.782,4.401,101547253760,11.268,387.029,0.00336,-0.48659,29004693450,-2032748928,-9275133952,-0.157,0.28229,0.02155,0.010980001,KRW,
