,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Mäster Samuelsgatan 46A,Stockholm,106 38,Sweden,46 87 96 55 00,46 8 20 99 19,https://hmgroup.com,Apparel Manufacturing,Consumer Cyclical,"H & M Hennes & Mauritz AB (publ) provides clothing, accessories, footwear, cosmetics, home textiles, and homeware for women, men, teenagers, children, and babies worldwide. It offers sportswear, shoes, bags, beauty products, and ready-to-wear; and interior products, including bed linens, dinnerware, textiles, furniture, and lighting. The company provides its products under the H&M, H&M HOME, H&M Move, COS, Weekday, Monki, & Other Stories, ARKET, Afound, Singular Society, Creator Studio, and Sellpy brand names. H & M Hennes & Mauritz AB (publ) was founded in 1947 and is headquartered in Stockholm, Sweden.",150000,"{'maxAge': 1, 'name': 'Ms. Helena  Helmersson', 'age': 49, 'title': 'Chief Exec. Officer', 'yearBorn': 1973, 'fiscalYear': 2020, 'totalPay': 16392800, 'exercisedValue': 0, 'unexercisedValue': 0}",4,8,5,10,7,1693526400,1609372800,86400,2,172.16,165.5,159.04,166.6,172.16,165.5,159.04,166.6,6.5,0.0378,1699488000,3.0233,1.295795,73.474655,17.463308,10471156,10471156,2562748,3088617,3088617,159.84,159.9,0,0,251596324864,98.2,189.58,1.0827355,169.9544,145.0275,6.5,0.037755575,SEK,315580284928,0.01508,1281113119,1435289984,0.5797,0.21596001,27.486,5.800771,1669766400,1701302400,1685491200,-0.105,3504000000,2.17,9.13,0.38,2:1,1275350400,1.358,20.835,STO,EQUITY,HM-B.ST,HM-B.ST,"Hennes & Mauritz AB, H & M ser.",H & M Hennes & Mauritz AB (publ),946886400,Europe/Stockholm,CEST,7200000,159.44,255.0,123.0,181.24,186.4,2.8,hold,27,20169000960,12.376,15146999808,75804000256,0.504,1.048,232370995200,168.821,141.936,0.021070002,0.06915,113277000000,19706499072,24369999872,-0.091,0.057,0.4966,0.06518,0.026689999,SEK,0.3902
1,Mäster Samuelsgatan 46A,Stockholm,106 38,Sweden,46 87 96 55 00,46 8 20 99 19,https://hmgroup.com,Apparel Manufacturing,Consumer Cyclical,"H & M Hennes & Mauritz AB (publ) provides clothing, accessories, footwear, cosmetics, home textiles, and homeware for women, men, teenagers, children, and babies worldwide. It offers sportswear, shoes, bags, beauty products, and ready-to-wear; and interior products, including bed linens, dinnerware, textiles, furniture, and lighting. The company provides its products under the H&M, H&M HOME, H&M Move, COS, Weekday, Monki, & Other Stories, ARKET, Afound, Singular Society, Creator Studio, and Sellpy brand names. H & M Hennes & Mauritz AB (publ) was founded in 1947 and is headquartered in Stockholm, Sweden.",150000,"{'maxAge': 1, 'name': 'Mr. Adam  Karlsson', 'age': 46, 'title': 'Chief Financial Officer', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",4,8,5,10,7,1693526400,1609372800,86400,2,172.16,165.5,159.04,166.6,172.16,165.5,159.04,166.6,6.5,0.0378,1699488000,3.0233,1.295795,73.474655,17.463308,10471156,10471156,2562748,3088617,3088617,159.84,159.9,0,0,251596324864,98.2,189.58,1.0827355,169.9544,145.0275,6.5,0.037755575,SEK,315580284928,0.01508,1281113119,1435289984,0.5797,0.21596001,27.486,5.800771,1669766400,1701302400,1685491200,-0.105,3504000000,2.17,9.13,0.38,2:1,1275350400,1.358,20.835,STO,EQUITY,HM-B.ST,HM-B.ST,"Hennes & Mauritz AB, H & M ser.",H & M Hennes & Mauritz AB (publ),946886400,Europe/Stockholm,CEST,7200000,159.44,255.0,123.0,181.24,186.4,2.8,hold,27,20169000960,12.376,15146999808,75804000256,0.504,1.048,232370995200,168.821,141.936,0.021070002,0.06915,113277000000,19706499072,24369999872,-0.091,0.057,0.4966,0.06518,0.026689999,SEK,0.3902
2,Mäster Samuelsgatan 46A,Stockholm,106 38,Sweden,46 87 96 55 00,46 8 20 99 19,https://hmgroup.com,Apparel Manufacturing,Consumer Cyclical,"H & M Hennes & Mauritz AB (publ) provides clothing, accessories, footwear, cosmetics, home textiles, and homeware for women, men, teenagers, children, and babies worldwide. It offers sportswear, shoes, bags, beauty products, and ready-to-wear; and interior products, including bed linens, dinnerware, textiles, furniture, and lighting. The company provides its products under the H&M, H&M HOME, H&M Move, COS, Weekday, Monki, & Other Stories, ARKET, Afound, Singular Society, Creator Studio, and Sellpy brand names. H & M Hennes & Mauritz AB (publ) was founded in 1947 and is headquartered in Stockholm, Sweden.",150000,"{'maxAge': 1, 'name': 'Nils  Vinge', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",4,8,5,10,7,1693526400,1609372800,86400,2,172.16,165.5,159.04,166.6,172.16,165.5,159.04,166.6,6.5,0.0378,1699488000,3.0233,1.295795,73.474655,17.463308,10471156,10471156,2562748,3088617,3088617,159.84,159.9,0,0,251596324864,98.2,189.58,1.0827355,169.9544,145.0275,6.5,0.037755575,SEK,315580284928,0.01508,1281113119,1435289984,0.5797,0.21596001,27.486,5.800771,1669766400,1701302400,1685491200,-0.105,3504000000,2.17,9.13,0.38,2:1,1275350400,1.358,20.835,STO,EQUITY,HM-B.ST,HM-B.ST,"Hennes & Mauritz AB, H & M ser.",H & M Hennes & Mauritz AB (publ),946886400,Europe/Stockholm,CEST,7200000,159.44,255.0,123.0,181.24,186.4,2.8,hold,27,20169000960,12.376,15146999808,75804000256,0.504,1.048,232370995200,168.821,141.936,0.021070002,0.06915,113277000000,19706499072,24369999872,-0.091,0.057,0.4966,0.06518,0.026689999,SEK,0.3902
3,Mäster Samuelsgatan 46A,Stockholm,106 38,Sweden,46 87 96 55 00,46 8 20 99 19,https://hmgroup.com,Apparel Manufacturing,Consumer Cyclical,"H & M Hennes & Mauritz AB (publ) provides clothing, accessories, footwear, cosmetics, home textiles, and homeware for women, men, teenagers, children, and babies worldwide. It offers sportswear, shoes, bags, beauty products, and ready-to-wear; and interior products, including bed linens, dinnerware, textiles, furniture, and lighting. The company provides its products under the H&M, H&M HOME, H&M Move, COS, Weekday, Monki, & Other Stories, ARKET, Afound, Singular Society, Creator Studio, and Sellpy brand names. H & M Hennes & Mauritz AB (publ) was founded in 1947 and is headquartered in Stockholm, Sweden.",150000,"{'maxAge': 1, 'name': 'Fredrik  Björkstedt', 'title': 'Head of Legal & Security', 'exercisedValue': 0, 'unexercisedValue': 0}",4,8,5,10,7,1693526400,1609372800,86400,2,172.16,165.5,159.04,166.6,172.16,165.5,159.04,166.6,6.5,0.0378,1699488000,3.0233,1.295795,73.474655,17.463308,10471156,10471156,2562748,3088617,3088617,159.84,159.9,0,0,251596324864,98.2,189.58,1.0827355,169.9544,145.0275,6.5,0.037755575,SEK,315580284928,0.01508,1281113119,1435289984,0.5797,0.21596001,27.486,5.800771,1669766400,1701302400,1685491200,-0.105,3504000000,2.17,9.13,0.38,2:1,1275350400,1.358,20.835,STO,EQUITY,HM-B.ST,HM-B.ST,"Hennes & Mauritz AB, H & M ser.",H & M Hennes & Mauritz AB (publ),946886400,Europe/Stockholm,CEST,7200000,159.44,255.0,123.0,181.24,186.4,2.8,hold,27,20169000960,12.376,15146999808,75804000256,0.504,1.048,232370995200,168.821,141.936,0.021070002,0.06915,113277000000,19706499072,24369999872,-0.091,0.057,0.4966,0.06518,0.026689999,SEK,0.3902
4,Mäster Samuelsgatan 46A,Stockholm,106 38,Sweden,46 87 96 55 00,46 8 20 99 19,https://hmgroup.com,Apparel Manufacturing,Consumer Cyclical,"H & M Hennes & Mauritz AB (publ) provides clothing, accessories, footwear, cosmetics, home textiles, and homeware for women, men, teenagers, children, and babies worldwide. It offers sportswear, shoes, bags, beauty products, and ready-to-wear; and interior products, including bed linens, dinnerware, textiles, furniture, and lighting. The company provides its products under the H&M, H&M HOME, H&M Move, COS, Weekday, Monki, & Other Stories, ARKET, Afound, Singular Society, Creator Studio, and Sellpy brand names. H & M Hennes & Mauritz AB (publ) was founded in 1947 and is headquartered in Stockholm, Sweden.",150000,"{'maxAge': 1, 'name': 'Andreas  Eriksson', 'title': 'Communications Director', 'exercisedValue': 0, 'unexercisedValue': 0}",4,8,5,10,7,1693526400,1609372800,86400,2,172.16,165.5,159.04,166.6,172.16,165.5,159.04,166.6,6.5,0.0378,1699488000,3.0233,1.295795,73.474655,17.463308,10471156,10471156,2562748,3088617,3088617,159.84,159.9,0,0,251596324864,98.2,189.58,1.0827355,169.9544,145.0275,6.5,0.037755575,SEK,315580284928,0.01508,1281113119,1435289984,0.5797,0.21596001,27.486,5.800771,1669766400,1701302400,1685491200,-0.105,3504000000,2.17,9.13,0.38,2:1,1275350400,1.358,20.835,STO,EQUITY,HM-B.ST,HM-B.ST,"Hennes & Mauritz AB, H & M ser.",H & M Hennes & Mauritz AB (publ),946886400,Europe/Stockholm,CEST,7200000,159.44,255.0,123.0,181.24,186.4,2.8,hold,27,20169000960,12.376,15146999808,75804000256,0.504,1.048,232370995200,168.821,141.936,0.021070002,0.06915,113277000000,19706499072,24369999872,-0.091,0.057,0.4966,0.06518,0.026689999,SEK,0.3902
5,Mäster Samuelsgatan 46A,Stockholm,106 38,Sweden,46 87 96 55 00,46 8 20 99 19,https://hmgroup.com,Apparel Manufacturing,Consumer Cyclical,"H & M Hennes & Mauritz AB (publ) provides clothing, accessories, footwear, cosmetics, home textiles, and homeware for women, men, teenagers, children, and babies worldwide. It offers sportswear, shoes, bags, beauty products, and ready-to-wear; and interior products, including bed linens, dinnerware, textiles, furniture, and lighting. The company provides its products under the H&M, H&M HOME, H&M Move, COS, Weekday, Monki, & Other Stories, ARKET, Afound, Singular Society, Creator Studio, and Sellpy brand names. H & M Hennes & Mauritz AB (publ) was founded in 1947 and is headquartered in Stockholm, Sweden.",150000,"{'maxAge': 1, 'name': 'Ms. Anna Birgitta Attemark', 'age': 54, 'title': 'Chief Exec. Officer of Portfolio Brands', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",4,8,5,10,7,1693526400,1609372800,86400,2,172.16,165.5,159.04,166.6,172.16,165.5,159.04,166.6,6.5,0.0378,1699488000,3.0233,1.295795,73.474655,17.463308,10471156,10471156,2562748,3088617,3088617,159.84,159.9,0,0,251596324864,98.2,189.58,1.0827355,169.9544,145.0275,6.5,0.037755575,SEK,315580284928,0.01508,1281113119,1435289984,0.5797,0.21596001,27.486,5.800771,1669766400,1701302400,1685491200,-0.105,3504000000,2.17,9.13,0.38,2:1,1275350400,1.358,20.835,STO,EQUITY,HM-B.ST,HM-B.ST,"Hennes & Mauritz AB, H & M ser.",H & M Hennes & Mauritz AB (publ),946886400,Europe/Stockholm,CEST,7200000,159.44,255.0,123.0,181.24,186.4,2.8,hold,27,20169000960,12.376,15146999808,75804000256,0.504,1.048,232370995200,168.821,141.936,0.021070002,0.06915,113277000000,19706499072,24369999872,-0.091,0.057,0.4966,0.06518,0.026689999,SEK,0.3902
6,Mäster Samuelsgatan 46A,Stockholm,106 38,Sweden,46 87 96 55 00,46 8 20 99 19,https://hmgroup.com,Apparel Manufacturing,Consumer Cyclical,"H & M Hennes & Mauritz AB (publ) provides clothing, accessories, footwear, cosmetics, home textiles, and homeware for women, men, teenagers, children, and babies worldwide. It offers sportswear, shoes, bags, beauty products, and ready-to-wear; and interior products, including bed linens, dinnerware, textiles, furniture, and lighting. The company provides its products under the H&M, H&M HOME, H&M Move, COS, Weekday, Monki, & Other Stories, ARKET, Afound, Singular Society, Creator Studio, and Sellpy brand names. H & M Hennes & Mauritz AB (publ) was founded in 1947 and is headquartered in Stockholm, Sweden.",150000,"{'maxAge': 1, 'name': 'Cenneth  Cederholm', 'title': 'Head of Security', 'exercisedValue': 0, 'unexercisedValue': 0}",4,8,5,10,7,1693526400,1609372800,86400,2,172.16,165.5,159.04,166.6,172.16,165.5,159.04,166.6,6.5,0.0378,1699488000,3.0233,1.295795,73.474655,17.463308,10471156,10471156,2562748,3088617,3088617,159.84,159.9,0,0,251596324864,98.2,189.58,1.0827355,169.9544,145.0275,6.5,0.037755575,SEK,315580284928,0.01508,1281113119,1435289984,0.5797,0.21596001,27.486,5.800771,1669766400,1701302400,1685491200,-0.105,3504000000,2.17,9.13,0.38,2:1,1275350400,1.358,20.835,STO,EQUITY,HM-B.ST,HM-B.ST,"Hennes & Mauritz AB, H & M ser.",H & M Hennes & Mauritz AB (publ),946886400,Europe/Stockholm,CEST,7200000,159.44,255.0,123.0,181.24,186.4,2.8,hold,27,20169000960,12.376,15146999808,75804000256,0.504,1.048,232370995200,168.821,141.936,0.021070002,0.06915,113277000000,19706499072,24369999872,-0.091,0.057,0.4966,0.06518,0.026689999,SEK,0.3902
7,Mäster Samuelsgatan 46A,Stockholm,106 38,Sweden,46 87 96 55 00,46 8 20 99 19,https://hmgroup.com,Apparel Manufacturing,Consumer Cyclical,"H & M Hennes & Mauritz AB (publ) provides clothing, accessories, footwear, cosmetics, home textiles, and homeware for women, men, teenagers, children, and babies worldwide. It offers sportswear, shoes, bags, beauty products, and ready-to-wear; and interior products, including bed linens, dinnerware, textiles, furniture, and lighting. The company provides its products under the H&M, H&M HOME, H&M Move, COS, Weekday, Monki, & Other Stories, ARKET, Afound, Singular Society, Creator Studio, and Sellpy brand names. H & M Hennes & Mauritz AB (publ) was founded in 1947 and is headquartered in Stockholm, Sweden.",150000,"{'maxAge': 1, 'name': 'Daniel  Herrmann', 'title': 'Managing Director of Bus. Unit Men, H&M Brand', 'exercisedValue': 0, 'unexercisedValue': 0}",4,8,5,10,7,1693526400,1609372800,86400,2,172.16,165.5,159.04,166.6,172.16,165.5,159.04,166.6,6.5,0.0378,1699488000,3.0233,1.295795,73.474655,17.463308,10471156,10471156,2562748,3088617,3088617,159.84,159.9,0,0,251596324864,98.2,189.58,1.0827355,169.9544,145.0275,6.5,0.037755575,SEK,315580284928,0.01508,1281113119,1435289984,0.5797,0.21596001,27.486,5.800771,1669766400,1701302400,1685491200,-0.105,3504000000,2.17,9.13,0.38,2:1,1275350400,1.358,20.835,STO,EQUITY,HM-B.ST,HM-B.ST,"Hennes & Mauritz AB, H & M ser.",H & M Hennes & Mauritz AB (publ),946886400,Europe/Stockholm,CEST,7200000,159.44,255.0,123.0,181.24,186.4,2.8,hold,27,20169000960,12.376,15146999808,75804000256,0.504,1.048,232370995200,168.821,141.936,0.021070002,0.06915,113277000000,19706499072,24369999872,-0.091,0.057,0.4966,0.06518,0.026689999,SEK,0.3902
8,Mäster Samuelsgatan 46A,Stockholm,106 38,Sweden,46 87 96 55 00,46 8 20 99 19,https://hmgroup.com,Apparel Manufacturing,Consumer Cyclical,"H & M Hennes & Mauritz AB (publ) provides clothing, accessories, footwear, cosmetics, home textiles, and homeware for women, men, teenagers, children, and babies worldwide. It offers sportswear, shoes, bags, beauty products, and ready-to-wear; and interior products, including bed linens, dinnerware, textiles, furniture, and lighting. The company provides its products under the H&M, H&M HOME, H&M Move, COS, Weekday, Monki, & Other Stories, ARKET, Afound, Singular Society, Creator Studio, and Sellpy brand names. H & M Hennes & Mauritz AB (publ) was founded in 1947 and is headquartered in Stockholm, Sweden.",150000,"{'maxAge': 1, 'name': 'Jennie Dahlin Hansson', 'title': 'Managing Director of Monki', 'exercisedValue': 0, 'unexercisedValue': 0}",4,8,5,10,7,1693526400,1609372800,86400,2,172.16,165.5,159.04,166.6,172.16,165.5,159.04,166.6,6.5,0.0378,1699488000,3.0233,1.295795,73.474655,17.463308,10471156,10471156,2562748,3088617,3088617,159.84,159.9,0,0,251596324864,98.2,189.58,1.0827355,169.9544,145.0275,6.5,0.037755575,SEK,315580284928,0.01508,1281113119,1435289984,0.5797,0.21596001,27.486,5.800771,1669766400,1701302400,1685491200,-0.105,3504000000,2.17,9.13,0.38,2:1,1275350400,1.358,20.835,STO,EQUITY,HM-B.ST,HM-B.ST,"Hennes & Mauritz AB, H & M ser.",H & M Hennes & Mauritz AB (publ),946886400,Europe/Stockholm,CEST,7200000,159.44,255.0,123.0,181.24,186.4,2.8,hold,27,20169000960,12.376,15146999808,75804000256,0.504,1.048,232370995200,168.821,141.936,0.021070002,0.06915,113277000000,19706499072,24369999872,-0.091,0.057,0.4966,0.06518,0.026689999,SEK,0.3902
9,Mäster Samuelsgatan 46A,Stockholm,106 38,Sweden,46 87 96 55 00,46 8 20 99 19,https://hmgroup.com,Apparel Manufacturing,Consumer Cyclical,"H & M Hennes & Mauritz AB (publ) provides clothing, accessories, footwear, cosmetics, home textiles, and homeware for women, men, teenagers, children, and babies worldwide. It offers sportswear, shoes, bags, beauty products, and ready-to-wear; and interior products, including bed linens, dinnerware, textiles, furniture, and lighting. The company provides its products under the H&M, H&M HOME, H&M Move, COS, Weekday, Monki, & Other Stories, ARKET, Afound, Singular Society, Creator Studio, and Sellpy brand names. H & M Hennes & Mauritz AB (publ) was founded in 1947 and is headquartered in Stockholm, Sweden.",150000,"{'maxAge': 1, 'name': 'Sam  Miller', 'title': 'Chief of Staff & Head of CEO Office', 'exercisedValue': 0, 'unexercisedValue': 0}",4,8,5,10,7,1693526400,1609372800,86400,2,172.16,165.5,159.04,166.6,172.16,165.5,159.04,166.6,6.5,0.0378,1699488000,3.0233,1.295795,73.474655,17.463308,10471156,10471156,2562748,3088617,3088617,159.84,159.9,0,0,251596324864,98.2,189.58,1.0827355,169.9544,145.0275,6.5,0.037755575,SEK,315580284928,0.01508,1281113119,1435289984,0.5797,0.21596001,27.486,5.800771,1669766400,1701302400,1685491200,-0.105,3504000000,2.17,9.13,0.38,2:1,1275350400,1.358,20.835,STO,EQUITY,HM-B.ST,HM-B.ST,"Hennes & Mauritz AB, H & M ser.",H & M Hennes & Mauritz AB (publ),946886400,Europe/Stockholm,CEST,7200000,159.44,255.0,123.0,181.24,186.4,2.8,hold,27,20169000960,12.376,15146999808,75804000256,0.504,1.048,232370995200,168.821,141.936,0.021070002,0.06915,113277000000,19706499072,24369999872,-0.091,0.057,0.4966,0.06518,0.026689999,SEK,0.3902
