,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1805 North 2nd Street,Suite 401,Rogers,AR,72756,United States,479 464 9944,https://www.car-mart.com,Auto & Truck Dealerships,Auto & Truck Dealerships,Consumer Cyclical,Consumer Cyclical,"America's Car-Mart, Inc., through its subsidiaries, operates as an automotive retailer in the United States. It primarily sells older model used vehicles and provides financing for its customers. The company was founded in 1981 and is headquartered in Rogers, Arkansas.",2260,"{'maxAge': 1, 'name': 'Mr. Jeffrey A. Williams', 'age': 59, 'title': 'CEO & Director', 'yearBorn': 1963, 'fiscalYear': 2023, 'totalPay': 928554, 'exercisedValue': 0, 'unexercisedValue': 0}",3,1,6,1,2,1693526400,1703980800,86400,2,92.63,92.0,89.25,92.01,92.63,92.0,89.25,92.01,0.0,1.448132,52.372093,12.156546,91714,91714,65050,102720,102720,86.24,89.79,800,1800,574889664,52.24,127.96,0.40199965,107.7492,88.7545,0.0,0.0,USD,1360985600,0.00764,5269481,6381990,752511,791152,1690761600,1693440000,0.1179,0.092480004,0.90137,16.26,0.1857,6381990,79.071,1.1392293,1682812800,1714435200,1690761600,-0.694,10881000,1.72,7.41,1.3,3:2,1113523200,0.952,20.876,0.26873243,0.14113986,NMS,EQUITY,CRMT,CRMT,"America's Car-Mart, Inc.","America's Car-Mart, Inc.",542644200,America/New_York,EDT,fdc5aff2-e888-3b65-89cd-2ca14c6cb1e0,finmb_303785,-14400000,90.08,135.0,60.0,93.25,89.0,2.7,hold,4,6314000,0.989,65194000,775635968,16.648,19.927,1430075008,153.552,224.384,0.02681,0.022149999,242365000,-235247376,-120725000,-0.696,0.086,0.16816999,0.04559,0.04129,USD,
1,1805 North 2nd Street,Suite 401,Rogers,AR,72756,United States,479 464 9944,https://www.car-mart.com,Auto & Truck Dealerships,Auto & Truck Dealerships,Consumer Cyclical,Consumer Cyclical,"America's Car-Mart, Inc., through its subsidiaries, operates as an automotive retailer in the United States. It primarily sells older model used vehicles and provides financing for its customers. The company was founded in 1981 and is headquartered in Rogers, Arkansas.",2260,"{'maxAge': 1, 'name': 'Mr. Douglas  Campbell', 'age': 46, 'title': 'Pres', 'yearBorn': 1976, 'fiscalYear': 2023, 'totalPay': 1298696, 'exercisedValue': 0, 'unexercisedValue': 0}",3,1,6,1,2,1693526400,1703980800,86400,2,92.63,92.0,89.25,92.01,92.63,92.0,89.25,92.01,0.0,1.448132,52.372093,12.156546,91714,91714,65050,102720,102720,86.24,89.79,800,1800,574889664,52.24,127.96,0.40199965,107.7492,88.7545,0.0,0.0,USD,1360985600,0.00764,5269481,6381990,752511,791152,1690761600,1693440000,0.1179,0.092480004,0.90137,16.26,0.1857,6381990,79.071,1.1392293,1682812800,1714435200,1690761600,-0.694,10881000,1.72,7.41,1.3,3:2,1113523200,0.952,20.876,0.26873243,0.14113986,NMS,EQUITY,CRMT,CRMT,"America's Car-Mart, Inc.","America's Car-Mart, Inc.",542644200,America/New_York,EDT,fdc5aff2-e888-3b65-89cd-2ca14c6cb1e0,finmb_303785,-14400000,90.08,135.0,60.0,93.25,89.0,2.7,hold,4,6314000,0.989,65194000,775635968,16.648,19.927,1430075008,153.552,224.384,0.02681,0.022149999,242365000,-235247376,-120725000,-0.696,0.086,0.16816999,0.04559,0.04129,USD,
2,1805 North 2nd Street,Suite 401,Rogers,AR,72756,United States,479 464 9944,https://www.car-mart.com,Auto & Truck Dealerships,Auto & Truck Dealerships,Consumer Cyclical,Consumer Cyclical,"America's Car-Mart, Inc., through its subsidiaries, operates as an automotive retailer in the United States. It primarily sells older model used vehicles and provides financing for its customers. The company was founded in 1981 and is headquartered in Rogers, Arkansas.",2260,"{'maxAge': 1, 'name': 'Ms. Vickie D. Judy CPA', 'age': 55, 'title': 'Chief Financial Officer', 'yearBorn': 1967, 'fiscalYear': 2023, 'totalPay': 515751, 'exercisedValue': 0, 'unexercisedValue': 102638}",3,1,6,1,2,1693526400,1703980800,86400,2,92.63,92.0,89.25,92.01,92.63,92.0,89.25,92.01,0.0,1.448132,52.372093,12.156546,91714,91714,65050,102720,102720,86.24,89.79,800,1800,574889664,52.24,127.96,0.40199965,107.7492,88.7545,0.0,0.0,USD,1360985600,0.00764,5269481,6381990,752511,791152,1690761600,1693440000,0.1179,0.092480004,0.90137,16.26,0.1857,6381990,79.071,1.1392293,1682812800,1714435200,1690761600,-0.694,10881000,1.72,7.41,1.3,3:2,1113523200,0.952,20.876,0.26873243,0.14113986,NMS,EQUITY,CRMT,CRMT,"America's Car-Mart, Inc.","America's Car-Mart, Inc.",542644200,America/New_York,EDT,fdc5aff2-e888-3b65-89cd-2ca14c6cb1e0,finmb_303785,-14400000,90.08,135.0,60.0,93.25,89.0,2.7,hold,4,6314000,0.989,65194000,775635968,16.648,19.927,1430075008,153.552,224.384,0.02681,0.022149999,242365000,-235247376,-120725000,-0.696,0.086,0.16816999,0.04559,0.04129,USD,
3,1805 North 2nd Street,Suite 401,Rogers,AR,72756,United States,479 464 9944,https://www.car-mart.com,Auto & Truck Dealerships,Auto & Truck Dealerships,Consumer Cyclical,Consumer Cyclical,"America's Car-Mart, Inc., through its subsidiaries, operates as an automotive retailer in the United States. It primarily sells older model used vehicles and provides financing for its customers. The company was founded in 1981 and is headquartered in Rogers, Arkansas.",2260,"{'maxAge': 1, 'name': 'Mr. Leonard L. Walthall', 'age': 56, 'title': 'Sr. VP of Field Operations', 'yearBorn': 1966, 'fiscalYear': 2023, 'totalPay': 505760, 'exercisedValue': 0, 'unexercisedValue': 0}",3,1,6,1,2,1693526400,1703980800,86400,2,92.63,92.0,89.25,92.01,92.63,92.0,89.25,92.01,0.0,1.448132,52.372093,12.156546,91714,91714,65050,102720,102720,86.24,89.79,800,1800,574889664,52.24,127.96,0.40199965,107.7492,88.7545,0.0,0.0,USD,1360985600,0.00764,5269481,6381990,752511,791152,1690761600,1693440000,0.1179,0.092480004,0.90137,16.26,0.1857,6381990,79.071,1.1392293,1682812800,1714435200,1690761600,-0.694,10881000,1.72,7.41,1.3,3:2,1113523200,0.952,20.876,0.26873243,0.14113986,NMS,EQUITY,CRMT,CRMT,"America's Car-Mart, Inc.","America's Car-Mart, Inc.",542644200,America/New_York,EDT,fdc5aff2-e888-3b65-89cd-2ca14c6cb1e0,finmb_303785,-14400000,90.08,135.0,60.0,93.25,89.0,2.7,hold,4,6314000,0.989,65194000,775635968,16.648,19.927,1430075008,153.552,224.384,0.02681,0.022149999,242365000,-235247376,-120725000,-0.696,0.086,0.16816999,0.04559,0.04129,USD,
4,1805 North 2nd Street,Suite 401,Rogers,AR,72756,United States,479 464 9944,https://www.car-mart.com,Auto & Truck Dealerships,Auto & Truck Dealerships,Consumer Cyclical,Consumer Cyclical,"America's Car-Mart, Inc., through its subsidiaries, operates as an automotive retailer in the United States. It primarily sells older model used vehicles and provides financing for its customers. The company was founded in 1981 and is headquartered in Rogers, Arkansas.",2260,"{'maxAge': 1, 'name': 'Mr. W. Brett Papasan', 'title': 'Chief Legal Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",3,1,6,1,2,1693526400,1703980800,86400,2,92.63,92.0,89.25,92.01,92.63,92.0,89.25,92.01,0.0,1.448132,52.372093,12.156546,91714,91714,65050,102720,102720,86.24,89.79,800,1800,574889664,52.24,127.96,0.40199965,107.7492,88.7545,0.0,0.0,USD,1360985600,0.00764,5269481,6381990,752511,791152,1690761600,1693440000,0.1179,0.092480004,0.90137,16.26,0.1857,6381990,79.071,1.1392293,1682812800,1714435200,1690761600,-0.694,10881000,1.72,7.41,1.3,3:2,1113523200,0.952,20.876,0.26873243,0.14113986,NMS,EQUITY,CRMT,CRMT,"America's Car-Mart, Inc.","America's Car-Mart, Inc.",542644200,America/New_York,EDT,fdc5aff2-e888-3b65-89cd-2ca14c6cb1e0,finmb_303785,-14400000,90.08,135.0,60.0,93.25,89.0,2.7,hold,4,6314000,0.989,65194000,775635968,16.648,19.927,1430075008,153.552,224.384,0.02681,0.022149999,242365000,-235247376,-120725000,-0.696,0.086,0.16816999,0.04559,0.04129,USD,
5,1805 North 2nd Street,Suite 401,Rogers,AR,72756,United States,479 464 9944,https://www.car-mart.com,Auto & Truck Dealerships,Auto & Truck Dealerships,Consumer Cyclical,Consumer Cyclical,"America's Car-Mart, Inc., through its subsidiaries, operates as an automotive retailer in the United States. It primarily sells older model used vehicles and provides financing for its customers. The company was founded in 1981 and is headquartered in Rogers, Arkansas.",2260,"{'maxAge': 1, 'name': 'Mr. Brian  Stone', 'title': 'Exec. VP of Procurement & Inventory', 'exercisedValue': 0, 'unexercisedValue': 0}",3,1,6,1,2,1693526400,1703980800,86400,2,92.63,92.0,89.25,92.01,92.63,92.0,89.25,92.01,0.0,1.448132,52.372093,12.156546,91714,91714,65050,102720,102720,86.24,89.79,800,1800,574889664,52.24,127.96,0.40199965,107.7492,88.7545,0.0,0.0,USD,1360985600,0.00764,5269481,6381990,752511,791152,1690761600,1693440000,0.1179,0.092480004,0.90137,16.26,0.1857,6381990,79.071,1.1392293,1682812800,1714435200,1690761600,-0.694,10881000,1.72,7.41,1.3,3:2,1113523200,0.952,20.876,0.26873243,0.14113986,NMS,EQUITY,CRMT,CRMT,"America's Car-Mart, Inc.","America's Car-Mart, Inc.",542644200,America/New_York,EDT,fdc5aff2-e888-3b65-89cd-2ca14c6cb1e0,finmb_303785,-14400000,90.08,135.0,60.0,93.25,89.0,2.7,hold,4,6314000,0.989,65194000,775635968,16.648,19.927,1430075008,153.552,224.384,0.02681,0.022149999,242365000,-235247376,-120725000,-0.696,0.086,0.16816999,0.04559,0.04129,USD,
6,1805 North 2nd Street,Suite 401,Rogers,AR,72756,United States,479 464 9944,https://www.car-mart.com,Auto & Truck Dealerships,Auto & Truck Dealerships,Consumer Cyclical,Consumer Cyclical,"America's Car-Mart, Inc., through its subsidiaries, operates as an automotive retailer in the United States. It primarily sells older model used vehicles and provides financing for its customers. The company was founded in 1981 and is headquartered in Rogers, Arkansas.",2260,"{'maxAge': 1, 'name': 'Ms. Holly  Thomson', 'title': 'Chief Digital Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",3,1,6,1,2,1693526400,1703980800,86400,2,92.63,92.0,89.25,92.01,92.63,92.0,89.25,92.01,0.0,1.448132,52.372093,12.156546,91714,91714,65050,102720,102720,86.24,89.79,800,1800,574889664,52.24,127.96,0.40199965,107.7492,88.7545,0.0,0.0,USD,1360985600,0.00764,5269481,6381990,752511,791152,1690761600,1693440000,0.1179,0.092480004,0.90137,16.26,0.1857,6381990,79.071,1.1392293,1682812800,1714435200,1690761600,-0.694,10881000,1.72,7.41,1.3,3:2,1113523200,0.952,20.876,0.26873243,0.14113986,NMS,EQUITY,CRMT,CRMT,"America's Car-Mart, Inc.","America's Car-Mart, Inc.",542644200,America/New_York,EDT,fdc5aff2-e888-3b65-89cd-2ca14c6cb1e0,finmb_303785,-14400000,90.08,135.0,60.0,93.25,89.0,2.7,hold,4,6314000,0.989,65194000,775635968,16.648,19.927,1430075008,153.552,224.384,0.02681,0.022149999,242365000,-235247376,-120725000,-0.696,0.086,0.16816999,0.04559,0.04129,USD,
