,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,26133 US Highway 19 North,Suite 300,Clearwater,FL,33763,United States,727 726 0763,727 726 0731,https://www.nicholasfinancial.com,Credit Services,Financial Services,"Nicholas Financial, Inc. operates as a consumer finance company in the United States. The company engages in acquiring and servicing automobile finance installment contracts for the purchase of new and used automobiles and light trucks. It also originates direct consumer loans and sells consumer-finance related products. The company operates branch offices located in Alabama, Florida, Georgia, Idaho, Illinois, Indiana, Kentucky, Michigan, Missouri, Nevada, North Carolina, Nevada, Ohio, Pennsylvania, South Carolina, Tennessee, Texas, Utah, and Wisconsin. Nicholas Financial, Inc. was founded in 1985 and is headquartered in Clearwater, Florida.",16,"{'maxAge': 1, 'name': 'Mr. Michael  Rost', 'age': 51, 'title': 'Chief Exec. Officer', 'yearBorn': 1971, 'fiscalYear': 2023, 'totalPay': 282991, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,4.94,4.93,4.67,4.94,4.94,4.93,4.67,4.94,1379462400,0.0,0.612378,12371,12371,9551,6890,6890,4.6,4.84,1000,1100,35332000,4.37,8.57,-25.602898,4.9124,5.52305,0.0,0.0,USD,49931000,0.0,3785926,7300000,231848,167267,1690761600,1693440000,0.0318,0.14148,0.65349996,30.02,0.0548,11.137,0.43458742,1680220800,1711843200,1688083200,-30786000,-4.22,11:10,1258502400,-36.182,NMS,EQUITY,NICK,NICK,"Nicholas Financial, Inc.","Nicholas Financial, Inc.",883405800,America/New_York,EDT,-14400000,4.84,none,678000,0.093,15277000,56.21,56.21,-1380000,18.818,-0.189,-0.21346001,-0.3182,-253000,348000,-0.16,0.0,0.0,20.722462,USD,
1,26133 US Highway 19 North,Suite 300,Clearwater,FL,33763,United States,727 726 0763,727 726 0731,https://www.nicholasfinancial.com,Credit Services,Financial Services,"Nicholas Financial, Inc. operates as a consumer finance company in the United States. The company engages in acquiring and servicing automobile finance installment contracts for the purchase of new and used automobiles and light trucks. It also originates direct consumer loans and sells consumer-finance related products. The company operates branch offices located in Alabama, Florida, Georgia, Idaho, Illinois, Indiana, Kentucky, Michigan, Missouri, Nevada, North Carolina, Nevada, Ohio, Pennsylvania, South Carolina, Tennessee, Texas, Utah, and Wisconsin. Nicholas Financial, Inc. was founded in 1985 and is headquartered in Clearwater, Florida.",16,"{'maxAge': 1, 'name': 'Ms. Irina  Nashtatik', 'age': 41, 'title': 'CFO & Corp. Sec.', 'yearBorn': 1981, 'fiscalYear': 2023, 'totalPay': 280216, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,4.94,4.93,4.67,4.94,4.94,4.93,4.67,4.94,1379462400,0.0,0.612378,12371,12371,9551,6890,6890,4.6,4.84,1000,1100,35332000,4.37,8.57,-25.602898,4.9124,5.52305,0.0,0.0,USD,49931000,0.0,3785926,7300000,231848,167267,1690761600,1693440000,0.0318,0.14148,0.65349996,30.02,0.0548,11.137,0.43458742,1680220800,1711843200,1688083200,-30786000,-4.22,11:10,1258502400,-36.182,NMS,EQUITY,NICK,NICK,"Nicholas Financial, Inc.","Nicholas Financial, Inc.",883405800,America/New_York,EDT,-14400000,4.84,none,678000,0.093,15277000,56.21,56.21,-1380000,18.818,-0.189,-0.21346001,-0.3182,-253000,348000,-0.16,0.0,0.0,20.722462,USD,
2,26133 US Highway 19 North,Suite 300,Clearwater,FL,33763,United States,727 726 0763,727 726 0731,https://www.nicholasfinancial.com,Credit Services,Financial Services,"Nicholas Financial, Inc. operates as a consumer finance company in the United States. The company engages in acquiring and servicing automobile finance installment contracts for the purchase of new and used automobiles and light trucks. It also originates direct consumer loans and sells consumer-finance related products. The company operates branch offices located in Alabama, Florida, Georgia, Idaho, Illinois, Indiana, Kentucky, Michigan, Missouri, Nevada, North Carolina, Nevada, Ohio, Pennsylvania, South Carolina, Tennessee, Texas, Utah, and Wisconsin. Nicholas Financial, Inc. was founded in 1985 and is headquartered in Clearwater, Florida.",16,"{'maxAge': 1, 'name': 'Ms. Margie  Murphy', 'title': 'IR contact', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,4.94,4.93,4.67,4.94,4.94,4.93,4.67,4.94,1379462400,0.0,0.612378,12371,12371,9551,6890,6890,4.6,4.84,1000,1100,35332000,4.37,8.57,-25.602898,4.9124,5.52305,0.0,0.0,USD,49931000,0.0,3785926,7300000,231848,167267,1690761600,1693440000,0.0318,0.14148,0.65349996,30.02,0.0548,11.137,0.43458742,1680220800,1711843200,1688083200,-30786000,-4.22,11:10,1258502400,-36.182,NMS,EQUITY,NICK,NICK,"Nicholas Financial, Inc.","Nicholas Financial, Inc.",883405800,America/New_York,EDT,-14400000,4.84,none,678000,0.093,15277000,56.21,56.21,-1380000,18.818,-0.189,-0.21346001,-0.3182,-253000,348000,-0.16,0.0,0.0,20.722462,USD,
