,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Industriestrasse 21,Beverungen,37688,Germany,49 52 73 905 200,49 52 73 905 252,https://www.lewag.de,Specialty Industrial Machinery,Industrials,"LEWAG Holding Aktiengesellschaft engages in the manufacture and sale of machines and systems, storage and logistics systems, and vehicle bodies in Germany, France, Poland, the United States, Canada, Mexico, and internationally. It serves its products to flat glass manufacturing and processing industries, as well as related industries. The company was founded in 1873 and is based in Beverungen, Germany. LEWAG Holding Aktiengesellschaft is a subsidiary of HEVA Verwaltungs- und Anlagengesellschaft mbH & Co KG.",737,"{'maxAge': 1, 'name': 'Mr. Jochen H. Hesselbach Dipl.-Kfm.', 'title': 'Member of the Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,0.1,0.0074,1687910400,1.93,0.076201,20,20,1,2,2,13.5,14.5,31800,30000,64152000,12.7,16.7,0.48890802,13.328,13.605,0.1,0.0074074077,EUR,69869392,-0.01668,1000248,4752000,0.989,0.0,8.418,1.6037064,1672444800,1703980800,1688083200,-2188788,-0.47,0.532,12.553,FRA,EQUITY,KGR.F,KGR.F,LEWAG HOLDING AG,LEWAG Holding Aktiengesellschaft,1305525600,Europe/Berlin,CEST,7200000,13.5,none,8066000,1.691,5566153,13461000,0.334,1.044,131214864,33.452,31.342,-0.010089999,-0.05301,-5083758,-2664999,0.399,0.56777,0.04242,-0.01561,EUR,
