,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,11 Q. House Sathorn Building,"14th Floor South Sathorn Road Thungmahamek, Sathorn",Bangkok,10120,Thailand,66 2 286 3484,66 2 286 3585,https://www.qhhr-pf.com,REIT—Hotel & Motel,Real Estate,"Quality Houses Hotel and Residence Freehold and Leasehold Property Fund specializes in real estate investments. The fund seeks to make house, hotel, and residence property investments.","{'maxAge': 1, 'name': 'Ms. Chantana  Kanchanagama', 'title': 'Pres & Director of Land and Houses Fund Management Company Limited', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.7,6.75,6.6,6.75,6.7,6.75,6.6,6.75,0.46,0.067600004,1692662400,0.315824,254500,254500,104777,175750,175750,6.6,6.65,0,0,2234400000,5.2,7.4,9.129014,6.943,6.6675,0.31,0.046268657,THB,2247847936,-0.50671,230721120,336000000,0.39395002,0.061160002,12.988,0.5120111,1672444800,1703980800,1688083200,-124020936,-0.37,9.184,SET,EQUITY,QHHR.BK,QHHR.BK,QHHR_QUALITY HOUSES HOTEL AND,Quality Houses Hotel and Residence Freehold and Leasehold Property Fund,1343703600,Asia/Bangkok,ICT,25200000,6.65,none,69561000,0.207,49409000,69.6,69.6,244758096,1.132,0.728,0.00437,-0.02769,58035980,79245128,77684160,1.357,0.17830999,0.0,0.1297,THB,
1,11 Q. House Sathorn Building,"14th Floor South Sathorn Road Thungmahamek, Sathorn",Bangkok,10120,Thailand,66 2 286 3484,66 2 286 3585,https://www.qhhr-pf.com,REIT—Hotel & Motel,Real Estate,"Quality Houses Hotel and Residence Freehold and Leasehold Property Fund specializes in real estate investments. The fund seeks to make house, hotel, and residence property investments.","{'maxAge': 1, 'name': 'Ms. Sasiwee  Kritsanasmith', 'title': 'Exec. VP & Acting MD of Operating line of Land & Houses Fund Mgmt. Company Limited', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.7,6.75,6.6,6.75,6.7,6.75,6.6,6.75,0.46,0.067600004,1692662400,0.315824,254500,254500,104777,175750,175750,6.6,6.65,0,0,2234400000,5.2,7.4,9.129014,6.943,6.6675,0.31,0.046268657,THB,2247847936,-0.50671,230721120,336000000,0.39395002,0.061160002,12.988,0.5120111,1672444800,1703980800,1688083200,-124020936,-0.37,9.184,SET,EQUITY,QHHR.BK,QHHR.BK,QHHR_QUALITY HOUSES HOTEL AND,Quality Houses Hotel and Residence Freehold and Leasehold Property Fund,1343703600,Asia/Bangkok,ICT,25200000,6.65,none,69561000,0.207,49409000,69.6,69.6,244758096,1.132,0.728,0.00437,-0.02769,58035980,79245128,77684160,1.357,0.17830999,0.0,0.1297,THB,
2,11 Q. House Sathorn Building,"14th Floor South Sathorn Road Thungmahamek, Sathorn",Bangkok,10120,Thailand,66 2 286 3484,66 2 286 3585,https://www.qhhr-pf.com,REIT—Hotel & Motel,Real Estate,"Quality Houses Hotel and Residence Freehold and Leasehold Property Fund specializes in real estate investments. The fund seeks to make house, hotel, and residence property investments.","{'maxAge': 1, 'name': 'Ms. Naruemon  Senthong', 'title': 'VP of Accounting Department', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.7,6.75,6.6,6.75,6.7,6.75,6.6,6.75,0.46,0.067600004,1692662400,0.315824,254500,254500,104777,175750,175750,6.6,6.65,0,0,2234400000,5.2,7.4,9.129014,6.943,6.6675,0.31,0.046268657,THB,2247847936,-0.50671,230721120,336000000,0.39395002,0.061160002,12.988,0.5120111,1672444800,1703980800,1688083200,-124020936,-0.37,9.184,SET,EQUITY,QHHR.BK,QHHR.BK,QHHR_QUALITY HOUSES HOTEL AND,Quality Houses Hotel and Residence Freehold and Leasehold Property Fund,1343703600,Asia/Bangkok,ICT,25200000,6.65,none,69561000,0.207,49409000,69.6,69.6,244758096,1.132,0.728,0.00437,-0.02769,58035980,79245128,77684160,1.357,0.17830999,0.0,0.1297,THB,
3,11 Q. House Sathorn Building,"14th Floor South Sathorn Road Thungmahamek, Sathorn",Bangkok,10120,Thailand,66 2 286 3484,66 2 286 3585,https://www.qhhr-pf.com,REIT—Hotel & Motel,Real Estate,"Quality Houses Hotel and Residence Freehold and Leasehold Property Fund specializes in real estate investments. The fund seeks to make house, hotel, and residence property investments.","{'maxAge': 1, 'name': 'Ms. Pawanud  Iamnawachatul', 'title': 'EVP of Compliance, Internal Audit & Risk Management of Land and Houses Fund Management Co. Ltd.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.7,6.75,6.6,6.75,6.7,6.75,6.6,6.75,0.46,0.067600004,1692662400,0.315824,254500,254500,104777,175750,175750,6.6,6.65,0,0,2234400000,5.2,7.4,9.129014,6.943,6.6675,0.31,0.046268657,THB,2247847936,-0.50671,230721120,336000000,0.39395002,0.061160002,12.988,0.5120111,1672444800,1703980800,1688083200,-124020936,-0.37,9.184,SET,EQUITY,QHHR.BK,QHHR.BK,QHHR_QUALITY HOUSES HOTEL AND,Quality Houses Hotel and Residence Freehold and Leasehold Property Fund,1343703600,Asia/Bangkok,ICT,25200000,6.65,none,69561000,0.207,49409000,69.6,69.6,244758096,1.132,0.728,0.00437,-0.02769,58035980,79245128,77684160,1.357,0.17830999,0.0,0.1297,THB,
4,11 Q. House Sathorn Building,"14th Floor South Sathorn Road Thungmahamek, Sathorn",Bangkok,10120,Thailand,66 2 286 3484,66 2 286 3585,https://www.qhhr-pf.com,REIT—Hotel & Motel,Real Estate,"Quality Houses Hotel and Residence Freehold and Leasehold Property Fund specializes in real estate investments. The fund seeks to make house, hotel, and residence property investments.","{'maxAge': 1, 'name': 'Mr. Voranon  Asavakittimetin', 'title': 'Exec. VP of Infrastructure and Property Fund Group', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.7,6.75,6.6,6.75,6.7,6.75,6.6,6.75,0.46,0.067600004,1692662400,0.315824,254500,254500,104777,175750,175750,6.6,6.65,0,0,2234400000,5.2,7.4,9.129014,6.943,6.6675,0.31,0.046268657,THB,2247847936,-0.50671,230721120,336000000,0.39395002,0.061160002,12.988,0.5120111,1672444800,1703980800,1688083200,-124020936,-0.37,9.184,SET,EQUITY,QHHR.BK,QHHR.BK,QHHR_QUALITY HOUSES HOTEL AND,Quality Houses Hotel and Residence Freehold and Leasehold Property Fund,1343703600,Asia/Bangkok,ICT,25200000,6.65,none,69561000,0.207,49409000,69.6,69.6,244758096,1.132,0.728,0.00437,-0.02769,58035980,79245128,77684160,1.357,0.17830999,0.0,0.1297,THB,
5,11 Q. House Sathorn Building,"14th Floor South Sathorn Road Thungmahamek, Sathorn",Bangkok,10120,Thailand,66 2 286 3484,66 2 286 3585,https://www.qhhr-pf.com,REIT—Hotel & Motel,Real Estate,"Quality Houses Hotel and Residence Freehold and Leasehold Property Fund specializes in real estate investments. The fund seeks to make house, hotel, and residence property investments.","{'maxAge': 1, 'name': 'Ms. Nisanart  Wongsawasit', 'title': 'Assistant MD & EVP of IT Department at Land and Houses Fund Management Company Limited', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.7,6.75,6.6,6.75,6.7,6.75,6.6,6.75,0.46,0.067600004,1692662400,0.315824,254500,254500,104777,175750,175750,6.6,6.65,0,0,2234400000,5.2,7.4,9.129014,6.943,6.6675,0.31,0.046268657,THB,2247847936,-0.50671,230721120,336000000,0.39395002,0.061160002,12.988,0.5120111,1672444800,1703980800,1688083200,-124020936,-0.37,9.184,SET,EQUITY,QHHR.BK,QHHR.BK,QHHR_QUALITY HOUSES HOTEL AND,Quality Houses Hotel and Residence Freehold and Leasehold Property Fund,1343703600,Asia/Bangkok,ICT,25200000,6.65,none,69561000,0.207,49409000,69.6,69.6,244758096,1.132,0.728,0.00437,-0.02769,58035980,79245128,77684160,1.357,0.17830999,0.0,0.1297,THB,
