,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Tower 2,Level 19 727 Collins Street,Melbourne,VIC,3008,Australia,61 3 9246 6010,61 3 9246 6684,https://www.tabcorp.com.au,Gambling,Consumer Cyclical,"Tabcorp Holdings Limited, together with its subsidiaries, provides gambling and entertainment services in Australia. It operates through Wagering and Media, and Gaming Services segments. The Wagering and Media segment offers through a network of TAB agencies, hotels and clubs, and on-course operations, as well as through retail, Internet, mobile devices, and phone. It also provides Trackside, a computer simulate racing product; and international wagering and pooling services. In addition, the company engages in the Sky Racing television channels broadcasting thoroughbred, and harness and greyhound racing to audiences; Sky Racing Active, a digital app providing Sky Racing's live and on-demand racing content across thoroughbred, and harness and greyhound racing; and Sky Sports Radio network. The Gaming Services segment offers electronic gaming machine (EGM) monitoring and related services; and provides MAX performance solutions, technical services, and integrated systems, as well as provides products, technology, financing, support, maintenance, and other gaming services. The company was founded in 1881 and is based in Melbourne, Australia.","{'maxAge': 1, 'name': 'Mr. Adam  Rytenskild', 'title': 'MD, CEO & Exec. Director', 'fiscalYear': 2023, 'totalPay': 2068210, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,1703980800,86400,4,1.005,1.015,0.995,1.02,1.005,1.015,0.995,1.02,0.02,0.0201,1693440000,2.6897001,5.8,0.734609,33.166668,16.583334,10462808,10462808,5754430,4712712,4712712,0.995,1.0,0,0,2292987392,0.9,1.165,0.92837256,1.074,1.07,0.023,0.022885572,AUD,2538061568,0.026919998,2245136385,2281580032,0.01219,0.47903,1.173,0.84825236,1688083200,1719705600,1688083200,66500000,0.03,0.06,0.9,1.028,10.8,ASX,EQUITY,TAH.AX,TAH.AX,TABCORP FPO,Tabcorp Holdings Limited,778377600,Australia/Sydney,AEST,36000000,0.995,1.52,0.98,1.22,1.26,2.4,buy,10,290700000,0.128,235000000,572400000,0.7,0.827,2469900032,21.526,1.089,0.01719,0.02477,2469900000,-121425000,119300000,1.0,0.09514,0.045100003,AUD,
1,Tower 2,Level 19 727 Collins Street,Melbourne,VIC,3008,Australia,61 3 9246 6010,61 3 9246 6684,https://www.tabcorp.com.au,Gambling,Consumer Cyclical,"Tabcorp Holdings Limited, together with its subsidiaries, provides gambling and entertainment services in Australia. It operates through Wagering and Media, and Gaming Services segments. The Wagering and Media segment offers through a network of TAB agencies, hotels and clubs, and on-course operations, as well as through retail, Internet, mobile devices, and phone. It also provides Trackside, a computer simulate racing product; and international wagering and pooling services. In addition, the company engages in the Sky Racing television channels broadcasting thoroughbred, and harness and greyhound racing to audiences; Sky Racing Active, a digital app providing Sky Racing's live and on-demand racing content across thoroughbred, and harness and greyhound racing; and Sky Sports Radio network. The Gaming Services segment offers electronic gaming machine (EGM) monitoring and related services; and provides MAX performance solutions, technical services, and integrated systems, as well as provides products, technology, financing, support, maintenance, and other gaming services. The company was founded in 1881 and is based in Melbourne, Australia.","{'maxAge': 1, 'name': 'Mr. Damien  Johnston', 'title': 'Interim Chief Financial Officer', 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,1703980800,86400,4,1.005,1.015,0.995,1.02,1.005,1.015,0.995,1.02,0.02,0.0201,1693440000,2.6897001,5.8,0.734609,33.166668,16.583334,10462808,10462808,5754430,4712712,4712712,0.995,1.0,0,0,2292987392,0.9,1.165,0.92837256,1.074,1.07,0.023,0.022885572,AUD,2538061568,0.026919998,2245136385,2281580032,0.01219,0.47903,1.173,0.84825236,1688083200,1719705600,1688083200,66500000,0.03,0.06,0.9,1.028,10.8,ASX,EQUITY,TAH.AX,TAH.AX,TABCORP FPO,Tabcorp Holdings Limited,778377600,Australia/Sydney,AEST,36000000,0.995,1.52,0.98,1.22,1.26,2.4,buy,10,290700000,0.128,235000000,572400000,0.7,0.827,2469900032,21.526,1.089,0.01719,0.02477,2469900000,-121425000,119300000,1.0,0.09514,0.045100003,AUD,
2,Tower 2,Level 19 727 Collins Street,Melbourne,VIC,3008,Australia,61 3 9246 6010,61 3 9246 6684,https://www.tabcorp.com.au,Gambling,Consumer Cyclical,"Tabcorp Holdings Limited, together with its subsidiaries, provides gambling and entertainment services in Australia. It operates through Wagering and Media, and Gaming Services segments. The Wagering and Media segment offers through a network of TAB agencies, hotels and clubs, and on-course operations, as well as through retail, Internet, mobile devices, and phone. It also provides Trackside, a computer simulate racing product; and international wagering and pooling services. In addition, the company engages in the Sky Racing television channels broadcasting thoroughbred, and harness and greyhound racing to audiences; Sky Racing Active, a digital app providing Sky Racing's live and on-demand racing content across thoroughbred, and harness and greyhound racing; and Sky Sports Radio network. The Gaming Services segment offers electronic gaming machine (EGM) monitoring and related services; and provides MAX performance solutions, technical services, and integrated systems, as well as provides products, technology, financing, support, maintenance, and other gaming services. The company was founded in 1881 and is based in Melbourne, Australia.","{'maxAge': 1, 'name': 'Mr. Paul  Carew', 'title': 'Chief Operating Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,1703980800,86400,4,1.005,1.015,0.995,1.02,1.005,1.015,0.995,1.02,0.02,0.0201,1693440000,2.6897001,5.8,0.734609,33.166668,16.583334,10462808,10462808,5754430,4712712,4712712,0.995,1.0,0,0,2292987392,0.9,1.165,0.92837256,1.074,1.07,0.023,0.022885572,AUD,2538061568,0.026919998,2245136385,2281580032,0.01219,0.47903,1.173,0.84825236,1688083200,1719705600,1688083200,66500000,0.03,0.06,0.9,1.028,10.8,ASX,EQUITY,TAH.AX,TAH.AX,TABCORP FPO,Tabcorp Holdings Limited,778377600,Australia/Sydney,AEST,36000000,0.995,1.52,0.98,1.22,1.26,2.4,buy,10,290700000,0.128,235000000,572400000,0.7,0.827,2469900032,21.526,1.089,0.01719,0.02477,2469900000,-121425000,119300000,1.0,0.09514,0.045100003,AUD,
3,Tower 2,Level 19 727 Collins Street,Melbourne,VIC,3008,Australia,61 3 9246 6010,61 3 9246 6684,https://www.tabcorp.com.au,Gambling,Consumer Cyclical,"Tabcorp Holdings Limited, together with its subsidiaries, provides gambling and entertainment services in Australia. It operates through Wagering and Media, and Gaming Services segments. The Wagering and Media segment offers through a network of TAB agencies, hotels and clubs, and on-course operations, as well as through retail, Internet, mobile devices, and phone. It also provides Trackside, a computer simulate racing product; and international wagering and pooling services. In addition, the company engages in the Sky Racing television channels broadcasting thoroughbred, and harness and greyhound racing to audiences; Sky Racing Active, a digital app providing Sky Racing's live and on-demand racing content across thoroughbred, and harness and greyhound racing; and Sky Sports Radio network. The Gaming Services segment offers electronic gaming machine (EGM) monitoring and related services; and provides MAX performance solutions, technical services, and integrated systems, as well as provides products, technology, financing, support, maintenance, and other gaming services. The company was founded in 1881 and is based in Melbourne, Australia.","{'maxAge': 1, 'name': 'Mr. Alan  Sharvin', 'title': 'Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,1703980800,86400,4,1.005,1.015,0.995,1.02,1.005,1.015,0.995,1.02,0.02,0.0201,1693440000,2.6897001,5.8,0.734609,33.166668,16.583334,10462808,10462808,5754430,4712712,4712712,0.995,1.0,0,0,2292987392,0.9,1.165,0.92837256,1.074,1.07,0.023,0.022885572,AUD,2538061568,0.026919998,2245136385,2281580032,0.01219,0.47903,1.173,0.84825236,1688083200,1719705600,1688083200,66500000,0.03,0.06,0.9,1.028,10.8,ASX,EQUITY,TAH.AX,TAH.AX,TABCORP FPO,Tabcorp Holdings Limited,778377600,Australia/Sydney,AEST,36000000,0.995,1.52,0.98,1.22,1.26,2.4,buy,10,290700000,0.128,235000000,572400000,0.7,0.827,2469900032,21.526,1.089,0.01719,0.02477,2469900000,-121425000,119300000,1.0,0.09514,0.045100003,AUD,
4,Tower 2,Level 19 727 Collins Street,Melbourne,VIC,3008,Australia,61 3 9246 6010,61 3 9246 6684,https://www.tabcorp.com.au,Gambling,Consumer Cyclical,"Tabcorp Holdings Limited, together with its subsidiaries, provides gambling and entertainment services in Australia. It operates through Wagering and Media, and Gaming Services segments. The Wagering and Media segment offers through a network of TAB agencies, hotels and clubs, and on-course operations, as well as through retail, Internet, mobile devices, and phone. It also provides Trackside, a computer simulate racing product; and international wagering and pooling services. In addition, the company engages in the Sky Racing television channels broadcasting thoroughbred, and harness and greyhound racing to audiences; Sky Racing Active, a digital app providing Sky Racing's live and on-demand racing content across thoroughbred, and harness and greyhound racing; and Sky Sports Radio network. The Gaming Services segment offers electronic gaming machine (EGM) monitoring and related services; and provides MAX performance solutions, technical services, and integrated systems, as well as provides products, technology, financing, support, maintenance, and other gaming services. The company was founded in 1881 and is based in Melbourne, Australia.","{'maxAge': 1, 'name': 'Mr. John  Fitzgerald BA, LLB, MA', 'title': 'Chief Legal & Risk Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,1703980800,86400,4,1.005,1.015,0.995,1.02,1.005,1.015,0.995,1.02,0.02,0.0201,1693440000,2.6897001,5.8,0.734609,33.166668,16.583334,10462808,10462808,5754430,4712712,4712712,0.995,1.0,0,0,2292987392,0.9,1.165,0.92837256,1.074,1.07,0.023,0.022885572,AUD,2538061568,0.026919998,2245136385,2281580032,0.01219,0.47903,1.173,0.84825236,1688083200,1719705600,1688083200,66500000,0.03,0.06,0.9,1.028,10.8,ASX,EQUITY,TAH.AX,TAH.AX,TABCORP FPO,Tabcorp Holdings Limited,778377600,Australia/Sydney,AEST,36000000,0.995,1.52,0.98,1.22,1.26,2.4,buy,10,290700000,0.128,235000000,572400000,0.7,0.827,2469900032,21.526,1.089,0.01719,0.02477,2469900000,-121425000,119300000,1.0,0.09514,0.045100003,AUD,
5,Tower 2,Level 19 727 Collins Street,Melbourne,VIC,3008,Australia,61 3 9246 6010,61 3 9246 6684,https://www.tabcorp.com.au,Gambling,Consumer Cyclical,"Tabcorp Holdings Limited, together with its subsidiaries, provides gambling and entertainment services in Australia. It operates through Wagering and Media, and Gaming Services segments. The Wagering and Media segment offers through a network of TAB agencies, hotels and clubs, and on-course operations, as well as through retail, Internet, mobile devices, and phone. It also provides Trackside, a computer simulate racing product; and international wagering and pooling services. In addition, the company engages in the Sky Racing television channels broadcasting thoroughbred, and harness and greyhound racing to audiences; Sky Racing Active, a digital app providing Sky Racing's live and on-demand racing content across thoroughbred, and harness and greyhound racing; and Sky Sports Radio network. The Gaming Services segment offers electronic gaming machine (EGM) monitoring and related services; and provides MAX performance solutions, technical services, and integrated systems, as well as provides products, technology, financing, support, maintenance, and other gaming services. The company was founded in 1881 and is based in Melbourne, Australia.","{'maxAge': 1, 'name': 'Ms. Sharon  Broadley', 'title': 'Chief People Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,1703980800,86400,4,1.005,1.015,0.995,1.02,1.005,1.015,0.995,1.02,0.02,0.0201,1693440000,2.6897001,5.8,0.734609,33.166668,16.583334,10462808,10462808,5754430,4712712,4712712,0.995,1.0,0,0,2292987392,0.9,1.165,0.92837256,1.074,1.07,0.023,0.022885572,AUD,2538061568,0.026919998,2245136385,2281580032,0.01219,0.47903,1.173,0.84825236,1688083200,1719705600,1688083200,66500000,0.03,0.06,0.9,1.028,10.8,ASX,EQUITY,TAH.AX,TAH.AX,TABCORP FPO,Tabcorp Holdings Limited,778377600,Australia/Sydney,AEST,36000000,0.995,1.52,0.98,1.22,1.26,2.4,buy,10,290700000,0.128,235000000,572400000,0.7,0.827,2469900032,21.526,1.089,0.01719,0.02477,2469900000,-121425000,119300000,1.0,0.09514,0.045100003,AUD,
6,Tower 2,Level 19 727 Collins Street,Melbourne,VIC,3008,Australia,61 3 9246 6010,61 3 9246 6684,https://www.tabcorp.com.au,Gambling,Consumer Cyclical,"Tabcorp Holdings Limited, together with its subsidiaries, provides gambling and entertainment services in Australia. It operates through Wagering and Media, and Gaming Services segments. The Wagering and Media segment offers through a network of TAB agencies, hotels and clubs, and on-course operations, as well as through retail, Internet, mobile devices, and phone. It also provides Trackside, a computer simulate racing product; and international wagering and pooling services. In addition, the company engages in the Sky Racing television channels broadcasting thoroughbred, and harness and greyhound racing to audiences; Sky Racing Active, a digital app providing Sky Racing's live and on-demand racing content across thoroughbred, and harness and greyhound racing; and Sky Sports Radio network. The Gaming Services segment offers electronic gaming machine (EGM) monitoring and related services; and provides MAX performance solutions, technical services, and integrated systems, as well as provides products, technology, financing, support, maintenance, and other gaming services. The company was founded in 1881 and is based in Melbourne, Australia.","{'maxAge': 1, 'name': 'Mr. Tom  Callachor', 'title': 'Chief Industry & Corp. Affairs Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,1703980800,86400,4,1.005,1.015,0.995,1.02,1.005,1.015,0.995,1.02,0.02,0.0201,1693440000,2.6897001,5.8,0.734609,33.166668,16.583334,10462808,10462808,5754430,4712712,4712712,0.995,1.0,0,0,2292987392,0.9,1.165,0.92837256,1.074,1.07,0.023,0.022885572,AUD,2538061568,0.026919998,2245136385,2281580032,0.01219,0.47903,1.173,0.84825236,1688083200,1719705600,1688083200,66500000,0.03,0.06,0.9,1.028,10.8,ASX,EQUITY,TAH.AX,TAH.AX,TABCORP FPO,Tabcorp Holdings Limited,778377600,Australia/Sydney,AEST,36000000,0.995,1.52,0.98,1.22,1.26,2.4,buy,10,290700000,0.128,235000000,572400000,0.7,0.827,2469900032,21.526,1.089,0.01719,0.02477,2469900000,-121425000,119300000,1.0,0.09514,0.045100003,AUD,
7,Tower 2,Level 19 727 Collins Street,Melbourne,VIC,3008,Australia,61 3 9246 6010,61 3 9246 6684,https://www.tabcorp.com.au,Gambling,Consumer Cyclical,"Tabcorp Holdings Limited, together with its subsidiaries, provides gambling and entertainment services in Australia. It operates through Wagering and Media, and Gaming Services segments. The Wagering and Media segment offers through a network of TAB agencies, hotels and clubs, and on-course operations, as well as through retail, Internet, mobile devices, and phone. It also provides Trackside, a computer simulate racing product; and international wagering and pooling services. In addition, the company engages in the Sky Racing television channels broadcasting thoroughbred, and harness and greyhound racing to audiences; Sky Racing Active, a digital app providing Sky Racing's live and on-demand racing content across thoroughbred, and harness and greyhound racing; and Sky Sports Radio network. The Gaming Services segment offers electronic gaming machine (EGM) monitoring and related services; and provides MAX performance solutions, technical services, and integrated systems, as well as provides products, technology, financing, support, maintenance, and other gaming services. The company was founded in 1881 and is based in Melbourne, Australia.","{'maxAge': 1, 'name': 'Ms. Rebecca  Riant', 'title': 'Chief Operating Officer of Wagering & Media', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,1703980800,86400,4,1.005,1.015,0.995,1.02,1.005,1.015,0.995,1.02,0.02,0.0201,1693440000,2.6897001,5.8,0.734609,33.166668,16.583334,10462808,10462808,5754430,4712712,4712712,0.995,1.0,0,0,2292987392,0.9,1.165,0.92837256,1.074,1.07,0.023,0.022885572,AUD,2538061568,0.026919998,2245136385,2281580032,0.01219,0.47903,1.173,0.84825236,1688083200,1719705600,1688083200,66500000,0.03,0.06,0.9,1.028,10.8,ASX,EQUITY,TAH.AX,TAH.AX,TABCORP FPO,Tabcorp Holdings Limited,778377600,Australia/Sydney,AEST,36000000,0.995,1.52,0.98,1.22,1.26,2.4,buy,10,290700000,0.128,235000000,572400000,0.7,0.827,2469900032,21.526,1.089,0.01719,0.02477,2469900000,-121425000,119300000,1.0,0.09514,0.045100003,AUD,
8,Tower 2,Level 19 727 Collins Street,Melbourne,VIC,3008,Australia,61 3 9246 6010,61 3 9246 6684,https://www.tabcorp.com.au,Gambling,Consumer Cyclical,"Tabcorp Holdings Limited, together with its subsidiaries, provides gambling and entertainment services in Australia. It operates through Wagering and Media, and Gaming Services segments. The Wagering and Media segment offers through a network of TAB agencies, hotels and clubs, and on-course operations, as well as through retail, Internet, mobile devices, and phone. It also provides Trackside, a computer simulate racing product; and international wagering and pooling services. In addition, the company engages in the Sky Racing television channels broadcasting thoroughbred, and harness and greyhound racing to audiences; Sky Racing Active, a digital app providing Sky Racing's live and on-demand racing content across thoroughbred, and harness and greyhound racing; and Sky Sports Radio network. The Gaming Services segment offers electronic gaming machine (EGM) monitoring and related services; and provides MAX performance solutions, technical services, and integrated systems, as well as provides products, technology, financing, support, maintenance, and other gaming services. The company was founded in 1881 and is based in Melbourne, Australia.","{'maxAge': 1, 'name': 'Ms. Jenni  Barnett', 'title': 'Chief Customer Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,1703980800,86400,4,1.005,1.015,0.995,1.02,1.005,1.015,0.995,1.02,0.02,0.0201,1693440000,2.6897001,5.8,0.734609,33.166668,16.583334,10462808,10462808,5754430,4712712,4712712,0.995,1.0,0,0,2292987392,0.9,1.165,0.92837256,1.074,1.07,0.023,0.022885572,AUD,2538061568,0.026919998,2245136385,2281580032,0.01219,0.47903,1.173,0.84825236,1688083200,1719705600,1688083200,66500000,0.03,0.06,0.9,1.028,10.8,ASX,EQUITY,TAH.AX,TAH.AX,TABCORP FPO,Tabcorp Holdings Limited,778377600,Australia/Sydney,AEST,36000000,0.995,1.52,0.98,1.22,1.26,2.4,buy,10,290700000,0.128,235000000,572400000,0.7,0.827,2469900032,21.526,1.089,0.01719,0.02477,2469900000,-121425000,119300000,1.0,0.09514,0.045100003,AUD,
9,Tower 2,Level 19 727 Collins Street,Melbourne,VIC,3008,Australia,61 3 9246 6010,61 3 9246 6684,https://www.tabcorp.com.au,Gambling,Consumer Cyclical,"Tabcorp Holdings Limited, together with its subsidiaries, provides gambling and entertainment services in Australia. It operates through Wagering and Media, and Gaming Services segments. The Wagering and Media segment offers through a network of TAB agencies, hotels and clubs, and on-course operations, as well as through retail, Internet, mobile devices, and phone. It also provides Trackside, a computer simulate racing product; and international wagering and pooling services. In addition, the company engages in the Sky Racing television channels broadcasting thoroughbred, and harness and greyhound racing to audiences; Sky Racing Active, a digital app providing Sky Racing's live and on-demand racing content across thoroughbred, and harness and greyhound racing; and Sky Sports Radio network. The Gaming Services segment offers electronic gaming machine (EGM) monitoring and related services; and provides MAX performance solutions, technical services, and integrated systems, as well as provides products, technology, financing, support, maintenance, and other gaming services. The company was founded in 1881 and is based in Melbourne, Australia.","{'maxAge': 1, 'name': 'Mr. Angus  Tiet', 'title': 'Chief Strategy & Ventures Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,1703980800,86400,4,1.005,1.015,0.995,1.02,1.005,1.015,0.995,1.02,0.02,0.0201,1693440000,2.6897001,5.8,0.734609,33.166668,16.583334,10462808,10462808,5754430,4712712,4712712,0.995,1.0,0,0,2292987392,0.9,1.165,0.92837256,1.074,1.07,0.023,0.022885572,AUD,2538061568,0.026919998,2245136385,2281580032,0.01219,0.47903,1.173,0.84825236,1688083200,1719705600,1688083200,66500000,0.03,0.06,0.9,1.028,10.8,ASX,EQUITY,TAH.AX,TAH.AX,TABCORP FPO,Tabcorp Holdings Limited,778377600,Australia/Sydney,AEST,36000000,0.995,1.52,0.98,1.22,1.26,2.4,buy,10,290700000,0.128,235000000,572400000,0.7,0.827,2469900032,21.526,1.089,0.01719,0.02477,2469900000,-121425000,119300000,1.0,0.09514,0.045100003,AUD,
