,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"No.206, Guanghua 1st Road",21st Floor-2 Lingya District,Kaohsiung,802,Taiwan,886 7 224 7799,886 7 224 8787,https://www.nanrenhu.com.tw,Resorts & Casinos,Consumer Cyclical,"Nan Ren Lake Leisure Amusement Co., Ltd. provides leisure and recreation facilities in Taiwan. It operates the National Museum of Marine Biology and Aquarium, an underwater tunnel, a resort and sleepover, and dining service area, as well as operates Kentington Resort. Nan Ren Lake Leisure Amusement Co., Ltd. was founded in 1989 and is based in Kaohsiung City, Taiwan.","{'maxAge': 1, 'name': 'Yuqian  Huang', 'title': 'Accounting Supervisor', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,12.75,12.8,12.65,12.8,12.75,12.8,12.65,12.8,1631232000,0.0,0.553856,563770,563770,1543126,748700,748700,12.75,12.8,0,0,3197760000,10.8,15.3,3.0032938,12.426,12.4735,0.0,0.0,TWD,6201352192,-0.059710003,249824992,0.45971,0.01045,10.675,1.1990632,1672444800,1703980800,1688083200,-63577000,-0.19,5.824,125.341,TWO,EQUITY,5905.TWO,5905.TWO,NAN REN LAKE LEISURE AMUSEMENT ,"Nan Ren Lake Leisure Amusement Co., Ltd.",1199062800,Asia/Taipei,CST,28800000,12.8,none,1392848000,5.575,49476000,3682681088,0.336,1.151,1064750976,108.931,4.307,-0.00693,-0.017860001,-1764765696,-107776000,0.602,0.74445,0.046469998,-0.08928,TWD,
