,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,14800 Landmark Boulevard,Suite 500,Dallas,TX,75254,United States,972 702 9300,https://www.frgi.com,Restaurants,Consumer Cyclical,"Fiesta Restaurant Group, Inc., together with its subsidiaries, owns, operates, and franchises fast-casual restaurants. It operates its fast-casual restaurants under the Pollo Tropical brand. The company's Pollo Tropical restaurants offer fire-grilled and citrus marinated chicken, and other freshly prepared tropical inspired menu items. The company owns Pollo Tropical restaurants in Florida and franchised Pollo Tropical restaurants in the Puerto Rico, Panama, Guyana, Bahamas, Ecuador, and Florida. Fiesta Restaurant Group, Inc. was incorporated in 2011 and is based in Dallas, Texas.",4350,"{'maxAge': 1, 'name': 'Mr. Dirk A. Montgomery', 'age': 58, 'title': 'Pres, CEO & Treasurer', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 597916, 'exercisedValue': 0, 'unexercisedValue': 0}",7,1,2,3,2,1693526400,1672444800,86400,2,8.41,8.41,8.41,8.47,8.41,8.41,8.41,8.47,0.0,1.782157,12.441176,483997,483997,323977,421960,421960,8.47,8.48,1000,1000,216925392,5.89,9.28,0.5376507,8.1952,7.97295,0.0,0.0,USD,344262368,-0.0124699995,21839470,25641300,171305,168502,1690761600,1693440000,0.0067000003,0.04954,1.07376,0.33,0.0114,5.768,1.4667128,1672531200,1704067200,1688256000,-6187000,-0.25,0.68,0.853,17.292,NMS,EQUITY,FRGI,FRGI,"Fiesta Restaurant Group, Inc.","Fiesta Restaurant Group, Inc.",1335447000,America/New_York,EDT,-14400000,8.46,14.0,14.0,14.0,14.0,2.0,buy,1,34747000,1.355,19909000,163366000,1.084,1.379,403468992,110.484,15.968,0.00174,-0.04167,73532000,693500,18090000,0.085,0.20042999,0.04934,0.00245,USD,
1,14800 Landmark Boulevard,Suite 500,Dallas,TX,75254,United States,972 702 9300,https://www.frgi.com,Restaurants,Consumer Cyclical,"Fiesta Restaurant Group, Inc., together with its subsidiaries, owns, operates, and franchises fast-casual restaurants. It operates its fast-casual restaurants under the Pollo Tropical brand. The company's Pollo Tropical restaurants offer fire-grilled and citrus marinated chicken, and other freshly prepared tropical inspired menu items. The company owns Pollo Tropical restaurants in Florida and franchised Pollo Tropical restaurants in the Puerto Rico, Panama, Guyana, Bahamas, Ecuador, and Florida. Fiesta Restaurant Group, Inc. was incorporated in 2011 and is based in Dallas, Texas.",4350,"{'maxAge': 1, 'name': 'Mr. Tyler  Yoesting', 'title': 'VP, Acting CFO, Chief Accounting Officer & Corp. Controller', 'fiscalYear': 2022, 'totalPay': 3190443, 'exercisedValue': 0, 'unexercisedValue': 0}",7,1,2,3,2,1693526400,1672444800,86400,2,8.41,8.41,8.41,8.47,8.41,8.41,8.41,8.47,0.0,1.782157,12.441176,483997,483997,323977,421960,421960,8.47,8.48,1000,1000,216925392,5.89,9.28,0.5376507,8.1952,7.97295,0.0,0.0,USD,344262368,-0.0124699995,21839470,25641300,171305,168502,1690761600,1693440000,0.0067000003,0.04954,1.07376,0.33,0.0114,5.768,1.4667128,1672531200,1704067200,1688256000,-6187000,-0.25,0.68,0.853,17.292,NMS,EQUITY,FRGI,FRGI,"Fiesta Restaurant Group, Inc.","Fiesta Restaurant Group, Inc.",1335447000,America/New_York,EDT,-14400000,8.46,14.0,14.0,14.0,14.0,2.0,buy,1,34747000,1.355,19909000,163366000,1.084,1.379,403468992,110.484,15.968,0.00174,-0.04167,73532000,693500,18090000,0.085,0.20042999,0.04934,0.00245,USD,
2,14800 Landmark Boulevard,Suite 500,Dallas,TX,75254,United States,972 702 9300,https://www.frgi.com,Restaurants,Consumer Cyclical,"Fiesta Restaurant Group, Inc., together with its subsidiaries, owns, operates, and franchises fast-casual restaurants. It operates its fast-casual restaurants under the Pollo Tropical brand. The company's Pollo Tropical restaurants offer fire-grilled and citrus marinated chicken, and other freshly prepared tropical inspired menu items. The company owns Pollo Tropical restaurants in Florida and franchised Pollo Tropical restaurants in the Puerto Rico, Panama, Guyana, Bahamas, Ecuador, and Florida. Fiesta Restaurant Group, Inc. was incorporated in 2011 and is based in Dallas, Texas.",4350,"{'maxAge': 1, 'name': 'Mr. Louis  DiPietro', 'age': 51, 'title': 'Sr. VP, Chief Legal & People Officer, Gen. Counsel and Corp. Sec.', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 498000, 'exercisedValue': 0, 'unexercisedValue': 0}",7,1,2,3,2,1693526400,1672444800,86400,2,8.41,8.41,8.41,8.47,8.41,8.41,8.41,8.47,0.0,1.782157,12.441176,483997,483997,323977,421960,421960,8.47,8.48,1000,1000,216925392,5.89,9.28,0.5376507,8.1952,7.97295,0.0,0.0,USD,344262368,-0.0124699995,21839470,25641300,171305,168502,1690761600,1693440000,0.0067000003,0.04954,1.07376,0.33,0.0114,5.768,1.4667128,1672531200,1704067200,1688256000,-6187000,-0.25,0.68,0.853,17.292,NMS,EQUITY,FRGI,FRGI,"Fiesta Restaurant Group, Inc.","Fiesta Restaurant Group, Inc.",1335447000,America/New_York,EDT,-14400000,8.46,14.0,14.0,14.0,14.0,2.0,buy,1,34747000,1.355,19909000,163366000,1.084,1.379,403468992,110.484,15.968,0.00174,-0.04167,73532000,693500,18090000,0.085,0.20042999,0.04934,0.00245,USD,
3,14800 Landmark Boulevard,Suite 500,Dallas,TX,75254,United States,972 702 9300,https://www.frgi.com,Restaurants,Consumer Cyclical,"Fiesta Restaurant Group, Inc., together with its subsidiaries, owns, operates, and franchises fast-casual restaurants. It operates its fast-casual restaurants under the Pollo Tropical brand. The company's Pollo Tropical restaurants offer fire-grilled and citrus marinated chicken, and other freshly prepared tropical inspired menu items. The company owns Pollo Tropical restaurants in Florida and franchised Pollo Tropical restaurants in the Puerto Rico, Panama, Guyana, Bahamas, Ecuador, and Florida. Fiesta Restaurant Group, Inc. was incorporated in 2011 and is based in Dallas, Texas.",4350,"{'maxAge': 1, 'name': 'Ms. Hope  Diaz', 'age': 45, 'title': 'Sr. VP & Chief Marketing Officer', 'yearBorn': 1977, 'fiscalYear': 2022, 'totalPay': 478000, 'exercisedValue': 0, 'unexercisedValue': 0}",7,1,2,3,2,1693526400,1672444800,86400,2,8.41,8.41,8.41,8.47,8.41,8.41,8.41,8.47,0.0,1.782157,12.441176,483997,483997,323977,421960,421960,8.47,8.48,1000,1000,216925392,5.89,9.28,0.5376507,8.1952,7.97295,0.0,0.0,USD,344262368,-0.0124699995,21839470,25641300,171305,168502,1690761600,1693440000,0.0067000003,0.04954,1.07376,0.33,0.0114,5.768,1.4667128,1672531200,1704067200,1688256000,-6187000,-0.25,0.68,0.853,17.292,NMS,EQUITY,FRGI,FRGI,"Fiesta Restaurant Group, Inc.","Fiesta Restaurant Group, Inc.",1335447000,America/New_York,EDT,-14400000,8.46,14.0,14.0,14.0,14.0,2.0,buy,1,34747000,1.355,19909000,163366000,1.084,1.379,403468992,110.484,15.968,0.00174,-0.04167,73532000,693500,18090000,0.085,0.20042999,0.04934,0.00245,USD,
4,14800 Landmark Boulevard,Suite 500,Dallas,TX,75254,United States,972 702 9300,https://www.frgi.com,Restaurants,Consumer Cyclical,"Fiesta Restaurant Group, Inc., together with its subsidiaries, owns, operates, and franchises fast-casual restaurants. It operates its fast-casual restaurants under the Pollo Tropical brand. The company's Pollo Tropical restaurants offer fire-grilled and citrus marinated chicken, and other freshly prepared tropical inspired menu items. The company owns Pollo Tropical restaurants in Florida and franchised Pollo Tropical restaurants in the Puerto Rico, Panama, Guyana, Bahamas, Ecuador, and Florida. Fiesta Restaurant Group, Inc. was incorporated in 2011 and is based in Dallas, Texas.",4350,"{'maxAge': 1, 'name': 'John  Doyle', 'title': 'Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",7,1,2,3,2,1693526400,1672444800,86400,2,8.41,8.41,8.41,8.47,8.41,8.41,8.41,8.47,0.0,1.782157,12.441176,483997,483997,323977,421960,421960,8.47,8.48,1000,1000,216925392,5.89,9.28,0.5376507,8.1952,7.97295,0.0,0.0,USD,344262368,-0.0124699995,21839470,25641300,171305,168502,1690761600,1693440000,0.0067000003,0.04954,1.07376,0.33,0.0114,5.768,1.4667128,1672531200,1704067200,1688256000,-6187000,-0.25,0.68,0.853,17.292,NMS,EQUITY,FRGI,FRGI,"Fiesta Restaurant Group, Inc.","Fiesta Restaurant Group, Inc.",1335447000,America/New_York,EDT,-14400000,8.46,14.0,14.0,14.0,14.0,2.0,buy,1,34747000,1.355,19909000,163366000,1.084,1.379,403468992,110.484,15.968,0.00174,-0.04167,73532000,693500,18090000,0.085,0.20042999,0.04934,0.00245,USD,
