,address1,city,zip,country,phone,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Edisonstrasse 4,Maintal,63477,Germany,49 6181 6102 740,https://www.normagroup.com,Metal Fabrication,Metal Fabrication,Industrials,Industrials,"NORMA Group SE, together with its subsidiaries, manufactures and sells engineered joining technology solutions in Europe, the Middle East, Africa, the Americas, and the Asia-Pacific. The company provides quick connectors, hose clamps, retaining clamps, and pipe couplings. The company sells its products to distributors, original equipment manufacturer aftermarket customers, technical wholesalers, and hardware stores under the ABA, Breeze, Clamp-All, CONNECTORS, FISH, Gemi, Kimplas, NDS, NORMA, Raindrip, R.G.RAY, Serflex, TORCA, and TRUSTLENE brand names through its distribution network, sales representatives, retailers, and importers. The company also provides water management, emobility thermal management, and commercial and passenger vehicles solutions. NORMA Group SE was founded in 1896 and is headquartered in Maintal, Germany.",6115,"{'maxAge': 1, 'name': 'Ms. Annette  Stieve', 'age': 58, 'title': 'CFO & Member of the Management Board', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 931000, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,5,1,1,1693526400,1672444800,86400,2,16.74,16.77,16.77,17.04,16.74,16.77,16.77,17.04,0.55,0.0323,1683849600,0.5729,2.64,1.808183,17.750002,6.9268293,131948,131948,43495,52471,52471,17.02,17.03,16600,19900,542935296,13.15,26.72,0.43002287,16.2578,19.1191,0.55,0.032855436,EUR,970134272,0.024300002,27725067,31862400,0.051030003,0.81873,31862400,21.674,0.7861955,1672444800,1703980800,1688083200,0.062,30688000,0.96,2.46,0.82,0.768,7.42,0.27736127,0.14113986,0.55,1683849600,GER,EQUITY,NOEJ.DE,NOEJ.DE,NORMA GROUP SE NA O.N.,NORMA Group SE,1302764400,Europe/Berlin,CEST,ae00cdaf-1f9a-33ba-aee4-1c4961b29095,finmb_100785957,7200000,17.04,44.0,18.0,26.27,25.0,2.6,hold,15,99412000,3.12,130747000,526288992,0.856,1.554,1262573056,76.172,39.626,0.027609998,0.04383,661484000,7949000,62414000,0.071,0.019,0.53426,0.103549995,0.05441,EUR,
1,Edisonstrasse 4,Maintal,63477,Germany,49 6181 6102 740,https://www.normagroup.com,Metal Fabrication,Metal Fabrication,Industrials,Industrials,"NORMA Group SE, together with its subsidiaries, manufactures and sells engineered joining technology solutions in Europe, the Middle East, Africa, the Americas, and the Asia-Pacific. The company provides quick connectors, hose clamps, retaining clamps, and pipe couplings. The company sells its products to distributors, original equipment manufacturer aftermarket customers, technical wholesalers, and hardware stores under the ABA, Breeze, Clamp-All, CONNECTORS, FISH, Gemi, Kimplas, NDS, NORMA, Raindrip, R.G.RAY, Serflex, TORCA, and TRUSTLENE brand names through its distribution network, sales representatives, retailers, and importers. The company also provides water management, emobility thermal management, and commercial and passenger vehicles solutions. NORMA Group SE was founded in 1896 and is headquartered in Maintal, Germany.",6115,"{'maxAge': 1, 'name': 'Guido  Grandi', 'age': 51, 'title': 'Chairman of the Management Board & CEO', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,5,1,1,1693526400,1672444800,86400,2,16.74,16.77,16.77,17.04,16.74,16.77,16.77,17.04,0.55,0.0323,1683849600,0.5729,2.64,1.808183,17.750002,6.9268293,131948,131948,43495,52471,52471,17.02,17.03,16600,19900,542935296,13.15,26.72,0.43002287,16.2578,19.1191,0.55,0.032855436,EUR,970134272,0.024300002,27725067,31862400,0.051030003,0.81873,31862400,21.674,0.7861955,1672444800,1703980800,1688083200,0.062,30688000,0.96,2.46,0.82,0.768,7.42,0.27736127,0.14113986,0.55,1683849600,GER,EQUITY,NOEJ.DE,NOEJ.DE,NORMA GROUP SE NA O.N.,NORMA Group SE,1302764400,Europe/Berlin,CEST,ae00cdaf-1f9a-33ba-aee4-1c4961b29095,finmb_100785957,7200000,17.04,44.0,18.0,26.27,25.0,2.6,hold,15,99412000,3.12,130747000,526288992,0.856,1.554,1262573056,76.172,39.626,0.027609998,0.04383,661484000,7949000,62414000,0.071,0.019,0.53426,0.103549995,0.05441,EUR,
2,Edisonstrasse 4,Maintal,63477,Germany,49 6181 6102 740,https://www.normagroup.com,Metal Fabrication,Metal Fabrication,Industrials,Industrials,"NORMA Group SE, together with its subsidiaries, manufactures and sells engineered joining technology solutions in Europe, the Middle East, Africa, the Americas, and the Asia-Pacific. The company provides quick connectors, hose clamps, retaining clamps, and pipe couplings. The company sells its products to distributors, original equipment manufacturer aftermarket customers, technical wholesalers, and hardware stores under the ABA, Breeze, Clamp-All, CONNECTORS, FISH, Gemi, Kimplas, NDS, NORMA, Raindrip, R.G.RAY, Serflex, TORCA, and TRUSTLENE brand names through its distribution network, sales representatives, retailers, and importers. The company also provides water management, emobility thermal management, and commercial and passenger vehicles solutions. NORMA Group SE was founded in 1896 and is headquartered in Maintal, Germany.",6115,"{'maxAge': 1, 'name': 'Dr. Daniel  Heymann', 'age': 39, 'title': 'COO & Member of Management Board', 'yearBorn': 1983, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,5,1,1,1693526400,1672444800,86400,2,16.74,16.77,16.77,17.04,16.74,16.77,16.77,17.04,0.55,0.0323,1683849600,0.5729,2.64,1.808183,17.750002,6.9268293,131948,131948,43495,52471,52471,17.02,17.03,16600,19900,542935296,13.15,26.72,0.43002287,16.2578,19.1191,0.55,0.032855436,EUR,970134272,0.024300002,27725067,31862400,0.051030003,0.81873,31862400,21.674,0.7861955,1672444800,1703980800,1688083200,0.062,30688000,0.96,2.46,0.82,0.768,7.42,0.27736127,0.14113986,0.55,1683849600,GER,EQUITY,NOEJ.DE,NOEJ.DE,NORMA GROUP SE NA O.N.,NORMA Group SE,1302764400,Europe/Berlin,CEST,ae00cdaf-1f9a-33ba-aee4-1c4961b29095,finmb_100785957,7200000,17.04,44.0,18.0,26.27,25.0,2.6,hold,15,99412000,3.12,130747000,526288992,0.856,1.554,1262573056,76.172,39.626,0.027609998,0.04383,661484000,7949000,62414000,0.071,0.019,0.53426,0.103549995,0.05441,EUR,
3,Edisonstrasse 4,Maintal,63477,Germany,49 6181 6102 740,https://www.normagroup.com,Metal Fabrication,Metal Fabrication,Industrials,Industrials,"NORMA Group SE, together with its subsidiaries, manufactures and sells engineered joining technology solutions in Europe, the Middle East, Africa, the Americas, and the Asia-Pacific. The company provides quick connectors, hose clamps, retaining clamps, and pipe couplings. The company sells its products to distributors, original equipment manufacturer aftermarket customers, technical wholesalers, and hardware stores under the ABA, Breeze, Clamp-All, CONNECTORS, FISH, Gemi, Kimplas, NDS, NORMA, Raindrip, R.G.RAY, Serflex, TORCA, and TRUSTLENE brand names through its distribution network, sales representatives, retailers, and importers. The company also provides water management, emobility thermal management, and commercial and passenger vehicles solutions. NORMA Group SE was founded in 1896 and is headquartered in Maintal, Germany.",6115,"{'maxAge': 1, 'name': 'Mr. Andreas  Trösch', 'age': 55, 'title': 'VP of Investor Relations, Communications & Corp. Responsibility', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,5,1,1,1693526400,1672444800,86400,2,16.74,16.77,16.77,17.04,16.74,16.77,16.77,17.04,0.55,0.0323,1683849600,0.5729,2.64,1.808183,17.750002,6.9268293,131948,131948,43495,52471,52471,17.02,17.03,16600,19900,542935296,13.15,26.72,0.43002287,16.2578,19.1191,0.55,0.032855436,EUR,970134272,0.024300002,27725067,31862400,0.051030003,0.81873,31862400,21.674,0.7861955,1672444800,1703980800,1688083200,0.062,30688000,0.96,2.46,0.82,0.768,7.42,0.27736127,0.14113986,0.55,1683849600,GER,EQUITY,NOEJ.DE,NOEJ.DE,NORMA GROUP SE NA O.N.,NORMA Group SE,1302764400,Europe/Berlin,CEST,ae00cdaf-1f9a-33ba-aee4-1c4961b29095,finmb_100785957,7200000,17.04,44.0,18.0,26.27,25.0,2.6,hold,15,99412000,3.12,130747000,526288992,0.856,1.554,1262573056,76.172,39.626,0.027609998,0.04383,661484000,7949000,62414000,0.071,0.019,0.53426,0.103549995,0.05441,EUR,
4,Edisonstrasse 4,Maintal,63477,Germany,49 6181 6102 740,https://www.normagroup.com,Metal Fabrication,Metal Fabrication,Industrials,Industrials,"NORMA Group SE, together with its subsidiaries, manufactures and sells engineered joining technology solutions in Europe, the Middle East, Africa, the Americas, and the Asia-Pacific. The company provides quick connectors, hose clamps, retaining clamps, and pipe couplings. The company sells its products to distributors, original equipment manufacturer aftermarket customers, technical wholesalers, and hardware stores under the ABA, Breeze, Clamp-All, CONNECTORS, FISH, Gemi, Kimplas, NDS, NORMA, Raindrip, R.G.RAY, Serflex, TORCA, and TRUSTLENE brand names through its distribution network, sales representatives, retailers, and importers. The company also provides water management, emobility thermal management, and commercial and passenger vehicles solutions. NORMA Group SE was founded in 1896 and is headquartered in Maintal, Germany.",6115,"{'maxAge': 1, 'name': 'Mr. Samir  Shah', 'title': 'Pres of Global Water Division', 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,5,1,1,1693526400,1672444800,86400,2,16.74,16.77,16.77,17.04,16.74,16.77,16.77,17.04,0.55,0.0323,1683849600,0.5729,2.64,1.808183,17.750002,6.9268293,131948,131948,43495,52471,52471,17.02,17.03,16600,19900,542935296,13.15,26.72,0.43002287,16.2578,19.1191,0.55,0.032855436,EUR,970134272,0.024300002,27725067,31862400,0.051030003,0.81873,31862400,21.674,0.7861955,1672444800,1703980800,1688083200,0.062,30688000,0.96,2.46,0.82,0.768,7.42,0.27736127,0.14113986,0.55,1683849600,GER,EQUITY,NOEJ.DE,NOEJ.DE,NORMA GROUP SE NA O.N.,NORMA Group SE,1302764400,Europe/Berlin,CEST,ae00cdaf-1f9a-33ba-aee4-1c4961b29095,finmb_100785957,7200000,17.04,44.0,18.0,26.27,25.0,2.6,hold,15,99412000,3.12,130747000,526288992,0.856,1.554,1262573056,76.172,39.626,0.027609998,0.04383,661484000,7949000,62414000,0.071,0.019,0.53426,0.103549995,0.05441,EUR,
