,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,FTLife Tower,"Units 07-08, 7th Floor No. 18 Sheung Yuet Road",Kowloon Bay,Hong Kong,852 2730 7780,852 2730 7781,https://www.want-want.com,Packaged Foods,Consumer Defensive,"Want Want China Holdings Limited, an investment holding company, manufactures, distributes, and sells food and beverages. The company operates through four segments: Rice Crackers, Dairy Products and Beverages, Snack Foods, and Other Products. It offers sugar coated crackers, savoury crackers, fried crackers, and gift packs; flavored milk, room temperature yogurt, yogurt drinks, ready-to-drink coffee, juice and sports drinks, herbal tea, and milk powder; candies, popsicles, ball cakes and jellies, beans, nuts, and other snacks; and wine and other food products. The company also trades in food and beverages, and related activities online, as well as raw materials, machineries, etc.; sells chemical materials and plastic films/bags; manufactures and sells machineries and related services; manufactures dehydrating, deoxidating, preservative, and related products; manufactures and sells packaging materials, packing bags, carton boxes, and cans; provides consultancy, information, business, and network technology services; processes and sells rice and oil products; and manufactures and sells rice flour. In addition, it engages in the agricultural planting and management, and livestock and poultry breeding businesses. It serves customers through a sales and distribution network primarily in the People's Republic of China. The company also exports its products to North America, East Asia, South East Asia, and Europe. Want The company was founded in 1962 and is headquartered in Kowloon Bay, Hong Kong.",41229,"{'maxAge': 1, 'name': 'Mr. Eng-Meng  Tsai', 'age': 65, 'title': 'Chairman & CEO', 'yearBorn': 1957, 'fiscalYear': 2023, 'totalPay': 8857619, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,8,3,1693526400,1703980800,86400,4,0.59,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.03,0.0514,1692835200,0.78980005,3.55,0.545045,15.000001,5000,5000,182,500,500,0.605,0.615,630000,630000,7192140288,0.565,0.705,0.31368074,0.6181,0.609225,0.223,0.37796614,EUR,4975167488,0.14705,4282302762,11879400448,0.6396,0.09503,1.233,0.486618,1680220800,1711843200,1680220800,-0.16,3371584000,0.04,0.217,0.93,FRA,EQUITY,4HQ.F,4HQ.F,"WANT WANT CH.HLDGS DL-,02",Want Want China Holdings Limited,1207548000,Europe/Berlin,CEST,7200000,0.6,none,7933359104,0.668,5350828032,5608159232,1.051,1.459,22928218112,38.14,1.928,0.1025,0.2141,3119567360,4218708992,-0.163,-0.04,0.43924,0.23337,0.19968,CNY,1.456
1,FTLife Tower,"Units 07-08, 7th Floor No. 18 Sheung Yuet Road",Kowloon Bay,Hong Kong,852 2730 7780,852 2730 7781,https://www.want-want.com,Packaged Foods,Consumer Defensive,"Want Want China Holdings Limited, an investment holding company, manufactures, distributes, and sells food and beverages. The company operates through four segments: Rice Crackers, Dairy Products and Beverages, Snack Foods, and Other Products. It offers sugar coated crackers, savoury crackers, fried crackers, and gift packs; flavored milk, room temperature yogurt, yogurt drinks, ready-to-drink coffee, juice and sports drinks, herbal tea, and milk powder; candies, popsicles, ball cakes and jellies, beans, nuts, and other snacks; and wine and other food products. The company also trades in food and beverages, and related activities online, as well as raw materials, machineries, etc.; sells chemical materials and plastic films/bags; manufactures and sells machineries and related services; manufactures dehydrating, deoxidating, preservative, and related products; manufactures and sells packaging materials, packing bags, carton boxes, and cans; provides consultancy, information, business, and network technology services; processes and sells rice and oil products; and manufactures and sells rice flour. In addition, it engages in the agricultural planting and management, and livestock and poultry breeding businesses. It serves customers through a sales and distribution network primarily in the People's Republic of China. The company also exports its products to North America, East Asia, South East Asia, and Europe. Want The company was founded in 1962 and is headquartered in Kowloon Bay, Hong Kong.",41229,"{'maxAge': 1, 'name': 'Mr. Chi-Wen  Chu', 'age': 57, 'title': 'CFO & Exec. Director', 'yearBorn': 1965, 'fiscalYear': 2023, 'totalPay': 415366, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,8,3,1693526400,1703980800,86400,4,0.59,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.03,0.0514,1692835200,0.78980005,3.55,0.545045,15.000001,5000,5000,182,500,500,0.605,0.615,630000,630000,7192140288,0.565,0.705,0.31368074,0.6181,0.609225,0.223,0.37796614,EUR,4975167488,0.14705,4282302762,11879400448,0.6396,0.09503,1.233,0.486618,1680220800,1711843200,1680220800,-0.16,3371584000,0.04,0.217,0.93,FRA,EQUITY,4HQ.F,4HQ.F,"WANT WANT CH.HLDGS DL-,02",Want Want China Holdings Limited,1207548000,Europe/Berlin,CEST,7200000,0.6,none,7933359104,0.668,5350828032,5608159232,1.051,1.459,22928218112,38.14,1.928,0.1025,0.2141,3119567360,4218708992,-0.163,-0.04,0.43924,0.23337,0.19968,CNY,1.456
2,FTLife Tower,"Units 07-08, 7th Floor No. 18 Sheung Yuet Road",Kowloon Bay,Hong Kong,852 2730 7780,852 2730 7781,https://www.want-want.com,Packaged Foods,Consumer Defensive,"Want Want China Holdings Limited, an investment holding company, manufactures, distributes, and sells food and beverages. The company operates through four segments: Rice Crackers, Dairy Products and Beverages, Snack Foods, and Other Products. It offers sugar coated crackers, savoury crackers, fried crackers, and gift packs; flavored milk, room temperature yogurt, yogurt drinks, ready-to-drink coffee, juice and sports drinks, herbal tea, and milk powder; candies, popsicles, ball cakes and jellies, beans, nuts, and other snacks; and wine and other food products. The company also trades in food and beverages, and related activities online, as well as raw materials, machineries, etc.; sells chemical materials and plastic films/bags; manufactures and sells machineries and related services; manufactures dehydrating, deoxidating, preservative, and related products; manufactures and sells packaging materials, packing bags, carton boxes, and cans; provides consultancy, information, business, and network technology services; processes and sells rice and oil products; and manufactures and sells rice flour. In addition, it engages in the agricultural planting and management, and livestock and poultry breeding businesses. It serves customers through a sales and distribution network primarily in the People's Republic of China. The company also exports its products to North America, East Asia, South East Asia, and Europe. Want The company was founded in 1962 and is headquartered in Kowloon Bay, Hong Kong.",41229,"{'maxAge': 1, 'name': 'Mr. Wang-Chia  Tsai', 'age': 38, 'title': 'COO & Exec. Director', 'yearBorn': 1984, 'fiscalYear': 2023, 'totalPay': 298574, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,8,3,1693526400,1703980800,86400,4,0.59,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.03,0.0514,1692835200,0.78980005,3.55,0.545045,15.000001,5000,5000,182,500,500,0.605,0.615,630000,630000,7192140288,0.565,0.705,0.31368074,0.6181,0.609225,0.223,0.37796614,EUR,4975167488,0.14705,4282302762,11879400448,0.6396,0.09503,1.233,0.486618,1680220800,1711843200,1680220800,-0.16,3371584000,0.04,0.217,0.93,FRA,EQUITY,4HQ.F,4HQ.F,"WANT WANT CH.HLDGS DL-,02",Want Want China Holdings Limited,1207548000,Europe/Berlin,CEST,7200000,0.6,none,7933359104,0.668,5350828032,5608159232,1.051,1.459,22928218112,38.14,1.928,0.1025,0.2141,3119567360,4218708992,-0.163,-0.04,0.43924,0.23337,0.19968,CNY,1.456
3,FTLife Tower,"Units 07-08, 7th Floor No. 18 Sheung Yuet Road",Kowloon Bay,Hong Kong,852 2730 7780,852 2730 7781,https://www.want-want.com,Packaged Foods,Consumer Defensive,"Want Want China Holdings Limited, an investment holding company, manufactures, distributes, and sells food and beverages. The company operates through four segments: Rice Crackers, Dairy Products and Beverages, Snack Foods, and Other Products. It offers sugar coated crackers, savoury crackers, fried crackers, and gift packs; flavored milk, room temperature yogurt, yogurt drinks, ready-to-drink coffee, juice and sports drinks, herbal tea, and milk powder; candies, popsicles, ball cakes and jellies, beans, nuts, and other snacks; and wine and other food products. The company also trades in food and beverages, and related activities online, as well as raw materials, machineries, etc.; sells chemical materials and plastic films/bags; manufactures and sells machineries and related services; manufactures dehydrating, deoxidating, preservative, and related products; manufactures and sells packaging materials, packing bags, carton boxes, and cans; provides consultancy, information, business, and network technology services; processes and sells rice and oil products; and manufactures and sells rice flour. In addition, it engages in the agricultural planting and management, and livestock and poultry breeding businesses. It serves customers through a sales and distribution network primarily in the People's Republic of China. The company also exports its products to North America, East Asia, South East Asia, and Europe. Want The company was founded in 1962 and is headquartered in Kowloon Bay, Hong Kong.",41229,"{'maxAge': 1, 'name': 'Mr. Yung-Sung  Huang', 'age': 69, 'title': 'Chief Marketing Officer & Exec. Director', 'yearBorn': 1953, 'fiscalYear': 2023, 'totalPay': 374970, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,8,3,1693526400,1703980800,86400,4,0.59,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.03,0.0514,1692835200,0.78980005,3.55,0.545045,15.000001,5000,5000,182,500,500,0.605,0.615,630000,630000,7192140288,0.565,0.705,0.31368074,0.6181,0.609225,0.223,0.37796614,EUR,4975167488,0.14705,4282302762,11879400448,0.6396,0.09503,1.233,0.486618,1680220800,1711843200,1680220800,-0.16,3371584000,0.04,0.217,0.93,FRA,EQUITY,4HQ.F,4HQ.F,"WANT WANT CH.HLDGS DL-,02",Want Want China Holdings Limited,1207548000,Europe/Berlin,CEST,7200000,0.6,none,7933359104,0.668,5350828032,5608159232,1.051,1.459,22928218112,38.14,1.928,0.1025,0.2141,3119567360,4218708992,-0.163,-0.04,0.43924,0.23337,0.19968,CNY,1.456
4,FTLife Tower,"Units 07-08, 7th Floor No. 18 Sheung Yuet Road",Kowloon Bay,Hong Kong,852 2730 7780,852 2730 7781,https://www.want-want.com,Packaged Foods,Consumer Defensive,"Want Want China Holdings Limited, an investment holding company, manufactures, distributes, and sells food and beverages. The company operates through four segments: Rice Crackers, Dairy Products and Beverages, Snack Foods, and Other Products. It offers sugar coated crackers, savoury crackers, fried crackers, and gift packs; flavored milk, room temperature yogurt, yogurt drinks, ready-to-drink coffee, juice and sports drinks, herbal tea, and milk powder; candies, popsicles, ball cakes and jellies, beans, nuts, and other snacks; and wine and other food products. The company also trades in food and beverages, and related activities online, as well as raw materials, machineries, etc.; sells chemical materials and plastic films/bags; manufactures and sells machineries and related services; manufactures dehydrating, deoxidating, preservative, and related products; manufactures and sells packaging materials, packing bags, carton boxes, and cans; provides consultancy, information, business, and network technology services; processes and sells rice and oil products; and manufactures and sells rice flour. In addition, it engages in the agricultural planting and management, and livestock and poultry breeding businesses. It serves customers through a sales and distribution network primarily in the People's Republic of China. The company also exports its products to North America, East Asia, South East Asia, and Europe. Want The company was founded in 1962 and is headquartered in Kowloon Bay, Hong Kong.",41229,"{'maxAge': 1, 'name': 'Mr. Shao-Chung  Tsai', 'age': 41, 'title': 'Exec. Director', 'yearBorn': 1981, 'fiscalYear': 2023, 'totalPay': 189889, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,8,3,1693526400,1703980800,86400,4,0.59,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.03,0.0514,1692835200,0.78980005,3.55,0.545045,15.000001,5000,5000,182,500,500,0.605,0.615,630000,630000,7192140288,0.565,0.705,0.31368074,0.6181,0.609225,0.223,0.37796614,EUR,4975167488,0.14705,4282302762,11879400448,0.6396,0.09503,1.233,0.486618,1680220800,1711843200,1680220800,-0.16,3371584000,0.04,0.217,0.93,FRA,EQUITY,4HQ.F,4HQ.F,"WANT WANT CH.HLDGS DL-,02",Want Want China Holdings Limited,1207548000,Europe/Berlin,CEST,7200000,0.6,none,7933359104,0.668,5350828032,5608159232,1.051,1.459,22928218112,38.14,1.928,0.1025,0.2141,3119567360,4218708992,-0.163,-0.04,0.43924,0.23337,0.19968,CNY,1.456
5,FTLife Tower,"Units 07-08, 7th Floor No. 18 Sheung Yuet Road",Kowloon Bay,Hong Kong,852 2730 7780,852 2730 7781,https://www.want-want.com,Packaged Foods,Consumer Defensive,"Want Want China Holdings Limited, an investment holding company, manufactures, distributes, and sells food and beverages. The company operates through four segments: Rice Crackers, Dairy Products and Beverages, Snack Foods, and Other Products. It offers sugar coated crackers, savoury crackers, fried crackers, and gift packs; flavored milk, room temperature yogurt, yogurt drinks, ready-to-drink coffee, juice and sports drinks, herbal tea, and milk powder; candies, popsicles, ball cakes and jellies, beans, nuts, and other snacks; and wine and other food products. The company also trades in food and beverages, and related activities online, as well as raw materials, machineries, etc.; sells chemical materials and plastic films/bags; manufactures and sells machineries and related services; manufactures dehydrating, deoxidating, preservative, and related products; manufactures and sells packaging materials, packing bags, carton boxes, and cans; provides consultancy, information, business, and network technology services; processes and sells rice and oil products; and manufactures and sells rice flour. In addition, it engages in the agricultural planting and management, and livestock and poultry breeding businesses. It serves customers through a sales and distribution network primarily in the People's Republic of China. The company also exports its products to North America, East Asia, South East Asia, and Europe. Want The company was founded in 1962 and is headquartered in Kowloon Bay, Hong Kong.",41229,"{'maxAge': 1, 'name': 'Mr. Ming-Hui  Tsai', 'age': 54, 'title': 'GM of Southeast Asia Devel. Department & Exec. Director', 'yearBorn': 1968, 'fiscalYear': 2023, 'totalPay': 136852, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,8,3,1693526400,1703980800,86400,4,0.59,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.03,0.0514,1692835200,0.78980005,3.55,0.545045,15.000001,5000,5000,182,500,500,0.605,0.615,630000,630000,7192140288,0.565,0.705,0.31368074,0.6181,0.609225,0.223,0.37796614,EUR,4975167488,0.14705,4282302762,11879400448,0.6396,0.09503,1.233,0.486618,1680220800,1711843200,1680220800,-0.16,3371584000,0.04,0.217,0.93,FRA,EQUITY,4HQ.F,4HQ.F,"WANT WANT CH.HLDGS DL-,02",Want Want China Holdings Limited,1207548000,Europe/Berlin,CEST,7200000,0.6,none,7933359104,0.668,5350828032,5608159232,1.051,1.459,22928218112,38.14,1.928,0.1025,0.2141,3119567360,4218708992,-0.163,-0.04,0.43924,0.23337,0.19968,CNY,1.456
6,FTLife Tower,"Units 07-08, 7th Floor No. 18 Sheung Yuet Road",Kowloon Bay,Hong Kong,852 2730 7780,852 2730 7781,https://www.want-want.com,Packaged Foods,Consumer Defensive,"Want Want China Holdings Limited, an investment holding company, manufactures, distributes, and sells food and beverages. The company operates through four segments: Rice Crackers, Dairy Products and Beverages, Snack Foods, and Other Products. It offers sugar coated crackers, savoury crackers, fried crackers, and gift packs; flavored milk, room temperature yogurt, yogurt drinks, ready-to-drink coffee, juice and sports drinks, herbal tea, and milk powder; candies, popsicles, ball cakes and jellies, beans, nuts, and other snacks; and wine and other food products. The company also trades in food and beverages, and related activities online, as well as raw materials, machineries, etc.; sells chemical materials and plastic films/bags; manufactures and sells machineries and related services; manufactures dehydrating, deoxidating, preservative, and related products; manufactures and sells packaging materials, packing bags, carton boxes, and cans; provides consultancy, information, business, and network technology services; processes and sells rice and oil products; and manufactures and sells rice flour. In addition, it engages in the agricultural planting and management, and livestock and poultry breeding businesses. It serves customers through a sales and distribution network primarily in the People's Republic of China. The company also exports its products to North America, East Asia, South East Asia, and Europe. Want The company was founded in 1962 and is headquartered in Kowloon Bay, Hong Kong.",41229,"{'maxAge': 1, 'name': 'Ms. Hong Yee  Lai FCPA. ACA', 'age': 54, 'title': 'Company Sec. & Exec. Director', 'yearBorn': 1968, 'fiscalYear': 2023, 'totalPay': 142898, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,8,3,1693526400,1703980800,86400,4,0.59,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.03,0.0514,1692835200,0.78980005,3.55,0.545045,15.000001,5000,5000,182,500,500,0.605,0.615,630000,630000,7192140288,0.565,0.705,0.31368074,0.6181,0.609225,0.223,0.37796614,EUR,4975167488,0.14705,4282302762,11879400448,0.6396,0.09503,1.233,0.486618,1680220800,1711843200,1680220800,-0.16,3371584000,0.04,0.217,0.93,FRA,EQUITY,4HQ.F,4HQ.F,"WANT WANT CH.HLDGS DL-,02",Want Want China Holdings Limited,1207548000,Europe/Berlin,CEST,7200000,0.6,none,7933359104,0.668,5350828032,5608159232,1.051,1.459,22928218112,38.14,1.928,0.1025,0.2141,3119567360,4218708992,-0.163,-0.04,0.43924,0.23337,0.19968,CNY,1.456
7,FTLife Tower,"Units 07-08, 7th Floor No. 18 Sheung Yuet Road",Kowloon Bay,Hong Kong,852 2730 7780,852 2730 7781,https://www.want-want.com,Packaged Foods,Consumer Defensive,"Want Want China Holdings Limited, an investment holding company, manufactures, distributes, and sells food and beverages. The company operates through four segments: Rice Crackers, Dairy Products and Beverages, Snack Foods, and Other Products. It offers sugar coated crackers, savoury crackers, fried crackers, and gift packs; flavored milk, room temperature yogurt, yogurt drinks, ready-to-drink coffee, juice and sports drinks, herbal tea, and milk powder; candies, popsicles, ball cakes and jellies, beans, nuts, and other snacks; and wine and other food products. The company also trades in food and beverages, and related activities online, as well as raw materials, machineries, etc.; sells chemical materials and plastic films/bags; manufactures and sells machineries and related services; manufactures dehydrating, deoxidating, preservative, and related products; manufactures and sells packaging materials, packing bags, carton boxes, and cans; provides consultancy, information, business, and network technology services; processes and sells rice and oil products; and manufactures and sells rice flour. In addition, it engages in the agricultural planting and management, and livestock and poultry breeding businesses. It serves customers through a sales and distribution network primarily in the People's Republic of China. The company also exports its products to North America, East Asia, South East Asia, and Europe. Want The company was founded in 1962 and is headquartered in Kowloon Bay, Hong Kong.",41229,"{'maxAge': 1, 'name': 'Mr. Yu-Sheng  Lee', 'age': 65, 'title': 'Group Chief Investment Officer', 'yearBorn': 1957, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,8,3,1693526400,1703980800,86400,4,0.59,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.03,0.0514,1692835200,0.78980005,3.55,0.545045,15.000001,5000,5000,182,500,500,0.605,0.615,630000,630000,7192140288,0.565,0.705,0.31368074,0.6181,0.609225,0.223,0.37796614,EUR,4975167488,0.14705,4282302762,11879400448,0.6396,0.09503,1.233,0.486618,1680220800,1711843200,1680220800,-0.16,3371584000,0.04,0.217,0.93,FRA,EQUITY,4HQ.F,4HQ.F,"WANT WANT CH.HLDGS DL-,02",Want Want China Holdings Limited,1207548000,Europe/Berlin,CEST,7200000,0.6,none,7933359104,0.668,5350828032,5608159232,1.051,1.459,22928218112,38.14,1.928,0.1025,0.2141,3119567360,4218708992,-0.163,-0.04,0.43924,0.23337,0.19968,CNY,1.456
8,FTLife Tower,"Units 07-08, 7th Floor No. 18 Sheung Yuet Road",Kowloon Bay,Hong Kong,852 2730 7780,852 2730 7781,https://www.want-want.com,Packaged Foods,Consumer Defensive,"Want Want China Holdings Limited, an investment holding company, manufactures, distributes, and sells food and beverages. The company operates through four segments: Rice Crackers, Dairy Products and Beverages, Snack Foods, and Other Products. It offers sugar coated crackers, savoury crackers, fried crackers, and gift packs; flavored milk, room temperature yogurt, yogurt drinks, ready-to-drink coffee, juice and sports drinks, herbal tea, and milk powder; candies, popsicles, ball cakes and jellies, beans, nuts, and other snacks; and wine and other food products. The company also trades in food and beverages, and related activities online, as well as raw materials, machineries, etc.; sells chemical materials and plastic films/bags; manufactures and sells machineries and related services; manufactures dehydrating, deoxidating, preservative, and related products; manufactures and sells packaging materials, packing bags, carton boxes, and cans; provides consultancy, information, business, and network technology services; processes and sells rice and oil products; and manufactures and sells rice flour. In addition, it engages in the agricultural planting and management, and livestock and poultry breeding businesses. It serves customers through a sales and distribution network primarily in the People's Republic of China. The company also exports its products to North America, East Asia, South East Asia, and Europe. Want The company was founded in 1962 and is headquartered in Kowloon Bay, Hong Kong.",41229,"{'maxAge': 1, 'name': 'Mr. Chen-Shih  Lin', 'age': 69, 'title': 'Technology Officer', 'yearBorn': 1953, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,8,3,1693526400,1703980800,86400,4,0.59,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.03,0.0514,1692835200,0.78980005,3.55,0.545045,15.000001,5000,5000,182,500,500,0.605,0.615,630000,630000,7192140288,0.565,0.705,0.31368074,0.6181,0.609225,0.223,0.37796614,EUR,4975167488,0.14705,4282302762,11879400448,0.6396,0.09503,1.233,0.486618,1680220800,1711843200,1680220800,-0.16,3371584000,0.04,0.217,0.93,FRA,EQUITY,4HQ.F,4HQ.F,"WANT WANT CH.HLDGS DL-,02",Want Want China Holdings Limited,1207548000,Europe/Berlin,CEST,7200000,0.6,none,7933359104,0.668,5350828032,5608159232,1.051,1.459,22928218112,38.14,1.928,0.1025,0.2141,3119567360,4218708992,-0.163,-0.04,0.43924,0.23337,0.19968,CNY,1.456
9,FTLife Tower,"Units 07-08, 7th Floor No. 18 Sheung Yuet Road",Kowloon Bay,Hong Kong,852 2730 7780,852 2730 7781,https://www.want-want.com,Packaged Foods,Consumer Defensive,"Want Want China Holdings Limited, an investment holding company, manufactures, distributes, and sells food and beverages. The company operates through four segments: Rice Crackers, Dairy Products and Beverages, Snack Foods, and Other Products. It offers sugar coated crackers, savoury crackers, fried crackers, and gift packs; flavored milk, room temperature yogurt, yogurt drinks, ready-to-drink coffee, juice and sports drinks, herbal tea, and milk powder; candies, popsicles, ball cakes and jellies, beans, nuts, and other snacks; and wine and other food products. The company also trades in food and beverages, and related activities online, as well as raw materials, machineries, etc.; sells chemical materials and plastic films/bags; manufactures and sells machineries and related services; manufactures dehydrating, deoxidating, preservative, and related products; manufactures and sells packaging materials, packing bags, carton boxes, and cans; provides consultancy, information, business, and network technology services; processes and sells rice and oil products; and manufactures and sells rice flour. In addition, it engages in the agricultural planting and management, and livestock and poultry breeding businesses. It serves customers through a sales and distribution network primarily in the People's Republic of China. The company also exports its products to North America, East Asia, South East Asia, and Europe. Want The company was founded in 1962 and is headquartered in Kowloon Bay, Hong Kong.",41229,"{'maxAge': 1, 'name': 'Mr. Hung-Hsing  Ting', 'age': 52, 'title': 'Managing Director of the Information Technology Centre', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,8,3,1693526400,1703980800,86400,4,0.59,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.03,0.0514,1692835200,0.78980005,3.55,0.545045,15.000001,5000,5000,182,500,500,0.605,0.615,630000,630000,7192140288,0.565,0.705,0.31368074,0.6181,0.609225,0.223,0.37796614,EUR,4975167488,0.14705,4282302762,11879400448,0.6396,0.09503,1.233,0.486618,1680220800,1711843200,1680220800,-0.16,3371584000,0.04,0.217,0.93,FRA,EQUITY,4HQ.F,4HQ.F,"WANT WANT CH.HLDGS DL-,02",Want Want China Holdings Limited,1207548000,Europe/Berlin,CEST,7200000,0.6,none,7933359104,0.668,5350828032,5608159232,1.051,1.459,22928218112,38.14,1.928,0.1025,0.2141,3119567360,4218708992,-0.163,-0.04,0.43924,0.23337,0.19968,CNY,1.456
