,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Viale Regina Margherita, 137",Rome,RM,00198,Italy,39 06 83 05 40 00,39 06 83 05 50 28,https://www.enel.com,Utilities—Diversified,Utilities,"Enel SpA operates as an integrated electricity and gas operator worldwide. The company generates, distributes, transmits, and sells electricity; transports and markets natural gas; supplies LNG and other fuels; and constructs and operates generation plants and distribution grids. Further, the company provides e-vehicle charging infrastructure for public and private customers, as well as engages in the energy commodities business. It operates wind, thermal, hydroelectric, nuclear, photovoltaic, and geothermal power plants. The company was founded in 1962 and is headquartered in Rome, Italy.",65569,"{'maxAge': 1, 'name': 'Mr. Flavio  Cattaneo', 'age': 59, 'title': 'CEO, GM & Director', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,86400,2,6.322,6.348,6.271,6.35,6.322,6.348,6.271,6.35,0.4,0.0633,1690156800,0.975,5.32,0.897147,15.717501,36985,36985,32373,29601,29601,6.265,6.287,63872778240,3.9655,6.383,0.5348538,6.14048,5.75322,0.2,0.03163556,EUR,144159948800,0.02096,7763300313,10159500288,0.23584999,0.35852,2.513,2.5017908,1672444800,1703980800,1688083200,4.645,3952000000,0.4,1.207,8.084,GER,EQUITY,ENL.DE,ENL.DE,ENEL S.P.A.  EO 1,Enel SpA,950601600,Europe/Berlin,CEST,7200000,6.287,none,13173000192,1.297,17833000960,79669002240,0.602,0.963,119421001728,173.684,11.755,0.03503,0.12322,-29794875392,12849000448,7.919,-0.343,0.25417,0.14932999,0.10512,EUR,4.1528
1,"Viale Regina Margherita, 137",Rome,RM,00198,Italy,39 06 83 05 40 00,39 06 83 05 50 28,https://www.enel.com,Utilities—Diversified,Utilities,"Enel SpA operates as an integrated electricity and gas operator worldwide. The company generates, distributes, transmits, and sells electricity; transports and markets natural gas; supplies LNG and other fuels; and constructs and operates generation plants and distribution grids. Further, the company provides e-vehicle charging infrastructure for public and private customers, as well as engages in the energy commodities business. It operates wind, thermal, hydroelectric, nuclear, photovoltaic, and geothermal power plants. The company was founded in 1962 and is headquartered in Rome, Italy.",65569,"{'maxAge': 1, 'name': 'Stefano  De Angelis', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,86400,2,6.322,6.348,6.271,6.35,6.322,6.348,6.271,6.35,0.4,0.0633,1690156800,0.975,5.32,0.897147,15.717501,36985,36985,32373,29601,29601,6.265,6.287,63872778240,3.9655,6.383,0.5348538,6.14048,5.75322,0.2,0.03163556,EUR,144159948800,0.02096,7763300313,10159500288,0.23584999,0.35852,2.513,2.5017908,1672444800,1703980800,1688083200,4.645,3952000000,0.4,1.207,8.084,GER,EQUITY,ENL.DE,ENL.DE,ENEL S.P.A.  EO 1,Enel SpA,950601600,Europe/Berlin,CEST,7200000,6.287,none,13173000192,1.297,17833000960,79669002240,0.602,0.963,119421001728,173.684,11.755,0.03503,0.12322,-29794875392,12849000448,7.919,-0.343,0.25417,0.14932999,0.10512,EUR,4.1528
2,"Viale Regina Margherita, 137",Rome,RM,00198,Italy,39 06 83 05 40 00,39 06 83 05 50 28,https://www.enel.com,Utilities—Diversified,Utilities,"Enel SpA operates as an integrated electricity and gas operator worldwide. The company generates, distributes, transmits, and sells electricity; transports and markets natural gas; supplies LNG and other fuels; and constructs and operates generation plants and distribution grids. Further, the company provides e-vehicle charging infrastructure for public and private customers, as well as engages in the energy commodities business. It operates wind, thermal, hydroelectric, nuclear, photovoltaic, and geothermal power plants. The company was founded in 1962 and is headquartered in Rome, Italy.",65569,"{'maxAge': 1, 'name': 'Ms. Monica  Girardi', 'age': 42, 'title': 'Head of Group Investor Relations', 'yearBorn': 1980, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,86400,2,6.322,6.348,6.271,6.35,6.322,6.348,6.271,6.35,0.4,0.0633,1690156800,0.975,5.32,0.897147,15.717501,36985,36985,32373,29601,29601,6.265,6.287,63872778240,3.9655,6.383,0.5348538,6.14048,5.75322,0.2,0.03163556,EUR,144159948800,0.02096,7763300313,10159500288,0.23584999,0.35852,2.513,2.5017908,1672444800,1703980800,1688083200,4.645,3952000000,0.4,1.207,8.084,GER,EQUITY,ENL.DE,ENL.DE,ENEL S.P.A.  EO 1,Enel SpA,950601600,Europe/Berlin,CEST,7200000,6.287,none,13173000192,1.297,17833000960,79669002240,0.602,0.963,119421001728,173.684,11.755,0.03503,0.12322,-29794875392,12849000448,7.919,-0.343,0.25417,0.14932999,0.10512,EUR,4.1528
3,"Viale Regina Margherita, 137",Rome,RM,00198,Italy,39 06 83 05 40 00,39 06 83 05 50 28,https://www.enel.com,Utilities—Diversified,Utilities,"Enel SpA operates as an integrated electricity and gas operator worldwide. The company generates, distributes, transmits, and sells electricity; transports and markets natural gas; supplies LNG and other fuels; and constructs and operates generation plants and distribution grids. Further, the company provides e-vehicle charging infrastructure for public and private customers, as well as engages in the energy commodities business. It operates wind, thermal, hydroelectric, nuclear, photovoltaic, and geothermal power plants. The company was founded in 1962 and is headquartered in Rome, Italy.",65569,"{'maxAge': 1, 'name': 'Francesco  Puntillo', 'title': 'Head of Legal & Corp. Affairs', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,86400,2,6.322,6.348,6.271,6.35,6.322,6.348,6.271,6.35,0.4,0.0633,1690156800,0.975,5.32,0.897147,15.717501,36985,36985,32373,29601,29601,6.265,6.287,63872778240,3.9655,6.383,0.5348538,6.14048,5.75322,0.2,0.03163556,EUR,144159948800,0.02096,7763300313,10159500288,0.23584999,0.35852,2.513,2.5017908,1672444800,1703980800,1688083200,4.645,3952000000,0.4,1.207,8.084,GER,EQUITY,ENL.DE,ENL.DE,ENEL S.P.A.  EO 1,Enel SpA,950601600,Europe/Berlin,CEST,7200000,6.287,none,13173000192,1.297,17833000960,79669002240,0.602,0.963,119421001728,173.684,11.755,0.03503,0.12322,-29794875392,12849000448,7.919,-0.343,0.25417,0.14932999,0.10512,EUR,4.1528
4,"Viale Regina Margherita, 137",Rome,RM,00198,Italy,39 06 83 05 40 00,39 06 83 05 50 28,https://www.enel.com,Utilities—Diversified,Utilities,"Enel SpA operates as an integrated electricity and gas operator worldwide. The company generates, distributes, transmits, and sells electricity; transports and markets natural gas; supplies LNG and other fuels; and constructs and operates generation plants and distribution grids. Further, the company provides e-vehicle charging infrastructure for public and private customers, as well as engages in the energy commodities business. It operates wind, thermal, hydroelectric, nuclear, photovoltaic, and geothermal power plants. The company was founded in 1962 and is headquartered in Rome, Italy.",65569,"{'maxAge': 1, 'name': 'Mr. Roberto Antonio Enzo Deambrogio', 'age': 47, 'title': 'Head of Communications of the Group', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,86400,2,6.322,6.348,6.271,6.35,6.322,6.348,6.271,6.35,0.4,0.0633,1690156800,0.975,5.32,0.897147,15.717501,36985,36985,32373,29601,29601,6.265,6.287,63872778240,3.9655,6.383,0.5348538,6.14048,5.75322,0.2,0.03163556,EUR,144159948800,0.02096,7763300313,10159500288,0.23584999,0.35852,2.513,2.5017908,1672444800,1703980800,1688083200,4.645,3952000000,0.4,1.207,8.084,GER,EQUITY,ENL.DE,ENL.DE,ENEL S.P.A.  EO 1,Enel SpA,950601600,Europe/Berlin,CEST,7200000,6.287,none,13173000192,1.297,17833000960,79669002240,0.602,0.963,119421001728,173.684,11.755,0.03503,0.12322,-29794875392,12849000448,7.919,-0.343,0.25417,0.14932999,0.10512,EUR,4.1528
5,"Viale Regina Margherita, 137",Rome,RM,00198,Italy,39 06 83 05 40 00,39 06 83 05 50 28,https://www.enel.com,Utilities—Diversified,Utilities,"Enel SpA operates as an integrated electricity and gas operator worldwide. The company generates, distributes, transmits, and sells electricity; transports and markets natural gas; supplies LNG and other fuels; and constructs and operates generation plants and distribution grids. Further, the company provides e-vehicle charging infrastructure for public and private customers, as well as engages in the energy commodities business. It operates wind, thermal, hydroelectric, nuclear, photovoltaic, and geothermal power plants. The company was founded in 1962 and is headquartered in Rome, Italy.",65569,"{'maxAge': 1, 'name': 'Mr. Guido  Stratta', 'title': 'Head of People & Organisation', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,86400,2,6.322,6.348,6.271,6.35,6.322,6.348,6.271,6.35,0.4,0.0633,1690156800,0.975,5.32,0.897147,15.717501,36985,36985,32373,29601,29601,6.265,6.287,63872778240,3.9655,6.383,0.5348538,6.14048,5.75322,0.2,0.03163556,EUR,144159948800,0.02096,7763300313,10159500288,0.23584999,0.35852,2.513,2.5017908,1672444800,1703980800,1688083200,4.645,3952000000,0.4,1.207,8.084,GER,EQUITY,ENL.DE,ENL.DE,ENEL S.P.A.  EO 1,Enel SpA,950601600,Europe/Berlin,CEST,7200000,6.287,none,13173000192,1.297,17833000960,79669002240,0.602,0.963,119421001728,173.684,11.755,0.03503,0.12322,-29794875392,12849000448,7.919,-0.343,0.25417,0.14932999,0.10512,EUR,4.1528
6,"Viale Regina Margherita, 137",Rome,RM,00198,Italy,39 06 83 05 40 00,39 06 83 05 50 28,https://www.enel.com,Utilities—Diversified,Utilities,"Enel SpA operates as an integrated electricity and gas operator worldwide. The company generates, distributes, transmits, and sells electricity; transports and markets natural gas; supplies LNG and other fuels; and constructs and operates generation plants and distribution grids. Further, the company provides e-vehicle charging infrastructure for public and private customers, as well as engages in the energy commodities business. It operates wind, thermal, hydroelectric, nuclear, photovoltaic, and geothermal power plants. The company was founded in 1962 and is headquartered in Rome, Italy.",65569,"{'maxAge': 1, 'name': 'Mr. Claudio  Machetti', 'age': 64, 'title': 'Head of Global Energy & Commodity Management', 'yearBorn': 1958, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,86400,2,6.322,6.348,6.271,6.35,6.322,6.348,6.271,6.35,0.4,0.0633,1690156800,0.975,5.32,0.897147,15.717501,36985,36985,32373,29601,29601,6.265,6.287,63872778240,3.9655,6.383,0.5348538,6.14048,5.75322,0.2,0.03163556,EUR,144159948800,0.02096,7763300313,10159500288,0.23584999,0.35852,2.513,2.5017908,1672444800,1703980800,1688083200,4.645,3952000000,0.4,1.207,8.084,GER,EQUITY,ENL.DE,ENL.DE,ENEL S.P.A.  EO 1,Enel SpA,950601600,Europe/Berlin,CEST,7200000,6.287,none,13173000192,1.297,17833000960,79669002240,0.602,0.963,119421001728,173.684,11.755,0.03503,0.12322,-29794875392,12849000448,7.919,-0.343,0.25417,0.14932999,0.10512,EUR,4.1528
7,"Viale Regina Margherita, 137",Rome,RM,00198,Italy,39 06 83 05 40 00,39 06 83 05 50 28,https://www.enel.com,Utilities—Diversified,Utilities,"Enel SpA operates as an integrated electricity and gas operator worldwide. The company generates, distributes, transmits, and sells electricity; transports and markets natural gas; supplies LNG and other fuels; and constructs and operates generation plants and distribution grids. Further, the company provides e-vehicle charging infrastructure for public and private customers, as well as engages in the energy commodities business. It operates wind, thermal, hydroelectric, nuclear, photovoltaic, and geothermal power plants. The company was founded in 1962 and is headquartered in Rome, Italy.",65569,"{'maxAge': 1, 'name': 'Mr. Simone  Mori', 'age': 58, 'title': 'Head of Europe', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,86400,2,6.322,6.348,6.271,6.35,6.322,6.348,6.271,6.35,0.4,0.0633,1690156800,0.975,5.32,0.897147,15.717501,36985,36985,32373,29601,29601,6.265,6.287,63872778240,3.9655,6.383,0.5348538,6.14048,5.75322,0.2,0.03163556,EUR,144159948800,0.02096,7763300313,10159500288,0.23584999,0.35852,2.513,2.5017908,1672444800,1703980800,1688083200,4.645,3952000000,0.4,1.207,8.084,GER,EQUITY,ENL.DE,ENL.DE,ENEL S.P.A.  EO 1,Enel SpA,950601600,Europe/Berlin,CEST,7200000,6.287,none,13173000192,1.297,17833000960,79669002240,0.602,0.963,119421001728,173.684,11.755,0.03503,0.12322,-29794875392,12849000448,7.919,-0.343,0.25417,0.14932999,0.10512,EUR,4.1528
8,"Viale Regina Margherita, 137",Rome,RM,00198,Italy,39 06 83 05 40 00,39 06 83 05 50 28,https://www.enel.com,Utilities—Diversified,Utilities,"Enel SpA operates as an integrated electricity and gas operator worldwide. The company generates, distributes, transmits, and sells electricity; transports and markets natural gas; supplies LNG and other fuels; and constructs and operates generation plants and distribution grids. Further, the company provides e-vehicle charging infrastructure for public and private customers, as well as engages in the energy commodities business. It operates wind, thermal, hydroelectric, nuclear, photovoltaic, and geothermal power plants. The company was founded in 1962 and is headquartered in Rome, Italy.",65569,"{'maxAge': 1, 'name': 'Ms. Francesca  Di Carlo', 'title': 'Head of Global Procurement', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,86400,2,6.322,6.348,6.271,6.35,6.322,6.348,6.271,6.35,0.4,0.0633,1690156800,0.975,5.32,0.897147,15.717501,36985,36985,32373,29601,29601,6.265,6.287,63872778240,3.9655,6.383,0.5348538,6.14048,5.75322,0.2,0.03163556,EUR,144159948800,0.02096,7763300313,10159500288,0.23584999,0.35852,2.513,2.5017908,1672444800,1703980800,1688083200,4.645,3952000000,0.4,1.207,8.084,GER,EQUITY,ENL.DE,ENL.DE,ENEL S.P.A.  EO 1,Enel SpA,950601600,Europe/Berlin,CEST,7200000,6.287,none,13173000192,1.297,17833000960,79669002240,0.602,0.963,119421001728,173.684,11.755,0.03503,0.12322,-29794875392,12849000448,7.919,-0.343,0.25417,0.14932999,0.10512,EUR,4.1528
9,"Viale Regina Margherita, 137",Rome,RM,00198,Italy,39 06 83 05 40 00,39 06 83 05 50 28,https://www.enel.com,Utilities—Diversified,Utilities,"Enel SpA operates as an integrated electricity and gas operator worldwide. The company generates, distributes, transmits, and sells electricity; transports and markets natural gas; supplies LNG and other fuels; and constructs and operates generation plants and distribution grids. Further, the company provides e-vehicle charging infrastructure for public and private customers, as well as engages in the energy commodities business. It operates wind, thermal, hydroelectric, nuclear, photovoltaic, and geothermal power plants. The company was founded in 1962 and is headquartered in Rome, Italy.",65569,"{'maxAge': 1, 'name': 'Mr. Alberto  de Paoli', 'age': 57, 'title': 'Head of North America & Head of Latin America', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,1,1,1693526400,86400,2,6.322,6.348,6.271,6.35,6.322,6.348,6.271,6.35,0.4,0.0633,1690156800,0.975,5.32,0.897147,15.717501,36985,36985,32373,29601,29601,6.265,6.287,63872778240,3.9655,6.383,0.5348538,6.14048,5.75322,0.2,0.03163556,EUR,144159948800,0.02096,7763300313,10159500288,0.23584999,0.35852,2.513,2.5017908,1672444800,1703980800,1688083200,4.645,3952000000,0.4,1.207,8.084,GER,EQUITY,ENL.DE,ENL.DE,ENEL S.P.A.  EO 1,Enel SpA,950601600,Europe/Berlin,CEST,7200000,6.287,none,13173000192,1.297,17833000960,79669002240,0.602,0.963,119421001728,173.684,11.755,0.03503,0.12322,-29794875392,12849000448,7.919,-0.343,0.25417,0.14932999,0.10512,EUR,4.1528
