,address1,address2,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Avenida Mariano Otero No. 1249-B,Torre PacIfico Piso 6 Col. Rinconada del Bosque,Guadalajara,JA,44530,Mexico,52 3 336 7145 82,52 3 338 8011 00,https://www.aeropuertosgap.com.mx,Airports & Air Services,Airports & Air Services,Industrials,Industrials,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V., together with its subsidiaries, manages, operates, and develops airports primarily in Mexico's Pacific region. The company was incorporated in 1998 and is headquartered in Guadalajara, Mexico.",2494,"{'maxAge': 1, 'name': 'Mr. Raul  Revuelta Musalem', 'age': 45, 'title': 'Chief Exec. Officer', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,181.48,181.24,179.46,183.85,181.48,181.24,179.46,183.85,4.28,0.023599999,1689033600,0.5834,0.865359,17.13234,18.990702,64632,64632,40775,41450,41450,174.61,293.23,1400,3000,9288507392,126.01,200.85,0.29527393,181.9128,178.6523,14.84,0.0817721,USD,1354780377088,0.29809,5934666886,50527700,103100,76964,1690761600,1693440000,0.002,0.0,0.16819,3.1,50527700,2.094012,87.788414,1672444800,1703980800,1688083200,0.058,9377012736,10.73,9.68,1.74,43.067,76.961,0.2616155,0.14113986,2.166,1689033600,NYQ,EQUITY,PAC,PAC,Grupo Aeroportuario Del Pacific,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",1141050600,America/New_York,EDT,37e3b043-8ab9-3a43-845f-5121e883c4b6,finmb_10331338,-14400000,183.83,228.0,179.0,198.35,195.5,2.8,hold,6,14920950784,2.038,17603397632,39550976000,1.107,1.108,31457255424,239.244,4.283244,0.1539,0.57985,22904105000,389694880,13645182976,0.066,0.265,0.8577,0.5596,0.48251,MXN,
1,Avenida Mariano Otero No. 1249-B,Torre PacIfico Piso 6 Col. Rinconada del Bosque,Guadalajara,JA,44530,Mexico,52 3 336 7145 82,52 3 338 8011 00,https://www.aeropuertosgap.com.mx,Airports & Air Services,Airports & Air Services,Industrials,Industrials,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V., together with its subsidiaries, manages, operates, and develops airports primarily in Mexico's Pacific region. The company was incorporated in 1998 and is headquartered in Guadalajara, Mexico.",2494,"{'maxAge': 1, 'name': 'Mr. Saul  Villarreal Garcia', 'age': 51, 'title': 'Chief Financial Officer', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,181.48,181.24,179.46,183.85,181.48,181.24,179.46,183.85,4.28,0.023599999,1689033600,0.5834,0.865359,17.13234,18.990702,64632,64632,40775,41450,41450,174.61,293.23,1400,3000,9288507392,126.01,200.85,0.29527393,181.9128,178.6523,14.84,0.0817721,USD,1354780377088,0.29809,5934666886,50527700,103100,76964,1690761600,1693440000,0.002,0.0,0.16819,3.1,50527700,2.094012,87.788414,1672444800,1703980800,1688083200,0.058,9377012736,10.73,9.68,1.74,43.067,76.961,0.2616155,0.14113986,2.166,1689033600,NYQ,EQUITY,PAC,PAC,Grupo Aeroportuario Del Pacific,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",1141050600,America/New_York,EDT,37e3b043-8ab9-3a43-845f-5121e883c4b6,finmb_10331338,-14400000,183.83,228.0,179.0,198.35,195.5,2.8,hold,6,14920950784,2.038,17603397632,39550976000,1.107,1.108,31457255424,239.244,4.283244,0.1539,0.57985,22904105000,389694880,13645182976,0.066,0.265,0.8577,0.5596,0.48251,MXN,
2,Avenida Mariano Otero No. 1249-B,Torre PacIfico Piso 6 Col. Rinconada del Bosque,Guadalajara,JA,44530,Mexico,52 3 336 7145 82,52 3 338 8011 00,https://www.aeropuertosgap.com.mx,Airports & Air Services,Airports & Air Services,Industrials,Industrials,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V., together with its subsidiaries, manages, operates, and develops airports primarily in Mexico's Pacific region. The company was incorporated in 1998 and is headquartered in Guadalajara, Mexico.",2494,"{'maxAge': 1, 'name': 'Ms. Alejandra  Soto', 'title': 'Investor Relations Officer & Social Responsibility Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,181.48,181.24,179.46,183.85,181.48,181.24,179.46,183.85,4.28,0.023599999,1689033600,0.5834,0.865359,17.13234,18.990702,64632,64632,40775,41450,41450,174.61,293.23,1400,3000,9288507392,126.01,200.85,0.29527393,181.9128,178.6523,14.84,0.0817721,USD,1354780377088,0.29809,5934666886,50527700,103100,76964,1690761600,1693440000,0.002,0.0,0.16819,3.1,50527700,2.094012,87.788414,1672444800,1703980800,1688083200,0.058,9377012736,10.73,9.68,1.74,43.067,76.961,0.2616155,0.14113986,2.166,1689033600,NYQ,EQUITY,PAC,PAC,Grupo Aeroportuario Del Pacific,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",1141050600,America/New_York,EDT,37e3b043-8ab9-3a43-845f-5121e883c4b6,finmb_10331338,-14400000,183.83,228.0,179.0,198.35,195.5,2.8,hold,6,14920950784,2.038,17603397632,39550976000,1.107,1.108,31457255424,239.244,4.283244,0.1539,0.57985,22904105000,389694880,13645182976,0.066,0.265,0.8577,0.5596,0.48251,MXN,
3,Avenida Mariano Otero No. 1249-B,Torre PacIfico Piso 6 Col. Rinconada del Bosque,Guadalajara,JA,44530,Mexico,52 3 336 7145 82,52 3 338 8011 00,https://www.aeropuertosgap.com.mx,Airports & Air Services,Airports & Air Services,Industrials,Industrials,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V., together with its subsidiaries, manages, operates, and develops airports primarily in Mexico's Pacific region. The company was incorporated in 1998 and is headquartered in Guadalajara, Mexico.",2494,"{'maxAge': 1, 'name': 'Mr. Sergio Enrique Flores Ochoa', 'age': 69, 'title': 'Gen. Counsel & Sec.', 'yearBorn': 1953, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,181.48,181.24,179.46,183.85,181.48,181.24,179.46,183.85,4.28,0.023599999,1689033600,0.5834,0.865359,17.13234,18.990702,64632,64632,40775,41450,41450,174.61,293.23,1400,3000,9288507392,126.01,200.85,0.29527393,181.9128,178.6523,14.84,0.0817721,USD,1354780377088,0.29809,5934666886,50527700,103100,76964,1690761600,1693440000,0.002,0.0,0.16819,3.1,50527700,2.094012,87.788414,1672444800,1703980800,1688083200,0.058,9377012736,10.73,9.68,1.74,43.067,76.961,0.2616155,0.14113986,2.166,1689033600,NYQ,EQUITY,PAC,PAC,Grupo Aeroportuario Del Pacific,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",1141050600,America/New_York,EDT,37e3b043-8ab9-3a43-845f-5121e883c4b6,finmb_10331338,-14400000,183.83,228.0,179.0,198.35,195.5,2.8,hold,6,14920950784,2.038,17603397632,39550976000,1.107,1.108,31457255424,239.244,4.283244,0.1539,0.57985,22904105000,389694880,13645182976,0.066,0.265,0.8577,0.5596,0.48251,MXN,
4,Avenida Mariano Otero No. 1249-B,Torre PacIfico Piso 6 Col. Rinconada del Bosque,Guadalajara,JA,44530,Mexico,52 3 336 7145 82,52 3 338 8011 00,https://www.aeropuertosgap.com.mx,Airports & Air Services,Airports & Air Services,Industrials,Industrials,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V., together with its subsidiaries, manages, operates, and develops airports primarily in Mexico's Pacific region. The company was incorporated in 1998 and is headquartered in Guadalajara, Mexico.",2494,"{'maxAge': 1, 'name': 'Mr. Alejandro Guillermo Manon Hernandez', 'age': 56, 'title': 'Director of Culture & Human Capital', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,181.48,181.24,179.46,183.85,181.48,181.24,179.46,183.85,4.28,0.023599999,1689033600,0.5834,0.865359,17.13234,18.990702,64632,64632,40775,41450,41450,174.61,293.23,1400,3000,9288507392,126.01,200.85,0.29527393,181.9128,178.6523,14.84,0.0817721,USD,1354780377088,0.29809,5934666886,50527700,103100,76964,1690761600,1693440000,0.002,0.0,0.16819,3.1,50527700,2.094012,87.788414,1672444800,1703980800,1688083200,0.058,9377012736,10.73,9.68,1.74,43.067,76.961,0.2616155,0.14113986,2.166,1689033600,NYQ,EQUITY,PAC,PAC,Grupo Aeroportuario Del Pacific,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",1141050600,America/New_York,EDT,37e3b043-8ab9-3a43-845f-5121e883c4b6,finmb_10331338,-14400000,183.83,228.0,179.0,198.35,195.5,2.8,hold,6,14920950784,2.038,17603397632,39550976000,1.107,1.108,31457255424,239.244,4.283244,0.1539,0.57985,22904105000,389694880,13645182976,0.066,0.265,0.8577,0.5596,0.48251,MXN,
5,Avenida Mariano Otero No. 1249-B,Torre PacIfico Piso 6 Col. Rinconada del Bosque,Guadalajara,JA,44530,Mexico,52 3 336 7145 82,52 3 338 8011 00,https://www.aeropuertosgap.com.mx,Airports & Air Services,Airports & Air Services,Industrials,Industrials,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V., together with its subsidiaries, manages, operates, and develops airports primarily in Mexico's Pacific region. The company was incorporated in 1998 and is headquartered in Guadalajara, Mexico.",2494,"{'maxAge': 1, 'name': 'Mr. Jose angel Martinez Sanchez', 'age': 46, 'title': 'Chief of Airports & Regulated Revenues', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,181.48,181.24,179.46,183.85,181.48,181.24,179.46,183.85,4.28,0.023599999,1689033600,0.5834,0.865359,17.13234,18.990702,64632,64632,40775,41450,41450,174.61,293.23,1400,3000,9288507392,126.01,200.85,0.29527393,181.9128,178.6523,14.84,0.0817721,USD,1354780377088,0.29809,5934666886,50527700,103100,76964,1690761600,1693440000,0.002,0.0,0.16819,3.1,50527700,2.094012,87.788414,1672444800,1703980800,1688083200,0.058,9377012736,10.73,9.68,1.74,43.067,76.961,0.2616155,0.14113986,2.166,1689033600,NYQ,EQUITY,PAC,PAC,Grupo Aeroportuario Del Pacific,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",1141050600,America/New_York,EDT,37e3b043-8ab9-3a43-845f-5121e883c4b6,finmb_10331338,-14400000,183.83,228.0,179.0,198.35,195.5,2.8,hold,6,14920950784,2.038,17603397632,39550976000,1.107,1.108,31457255424,239.244,4.283244,0.1539,0.57985,22904105000,389694880,13645182976,0.066,0.265,0.8577,0.5596,0.48251,MXN,
6,Avenida Mariano Otero No. 1249-B,Torre PacIfico Piso 6 Col. Rinconada del Bosque,Guadalajara,JA,44530,Mexico,52 3 336 7145 82,52 3 338 8011 00,https://www.aeropuertosgap.com.mx,Airports & Air Services,Airports & Air Services,Industrials,Industrials,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V., together with its subsidiaries, manages, operates, and develops airports primarily in Mexico's Pacific region. The company was incorporated in 1998 and is headquartered in Guadalajara, Mexico.",2494,"{'maxAge': 1, 'name': 'Ms. Susana  Romero', 'title': 'Chief Commercial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,181.48,181.24,179.46,183.85,181.48,181.24,179.46,183.85,4.28,0.023599999,1689033600,0.5834,0.865359,17.13234,18.990702,64632,64632,40775,41450,41450,174.61,293.23,1400,3000,9288507392,126.01,200.85,0.29527393,181.9128,178.6523,14.84,0.0817721,USD,1354780377088,0.29809,5934666886,50527700,103100,76964,1690761600,1693440000,0.002,0.0,0.16819,3.1,50527700,2.094012,87.788414,1672444800,1703980800,1688083200,0.058,9377012736,10.73,9.68,1.74,43.067,76.961,0.2616155,0.14113986,2.166,1689033600,NYQ,EQUITY,PAC,PAC,Grupo Aeroportuario Del Pacific,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",1141050600,America/New_York,EDT,37e3b043-8ab9-3a43-845f-5121e883c4b6,finmb_10331338,-14400000,183.83,228.0,179.0,198.35,195.5,2.8,hold,6,14920950784,2.038,17603397632,39550976000,1.107,1.108,31457255424,239.244,4.283244,0.1539,0.57985,22904105000,389694880,13645182976,0.066,0.265,0.8577,0.5596,0.48251,MXN,
7,Avenida Mariano Otero No. 1249-B,Torre PacIfico Piso 6 Col. Rinconada del Bosque,Guadalajara,JA,44530,Mexico,52 3 336 7145 82,52 3 338 8011 00,https://www.aeropuertosgap.com.mx,Airports & Air Services,Airports & Air Services,Industrials,Industrials,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V., together with its subsidiaries, manages, operates, and develops airports primarily in Mexico's Pacific region. The company was incorporated in 1998 and is headquartered in Guadalajara, Mexico.",2494,"{'maxAge': 1, 'name': 'Mr. Vicente Emilio Alonso Diego', 'age': 58, 'title': 'Project Devel. Director', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,181.48,181.24,179.46,183.85,181.48,181.24,179.46,183.85,4.28,0.023599999,1689033600,0.5834,0.865359,17.13234,18.990702,64632,64632,40775,41450,41450,174.61,293.23,1400,3000,9288507392,126.01,200.85,0.29527393,181.9128,178.6523,14.84,0.0817721,USD,1354780377088,0.29809,5934666886,50527700,103100,76964,1690761600,1693440000,0.002,0.0,0.16819,3.1,50527700,2.094012,87.788414,1672444800,1703980800,1688083200,0.058,9377012736,10.73,9.68,1.74,43.067,76.961,0.2616155,0.14113986,2.166,1689033600,NYQ,EQUITY,PAC,PAC,Grupo Aeroportuario Del Pacific,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",1141050600,America/New_York,EDT,37e3b043-8ab9-3a43-845f-5121e883c4b6,finmb_10331338,-14400000,183.83,228.0,179.0,198.35,195.5,2.8,hold,6,14920950784,2.038,17603397632,39550976000,1.107,1.108,31457255424,239.244,4.283244,0.1539,0.57985,22904105000,389694880,13645182976,0.066,0.265,0.8577,0.5596,0.48251,MXN,
