,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Ramon Cojuangco Building,Makati Avenue cor Ayala Ave. Legazpi Village,Makati City,1200,Philippines,63 2 8816 8056,63 2 8840 1864,https://main.pldt.com,Telecom Services,Communication Services,"PLDT Inc. provides telecommunications and digital services in the Philippines. The company operates through three segments: Wireless, Fixed Line, and Others. It offers cellular mobile, Internet broadband distribution, operations support, software development, and satellite information and messaging services; and sells Wi-Fi access equipment. The company also provides fixed line telecommunications services; business infrastructure and solutions; intelligent data processing and implementation, and data analytics insight generation services; and information and communications infrastructure for Internet-based services, e-commerce, customer relationship management, and information technology (IT) related services. In addition, it offers managed IT outsourcing, Internet-based purchasing, IT consulting and professional, bills printing and other related value-added, and air transportation services; distributes Filipino channels and content services; and provides full-services customer rewards and loyalty programs. Further, the company engages in the sale of mobile handsets, broadband data routers, tablets, and accessories; and operation of mobile virtual network and cross-border digital platforms. Additionally, it provides gaming support services; mobile internet and broadband, and voice services; domestic leased lines; alternative messaging solutions, such as over-the-top services, social media, and messenger application; inbound roaming and other services; mobile prepaid and postpaid services; and fixed wireless broadband services. The company was formerly known as Philippine Long Distance Telephone Company and changed its name to PLDT Inc. in July 2016. PLDT Inc. was incorporated in 1928 and is headquartered in Makati City, the Philippines.",17155,"{'maxAge': 1, 'name': 'Mr. Alfredo S. Panlilio', 'age': 59, 'title': 'Pres, CEO & Director', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 90210, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,20.04,19.88,19.5,19.99,20.04,19.88,19.5,19.99,1.96,0.1,1692057600,2.381,6.4,0.252659,20.010204,10.375662,42419,42419,41798,55350,55350,19.19,19.99,900,1800,4293589760,19.5,30.64,0.020593151,22.1804,23.62135,94.0,4.6906185,USD,303541846016,0.05827,89751729,216056000,138930,158609,1690761600,1693440000,0.00059999997,0.0395,0.02349,3.6,524.559,0.037383784,1672444800,1703980800,1688083200,0.224,12058000384,0.98,1.89,1:1,1377043200,1.456,3.214,NYQ,EQUITY,PHI,PHI,PLDT Inc. Sponsored,PLDT Inc.,105283800,America/New_York,EDT,-14400000,19.61,37.1,37.1,37.1,37.1,1.0,strong_buy,1,16960000000,78.498,94440996864,310588014592,0.194,0.348,208496001024,260.974,965.009,0.030299999,0.09667,155229000000,-59611623424,81368997888,0.225,0.014,0.74251,0.45296,0.14903,PHP,
1,Ramon Cojuangco Building,Makati Avenue cor Ayala Ave. Legazpi Village,Makati City,1200,Philippines,63 2 8816 8056,63 2 8840 1864,https://main.pldt.com,Telecom Services,Communication Services,"PLDT Inc. provides telecommunications and digital services in the Philippines. The company operates through three segments: Wireless, Fixed Line, and Others. It offers cellular mobile, Internet broadband distribution, operations support, software development, and satellite information and messaging services; and sells Wi-Fi access equipment. The company also provides fixed line telecommunications services; business infrastructure and solutions; intelligent data processing and implementation, and data analytics insight generation services; and information and communications infrastructure for Internet-based services, e-commerce, customer relationship management, and information technology (IT) related services. In addition, it offers managed IT outsourcing, Internet-based purchasing, IT consulting and professional, bills printing and other related value-added, and air transportation services; distributes Filipino channels and content services; and provides full-services customer rewards and loyalty programs. Further, the company engages in the sale of mobile handsets, broadband data routers, tablets, and accessories; and operation of mobile virtual network and cross-border digital platforms. Additionally, it provides gaming support services; mobile internet and broadband, and voice services; domestic leased lines; alternative messaging solutions, such as over-the-top services, social media, and messenger application; inbound roaming and other services; mobile prepaid and postpaid services; and fixed wireless broadband services. The company was formerly known as Philippine Long Distance Telephone Company and changed its name to PLDT Inc. in July 2016. PLDT Inc. was incorporated in 1928 and is headquartered in Makati City, the Philippines.",17155,"{'maxAge': 1, 'name': 'Mr. Danny Y. Yu', 'age': 60, 'title': 'Sr. VP, CFO & Chief Risk Management Officer', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,20.04,19.88,19.5,19.99,20.04,19.88,19.5,19.99,1.96,0.1,1692057600,2.381,6.4,0.252659,20.010204,10.375662,42419,42419,41798,55350,55350,19.19,19.99,900,1800,4293589760,19.5,30.64,0.020593151,22.1804,23.62135,94.0,4.6906185,USD,303541846016,0.05827,89751729,216056000,138930,158609,1690761600,1693440000,0.00059999997,0.0395,0.02349,3.6,524.559,0.037383784,1672444800,1703980800,1688083200,0.224,12058000384,0.98,1.89,1:1,1377043200,1.456,3.214,NYQ,EQUITY,PHI,PHI,PLDT Inc. Sponsored,PLDT Inc.,105283800,America/New_York,EDT,-14400000,19.61,37.1,37.1,37.1,37.1,1.0,strong_buy,1,16960000000,78.498,94440996864,310588014592,0.194,0.348,208496001024,260.974,965.009,0.030299999,0.09667,155229000000,-59611623424,81368997888,0.225,0.014,0.74251,0.45296,0.14903,PHP,
2,Ramon Cojuangco Building,Makati Avenue cor Ayala Ave. Legazpi Village,Makati City,1200,Philippines,63 2 8816 8056,63 2 8840 1864,https://main.pldt.com,Telecom Services,Communication Services,"PLDT Inc. provides telecommunications and digital services in the Philippines. The company operates through three segments: Wireless, Fixed Line, and Others. It offers cellular mobile, Internet broadband distribution, operations support, software development, and satellite information and messaging services; and sells Wi-Fi access equipment. The company also provides fixed line telecommunications services; business infrastructure and solutions; intelligent data processing and implementation, and data analytics insight generation services; and information and communications infrastructure for Internet-based services, e-commerce, customer relationship management, and information technology (IT) related services. In addition, it offers managed IT outsourcing, Internet-based purchasing, IT consulting and professional, bills printing and other related value-added, and air transportation services; distributes Filipino channels and content services; and provides full-services customer rewards and loyalty programs. Further, the company engages in the sale of mobile handsets, broadband data routers, tablets, and accessories; and operation of mobile virtual network and cross-border digital platforms. Additionally, it provides gaming support services; mobile internet and broadband, and voice services; domestic leased lines; alternative messaging solutions, such as over-the-top services, social media, and messenger application; inbound roaming and other services; mobile prepaid and postpaid services; and fixed wireless broadband services. The company was formerly known as Philippine Long Distance Telephone Company and changed its name to PLDT Inc. in July 2016. PLDT Inc. was incorporated in 1928 and is headquartered in Makati City, the Philippines.",17155,"{'maxAge': 1, 'name': 'Mr. Joseph Ian G. Gendrano', 'age': 45, 'title': 'CTO, Sr. VP & Head of Enterprise Bus.', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,20.04,19.88,19.5,19.99,20.04,19.88,19.5,19.99,1.96,0.1,1692057600,2.381,6.4,0.252659,20.010204,10.375662,42419,42419,41798,55350,55350,19.19,19.99,900,1800,4293589760,19.5,30.64,0.020593151,22.1804,23.62135,94.0,4.6906185,USD,303541846016,0.05827,89751729,216056000,138930,158609,1690761600,1693440000,0.00059999997,0.0395,0.02349,3.6,524.559,0.037383784,1672444800,1703980800,1688083200,0.224,12058000384,0.98,1.89,1:1,1377043200,1.456,3.214,NYQ,EQUITY,PHI,PHI,PLDT Inc. Sponsored,PLDT Inc.,105283800,America/New_York,EDT,-14400000,19.61,37.1,37.1,37.1,37.1,1.0,strong_buy,1,16960000000,78.498,94440996864,310588014592,0.194,0.348,208496001024,260.974,965.009,0.030299999,0.09667,155229000000,-59611623424,81368997888,0.225,0.014,0.74251,0.45296,0.14903,PHP,
3,Ramon Cojuangco Building,Makati Avenue cor Ayala Ave. Legazpi Village,Makati City,1200,Philippines,63 2 8816 8056,63 2 8840 1864,https://main.pldt.com,Telecom Services,Communication Services,"PLDT Inc. provides telecommunications and digital services in the Philippines. The company operates through three segments: Wireless, Fixed Line, and Others. It offers cellular mobile, Internet broadband distribution, operations support, software development, and satellite information and messaging services; and sells Wi-Fi access equipment. The company also provides fixed line telecommunications services; business infrastructure and solutions; intelligent data processing and implementation, and data analytics insight generation services; and information and communications infrastructure for Internet-based services, e-commerce, customer relationship management, and information technology (IT) related services. In addition, it offers managed IT outsourcing, Internet-based purchasing, IT consulting and professional, bills printing and other related value-added, and air transportation services; distributes Filipino channels and content services; and provides full-services customer rewards and loyalty programs. Further, the company engages in the sale of mobile handsets, broadband data routers, tablets, and accessories; and operation of mobile virtual network and cross-border digital platforms. Additionally, it provides gaming support services; mobile internet and broadband, and voice services; domestic leased lines; alternative messaging solutions, such as over-the-top services, social media, and messenger application; inbound roaming and other services; mobile prepaid and postpaid services; and fixed wireless broadband services. The company was formerly known as Philippine Long Distance Telephone Company and changed its name to PLDT Inc. in July 2016. PLDT Inc. was incorporated in 1928 and is headquartered in Makati City, the Philippines.",17155,"{'maxAge': 1, 'name': 'Ms. Melissa V. Vergel de Dios', 'age': 59, 'title': 'First VP, Head of IR, Head of Corp. Sustainability Office & Chief Sustainability Officer', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,20.04,19.88,19.5,19.99,20.04,19.88,19.5,19.99,1.96,0.1,1692057600,2.381,6.4,0.252659,20.010204,10.375662,42419,42419,41798,55350,55350,19.19,19.99,900,1800,4293589760,19.5,30.64,0.020593151,22.1804,23.62135,94.0,4.6906185,USD,303541846016,0.05827,89751729,216056000,138930,158609,1690761600,1693440000,0.00059999997,0.0395,0.02349,3.6,524.559,0.037383784,1672444800,1703980800,1688083200,0.224,12058000384,0.98,1.89,1:1,1377043200,1.456,3.214,NYQ,EQUITY,PHI,PHI,PLDT Inc. Sponsored,PLDT Inc.,105283800,America/New_York,EDT,-14400000,19.61,37.1,37.1,37.1,37.1,1.0,strong_buy,1,16960000000,78.498,94440996864,310588014592,0.194,0.348,208496001024,260.974,965.009,0.030299999,0.09667,155229000000,-59611623424,81368997888,0.225,0.014,0.74251,0.45296,0.14903,PHP,
4,Ramon Cojuangco Building,Makati Avenue cor Ayala Ave. Legazpi Village,Makati City,1200,Philippines,63 2 8816 8056,63 2 8840 1864,https://main.pldt.com,Telecom Services,Communication Services,"PLDT Inc. provides telecommunications and digital services in the Philippines. The company operates through three segments: Wireless, Fixed Line, and Others. It offers cellular mobile, Internet broadband distribution, operations support, software development, and satellite information and messaging services; and sells Wi-Fi access equipment. The company also provides fixed line telecommunications services; business infrastructure and solutions; intelligent data processing and implementation, and data analytics insight generation services; and information and communications infrastructure for Internet-based services, e-commerce, customer relationship management, and information technology (IT) related services. In addition, it offers managed IT outsourcing, Internet-based purchasing, IT consulting and professional, bills printing and other related value-added, and air transportation services; distributes Filipino channels and content services; and provides full-services customer rewards and loyalty programs. Further, the company engages in the sale of mobile handsets, broadband data routers, tablets, and accessories; and operation of mobile virtual network and cross-border digital platforms. Additionally, it provides gaming support services; mobile internet and broadband, and voice services; domestic leased lines; alternative messaging solutions, such as over-the-top services, social media, and messenger application; inbound roaming and other services; mobile prepaid and postpaid services; and fixed wireless broadband services. The company was formerly known as Philippine Long Distance Telephone Company and changed its name to PLDT Inc. in July 2016. PLDT Inc. was incorporated in 1928 and is headquartered in Makati City, the Philippines.",17155,"{'maxAge': 1, 'name': 'Attorney Marilyn A. Victorio-Aquino', 'age': 66, 'title': 'Sr. VP, Corp. Sec., Head of Legal & Regulatory Affairs, Chief Legal Counsel and Director', 'yearBorn': 1956, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,20.04,19.88,19.5,19.99,20.04,19.88,19.5,19.99,1.96,0.1,1692057600,2.381,6.4,0.252659,20.010204,10.375662,42419,42419,41798,55350,55350,19.19,19.99,900,1800,4293589760,19.5,30.64,0.020593151,22.1804,23.62135,94.0,4.6906185,USD,303541846016,0.05827,89751729,216056000,138930,158609,1690761600,1693440000,0.00059999997,0.0395,0.02349,3.6,524.559,0.037383784,1672444800,1703980800,1688083200,0.224,12058000384,0.98,1.89,1:1,1377043200,1.456,3.214,NYQ,EQUITY,PHI,PHI,PLDT Inc. Sponsored,PLDT Inc.,105283800,America/New_York,EDT,-14400000,19.61,37.1,37.1,37.1,37.1,1.0,strong_buy,1,16960000000,78.498,94440996864,310588014592,0.194,0.348,208496001024,260.974,965.009,0.030299999,0.09667,155229000000,-59611623424,81368997888,0.225,0.014,0.74251,0.45296,0.14903,PHP,
5,Ramon Cojuangco Building,Makati Avenue cor Ayala Ave. Legazpi Village,Makati City,1200,Philippines,63 2 8816 8056,63 2 8840 1864,https://main.pldt.com,Telecom Services,Communication Services,"PLDT Inc. provides telecommunications and digital services in the Philippines. The company operates through three segments: Wireless, Fixed Line, and Others. It offers cellular mobile, Internet broadband distribution, operations support, software development, and satellite information and messaging services; and sells Wi-Fi access equipment. The company also provides fixed line telecommunications services; business infrastructure and solutions; intelligent data processing and implementation, and data analytics insight generation services; and information and communications infrastructure for Internet-based services, e-commerce, customer relationship management, and information technology (IT) related services. In addition, it offers managed IT outsourcing, Internet-based purchasing, IT consulting and professional, bills printing and other related value-added, and air transportation services; distributes Filipino channels and content services; and provides full-services customer rewards and loyalty programs. Further, the company engages in the sale of mobile handsets, broadband data routers, tablets, and accessories; and operation of mobile virtual network and cross-border digital platforms. Additionally, it provides gaming support services; mobile internet and broadband, and voice services; domestic leased lines; alternative messaging solutions, such as over-the-top services, social media, and messenger application; inbound roaming and other services; mobile prepaid and postpaid services; and fixed wireless broadband services. The company was formerly known as Philippine Long Distance Telephone Company and changed its name to PLDT Inc. in July 2016. PLDT Inc. was incorporated in 1928 and is headquartered in Makati City, the Philippines.",17155,"{'maxAge': 1, 'name': 'Ms. Catherine L. Yap-Yang', 'age': 51, 'title': 'First VP & Group Corp. Communications Officer', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,20.04,19.88,19.5,19.99,20.04,19.88,19.5,19.99,1.96,0.1,1692057600,2.381,6.4,0.252659,20.010204,10.375662,42419,42419,41798,55350,55350,19.19,19.99,900,1800,4293589760,19.5,30.64,0.020593151,22.1804,23.62135,94.0,4.6906185,USD,303541846016,0.05827,89751729,216056000,138930,158609,1690761600,1693440000,0.00059999997,0.0395,0.02349,3.6,524.559,0.037383784,1672444800,1703980800,1688083200,0.224,12058000384,0.98,1.89,1:1,1377043200,1.456,3.214,NYQ,EQUITY,PHI,PHI,PLDT Inc. Sponsored,PLDT Inc.,105283800,America/New_York,EDT,-14400000,19.61,37.1,37.1,37.1,37.1,1.0,strong_buy,1,16960000000,78.498,94440996864,310588014592,0.194,0.348,208496001024,260.974,965.009,0.030299999,0.09667,155229000000,-59611623424,81368997888,0.225,0.014,0.74251,0.45296,0.14903,PHP,
6,Ramon Cojuangco Building,Makati Avenue cor Ayala Ave. Legazpi Village,Makati City,1200,Philippines,63 2 8816 8056,63 2 8840 1864,https://main.pldt.com,Telecom Services,Communication Services,"PLDT Inc. provides telecommunications and digital services in the Philippines. The company operates through three segments: Wireless, Fixed Line, and Others. It offers cellular mobile, Internet broadband distribution, operations support, software development, and satellite information and messaging services; and sells Wi-Fi access equipment. The company also provides fixed line telecommunications services; business infrastructure and solutions; intelligent data processing and implementation, and data analytics insight generation services; and information and communications infrastructure for Internet-based services, e-commerce, customer relationship management, and information technology (IT) related services. In addition, it offers managed IT outsourcing, Internet-based purchasing, IT consulting and professional, bills printing and other related value-added, and air transportation services; distributes Filipino channels and content services; and provides full-services customer rewards and loyalty programs. Further, the company engages in the sale of mobile handsets, broadband data routers, tablets, and accessories; and operation of mobile virtual network and cross-border digital platforms. Additionally, it provides gaming support services; mobile internet and broadband, and voice services; domestic leased lines; alternative messaging solutions, such as over-the-top services, social media, and messenger application; inbound roaming and other services; mobile prepaid and postpaid services; and fixed wireless broadband services. The company was formerly known as Philippine Long Distance Telephone Company and changed its name to PLDT Inc. in July 2016. PLDT Inc. was incorporated in 1928 and is headquartered in Makati City, the Philippines.",17155,"{'maxAge': 1, 'name': 'Mr. John Gregory Y Palanca', 'title': 'First VP and Head of Sales & Devel.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,20.04,19.88,19.5,19.99,20.04,19.88,19.5,19.99,1.96,0.1,1692057600,2.381,6.4,0.252659,20.010204,10.375662,42419,42419,41798,55350,55350,19.19,19.99,900,1800,4293589760,19.5,30.64,0.020593151,22.1804,23.62135,94.0,4.6906185,USD,303541846016,0.05827,89751729,216056000,138930,158609,1690761600,1693440000,0.00059999997,0.0395,0.02349,3.6,524.559,0.037383784,1672444800,1703980800,1688083200,0.224,12058000384,0.98,1.89,1:1,1377043200,1.456,3.214,NYQ,EQUITY,PHI,PHI,PLDT Inc. Sponsored,PLDT Inc.,105283800,America/New_York,EDT,-14400000,19.61,37.1,37.1,37.1,37.1,1.0,strong_buy,1,16960000000,78.498,94440996864,310588014592,0.194,0.348,208496001024,260.974,965.009,0.030299999,0.09667,155229000000,-59611623424,81368997888,0.225,0.014,0.74251,0.45296,0.14903,PHP,
7,Ramon Cojuangco Building,Makati Avenue cor Ayala Ave. Legazpi Village,Makati City,1200,Philippines,63 2 8816 8056,63 2 8840 1864,https://main.pldt.com,Telecom Services,Communication Services,"PLDT Inc. provides telecommunications and digital services in the Philippines. The company operates through three segments: Wireless, Fixed Line, and Others. It offers cellular mobile, Internet broadband distribution, operations support, software development, and satellite information and messaging services; and sells Wi-Fi access equipment. The company also provides fixed line telecommunications services; business infrastructure and solutions; intelligent data processing and implementation, and data analytics insight generation services; and information and communications infrastructure for Internet-based services, e-commerce, customer relationship management, and information technology (IT) related services. In addition, it offers managed IT outsourcing, Internet-based purchasing, IT consulting and professional, bills printing and other related value-added, and air transportation services; distributes Filipino channels and content services; and provides full-services customer rewards and loyalty programs. Further, the company engages in the sale of mobile handsets, broadband data routers, tablets, and accessories; and operation of mobile virtual network and cross-border digital platforms. Additionally, it provides gaming support services; mobile internet and broadband, and voice services; domestic leased lines; alternative messaging solutions, such as over-the-top services, social media, and messenger application; inbound roaming and other services; mobile prepaid and postpaid services; and fixed wireless broadband services. The company was formerly known as Philippine Long Distance Telephone Company and changed its name to PLDT Inc. in July 2016. PLDT Inc. was incorporated in 1928 and is headquartered in Makati City, the Philippines.",17155,"{'maxAge': 1, 'name': 'Ms. Gina Marina P. Ordonez', 'age': 60, 'title': 'Sr. VP & Chief People Officer', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,20.04,19.88,19.5,19.99,20.04,19.88,19.5,19.99,1.96,0.1,1692057600,2.381,6.4,0.252659,20.010204,10.375662,42419,42419,41798,55350,55350,19.19,19.99,900,1800,4293589760,19.5,30.64,0.020593151,22.1804,23.62135,94.0,4.6906185,USD,303541846016,0.05827,89751729,216056000,138930,158609,1690761600,1693440000,0.00059999997,0.0395,0.02349,3.6,524.559,0.037383784,1672444800,1703980800,1688083200,0.224,12058000384,0.98,1.89,1:1,1377043200,1.456,3.214,NYQ,EQUITY,PHI,PHI,PLDT Inc. Sponsored,PLDT Inc.,105283800,America/New_York,EDT,-14400000,19.61,37.1,37.1,37.1,37.1,1.0,strong_buy,1,16960000000,78.498,94440996864,310588014592,0.194,0.348,208496001024,260.974,965.009,0.030299999,0.09667,155229000000,-59611623424,81368997888,0.225,0.014,0.74251,0.45296,0.14903,PHP,
8,Ramon Cojuangco Building,Makati Avenue cor Ayala Ave. Legazpi Village,Makati City,1200,Philippines,63 2 8816 8056,63 2 8840 1864,https://main.pldt.com,Telecom Services,Communication Services,"PLDT Inc. provides telecommunications and digital services in the Philippines. The company operates through three segments: Wireless, Fixed Line, and Others. It offers cellular mobile, Internet broadband distribution, operations support, software development, and satellite information and messaging services; and sells Wi-Fi access equipment. The company also provides fixed line telecommunications services; business infrastructure and solutions; intelligent data processing and implementation, and data analytics insight generation services; and information and communications infrastructure for Internet-based services, e-commerce, customer relationship management, and information technology (IT) related services. In addition, it offers managed IT outsourcing, Internet-based purchasing, IT consulting and professional, bills printing and other related value-added, and air transportation services; distributes Filipino channels and content services; and provides full-services customer rewards and loyalty programs. Further, the company engages in the sale of mobile handsets, broadband data routers, tablets, and accessories; and operation of mobile virtual network and cross-border digital platforms. Additionally, it provides gaming support services; mobile internet and broadband, and voice services; domestic leased lines; alternative messaging solutions, such as over-the-top services, social media, and messenger application; inbound roaming and other services; mobile prepaid and postpaid services; and fixed wireless broadband services. The company was formerly known as Philippine Long Distance Telephone Company and changed its name to PLDT Inc. in July 2016. PLDT Inc. was incorporated in 1928 and is headquartered in Makati City, the Philippines.",17155,"{'maxAge': 1, 'name': 'Mr. Menardo G. Jimenez Jr.', 'age': 59, 'title': 'Sr. Vice  Pres', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,20.04,19.88,19.5,19.99,20.04,19.88,19.5,19.99,1.96,0.1,1692057600,2.381,6.4,0.252659,20.010204,10.375662,42419,42419,41798,55350,55350,19.19,19.99,900,1800,4293589760,19.5,30.64,0.020593151,22.1804,23.62135,94.0,4.6906185,USD,303541846016,0.05827,89751729,216056000,138930,158609,1690761600,1693440000,0.00059999997,0.0395,0.02349,3.6,524.559,0.037383784,1672444800,1703980800,1688083200,0.224,12058000384,0.98,1.89,1:1,1377043200,1.456,3.214,NYQ,EQUITY,PHI,PHI,PLDT Inc. Sponsored,PLDT Inc.,105283800,America/New_York,EDT,-14400000,19.61,37.1,37.1,37.1,37.1,1.0,strong_buy,1,16960000000,78.498,94440996864,310588014592,0.194,0.348,208496001024,260.974,965.009,0.030299999,0.09667,155229000000,-59611623424,81368997888,0.225,0.014,0.74251,0.45296,0.14903,PHP,
9,Ramon Cojuangco Building,Makati Avenue cor Ayala Ave. Legazpi Village,Makati City,1200,Philippines,63 2 8816 8056,63 2 8840 1864,https://main.pldt.com,Telecom Services,Communication Services,"PLDT Inc. provides telecommunications and digital services in the Philippines. The company operates through three segments: Wireless, Fixed Line, and Others. It offers cellular mobile, Internet broadband distribution, operations support, software development, and satellite information and messaging services; and sells Wi-Fi access equipment. The company also provides fixed line telecommunications services; business infrastructure and solutions; intelligent data processing and implementation, and data analytics insight generation services; and information and communications infrastructure for Internet-based services, e-commerce, customer relationship management, and information technology (IT) related services. In addition, it offers managed IT outsourcing, Internet-based purchasing, IT consulting and professional, bills printing and other related value-added, and air transportation services; distributes Filipino channels and content services; and provides full-services customer rewards and loyalty programs. Further, the company engages in the sale of mobile handsets, broadband data routers, tablets, and accessories; and operation of mobile virtual network and cross-border digital platforms. Additionally, it provides gaming support services; mobile internet and broadband, and voice services; domestic leased lines; alternative messaging solutions, such as over-the-top services, social media, and messenger application; inbound roaming and other services; mobile prepaid and postpaid services; and fixed wireless broadband services. The company was formerly known as Philippine Long Distance Telephone Company and changed its name to PLDT Inc. in July 2016. PLDT Inc. was incorporated in 1928 and is headquartered in Makati City, the Philippines.",17155,"{'maxAge': 1, 'name': 'Mr. Ramon R. Isberto', 'title': 'Public Affairs Head', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,20.04,19.88,19.5,19.99,20.04,19.88,19.5,19.99,1.96,0.1,1692057600,2.381,6.4,0.252659,20.010204,10.375662,42419,42419,41798,55350,55350,19.19,19.99,900,1800,4293589760,19.5,30.64,0.020593151,22.1804,23.62135,94.0,4.6906185,USD,303541846016,0.05827,89751729,216056000,138930,158609,1690761600,1693440000,0.00059999997,0.0395,0.02349,3.6,524.559,0.037383784,1672444800,1703980800,1688083200,0.224,12058000384,0.98,1.89,1:1,1377043200,1.456,3.214,NYQ,EQUITY,PHI,PHI,PLDT Inc. Sponsored,PLDT Inc.,105283800,America/New_York,EDT,-14400000,19.61,37.1,37.1,37.1,37.1,1.0,strong_buy,1,16960000000,78.498,94440996864,310588014592,0.194,0.348,208496001024,260.974,965.009,0.030299999,0.09667,155229000000,-59611623424,81368997888,0.225,0.014,0.74251,0.45296,0.14903,PHP,
