,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,400 South Zang Boulevard,Suite 812,Dallas,TX,75208,United States,888-224-6039,https://www.verdescienceinc.com,Biotechnology,Healthcare,"Verde Science, Inc., a pharmaceutical research and development company, focuses on developing a portfolio of cannabinoid based prescription medicines for various medical conditions. The company was formerly known as Rango Energy, Inc. and changed its name to Verde Science, Inc. in May 2014. Verde Science, Inc. was founded in 2007 and is based in Dallas, Texas.","{'maxAge': 1, 'name': 'Mr. Harpreet Singh Sangha', 'age': 58, 'title': 'Chairman, CEO, Pres, CFO, Sec. & Treasurer', 'yearBorn': 1964, 'fiscalYear': 2014, 'totalPay': 2730, 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,-1.642807,Infinity,925,925,1,0,0,0.0,0.0,0,0,4534,1e-06,1e-05,1e-05,1e-05,0.0,0.0,USD,74795,0.0,20717623,23867700,0.0999,0.0,-0.044,1419984000,1451520000,1443571200,-605562,0.0,1:280,1421193600,PNK,EQUITY,VRCI,VRCI,VERDE SCIENCE INC,"Verde Science, Inc.",1234276200,America/New_York,EDT,-14400000,1e-06,none,812,0.0,75584,0.001,0.007,-52.91099,421841,-268117,0.0,0.0,0.0,USD,
