,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,PMB 388,Suite 102 8570 Stirling Rd.,Hollywood,FL,33024,United States,786 855 6190,https://www.thunderenergiescorp.com,Asset Management,Financial Services,"Thunder Energies Corporation does not have significant operations. Previously, it was engaged in the production, distribution, and sale of a range of CBD and hemp-based consumer products in the United States. The company provided CBD and hemp products, including hemp flower, pre-rolls, and hemp extracts in the form of tinctures and vaporizers, as well as hemp-derived supplements and cosmetics through e-commerce and wholesale distribution channel under The Hemp Plug brand. It focuses its investments in commercial and residential real estate projects, entertainment venues, and precious metal/mineral mining ventures. Thunder Energies Corporation was founded in 2010 and is headquartered in Hollywood, Florida.",1,"{'maxAge': 1, 'name': 'Mr. Ricardo  Haynes', 'age': 56, 'title': 'Pres, CEO, Chairman & Principal Accounting Officer', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 47708, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.0,0.090196,700,700,2402,2657,2657,0.0,0.0,0,0,11521926,0.0002,0.14,0.119836,0.0887845,0.0,0.0,USD,12665708,0.0,33629836,88630200,2.18768,0.0008,-0.079,1672444800,1703980800,1688083200,-11821593,-0.35,1:20,1561334400,PNK,EQUITY,TNRG,TNRG,THUNDER ENERGIES CORP,Thunder Energies Corporation,1417012200,America/New_York,EDT,-14400000,0.13,none,12056,0.0,1105766,0.001,0.018,-1.4848399,4367158,-1512694,0.0,0.0,0.0,USD,
1,PMB 388,Suite 102 8570 Stirling Rd.,Hollywood,FL,33024,United States,786 855 6190,https://www.thunderenergiescorp.com,Asset Management,Financial Services,"Thunder Energies Corporation does not have significant operations. Previously, it was engaged in the production, distribution, and sale of a range of CBD and hemp-based consumer products in the United States. The company provided CBD and hemp products, including hemp flower, pre-rolls, and hemp extracts in the form of tinctures and vaporizers, as well as hemp-derived supplements and cosmetics through e-commerce and wholesale distribution channel under The Hemp Plug brand. It focuses its investments in commercial and residential real estate projects, entertainment venues, and precious metal/mineral mining ventures. Thunder Energies Corporation was founded in 2010 and is headquartered in Hollywood, Florida.",1,"{'maxAge': 1, 'name': 'Mr. Eric  Collins', 'title': 'Chairman & Chief Operations Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.0,0.090196,700,700,2402,2657,2657,0.0,0.0,0,0,11521926,0.0002,0.14,0.119836,0.0887845,0.0,0.0,USD,12665708,0.0,33629836,88630200,2.18768,0.0008,-0.079,1672444800,1703980800,1688083200,-11821593,-0.35,1:20,1561334400,PNK,EQUITY,TNRG,TNRG,THUNDER ENERGIES CORP,Thunder Energies Corporation,1417012200,America/New_York,EDT,-14400000,0.13,none,12056,0.0,1105766,0.001,0.018,-1.4848399,4367158,-1512694,0.0,0.0,0.0,USD,
2,PMB 388,Suite 102 8570 Stirling Rd.,Hollywood,FL,33024,United States,786 855 6190,https://www.thunderenergiescorp.com,Asset Management,Financial Services,"Thunder Energies Corporation does not have significant operations. Previously, it was engaged in the production, distribution, and sale of a range of CBD and hemp-based consumer products in the United States. The company provided CBD and hemp products, including hemp flower, pre-rolls, and hemp extracts in the form of tinctures and vaporizers, as well as hemp-derived supplements and cosmetics through e-commerce and wholesale distribution channel under The Hemp Plug brand. It focuses its investments in commercial and residential real estate projects, entertainment venues, and precious metal/mineral mining ventures. Thunder Energies Corporation was founded in 2010 and is headquartered in Hollywood, Florida.",1,"{'maxAge': 1, 'name': 'Mr. Lance L. Lehr', 'title': 'COO & Operations Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.0,0.090196,700,700,2402,2657,2657,0.0,0.0,0,0,11521926,0.0002,0.14,0.119836,0.0887845,0.0,0.0,USD,12665708,0.0,33629836,88630200,2.18768,0.0008,-0.079,1672444800,1703980800,1688083200,-11821593,-0.35,1:20,1561334400,PNK,EQUITY,TNRG,TNRG,THUNDER ENERGIES CORP,Thunder Energies Corporation,1417012200,America/New_York,EDT,-14400000,0.13,none,12056,0.0,1105766,0.001,0.018,-1.4848399,4367158,-1512694,0.0,0.0,0.0,USD,
3,PMB 388,Suite 102 8570 Stirling Rd.,Hollywood,FL,33024,United States,786 855 6190,https://www.thunderenergiescorp.com,Asset Management,Financial Services,"Thunder Energies Corporation does not have significant operations. Previously, it was engaged in the production, distribution, and sale of a range of CBD and hemp-based consumer products in the United States. The company provided CBD and hemp products, including hemp flower, pre-rolls, and hemp extracts in the form of tinctures and vaporizers, as well as hemp-derived supplements and cosmetics through e-commerce and wholesale distribution channel under The Hemp Plug brand. It focuses its investments in commercial and residential real estate projects, entertainment venues, and precious metal/mineral mining ventures. Thunder Energies Corporation was founded in 2010 and is headquartered in Hollywood, Florida.",1,"{'maxAge': 1, 'name': 'Mr. Donald R. Keer Esq.', 'age': 61, 'title': 'Corp. Counsel', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.0,0.090196,700,700,2402,2657,2657,0.0,0.0,0,0,11521926,0.0002,0.14,0.119836,0.0887845,0.0,0.0,USD,12665708,0.0,33629836,88630200,2.18768,0.0008,-0.079,1672444800,1703980800,1688083200,-11821593,-0.35,1:20,1561334400,PNK,EQUITY,TNRG,TNRG,THUNDER ENERGIES CORP,Thunder Energies Corporation,1417012200,America/New_York,EDT,-14400000,0.13,none,12056,0.0,1105766,0.001,0.018,-1.4848399,4367158,-1512694,0.0,0.0,0.0,USD,
