,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,38246 North Hazelwood Circle,Cave Creek,AZ,85331,United States,480 595 6900,https://www.endexx.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Endexx Corporation engages in the manufacturing and sale of cannabidiol (CBD)-based products for the health and wellness market. It provides CBD creams, oils, capsules, extracts, topicals, drinks, chocolates, and pet products, as well as hemp-derived health and beauty care products for supporting the relief of pain and inflammation for humans and pets through its e-commerce site cbdunlimited.com, as well as other online and in-store retailers. The company was formerly known as CBD Unlimited, Inc. and changed its name to Endexx Corporation in May 2020. Endexx Corporation is headquartered in Cave Creek, Arizona.","{'maxAge': 1, 'name': 'Mr. Todd A. Davis', 'age': 56, 'title': 'Founder, Chairman, CEO & Pres', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 153000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.0464,0.04505,0.044,0.0462,0.0464,0.04505,0.044,0.0462,0.0,1.057053,28084,28084,261135,87215,87215,0.0,0.0,0,0,22836746,0.009,0.1,6.176492,0.0403862,0.0427334,0.0,0.0,USD,36187692,-0.40905,472160923,506358016,0.0558,0.0,-0.026,1664496000,1696032000,1680220800,-1512405,-0.0,9.787,-13.512,PNK,EQUITY,EDXC,EDXC,ENDEXX CORPORATION,Endexx Corporation,996845400,America/New_York,EDT,-14400000,0.0451,3.0,hold,154812,0.0,-2678098,11737610,0.028,0.147,3697365,0.007,-0.22979,1193110,2996263,-1182833,8.649,0.28033,-0.72433,-0.72847,USD,
1,38246 North Hazelwood Circle,Cave Creek,AZ,85331,United States,480 595 6900,https://www.endexx.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Endexx Corporation engages in the manufacturing and sale of cannabidiol (CBD)-based products for the health and wellness market. It provides CBD creams, oils, capsules, extracts, topicals, drinks, chocolates, and pet products, as well as hemp-derived health and beauty care products for supporting the relief of pain and inflammation for humans and pets through its e-commerce site cbdunlimited.com, as well as other online and in-store retailers. The company was formerly known as CBD Unlimited, Inc. and changed its name to Endexx Corporation in May 2020. Endexx Corporation is headquartered in Cave Creek, Arizona.","{'maxAge': 1, 'name': 'Mr. Steven M. Plumb CPA, CPA', 'age': 62, 'title': 'CFO, Treasurer & Sec.', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 54745, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.0464,0.04505,0.044,0.0462,0.0464,0.04505,0.044,0.0462,0.0,1.057053,28084,28084,261135,87215,87215,0.0,0.0,0,0,22836746,0.009,0.1,6.176492,0.0403862,0.0427334,0.0,0.0,USD,36187692,-0.40905,472160923,506358016,0.0558,0.0,-0.026,1664496000,1696032000,1680220800,-1512405,-0.0,9.787,-13.512,PNK,EQUITY,EDXC,EDXC,ENDEXX CORPORATION,Endexx Corporation,996845400,America/New_York,EDT,-14400000,0.0451,3.0,hold,154812,0.0,-2678098,11737610,0.028,0.147,3697365,0.007,-0.22979,1193110,2996263,-1182833,8.649,0.28033,-0.72433,-0.72847,USD,
2,38246 North Hazelwood Circle,Cave Creek,AZ,85331,United States,480 595 6900,https://www.endexx.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Endexx Corporation engages in the manufacturing and sale of cannabidiol (CBD)-based products for the health and wellness market. It provides CBD creams, oils, capsules, extracts, topicals, drinks, chocolates, and pet products, as well as hemp-derived health and beauty care products for supporting the relief of pain and inflammation for humans and pets through its e-commerce site cbdunlimited.com, as well as other online and in-store retailers. The company was formerly known as CBD Unlimited, Inc. and changed its name to Endexx Corporation in May 2020. Endexx Corporation is headquartered in Cave Creek, Arizona.","{'maxAge': 1, 'name': 'Mr. Cullen  Whitmire', 'title': 'VP of Operations and Technology', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.0464,0.04505,0.044,0.0462,0.0464,0.04505,0.044,0.0462,0.0,1.057053,28084,28084,261135,87215,87215,0.0,0.0,0,0,22836746,0.009,0.1,6.176492,0.0403862,0.0427334,0.0,0.0,USD,36187692,-0.40905,472160923,506358016,0.0558,0.0,-0.026,1664496000,1696032000,1680220800,-1512405,-0.0,9.787,-13.512,PNK,EQUITY,EDXC,EDXC,ENDEXX CORPORATION,Endexx Corporation,996845400,America/New_York,EDT,-14400000,0.0451,3.0,hold,154812,0.0,-2678098,11737610,0.028,0.147,3697365,0.007,-0.22979,1193110,2996263,-1182833,8.649,0.28033,-0.72433,-0.72847,USD,
3,38246 North Hazelwood Circle,Cave Creek,AZ,85331,United States,480 595 6900,https://www.endexx.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Endexx Corporation engages in the manufacturing and sale of cannabidiol (CBD)-based products for the health and wellness market. It provides CBD creams, oils, capsules, extracts, topicals, drinks, chocolates, and pet products, as well as hemp-derived health and beauty care products for supporting the relief of pain and inflammation for humans and pets through its e-commerce site cbdunlimited.com, as well as other online and in-store retailers. The company was formerly known as CBD Unlimited, Inc. and changed its name to Endexx Corporation in May 2020. Endexx Corporation is headquartered in Cave Creek, Arizona.","{'maxAge': 1, 'name': 'Mr. Gordon  Humphrey', 'title': 'Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.0464,0.04505,0.044,0.0462,0.0464,0.04505,0.044,0.0462,0.0,1.057053,28084,28084,261135,87215,87215,0.0,0.0,0,0,22836746,0.009,0.1,6.176492,0.0403862,0.0427334,0.0,0.0,USD,36187692,-0.40905,472160923,506358016,0.0558,0.0,-0.026,1664496000,1696032000,1680220800,-1512405,-0.0,9.787,-13.512,PNK,EQUITY,EDXC,EDXC,ENDEXX CORPORATION,Endexx Corporation,996845400,America/New_York,EDT,-14400000,0.0451,3.0,hold,154812,0.0,-2678098,11737610,0.028,0.147,3697365,0.007,-0.22979,1193110,2996263,-1182833,8.649,0.28033,-0.72433,-0.72847,USD,
4,38246 North Hazelwood Circle,Cave Creek,AZ,85331,United States,480 595 6900,https://www.endexx.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Endexx Corporation engages in the manufacturing and sale of cannabidiol (CBD)-based products for the health and wellness market. It provides CBD creams, oils, capsules, extracts, topicals, drinks, chocolates, and pet products, as well as hemp-derived health and beauty care products for supporting the relief of pain and inflammation for humans and pets through its e-commerce site cbdunlimited.com, as well as other online and in-store retailers. The company was formerly known as CBD Unlimited, Inc. and changed its name to Endexx Corporation in May 2020. Endexx Corporation is headquartered in Cave Creek, Arizona.","{'maxAge': 1, 'name': 'Ms. Lawrence  Hudson M.B.A.', 'title': 'Chief Marketing Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.0464,0.04505,0.044,0.0462,0.0464,0.04505,0.044,0.0462,0.0,1.057053,28084,28084,261135,87215,87215,0.0,0.0,0,0,22836746,0.009,0.1,6.176492,0.0403862,0.0427334,0.0,0.0,USD,36187692,-0.40905,472160923,506358016,0.0558,0.0,-0.026,1664496000,1696032000,1680220800,-1512405,-0.0,9.787,-13.512,PNK,EQUITY,EDXC,EDXC,ENDEXX CORPORATION,Endexx Corporation,996845400,America/New_York,EDT,-14400000,0.0451,3.0,hold,154812,0.0,-2678098,11737610,0.028,0.147,3697365,0.007,-0.22979,1193110,2996263,-1182833,8.649,0.28033,-0.72433,-0.72847,USD,
