,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2911 Turtle Creek Boulevard,Suite 850,Dallas,TX,75219,United States,855 588 7839,214 559 7010,https://www.pbt-permian.com,Oil & Gas Midstream,Energy,"Permian Basin Royalty Trust, an express trust, holds overriding royalty interests in various oil and gas properties in the United States. The company owns a 75% net overriding royalty interest in the Waddell Ranch properties comprising Dune, Sand Hills (Judkins), Sand Hills (McKnight), Sand Hills (Tubb), University-Waddell (Devonian), and Waddell fields located in Crane County, Texas. It also holds a 95% net overriding royalty in the Texas Royalty properties, which consist of various producing oil fields, such as Yates, Wasson, Sand Hills, East Texas, Kelly-Snyder, Panhandle Regular, N. Cowden, Todd, Keystone, Kermit, McElroy, Howard-Glasscock, Seminole, and others located in 33 counties in Texas. Its Texas Royalty properties comprise approximately 125 separate royalty interests containing approximately 51,000 net producing acres. The company was founded in 1980 and is based in Dallas, Texas.","{'maxAge': 1, 'name': 'Mr. Ron E. Hooper', 'title': 'Sr. VP of Simmons Bank', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.52,21.76,21.21,21.76,21.52,21.76,21.21,21.76,0.82,0.0388,1693353600,0.99660003,6.77,0.903872,18.605263,184288,184288,123877,123370,123370,21.36,21.47,1400,2200,988572608,14.82,27.77,18.28246,22.7538,23.65555,1.135,0.052741636,USD,985030336,0.97929,37799267,46608800,184852,207920,1690761600,1693440000,0.004,0.09996,0.28574,1.39,0.004,0.004,5302.4995,1672444800,1703980800,1688083200,-0.217,52952580,1.14,18.217,NYQ,EQUITY,PBT,PBT,Permian Basin Royalty Trust,Permian Basin Royalty Trust,341242200,America/New_York,EDT,-14400000,21.21,none,3542225,0.076,0,1.45,1.45,54072188,1.16,7.0109997,201.52527,54466228,-0.217,-0.201,1.0,0.0,0.97929,USD,
