,address1,city,state,zip,country,phone,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,800 Boylston Street,Boston,MA,02199,United States,800 286 5000,Utilities—Regulated Electric,Utilities,"NSTAR Electric Company, a regulated electric utility company, engages in the purchase, transmission, delivery, and sale of electricity to residential, commercial, and industrial customers in Massachusetts. NSTAR Electric Company was formerly known as Boston Edison Company and changed its name to NSTAR Electric Company on January 2, 2007. The company was incorporated in 1886 and is based in Boston, Massachusetts. NSTAR Electric Company operates as a subsidiary of Eversource Energy.",1648,"{'maxAge': 1, 'name': 'Mr. Werner J. Schweiger', 'age': 63, 'title': 'CEO & Director', 'yearBorn': 1959, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,4.78,0.0572,1688688000,4.81,25,25,20,10,10,83.6,100.0,87.7908,89.6384,0.0,0.0,USD,0.14787,0.0,0.56398,1672444800,1703980800,1688083200,0.128,546846976,PNK,EQUITY,NSARO,NSARO,NSTAR ELECTRIC COMPANY 4.78% PR,NSTAR Electric Company,919780200,America/New_York,EDT,-14400000,83.6,none,6518000,1160525056,4750901760,0.36,0.818,3711495936,81.967,0.03368,0.100430004,1593557000,-437992256,807812992,0.045,0.45104,0.31268,0.21393,USD,
1,800 Boylston Street,Boston,MA,02199,United States,800 286 5000,Utilities—Regulated Electric,Utilities,"NSTAR Electric Company, a regulated electric utility company, engages in the purchase, transmission, delivery, and sale of electricity to residential, commercial, and industrial customers in Massachusetts. NSTAR Electric Company was formerly known as Boston Edison Company and changed its name to NSTAR Electric Company on January 2, 2007. The company was incorporated in 1886 and is based in Boston, Massachusetts. NSTAR Electric Company operates as a subsidiary of Eversource Energy.",1648,"{'maxAge': 1, 'name': 'Mr. John M. Moreira', 'title': 'Exec. VP, CFO, Treasurer & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,4.78,0.0572,1688688000,4.81,25,25,20,10,10,83.6,100.0,87.7908,89.6384,0.0,0.0,USD,0.14787,0.0,0.56398,1672444800,1703980800,1688083200,0.128,546846976,PNK,EQUITY,NSARO,NSARO,NSTAR ELECTRIC COMPANY 4.78% PR,NSTAR Electric Company,919780200,America/New_York,EDT,-14400000,83.6,none,6518000,1160525056,4750901760,0.36,0.818,3711495936,81.967,0.03368,0.100430004,1593557000,-437992256,807812992,0.045,0.45104,0.31268,0.21393,USD,
2,800 Boylston Street,Boston,MA,02199,United States,800 286 5000,Utilities—Regulated Electric,Utilities,"NSTAR Electric Company, a regulated electric utility company, engages in the purchase, transmission, delivery, and sale of electricity to residential, commercial, and industrial customers in Massachusetts. NSTAR Electric Company was formerly known as Boston Edison Company and changed its name to NSTAR Electric Company on January 2, 2007. The company was incorporated in 1886 and is based in Boston, Massachusetts. NSTAR Electric Company operates as a subsidiary of Eversource Energy.",1648,"{'maxAge': 1, 'name': 'Mr. Jay S. Buth', 'age': 52, 'title': 'VP, Controller & Chief Accounting Officer', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,4.78,0.0572,1688688000,4.81,25,25,20,10,10,83.6,100.0,87.7908,89.6384,0.0,0.0,USD,0.14787,0.0,0.56398,1672444800,1703980800,1688083200,0.128,546846976,PNK,EQUITY,NSARO,NSARO,NSTAR ELECTRIC COMPANY 4.78% PR,NSTAR Electric Company,919780200,America/New_York,EDT,-14400000,83.6,none,6518000,1160525056,4750901760,0.36,0.818,3711495936,81.967,0.03368,0.100430004,1593557000,-437992256,807812992,0.045,0.45104,0.31268,0.21393,USD,
3,800 Boylston Street,Boston,MA,02199,United States,800 286 5000,Utilities—Regulated Electric,Utilities,"NSTAR Electric Company, a regulated electric utility company, engages in the purchase, transmission, delivery, and sale of electricity to residential, commercial, and industrial customers in Massachusetts. NSTAR Electric Company was formerly known as Boston Edison Company and changed its name to NSTAR Electric Company on January 2, 2007. The company was incorporated in 1886 and is based in Boston, Massachusetts. NSTAR Electric Company operates as a subsidiary of Eversource Energy.",1648,"{'maxAge': 1, 'name': ""Emilie G. O'Neil"", 'title': 'Assistant Treasurer of Corp. Fin. & Cash Management', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,4.78,0.0572,1688688000,4.81,25,25,20,10,10,83.6,100.0,87.7908,89.6384,0.0,0.0,USD,0.14787,0.0,0.56398,1672444800,1703980800,1688083200,0.128,546846976,PNK,EQUITY,NSARO,NSARO,NSTAR ELECTRIC COMPANY 4.78% PR,NSTAR Electric Company,919780200,America/New_York,EDT,-14400000,83.6,none,6518000,1160525056,4750901760,0.36,0.818,3711495936,81.967,0.03368,0.100430004,1593557000,-437992256,807812992,0.045,0.45104,0.31268,0.21393,USD,
4,800 Boylston Street,Boston,MA,02199,United States,800 286 5000,Utilities—Regulated Electric,Utilities,"NSTAR Electric Company, a regulated electric utility company, engages in the purchase, transmission, delivery, and sale of electricity to residential, commercial, and industrial customers in Massachusetts. NSTAR Electric Company was formerly known as Boston Edison Company and changed its name to NSTAR Electric Company on January 2, 2007. The company was incorporated in 1886 and is based in Boston, Massachusetts. NSTAR Electric Company operates as a subsidiary of Eversource Energy.",1648,"{'maxAge': 1, 'name': 'Mr. Jeffrey R. Kotkin', 'title': 'VP, Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,4.78,0.0572,1688688000,4.81,25,25,20,10,10,83.6,100.0,87.7908,89.6384,0.0,0.0,USD,0.14787,0.0,0.56398,1672444800,1703980800,1688083200,0.128,546846976,PNK,EQUITY,NSARO,NSARO,NSTAR ELECTRIC COMPANY 4.78% PR,NSTAR Electric Company,919780200,America/New_York,EDT,-14400000,83.6,none,6518000,1160525056,4750901760,0.36,0.818,3711495936,81.967,0.03368,0.100430004,1593557000,-437992256,807812992,0.045,0.45104,0.31268,0.21393,USD,
5,800 Boylston Street,Boston,MA,02199,United States,800 286 5000,Utilities—Regulated Electric,Utilities,"NSTAR Electric Company, a regulated electric utility company, engages in the purchase, transmission, delivery, and sale of electricity to residential, commercial, and industrial customers in Massachusetts. NSTAR Electric Company was formerly known as Boston Edison Company and changed its name to NSTAR Electric Company on January 2, 2007. The company was incorporated in 1886 and is based in Boston, Massachusetts. NSTAR Electric Company operates as a subsidiary of Eversource Energy.",1648,"{'maxAge': 1, 'name': 'Mr. Gregory B. Butler', 'age': 64, 'title': 'Exec. VP, Gen. Counsel & Director', 'yearBorn': 1958, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,4.78,0.0572,1688688000,4.81,25,25,20,10,10,83.6,100.0,87.7908,89.6384,0.0,0.0,USD,0.14787,0.0,0.56398,1672444800,1703980800,1688083200,0.128,546846976,PNK,EQUITY,NSARO,NSARO,NSTAR ELECTRIC COMPANY 4.78% PR,NSTAR Electric Company,919780200,America/New_York,EDT,-14400000,83.6,none,6518000,1160525056,4750901760,0.36,0.818,3711495936,81.967,0.03368,0.100430004,1593557000,-437992256,807812992,0.045,0.45104,0.31268,0.21393,USD,
6,800 Boylston Street,Boston,MA,02199,United States,800 286 5000,Utilities—Regulated Electric,Utilities,"NSTAR Electric Company, a regulated electric utility company, engages in the purchase, transmission, delivery, and sale of electricity to residential, commercial, and industrial customers in Massachusetts. NSTAR Electric Company was formerly known as Boston Edison Company and changed its name to NSTAR Electric Company on January 2, 2007. The company was incorporated in 1886 and is based in Boston, Massachusetts. NSTAR Electric Company operates as a subsidiary of Eversource Energy.",1648,"{'maxAge': 1, 'name': 'Florence J. Iacono', 'title': 'Sec. & Clerk', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,4.78,0.0572,1688688000,4.81,25,25,20,10,10,83.6,100.0,87.7908,89.6384,0.0,0.0,USD,0.14787,0.0,0.56398,1672444800,1703980800,1688083200,0.128,546846976,PNK,EQUITY,NSARO,NSARO,NSTAR ELECTRIC COMPANY 4.78% PR,NSTAR Electric Company,919780200,America/New_York,EDT,-14400000,83.6,none,6518000,1160525056,4750901760,0.36,0.818,3711495936,81.967,0.03368,0.100430004,1593557000,-437992256,807812992,0.045,0.45104,0.31268,0.21393,USD,
