,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Rykadan Capital Tower,21st Floor Unit 2101-2108 135 Hoi Bun Road,Kwun Tong,Hong Kong,852 3919 2888,852 3919 2813,https://www.xinyiglass.com,Building Materials,Basic Materials,"Xinyi Glass Holdings Limited, an investment holding company, produces and sells automobile, construction, float, and other glass products for commercial and industrial applications. The company operates through three segments: Float Glass, Automobile Glass, and Architectural Glass. It is also involved in the manufacturing and sale of automobile rubber and plastic components, as well as electronic glass; trading of automobile glass; and research and trading of glass. In addition, the company offers logistic and related services; supply chain services; operates a wind farm for electricity generation; and manufactures automatic machines for solar glass factory and other glass related industries, as well as holds properties and car parks. The company serves automobile glass manufacturing; wholesale and distribution; automobile repair; motor vehicle manufacturing; curtain wall engineering and installing; architectural and furniture glass manufacturing; electronic and household appliances manufacturing; and float glass wholesale and distribution companies. It sells its products in approximately 140 countries and territories, including the People's Republic of China, Hong Kong, the United States, Canada, Australia, and New Zealand, as well as countries in Asia, the Middle East, Europe, Africa, and the Americas. The company was founded in 1988 and is headquartered in Kwun Tong, Hong Kong.",15151,"{'maxAge': 1, 'name': 'Dr. Yin Yee  Lee B.B.S., BBS, M.H.', 'age': 69, 'title': 'Founder & Chairman', 'yearBorn': 1953, 'fiscalYear': 2022, 'totalPay': 3627390, 'exercisedValue': 0, 'unexercisedValue': 0}",4,10,8,10,10,1693526400,1672444800,86400,4,1.272,1.306,1.306,1.306,1.272,1.306,1.306,1.306,0.06,0.0442,1691712000,0.6436,5.86,1.273273,11.872727,1600,1600,456,0,0,1.314,1.416,5670886912,1.23,2.1,0.2294253,1.31748,1.5761975,0.48,0.3773585,EUR,14411486208,0.16062,1565546002,4164069888,0.61737,0.14624,7.662,0.17045158,1672444800,1703980800,1688083200,-0.35,3970127104,0.11,0.583,2.85,FRA,EQUITY,XI9.F,XI9.F,"XINYI GLASS HLDGS HD,- 10",Xinyi Glass Holdings Limited,1176444000,Europe/Berlin,CEST,7200000,1.306,none,4030752000,0.977,5056366080,12939637760,0.529,1.03,24717793280,40.782,6.034,0.041989997,0.12324,8686375000,-2052797056,4218505984,-0.362,-0.075,0.2874,0.20456,0.14996,HKD,
1,Rykadan Capital Tower,21st Floor Unit 2101-2108 135 Hoi Bun Road,Kwun Tong,Hong Kong,852 3919 2888,852 3919 2813,https://www.xinyiglass.com,Building Materials,Basic Materials,"Xinyi Glass Holdings Limited, an investment holding company, produces and sells automobile, construction, float, and other glass products for commercial and industrial applications. The company operates through three segments: Float Glass, Automobile Glass, and Architectural Glass. It is also involved in the manufacturing and sale of automobile rubber and plastic components, as well as electronic glass; trading of automobile glass; and research and trading of glass. In addition, the company offers logistic and related services; supply chain services; operates a wind farm for electricity generation; and manufactures automatic machines for solar glass factory and other glass related industries, as well as holds properties and car parks. The company serves automobile glass manufacturing; wholesale and distribution; automobile repair; motor vehicle manufacturing; curtain wall engineering and installing; architectural and furniture glass manufacturing; electronic and household appliances manufacturing; and float glass wholesale and distribution companies. It sells its products in approximately 140 countries and territories, including the People's Republic of China, Hong Kong, the United States, Canada, Australia, and New Zealand, as well as countries in Asia, the Middle East, Europe, Africa, and the Americas. The company was founded in 1988 and is headquartered in Kwun Tong, Hong Kong.",15151,"{'maxAge': 1, 'name': 'Mr. Ching Sai  Tung B.B.S., DMSM, J.P.', 'age': 56, 'title': 'CEO & Exec. Director', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 4618408, 'exercisedValue': 0, 'unexercisedValue': 0}",4,10,8,10,10,1693526400,1672444800,86400,4,1.272,1.306,1.306,1.306,1.272,1.306,1.306,1.306,0.06,0.0442,1691712000,0.6436,5.86,1.273273,11.872727,1600,1600,456,0,0,1.314,1.416,5670886912,1.23,2.1,0.2294253,1.31748,1.5761975,0.48,0.3773585,EUR,14411486208,0.16062,1565546002,4164069888,0.61737,0.14624,7.662,0.17045158,1672444800,1703980800,1688083200,-0.35,3970127104,0.11,0.583,2.85,FRA,EQUITY,XI9.F,XI9.F,"XINYI GLASS HLDGS HD,- 10",Xinyi Glass Holdings Limited,1176444000,Europe/Berlin,CEST,7200000,1.306,none,4030752000,0.977,5056366080,12939637760,0.529,1.03,24717793280,40.782,6.034,0.041989997,0.12324,8686375000,-2052797056,4218505984,-0.362,-0.075,0.2874,0.20456,0.14996,HKD,
2,Rykadan Capital Tower,21st Floor Unit 2101-2108 135 Hoi Bun Road,Kwun Tong,Hong Kong,852 3919 2888,852 3919 2813,https://www.xinyiglass.com,Building Materials,Basic Materials,"Xinyi Glass Holdings Limited, an investment holding company, produces and sells automobile, construction, float, and other glass products for commercial and industrial applications. The company operates through three segments: Float Glass, Automobile Glass, and Architectural Glass. It is also involved in the manufacturing and sale of automobile rubber and plastic components, as well as electronic glass; trading of automobile glass; and research and trading of glass. In addition, the company offers logistic and related services; supply chain services; operates a wind farm for electricity generation; and manufactures automatic machines for solar glass factory and other glass related industries, as well as holds properties and car parks. The company serves automobile glass manufacturing; wholesale and distribution; automobile repair; motor vehicle manufacturing; curtain wall engineering and installing; architectural and furniture glass manufacturing; electronic and household appliances manufacturing; and float glass wholesale and distribution companies. It sells its products in approximately 140 countries and territories, including the People's Republic of China, Hong Kong, the United States, Canada, Australia, and New Zealand, as well as countries in Asia, the Middle East, Europe, Africa, and the Americas. The company was founded in 1988 and is headquartered in Kwun Tong, Hong Kong.",15151,"{'maxAge': 1, 'name': 'Mr. Ching Bor  Tung', 'age': 59, 'title': 'Vice Chairman & Chief Purchasing Officer', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 1874875, 'exercisedValue': 0, 'unexercisedValue': 0}",4,10,8,10,10,1693526400,1672444800,86400,4,1.272,1.306,1.306,1.306,1.272,1.306,1.306,1.306,0.06,0.0442,1691712000,0.6436,5.86,1.273273,11.872727,1600,1600,456,0,0,1.314,1.416,5670886912,1.23,2.1,0.2294253,1.31748,1.5761975,0.48,0.3773585,EUR,14411486208,0.16062,1565546002,4164069888,0.61737,0.14624,7.662,0.17045158,1672444800,1703980800,1688083200,-0.35,3970127104,0.11,0.583,2.85,FRA,EQUITY,XI9.F,XI9.F,"XINYI GLASS HLDGS HD,- 10",Xinyi Glass Holdings Limited,1176444000,Europe/Berlin,CEST,7200000,1.306,none,4030752000,0.977,5056366080,12939637760,0.529,1.03,24717793280,40.782,6.034,0.041989997,0.12324,8686375000,-2052797056,4218505984,-0.362,-0.075,0.2874,0.20456,0.14996,HKD,
3,Rykadan Capital Tower,21st Floor Unit 2101-2108 135 Hoi Bun Road,Kwun Tong,Hong Kong,852 3919 2888,852 3919 2813,https://www.xinyiglass.com,Building Materials,Basic Materials,"Xinyi Glass Holdings Limited, an investment holding company, produces and sells automobile, construction, float, and other glass products for commercial and industrial applications. The company operates through three segments: Float Glass, Automobile Glass, and Architectural Glass. It is also involved in the manufacturing and sale of automobile rubber and plastic components, as well as electronic glass; trading of automobile glass; and research and trading of glass. In addition, the company offers logistic and related services; supply chain services; operates a wind farm for electricity generation; and manufactures automatic machines for solar glass factory and other glass related industries, as well as holds properties and car parks. The company serves automobile glass manufacturing; wholesale and distribution; automobile repair; motor vehicle manufacturing; curtain wall engineering and installing; architectural and furniture glass manufacturing; electronic and household appliances manufacturing; and float glass wholesale and distribution companies. It sells its products in approximately 140 countries and territories, including the People's Republic of China, Hong Kong, the United States, Canada, Australia, and New Zealand, as well as countries in Asia, the Middle East, Europe, Africa, and the Americas. The company was founded in 1988 and is headquartered in Kwun Tong, Hong Kong.",15151,"{'maxAge': 1, 'name': 'Mr. Shing Kan  Lee', 'age': 42, 'title': 'Exec. Director', 'yearBorn': 1980, 'fiscalYear': 2022, 'totalPay': 1883688, 'exercisedValue': 0, 'unexercisedValue': 0}",4,10,8,10,10,1693526400,1672444800,86400,4,1.272,1.306,1.306,1.306,1.272,1.306,1.306,1.306,0.06,0.0442,1691712000,0.6436,5.86,1.273273,11.872727,1600,1600,456,0,0,1.314,1.416,5670886912,1.23,2.1,0.2294253,1.31748,1.5761975,0.48,0.3773585,EUR,14411486208,0.16062,1565546002,4164069888,0.61737,0.14624,7.662,0.17045158,1672444800,1703980800,1688083200,-0.35,3970127104,0.11,0.583,2.85,FRA,EQUITY,XI9.F,XI9.F,"XINYI GLASS HLDGS HD,- 10",Xinyi Glass Holdings Limited,1176444000,Europe/Berlin,CEST,7200000,1.306,none,4030752000,0.977,5056366080,12939637760,0.529,1.03,24717793280,40.782,6.034,0.041989997,0.12324,8686375000,-2052797056,4218505984,-0.362,-0.075,0.2874,0.20456,0.14996,HKD,
4,Rykadan Capital Tower,21st Floor Unit 2101-2108 135 Hoi Bun Road,Kwun Tong,Hong Kong,852 3919 2888,852 3919 2813,https://www.xinyiglass.com,Building Materials,Basic Materials,"Xinyi Glass Holdings Limited, an investment holding company, produces and sells automobile, construction, float, and other glass products for commercial and industrial applications. The company operates through three segments: Float Glass, Automobile Glass, and Architectural Glass. It is also involved in the manufacturing and sale of automobile rubber and plastic components, as well as electronic glass; trading of automobile glass; and research and trading of glass. In addition, the company offers logistic and related services; supply chain services; operates a wind farm for electricity generation; and manufactures automatic machines for solar glass factory and other glass related industries, as well as holds properties and car parks. The company serves automobile glass manufacturing; wholesale and distribution; automobile repair; motor vehicle manufacturing; curtain wall engineering and installing; architectural and furniture glass manufacturing; electronic and household appliances manufacturing; and float glass wholesale and distribution companies. It sells its products in approximately 140 countries and territories, including the People's Republic of China, Hong Kong, the United States, Canada, Australia, and New Zealand, as well as countries in Asia, the Middle East, Europe, Africa, and the Americas. The company was founded in 1988 and is headquartered in Kwun Tong, Hong Kong.",15151,"{'maxAge': 1, 'name': 'Mr. Sik Yuen  Lau AICPA, FCPA, HKICPA', 'age': 55, 'title': 'CFO, VP & Company Sec.', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",4,10,8,10,10,1693526400,1672444800,86400,4,1.272,1.306,1.306,1.306,1.272,1.306,1.306,1.306,0.06,0.0442,1691712000,0.6436,5.86,1.273273,11.872727,1600,1600,456,0,0,1.314,1.416,5670886912,1.23,2.1,0.2294253,1.31748,1.5761975,0.48,0.3773585,EUR,14411486208,0.16062,1565546002,4164069888,0.61737,0.14624,7.662,0.17045158,1672444800,1703980800,1688083200,-0.35,3970127104,0.11,0.583,2.85,FRA,EQUITY,XI9.F,XI9.F,"XINYI GLASS HLDGS HD,- 10",Xinyi Glass Holdings Limited,1176444000,Europe/Berlin,CEST,7200000,1.306,none,4030752000,0.977,5056366080,12939637760,0.529,1.03,24717793280,40.782,6.034,0.041989997,0.12324,8686375000,-2052797056,4218505984,-0.362,-0.075,0.2874,0.20456,0.14996,HKD,
5,Rykadan Capital Tower,21st Floor Unit 2101-2108 135 Hoi Bun Road,Kwun Tong,Hong Kong,852 3919 2888,852 3919 2813,https://www.xinyiglass.com,Building Materials,Basic Materials,"Xinyi Glass Holdings Limited, an investment holding company, produces and sells automobile, construction, float, and other glass products for commercial and industrial applications. The company operates through three segments: Float Glass, Automobile Glass, and Architectural Glass. It is also involved in the manufacturing and sale of automobile rubber and plastic components, as well as electronic glass; trading of automobile glass; and research and trading of glass. In addition, the company offers logistic and related services; supply chain services; operates a wind farm for electricity generation; and manufactures automatic machines for solar glass factory and other glass related industries, as well as holds properties and car parks. The company serves automobile glass manufacturing; wholesale and distribution; automobile repair; motor vehicle manufacturing; curtain wall engineering and installing; architectural and furniture glass manufacturing; electronic and household appliances manufacturing; and float glass wholesale and distribution companies. It sells its products in approximately 140 countries and territories, including the People's Republic of China, Hong Kong, the United States, Canada, Australia, and New Zealand, as well as countries in Asia, the Middle East, Europe, Africa, and the Americas. The company was founded in 1988 and is headquartered in Kwun Tong, Hong Kong.",15151,"{'maxAge': 1, 'name': 'Wesley  Lee', 'title': 'Chief Exec. Officer of Xinyi Solar', 'exercisedValue': 0, 'unexercisedValue': 0}",4,10,8,10,10,1693526400,1672444800,86400,4,1.272,1.306,1.306,1.306,1.272,1.306,1.306,1.306,0.06,0.0442,1691712000,0.6436,5.86,1.273273,11.872727,1600,1600,456,0,0,1.314,1.416,5670886912,1.23,2.1,0.2294253,1.31748,1.5761975,0.48,0.3773585,EUR,14411486208,0.16062,1565546002,4164069888,0.61737,0.14624,7.662,0.17045158,1672444800,1703980800,1688083200,-0.35,3970127104,0.11,0.583,2.85,FRA,EQUITY,XI9.F,XI9.F,"XINYI GLASS HLDGS HD,- 10",Xinyi Glass Holdings Limited,1176444000,Europe/Berlin,CEST,7200000,1.306,none,4030752000,0.977,5056366080,12939637760,0.529,1.03,24717793280,40.782,6.034,0.041989997,0.12324,8686375000,-2052797056,4218505984,-0.362,-0.075,0.2874,0.20456,0.14996,HKD,
6,Rykadan Capital Tower,21st Floor Unit 2101-2108 135 Hoi Bun Road,Kwun Tong,Hong Kong,852 3919 2888,852 3919 2813,https://www.xinyiglass.com,Building Materials,Basic Materials,"Xinyi Glass Holdings Limited, an investment holding company, produces and sells automobile, construction, float, and other glass products for commercial and industrial applications. The company operates through three segments: Float Glass, Automobile Glass, and Architectural Glass. It is also involved in the manufacturing and sale of automobile rubber and plastic components, as well as electronic glass; trading of automobile glass; and research and trading of glass. In addition, the company offers logistic and related services; supply chain services; operates a wind farm for electricity generation; and manufactures automatic machines for solar glass factory and other glass related industries, as well as holds properties and car parks. The company serves automobile glass manufacturing; wholesale and distribution; automobile repair; motor vehicle manufacturing; curtain wall engineering and installing; architectural and furniture glass manufacturing; electronic and household appliances manufacturing; and float glass wholesale and distribution companies. It sells its products in approximately 140 countries and territories, including the People's Republic of China, Hong Kong, the United States, Canada, Australia, and New Zealand, as well as countries in Asia, the Middle East, Europe, Africa, and the Americas. The company was founded in 1988 and is headquartered in Kwun Tong, Hong Kong.",15151,"{'maxAge': 1, 'name': 'Mr. Fong Ngai  Tung', 'age': 34, 'title': 'Exec. Director & CEO of Xinyi Energy', 'yearBorn': 1988, 'exercisedValue': 0, 'unexercisedValue': 0}",4,10,8,10,10,1693526400,1672444800,86400,4,1.272,1.306,1.306,1.306,1.272,1.306,1.306,1.306,0.06,0.0442,1691712000,0.6436,5.86,1.273273,11.872727,1600,1600,456,0,0,1.314,1.416,5670886912,1.23,2.1,0.2294253,1.31748,1.5761975,0.48,0.3773585,EUR,14411486208,0.16062,1565546002,4164069888,0.61737,0.14624,7.662,0.17045158,1672444800,1703980800,1688083200,-0.35,3970127104,0.11,0.583,2.85,FRA,EQUITY,XI9.F,XI9.F,"XINYI GLASS HLDGS HD,- 10",Xinyi Glass Holdings Limited,1176444000,Europe/Berlin,CEST,7200000,1.306,none,4030752000,0.977,5056366080,12939637760,0.529,1.03,24717793280,40.782,6.034,0.041989997,0.12324,8686375000,-2052797056,4218505984,-0.362,-0.075,0.2874,0.20456,0.14996,HKD,
7,Rykadan Capital Tower,21st Floor Unit 2101-2108 135 Hoi Bun Road,Kwun Tong,Hong Kong,852 3919 2888,852 3919 2813,https://www.xinyiglass.com,Building Materials,Basic Materials,"Xinyi Glass Holdings Limited, an investment holding company, produces and sells automobile, construction, float, and other glass products for commercial and industrial applications. The company operates through three segments: Float Glass, Automobile Glass, and Architectural Glass. It is also involved in the manufacturing and sale of automobile rubber and plastic components, as well as electronic glass; trading of automobile glass; and research and trading of glass. In addition, the company offers logistic and related services; supply chain services; operates a wind farm for electricity generation; and manufactures automatic machines for solar glass factory and other glass related industries, as well as holds properties and car parks. The company serves automobile glass manufacturing; wholesale and distribution; automobile repair; motor vehicle manufacturing; curtain wall engineering and installing; architectural and furniture glass manufacturing; electronic and household appliances manufacturing; and float glass wholesale and distribution companies. It sells its products in approximately 140 countries and territories, including the People's Republic of China, Hong Kong, the United States, Canada, Australia, and New Zealand, as well as countries in Asia, the Middle East, Europe, Africa, and the Americas. The company was founded in 1988 and is headquartered in Kwun Tong, Hong Kong.",15151,"{'maxAge': 1, 'name': 'Mr. Charn Fai  Chu CPA, F.C.C.A.', 'age': 52, 'title': 'Financial Controller & Company Sec. of Xinyi Solar', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",4,10,8,10,10,1693526400,1672444800,86400,4,1.272,1.306,1.306,1.306,1.272,1.306,1.306,1.306,0.06,0.0442,1691712000,0.6436,5.86,1.273273,11.872727,1600,1600,456,0,0,1.314,1.416,5670886912,1.23,2.1,0.2294253,1.31748,1.5761975,0.48,0.3773585,EUR,14411486208,0.16062,1565546002,4164069888,0.61737,0.14624,7.662,0.17045158,1672444800,1703980800,1688083200,-0.35,3970127104,0.11,0.583,2.85,FRA,EQUITY,XI9.F,XI9.F,"XINYI GLASS HLDGS HD,- 10",Xinyi Glass Holdings Limited,1176444000,Europe/Berlin,CEST,7200000,1.306,none,4030752000,0.977,5056366080,12939637760,0.529,1.03,24717793280,40.782,6.034,0.041989997,0.12324,8686375000,-2052797056,4218505984,-0.362,-0.075,0.2874,0.20456,0.14996,HKD,
8,Rykadan Capital Tower,21st Floor Unit 2101-2108 135 Hoi Bun Road,Kwun Tong,Hong Kong,852 3919 2888,852 3919 2813,https://www.xinyiglass.com,Building Materials,Basic Materials,"Xinyi Glass Holdings Limited, an investment holding company, produces and sells automobile, construction, float, and other glass products for commercial and industrial applications. The company operates through three segments: Float Glass, Automobile Glass, and Architectural Glass. It is also involved in the manufacturing and sale of automobile rubber and plastic components, as well as electronic glass; trading of automobile glass; and research and trading of glass. In addition, the company offers logistic and related services; supply chain services; operates a wind farm for electricity generation; and manufactures automatic machines for solar glass factory and other glass related industries, as well as holds properties and car parks. The company serves automobile glass manufacturing; wholesale and distribution; automobile repair; motor vehicle manufacturing; curtain wall engineering and installing; architectural and furniture glass manufacturing; electronic and household appliances manufacturing; and float glass wholesale and distribution companies. It sells its products in approximately 140 countries and territories, including the People's Republic of China, Hong Kong, the United States, Canada, Australia, and New Zealand, as well as countries in Asia, the Middle East, Europe, Africa, and the Americas. The company was founded in 1988 and is headquartered in Kwun Tong, Hong Kong.",15151,"{'maxAge': 1, 'name': 'Mr. Ling  Tuen CPA', 'age': 41, 'title': 'Financial Controller & Company Sec. of Xinyi Energy', 'yearBorn': 1981, 'exercisedValue': 0, 'unexercisedValue': 0}",4,10,8,10,10,1693526400,1672444800,86400,4,1.272,1.306,1.306,1.306,1.272,1.306,1.306,1.306,0.06,0.0442,1691712000,0.6436,5.86,1.273273,11.872727,1600,1600,456,0,0,1.314,1.416,5670886912,1.23,2.1,0.2294253,1.31748,1.5761975,0.48,0.3773585,EUR,14411486208,0.16062,1565546002,4164069888,0.61737,0.14624,7.662,0.17045158,1672444800,1703980800,1688083200,-0.35,3970127104,0.11,0.583,2.85,FRA,EQUITY,XI9.F,XI9.F,"XINYI GLASS HLDGS HD,- 10",Xinyi Glass Holdings Limited,1176444000,Europe/Berlin,CEST,7200000,1.306,none,4030752000,0.977,5056366080,12939637760,0.529,1.03,24717793280,40.782,6.034,0.041989997,0.12324,8686375000,-2052797056,4218505984,-0.362,-0.075,0.2874,0.20456,0.14996,HKD,
