,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,debtToEquity,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1111 Melville Street,Suite 1100,Vancouver,BC,V6E 3V6,Canada,604-687-4951,https://www.pacificridgeexploration.com,Other Precious Metals & Mining,Basic Materials,"Pacific Ridge Exploration Ltd., an exploration stage company, acquires and explores for resource properties in Canada and the United States. The company primarily explores for gold and copper. Its flagship project is the Kliyul copper-gold project covering an area of approximately 6,000 hectares located in the northern Quesnel terrane, British Columbia. The company was formerly known as Columbia Gold Mines. Pacific Ridge Exploration Ltd. was incorporated in 1979 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Dr. Gerald George Carlson P. Eng.', 'age': 76, 'title': 'Exec. Chairman & Member of Technical Advisory Committee', 'yearBorn': 1946, 'fiscalYear': 2022, 'totalPay': 102400, 'exercisedValue': 17000, 'unexercisedValue': 0}",1672444800,86400,4,0.215,0.215,0.2,0.215,0.215,0.215,0.2,0.215,0.0,1.307582,-2.5,141900,141900,108369,97660,97660,0.195,0.2,0,0,25003000,0.2,0.43,0.243,0.2514,0.0,0.0,CAD,19024846,0.0,87104124,125015000,37059,164178,1690761600,1693440000,0.00029999999,0.1271,0.17695999,0.35,0.081,2.4691358,1672444800,1703980800,1688083200,-7432195,-0.08,-0.08,1:5,1367280000,-2.578,VAN,EQUITY,PEX.V,PEX.V,PACIFIC RIDGE EXPLORATION LTD,Pacific Ridge Exploration Ltd.,839511000,America/Toronto,EDT,-14400000,0.2,0.7,0.6,0.65,0.65,2.0,buy,2,6078439,0.049,-7378753,100308,3.16,3.828,0.986,-0.45340002,-0.84832,-3032130,-6450737,0.0,0.0,0.0,CAD,
1,1111 Melville Street,Suite 1100,Vancouver,BC,V6E 3V6,Canada,604-687-4951,https://www.pacificridgeexploration.com,Other Precious Metals & Mining,Basic Materials,"Pacific Ridge Exploration Ltd., an exploration stage company, acquires and explores for resource properties in Canada and the United States. The company primarily explores for gold and copper. Its flagship project is the Kliyul copper-gold project covering an area of approximately 6,000 hectares located in the northern Quesnel terrane, British Columbia. The company was formerly known as Columbia Gold Mines. Pacific Ridge Exploration Ltd. was incorporated in 1979 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Blaine A. Monaghan (Illinois), B.A., CA, CPA, M.B.A., MBA', 'age': 50, 'title': 'CEO, Pres & Director', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 205840, 'exercisedValue': 90000, 'unexercisedValue': 0}",1672444800,86400,4,0.215,0.215,0.2,0.215,0.215,0.215,0.2,0.215,0.0,1.307582,-2.5,141900,141900,108369,97660,97660,0.195,0.2,0,0,25003000,0.2,0.43,0.243,0.2514,0.0,0.0,CAD,19024846,0.0,87104124,125015000,37059,164178,1690761600,1693440000,0.00029999999,0.1271,0.17695999,0.35,0.081,2.4691358,1672444800,1703980800,1688083200,-7432195,-0.08,-0.08,1:5,1367280000,-2.578,VAN,EQUITY,PEX.V,PEX.V,PACIFIC RIDGE EXPLORATION LTD,Pacific Ridge Exploration Ltd.,839511000,America/Toronto,EDT,-14400000,0.2,0.7,0.6,0.65,0.65,2.0,buy,2,6078439,0.049,-7378753,100308,3.16,3.828,0.986,-0.45340002,-0.84832,-3032130,-6450737,0.0,0.0,0.0,CAD,
2,1111 Melville Street,Suite 1100,Vancouver,BC,V6E 3V6,Canada,604-687-4951,https://www.pacificridgeexploration.com,Other Precious Metals & Mining,Basic Materials,"Pacific Ridge Exploration Ltd., an exploration stage company, acquires and explores for resource properties in Canada and the United States. The company primarily explores for gold and copper. Its flagship project is the Kliyul copper-gold project covering an area of approximately 6,000 hectares located in the northern Quesnel terrane, British Columbia. The company was formerly known as Columbia Gold Mines. Pacific Ridge Exploration Ltd. was incorporated in 1979 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Salvador  Miranda M.Sc.', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 68000, 'exercisedValue': 17000, 'unexercisedValue': 0}",1672444800,86400,4,0.215,0.215,0.2,0.215,0.215,0.215,0.2,0.215,0.0,1.307582,-2.5,141900,141900,108369,97660,97660,0.195,0.2,0,0,25003000,0.2,0.43,0.243,0.2514,0.0,0.0,CAD,19024846,0.0,87104124,125015000,37059,164178,1690761600,1693440000,0.00029999999,0.1271,0.17695999,0.35,0.081,2.4691358,1672444800,1703980800,1688083200,-7432195,-0.08,-0.08,1:5,1367280000,-2.578,VAN,EQUITY,PEX.V,PEX.V,PACIFIC RIDGE EXPLORATION LTD,Pacific Ridge Exploration Ltd.,839511000,America/Toronto,EDT,-14400000,0.2,0.7,0.6,0.65,0.65,2.0,buy,2,6078439,0.049,-7378753,100308,3.16,3.828,0.986,-0.45340002,-0.84832,-3032130,-6450737,0.0,0.0,0.0,CAD,
3,1111 Melville Street,Suite 1100,Vancouver,BC,V6E 3V6,Canada,604-687-4951,https://www.pacificridgeexploration.com,Other Precious Metals & Mining,Basic Materials,"Pacific Ridge Exploration Ltd., an exploration stage company, acquires and explores for resource properties in Canada and the United States. The company primarily explores for gold and copper. Its flagship project is the Kliyul copper-gold project covering an area of approximately 6,000 hectares located in the northern Quesnel terrane, British Columbia. The company was formerly known as Columbia Gold Mines. Pacific Ridge Exploration Ltd. was incorporated in 1979 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Danette-Lorraine  Schwab P.Geo.', 'title': 'VP Exploration & Member of Technical Advisory Committee', 'fiscalYear': 2022, 'totalPay': 160000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.215,0.215,0.2,0.215,0.215,0.215,0.2,0.215,0.0,1.307582,-2.5,141900,141900,108369,97660,97660,0.195,0.2,0,0,25003000,0.2,0.43,0.243,0.2514,0.0,0.0,CAD,19024846,0.0,87104124,125015000,37059,164178,1690761600,1693440000,0.00029999999,0.1271,0.17695999,0.35,0.081,2.4691358,1672444800,1703980800,1688083200,-7432195,-0.08,-0.08,1:5,1367280000,-2.578,VAN,EQUITY,PEX.V,PEX.V,PACIFIC RIDGE EXPLORATION LTD,Pacific Ridge Exploration Ltd.,839511000,America/Toronto,EDT,-14400000,0.2,0.7,0.6,0.65,0.65,2.0,buy,2,6078439,0.049,-7378753,100308,3.16,3.828,0.986,-0.45340002,-0.84832,-3032130,-6450737,0.0,0.0,0.0,CAD,
4,1111 Melville Street,Suite 1100,Vancouver,BC,V6E 3V6,Canada,604-687-4951,https://www.pacificridgeexploration.com,Other Precious Metals & Mining,Basic Materials,"Pacific Ridge Exploration Ltd., an exploration stage company, acquires and explores for resource properties in Canada and the United States. The company primarily explores for gold and copper. Its flagship project is the Kliyul copper-gold project covering an area of approximately 6,000 hectares located in the northern Quesnel terrane, British Columbia. The company was formerly known as Columbia Gold Mines. Pacific Ridge Exploration Ltd. was incorporated in 1979 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. C. Paul Jago', 'title': 'Chief Geologist', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.215,0.215,0.2,0.215,0.215,0.215,0.2,0.215,0.0,1.307582,-2.5,141900,141900,108369,97660,97660,0.195,0.2,0,0,25003000,0.2,0.43,0.243,0.2514,0.0,0.0,CAD,19024846,0.0,87104124,125015000,37059,164178,1690761600,1693440000,0.00029999999,0.1271,0.17695999,0.35,0.081,2.4691358,1672444800,1703980800,1688083200,-7432195,-0.08,-0.08,1:5,1367280000,-2.578,VAN,EQUITY,PEX.V,PEX.V,PACIFIC RIDGE EXPLORATION LTD,Pacific Ridge Exploration Ltd.,839511000,America/Toronto,EDT,-14400000,0.2,0.7,0.6,0.65,0.65,2.0,buy,2,6078439,0.049,-7378753,100308,3.16,3.828,0.986,-0.45340002,-0.84832,-3032130,-6450737,0.0,0.0,0.0,CAD,
5,1111 Melville Street,Suite 1100,Vancouver,BC,V6E 3V6,Canada,604-687-4951,https://www.pacificridgeexploration.com,Other Precious Metals & Mining,Basic Materials,"Pacific Ridge Exploration Ltd., an exploration stage company, acquires and explores for resource properties in Canada and the United States. The company primarily explores for gold and copper. Its flagship project is the Kliyul copper-gold project covering an area of approximately 6,000 hectares located in the northern Quesnel terrane, British Columbia. The company was formerly known as Columbia Gold Mines. Pacific Ridge Exploration Ltd. was incorporated in 1979 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Arie Alisen Page B.A., L.L.B.', 'age': 44, 'title': 'Corp. Sec.', 'yearBorn': 1978, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.215,0.215,0.2,0.215,0.215,0.215,0.2,0.215,0.0,1.307582,-2.5,141900,141900,108369,97660,97660,0.195,0.2,0,0,25003000,0.2,0.43,0.243,0.2514,0.0,0.0,CAD,19024846,0.0,87104124,125015000,37059,164178,1690761600,1693440000,0.00029999999,0.1271,0.17695999,0.35,0.081,2.4691358,1672444800,1703980800,1688083200,-7432195,-0.08,-0.08,1:5,1367280000,-2.578,VAN,EQUITY,PEX.V,PEX.V,PACIFIC RIDGE EXPLORATION LTD,Pacific Ridge Exploration Ltd.,839511000,America/Toronto,EDT,-14400000,0.2,0.7,0.6,0.65,0.65,2.0,buy,2,6078439,0.049,-7378753,100308,3.16,3.828,0.986,-0.45340002,-0.84832,-3032130,-6450737,0.0,0.0,0.0,CAD,
6,1111 Melville Street,Suite 1100,Vancouver,BC,V6E 3V6,Canada,604-687-4951,https://www.pacificridgeexploration.com,Other Precious Metals & Mining,Basic Materials,"Pacific Ridge Exploration Ltd., an exploration stage company, acquires and explores for resource properties in Canada and the United States. The company primarily explores for gold and copper. Its flagship project is the Kliyul copper-gold project covering an area of approximately 6,000 hectares located in the northern Quesnel terrane, British Columbia. The company was formerly known as Columbia Gold Mines. Pacific Ridge Exploration Ltd. was incorporated in 1979 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Dan  Core Ph.D.', 'title': 'Member of Technical Advisory Committee', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.215,0.215,0.2,0.215,0.215,0.215,0.2,0.215,0.0,1.307582,-2.5,141900,141900,108369,97660,97660,0.195,0.2,0,0,25003000,0.2,0.43,0.243,0.2514,0.0,0.0,CAD,19024846,0.0,87104124,125015000,37059,164178,1690761600,1693440000,0.00029999999,0.1271,0.17695999,0.35,0.081,2.4691358,1672444800,1703980800,1688083200,-7432195,-0.08,-0.08,1:5,1367280000,-2.578,VAN,EQUITY,PEX.V,PEX.V,PACIFIC RIDGE EXPLORATION LTD,Pacific Ridge Exploration Ltd.,839511000,America/Toronto,EDT,-14400000,0.2,0.7,0.6,0.65,0.65,2.0,buy,2,6078439,0.049,-7378753,100308,3.16,3.828,0.986,-0.45340002,-0.84832,-3032130,-6450737,0.0,0.0,0.0,CAD,
