,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,259 George Street,Level 28,Sydney,NSW,2000,Australia,61 2 8222 1100,61 2 8222 1101,https://www.whitehavencoal.com.au,Thermal Coal,Energy,"Whitehaven Coal Limited develops and operates coal mines in New South Wales and Queensland. It operates through three segments: Open Cut Operations, Underground Operations, and Coal Trading and Blending. The company produces metallurgical and thermal coal. It operates four mines, including three open cut and one underground located in the Gunnedah Coal Basin in New South Wales. The company sells coal in Japan, Korea, Taiwan, Malaysia, New Caledonia, Vietnam, Indonesia, Europe, and internationally. Whitehaven Coal Limited was founded in 1999 and is based in Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Paul J. Flynn B.Com., BComm, F.C.A., FCA', 'title': 'MD, CEO & Director', 'fiscalYear': 2023, 'totalPay': 1942770, 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,5,5,3,1693526400,1703980800,86400,4,4.15,4.205,4.205,4.4,4.15,4.205,4.205,4.4,0.48,0.1096,1693440000,0.2378,0.368993,2.2680411,20854,20854,28559,50980,50980,0.0,0.0,0,0,3681044480,3.72,7.25,0.6061993,4.506,5.02705,0.74,0.17831326,USD,1094481408,0.43938,785400816,836601024,0.10022,0.33063,6.288,0.69974554,1688083200,1719705600,1688083200,-0.45,2668054016,1.94,0.18,0.279,PNK,EQUITY,WHITF,WHITF,WHITEHAVEN COAL LIMITED,Whitehaven Coal Limited,1286544600,America/New_York,EDT,-14400000,4.4,none,2775510016,3.318,3919973888,188948000,2.365,2.468,6072333824,3.592,7.002,0.34187,0.56334996,4405824000,2978617088,3583648000,-0.36,-0.352,0.72556,0.64555,0.61414003,AUD,
1,259 George Street,Level 28,Sydney,NSW,2000,Australia,61 2 8222 1100,61 2 8222 1101,https://www.whitehavencoal.com.au,Thermal Coal,Energy,"Whitehaven Coal Limited develops and operates coal mines in New South Wales and Queensland. It operates through three segments: Open Cut Operations, Underground Operations, and Coal Trading and Blending. The company produces metallurgical and thermal coal. It operates four mines, including three open cut and one underground located in the Gunnedah Coal Basin in New South Wales. The company sells coal in Japan, Korea, Taiwan, Malaysia, New Caledonia, Vietnam, Indonesia, Europe, and internationally. Whitehaven Coal Limited was founded in 1999 and is based in Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Kevin  Ball B.Com., BComm, C.A., CA', 'title': 'Chief Financial Officer', 'fiscalYear': 2023, 'totalPay': 803192, 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,5,5,3,1693526400,1703980800,86400,4,4.15,4.205,4.205,4.4,4.15,4.205,4.205,4.4,0.48,0.1096,1693440000,0.2378,0.368993,2.2680411,20854,20854,28559,50980,50980,0.0,0.0,0,0,3681044480,3.72,7.25,0.6061993,4.506,5.02705,0.74,0.17831326,USD,1094481408,0.43938,785400816,836601024,0.10022,0.33063,6.288,0.69974554,1688083200,1719705600,1688083200,-0.45,2668054016,1.94,0.18,0.279,PNK,EQUITY,WHITF,WHITF,WHITEHAVEN COAL LIMITED,Whitehaven Coal Limited,1286544600,America/New_York,EDT,-14400000,4.4,none,2775510016,3.318,3919973888,188948000,2.365,2.468,6072333824,3.592,7.002,0.34187,0.56334996,4405824000,2978617088,3583648000,-0.36,-0.352,0.72556,0.64555,0.61414003,AUD,
2,259 George Street,Level 28,Sydney,NSW,2000,Australia,61 2 8222 1100,61 2 8222 1101,https://www.whitehavencoal.com.au,Thermal Coal,Energy,"Whitehaven Coal Limited develops and operates coal mines in New South Wales and Queensland. It operates through three segments: Open Cut Operations, Underground Operations, and Coal Trading and Blending. The company produces metallurgical and thermal coal. It operates four mines, including three open cut and one underground located in the Gunnedah Coal Basin in New South Wales. The company sells coal in Japan, Korea, Taiwan, Malaysia, New Caledonia, Vietnam, Indonesia, Europe, and internationally. Whitehaven Coal Limited was founded in 1999 and is based in Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Ian  Humphris B.E.', 'title': 'Exec. Gen. Mang. of Operations', 'fiscalYear': 2023, 'totalPay': 805056, 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,5,5,3,1693526400,1703980800,86400,4,4.15,4.205,4.205,4.4,4.15,4.205,4.205,4.4,0.48,0.1096,1693440000,0.2378,0.368993,2.2680411,20854,20854,28559,50980,50980,0.0,0.0,0,0,3681044480,3.72,7.25,0.6061993,4.506,5.02705,0.74,0.17831326,USD,1094481408,0.43938,785400816,836601024,0.10022,0.33063,6.288,0.69974554,1688083200,1719705600,1688083200,-0.45,2668054016,1.94,0.18,0.279,PNK,EQUITY,WHITF,WHITF,WHITEHAVEN COAL LIMITED,Whitehaven Coal Limited,1286544600,America/New_York,EDT,-14400000,4.4,none,2775510016,3.318,3919973888,188948000,2.365,2.468,6072333824,3.592,7.002,0.34187,0.56334996,4405824000,2978617088,3583648000,-0.36,-0.352,0.72556,0.64555,0.61414003,AUD,
3,259 George Street,Level 28,Sydney,NSW,2000,Australia,61 2 8222 1100,61 2 8222 1101,https://www.whitehavencoal.com.au,Thermal Coal,Energy,"Whitehaven Coal Limited develops and operates coal mines in New South Wales and Queensland. It operates through three segments: Open Cut Operations, Underground Operations, and Coal Trading and Blending. The company produces metallurgical and thermal coal. It operates four mines, including three open cut and one underground located in the Gunnedah Coal Basin in New South Wales. The company sells coal in Japan, Korea, Taiwan, Malaysia, New Caledonia, Vietnam, Indonesia, Europe, and internationally. Whitehaven Coal Limited was founded in 1999 and is based in Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Timothy  Burt B.Ec., L.L.B., L.L.M., LLB (Hons), LLM', 'title': 'Gen. Counsel & Company Sec.', 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,5,5,3,1693526400,1703980800,86400,4,4.15,4.205,4.205,4.4,4.15,4.205,4.205,4.4,0.48,0.1096,1693440000,0.2378,0.368993,2.2680411,20854,20854,28559,50980,50980,0.0,0.0,0,0,3681044480,3.72,7.25,0.6061993,4.506,5.02705,0.74,0.17831326,USD,1094481408,0.43938,785400816,836601024,0.10022,0.33063,6.288,0.69974554,1688083200,1719705600,1688083200,-0.45,2668054016,1.94,0.18,0.279,PNK,EQUITY,WHITF,WHITF,WHITEHAVEN COAL LIMITED,Whitehaven Coal Limited,1286544600,America/New_York,EDT,-14400000,4.4,none,2775510016,3.318,3919973888,188948000,2.365,2.468,6072333824,3.592,7.002,0.34187,0.56334996,4405824000,2978617088,3583648000,-0.36,-0.352,0.72556,0.64555,0.61414003,AUD,
4,259 George Street,Level 28,Sydney,NSW,2000,Australia,61 2 8222 1100,61 2 8222 1101,https://www.whitehavencoal.com.au,Thermal Coal,Energy,"Whitehaven Coal Limited develops and operates coal mines in New South Wales and Queensland. It operates through three segments: Open Cut Operations, Underground Operations, and Coal Trading and Blending. The company produces metallurgical and thermal coal. It operates four mines, including three open cut and one underground located in the Gunnedah Coal Basin in New South Wales. The company sells coal in Japan, Korea, Taiwan, Malaysia, New Caledonia, Vietnam, Indonesia, Europe, and internationally. Whitehaven Coal Limited was founded in 1999 and is based in Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Jason  Nunn B.E.', 'title': 'Exec. Gen. Mang. of Marketing & Logistics', 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,5,5,3,1693526400,1703980800,86400,4,4.15,4.205,4.205,4.4,4.15,4.205,4.205,4.4,0.48,0.1096,1693440000,0.2378,0.368993,2.2680411,20854,20854,28559,50980,50980,0.0,0.0,0,0,3681044480,3.72,7.25,0.6061993,4.506,5.02705,0.74,0.17831326,USD,1094481408,0.43938,785400816,836601024,0.10022,0.33063,6.288,0.69974554,1688083200,1719705600,1688083200,-0.45,2668054016,1.94,0.18,0.279,PNK,EQUITY,WHITF,WHITF,WHITEHAVEN COAL LIMITED,Whitehaven Coal Limited,1286544600,America/New_York,EDT,-14400000,4.4,none,2775510016,3.318,3919973888,188948000,2.365,2.468,6072333824,3.592,7.002,0.34187,0.56334996,4405824000,2978617088,3583648000,-0.36,-0.352,0.72556,0.64555,0.61414003,AUD,
5,259 George Street,Level 28,Sydney,NSW,2000,Australia,61 2 8222 1100,61 2 8222 1101,https://www.whitehavencoal.com.au,Thermal Coal,Energy,"Whitehaven Coal Limited develops and operates coal mines in New South Wales and Queensland. It operates through three segments: Open Cut Operations, Underground Operations, and Coal Trading and Blending. The company produces metallurgical and thermal coal. It operates four mines, including three open cut and one underground located in the Gunnedah Coal Basin in New South Wales. The company sells coal in Japan, Korea, Taiwan, Malaysia, New Caledonia, Vietnam, Indonesia, Europe, and internationally. Whitehaven Coal Limited was founded in 1999 and is based in Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Daniel  Cram B.Com.', 'title': 'Exec. Gen. Mang. of People & Culture', 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,5,5,3,1693526400,1703980800,86400,4,4.15,4.205,4.205,4.4,4.15,4.205,4.205,4.4,0.48,0.1096,1693440000,0.2378,0.368993,2.2680411,20854,20854,28559,50980,50980,0.0,0.0,0,0,3681044480,3.72,7.25,0.6061993,4.506,5.02705,0.74,0.17831326,USD,1094481408,0.43938,785400816,836601024,0.10022,0.33063,6.288,0.69974554,1688083200,1719705600,1688083200,-0.45,2668054016,1.94,0.18,0.279,PNK,EQUITY,WHITF,WHITF,WHITEHAVEN COAL LIMITED,Whitehaven Coal Limited,1286544600,America/New_York,EDT,-14400000,4.4,none,2775510016,3.318,3919973888,188948000,2.365,2.468,6072333824,3.592,7.002,0.34187,0.56334996,4405824000,2978617088,3583648000,-0.36,-0.352,0.72556,0.64555,0.61414003,AUD,
