,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,debtToEquity,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,904-409 Granville Street,Vancouver,BC,V6C 1T2,Canada,604 488 0008,https://www.foranmining.com,Other Industrial Metals & Mining,Basic Materials,"Foran Mining Corporation engages in the acquisition, exploration, and development of mineral properties. The company primarily explores for copper, zinc, gold, and silver deposits. Its flagship project is the McIlvenna Bay property comprising 38 claims that covers a total area of 20,907 hectares located in east central Saskatchewan. Foran Mining Corporation was incorporated in 1989 and is headquartered in Vancouver, Canada.",68,"{'maxAge': 1, 'name': 'Mr. Daniel  Myerson', 'age': 34, 'title': 'CEO & Exec. Chairman', 'yearBorn': 1988, 'fiscalYear': 2022, 'totalPay': 610392, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.83,2.88,2.87,2.89,2.83,2.88,2.87,2.89,0.0,3.693371,25400,25400,20851,19050,19050,0.0,0.0,0,0,830529216,1.55,3.22,2.862,2.59355,0.0,0.0,USD,634045376,0.0,208936734,256408000,0.21372,0.10009,0.954,3.0083857,1672444800,1703980800,1688083200,-12364000,-0.03,-49.795,PNK,EQUITY,FMCXF,FMCXF,FORAN MINING CORP,Foran Mining Corporation,1328106600,America/New_York,EDT,-14400000,2.87,none,137310000,0.536,-12733000,35464000,5.313,5.335,13.066,-0.03182,-0.057529997,-55779124,-3646000,0.0,0.0,0.0,CAD,
1,904-409 Granville Street,Vancouver,BC,V6C 1T2,Canada,604 488 0008,https://www.foranmining.com,Other Industrial Metals & Mining,Basic Materials,"Foran Mining Corporation engages in the acquisition, exploration, and development of mineral properties. The company primarily explores for copper, zinc, gold, and silver deposits. Its flagship project is the McIlvenna Bay property comprising 38 claims that covers a total area of 20,907 hectares located in east central Saskatchewan. Foran Mining Corporation was incorporated in 1989 and is headquartered in Vancouver, Canada.",68,"{'maxAge': 1, 'name': 'Mr. James  Steels C.F.A., CPA', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 414327, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.83,2.88,2.87,2.89,2.83,2.88,2.87,2.89,0.0,3.693371,25400,25400,20851,19050,19050,0.0,0.0,0,0,830529216,1.55,3.22,2.862,2.59355,0.0,0.0,USD,634045376,0.0,208936734,256408000,0.21372,0.10009,0.954,3.0083857,1672444800,1703980800,1688083200,-12364000,-0.03,-49.795,PNK,EQUITY,FMCXF,FMCXF,FORAN MINING CORP,Foran Mining Corporation,1328106600,America/New_York,EDT,-14400000,2.87,none,137310000,0.536,-12733000,35464000,5.313,5.335,13.066,-0.03182,-0.057529997,-55779124,-3646000,0.0,0.0,0.0,CAD,
2,904-409 Granville Street,Vancouver,BC,V6C 1T2,Canada,604 488 0008,https://www.foranmining.com,Other Industrial Metals & Mining,Basic Materials,"Foran Mining Corporation engages in the acquisition, exploration, and development of mineral properties. The company primarily explores for copper, zinc, gold, and silver deposits. Its flagship project is the McIlvenna Bay property comprising 38 claims that covers a total area of 20,907 hectares located in east central Saskatchewan. Foran Mining Corporation was incorporated in 1989 and is headquartered in Vancouver, Canada.",68,"{'maxAge': 1, 'name': 'Mr. Gilbert  Lamarche P.Eng.', 'title': 'Chief Operating Officer', 'fiscalYear': 2022, 'totalPay': 259909, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.83,2.88,2.87,2.89,2.83,2.88,2.87,2.89,0.0,3.693371,25400,25400,20851,19050,19050,0.0,0.0,0,0,830529216,1.55,3.22,2.862,2.59355,0.0,0.0,USD,634045376,0.0,208936734,256408000,0.21372,0.10009,0.954,3.0083857,1672444800,1703980800,1688083200,-12364000,-0.03,-49.795,PNK,EQUITY,FMCXF,FMCXF,FORAN MINING CORP,Foran Mining Corporation,1328106600,America/New_York,EDT,-14400000,2.87,none,137310000,0.536,-12733000,35464000,5.313,5.335,13.066,-0.03182,-0.057529997,-55779124,-3646000,0.0,0.0,0.0,CAD,
3,904-409 Granville Street,Vancouver,BC,V6C 1T2,Canada,604 488 0008,https://www.foranmining.com,Other Industrial Metals & Mining,Basic Materials,"Foran Mining Corporation engages in the acquisition, exploration, and development of mineral properties. The company primarily explores for copper, zinc, gold, and silver deposits. Its flagship project is the McIlvenna Bay property comprising 38 claims that covers a total area of 20,907 hectares located in east central Saskatchewan. Foran Mining Corporation was incorporated in 1989 and is headquartered in Vancouver, Canada.",68,"{'maxAge': 1, 'name': 'Mr. Samuele  Renelli', 'title': 'VP of Technical Services', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.83,2.88,2.87,2.89,2.83,2.88,2.87,2.89,0.0,3.693371,25400,25400,20851,19050,19050,0.0,0.0,0,0,830529216,1.55,3.22,2.862,2.59355,0.0,0.0,USD,634045376,0.0,208936734,256408000,0.21372,0.10009,0.954,3.0083857,1672444800,1703980800,1688083200,-12364000,-0.03,-49.795,PNK,EQUITY,FMCXF,FMCXF,FORAN MINING CORP,Foran Mining Corporation,1328106600,America/New_York,EDT,-14400000,2.87,none,137310000,0.536,-12733000,35464000,5.313,5.335,13.066,-0.03182,-0.057529997,-55779124,-3646000,0.0,0.0,0.0,CAD,
4,904-409 Granville Street,Vancouver,BC,V6C 1T2,Canada,604 488 0008,https://www.foranmining.com,Other Industrial Metals & Mining,Basic Materials,"Foran Mining Corporation engages in the acquisition, exploration, and development of mineral properties. The company primarily explores for copper, zinc, gold, and silver deposits. Its flagship project is the McIlvenna Bay property comprising 38 claims that covers a total area of 20,907 hectares located in east central Saskatchewan. Foran Mining Corporation was incorporated in 1989 and is headquartered in Vancouver, Canada.",68,"{'maxAge': 1, 'name': 'Mr. Terri L. Ulrich', 'title': 'VP of Legal, Gen. Counsel & Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.83,2.88,2.87,2.89,2.83,2.88,2.87,2.89,0.0,3.693371,25400,25400,20851,19050,19050,0.0,0.0,0,0,830529216,1.55,3.22,2.862,2.59355,0.0,0.0,USD,634045376,0.0,208936734,256408000,0.21372,0.10009,0.954,3.0083857,1672444800,1703980800,1688083200,-12364000,-0.03,-49.795,PNK,EQUITY,FMCXF,FMCXF,FORAN MINING CORP,Foran Mining Corporation,1328106600,America/New_York,EDT,-14400000,2.87,none,137310000,0.536,-12733000,35464000,5.313,5.335,13.066,-0.03182,-0.057529997,-55779124,-3646000,0.0,0.0,0.0,CAD,
5,904-409 Granville Street,Vancouver,BC,V6C 1T2,Canada,604 488 0008,https://www.foranmining.com,Other Industrial Metals & Mining,Basic Materials,"Foran Mining Corporation engages in the acquisition, exploration, and development of mineral properties. The company primarily explores for copper, zinc, gold, and silver deposits. Its flagship project is the McIlvenna Bay property comprising 38 claims that covers a total area of 20,907 hectares located in east central Saskatchewan. Foran Mining Corporation was incorporated in 1989 and is headquartered in Vancouver, Canada.",68,"{'maxAge': 1, 'name': 'Mr. Jonathan  French C.F.A.', 'title': 'VP of Capital Markets & External Affairs', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.83,2.88,2.87,2.89,2.83,2.88,2.87,2.89,0.0,3.693371,25400,25400,20851,19050,19050,0.0,0.0,0,0,830529216,1.55,3.22,2.862,2.59355,0.0,0.0,USD,634045376,0.0,208936734,256408000,0.21372,0.10009,0.954,3.0083857,1672444800,1703980800,1688083200,-12364000,-0.03,-49.795,PNK,EQUITY,FMCXF,FMCXF,FORAN MINING CORP,Foran Mining Corporation,1328106600,America/New_York,EDT,-14400000,2.87,none,137310000,0.536,-12733000,35464000,5.313,5.335,13.066,-0.03182,-0.057529997,-55779124,-3646000,0.0,0.0,0.0,CAD,
6,904-409 Granville Street,Vancouver,BC,V6C 1T2,Canada,604 488 0008,https://www.foranmining.com,Other Industrial Metals & Mining,Basic Materials,"Foran Mining Corporation engages in the acquisition, exploration, and development of mineral properties. The company primarily explores for copper, zinc, gold, and silver deposits. Its flagship project is the McIlvenna Bay property comprising 38 claims that covers a total area of 20,907 hectares located in east central Saskatchewan. Foran Mining Corporation was incorporated in 1989 and is headquartered in Vancouver, Canada.",68,"{'maxAge': 1, 'name': 'Kirsten  Ketilson M.Sc.', 'title': 'Director of Environmental, Social & Governance (ESG)', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.83,2.88,2.87,2.89,2.83,2.88,2.87,2.89,0.0,3.693371,25400,25400,20851,19050,19050,0.0,0.0,0,0,830529216,1.55,3.22,2.862,2.59355,0.0,0.0,USD,634045376,0.0,208936734,256408000,0.21372,0.10009,0.954,3.0083857,1672444800,1703980800,1688083200,-12364000,-0.03,-49.795,PNK,EQUITY,FMCXF,FMCXF,FORAN MINING CORP,Foran Mining Corporation,1328106600,America/New_York,EDT,-14400000,2.87,none,137310000,0.536,-12733000,35464000,5.313,5.335,13.066,-0.03182,-0.057529997,-55779124,-3646000,0.0,0.0,0.0,CAD,
7,904-409 Granville Street,Vancouver,BC,V6C 1T2,Canada,604 488 0008,https://www.foranmining.com,Other Industrial Metals & Mining,Basic Materials,"Foran Mining Corporation engages in the acquisition, exploration, and development of mineral properties. The company primarily explores for copper, zinc, gold, and silver deposits. Its flagship project is the McIlvenna Bay property comprising 38 claims that covers a total area of 20,907 hectares located in east central Saskatchewan. Foran Mining Corporation was incorporated in 1989 and is headquartered in Vancouver, Canada.",68,"{'maxAge': 1, 'name': 'Ms. Erin  Carswell', 'title': 'VP of Exploration', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.83,2.88,2.87,2.89,2.83,2.88,2.87,2.89,0.0,3.693371,25400,25400,20851,19050,19050,0.0,0.0,0,0,830529216,1.55,3.22,2.862,2.59355,0.0,0.0,USD,634045376,0.0,208936734,256408000,0.21372,0.10009,0.954,3.0083857,1672444800,1703980800,1688083200,-12364000,-0.03,-49.795,PNK,EQUITY,FMCXF,FMCXF,FORAN MINING CORP,Foran Mining Corporation,1328106600,America/New_York,EDT,-14400000,2.87,none,137310000,0.536,-12733000,35464000,5.313,5.335,13.066,-0.03182,-0.057529997,-55779124,-3646000,0.0,0.0,0.0,CAD,
