,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,trailingEps,forwardEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,quickRatio,currentRatio,debtToEquity,returnOnAssets,returnOnEquity,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,85 Medinat ha-Yehudim Street,Herzliya,4676670,Israel,972 7 746 05012,972 9 768 0244,https://www.intercure.co,Drug Manufacturers—Specialty & Generic,Healthcare,"InterCure Ltd., together with its subsidiaries, engages in the research, cultivation, production, and distribution of pharmaceutical-grade cannabis and cannabis-based products for medical use in Israel and internationally. The company offers dried cannabis inflorescences and cannabis extract mixed with oil. It also invests in biomed sector. The company was incorporated in 1994 and is headquartered in Herzliya, Israel.",370,"{'maxAge': 1, 'name': 'Mr. Alexander  Rabinovitch', 'age': 51, 'title': 'CEO & Director', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.7,1.69,1.65,1.76,1.7,1.69,1.65,1.76,0.0,0.183178,14.083334,1.3629032,62276,62276,50811,59960,59960,1.6,1.79,800,800,77017864,1.39,5.56,1.59096,2.524615,0.0,0.0,USD,85531728,0.0504,32213791,45572700,34938,18857,1690761600,1693440000,0.0008,0.35796002,0.09201,0.74,0.0014,1672444800,1703980800,1688083200,-0.688,0.12,1.24,NGM,EQUITY,INCR,INCR,Intercure Ltd.,InterCure Ltd.,1548685800,America/New_York,EDT,-14400000,1.69,34.37,19.1,26.73,26.73,1.5,strong_buy,2,1.142,1.899,30.861,0.01116,0.03378,-0.712,0.075,0.38336,0.05738,0.0,ILS,
1,85 Medinat ha-Yehudim Street,Herzliya,4676670,Israel,972 7 746 05012,972 9 768 0244,https://www.intercure.co,Drug Manufacturers—Specialty & Generic,Healthcare,"InterCure Ltd., together with its subsidiaries, engages in the research, cultivation, production, and distribution of pharmaceutical-grade cannabis and cannabis-based products for medical use in Israel and internationally. The company offers dried cannabis inflorescences and cannabis extract mixed with oil. It also invests in biomed sector. The company was incorporated in 1994 and is headquartered in Herzliya, Israel.",370,"{'maxAge': 1, 'name': 'Mr. Amos  Cohen', 'age': 43, 'title': 'Chief Financial Officer', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.7,1.69,1.65,1.76,1.7,1.69,1.65,1.76,0.0,0.183178,14.083334,1.3629032,62276,62276,50811,59960,59960,1.6,1.79,800,800,77017864,1.39,5.56,1.59096,2.524615,0.0,0.0,USD,85531728,0.0504,32213791,45572700,34938,18857,1690761600,1693440000,0.0008,0.35796002,0.09201,0.74,0.0014,1672444800,1703980800,1688083200,-0.688,0.12,1.24,NGM,EQUITY,INCR,INCR,Intercure Ltd.,InterCure Ltd.,1548685800,America/New_York,EDT,-14400000,1.69,34.37,19.1,26.73,26.73,1.5,strong_buy,2,1.142,1.899,30.861,0.01116,0.03378,-0.712,0.075,0.38336,0.05738,0.0,ILS,
2,85 Medinat ha-Yehudim Street,Herzliya,4676670,Israel,972 7 746 05012,972 9 768 0244,https://www.intercure.co,Drug Manufacturers—Specialty & Generic,Healthcare,"InterCure Ltd., together with its subsidiaries, engages in the research, cultivation, production, and distribution of pharmaceutical-grade cannabis and cannabis-based products for medical use in Israel and internationally. The company offers dried cannabis inflorescences and cannabis extract mixed with oil. It also invests in biomed sector. The company was incorporated in 1994 and is headquartered in Herzliya, Israel.",370,"{'maxAge': 1, 'name': 'Einat  Zehavi', 'title': 'VP of Sales', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.7,1.69,1.65,1.76,1.7,1.69,1.65,1.76,0.0,0.183178,14.083334,1.3629032,62276,62276,50811,59960,59960,1.6,1.79,800,800,77017864,1.39,5.56,1.59096,2.524615,0.0,0.0,USD,85531728,0.0504,32213791,45572700,34938,18857,1690761600,1693440000,0.0008,0.35796002,0.09201,0.74,0.0014,1672444800,1703980800,1688083200,-0.688,0.12,1.24,NGM,EQUITY,INCR,INCR,Intercure Ltd.,InterCure Ltd.,1548685800,America/New_York,EDT,-14400000,1.69,34.37,19.1,26.73,26.73,1.5,strong_buy,2,1.142,1.899,30.861,0.01116,0.03378,-0.712,0.075,0.38336,0.05738,0.0,ILS,
3,85 Medinat ha-Yehudim Street,Herzliya,4676670,Israel,972 7 746 05012,972 9 768 0244,https://www.intercure.co,Drug Manufacturers—Specialty & Generic,Healthcare,"InterCure Ltd., together with its subsidiaries, engages in the research, cultivation, production, and distribution of pharmaceutical-grade cannabis and cannabis-based products for medical use in Israel and internationally. The company offers dried cannabis inflorescences and cannabis extract mixed with oil. It also invests in biomed sector. The company was incorporated in 1994 and is headquartered in Herzliya, Israel.",370,"{'maxAge': 1, 'name': 'Mr. Rami  Levy', 'age': 57, 'title': 'Chief Operating Officer of Canndoc', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.7,1.69,1.65,1.76,1.7,1.69,1.65,1.76,0.0,0.183178,14.083334,1.3629032,62276,62276,50811,59960,59960,1.6,1.79,800,800,77017864,1.39,5.56,1.59096,2.524615,0.0,0.0,USD,85531728,0.0504,32213791,45572700,34938,18857,1690761600,1693440000,0.0008,0.35796002,0.09201,0.74,0.0014,1672444800,1703980800,1688083200,-0.688,0.12,1.24,NGM,EQUITY,INCR,INCR,Intercure Ltd.,InterCure Ltd.,1548685800,America/New_York,EDT,-14400000,1.69,34.37,19.1,26.73,26.73,1.5,strong_buy,2,1.142,1.899,30.861,0.01116,0.03378,-0.712,0.075,0.38336,0.05738,0.0,ILS,
4,85 Medinat ha-Yehudim Street,Herzliya,4676670,Israel,972 7 746 05012,972 9 768 0244,https://www.intercure.co,Drug Manufacturers—Specialty & Generic,Healthcare,"InterCure Ltd., together with its subsidiaries, engages in the research, cultivation, production, and distribution of pharmaceutical-grade cannabis and cannabis-based products for medical use in Israel and internationally. The company offers dried cannabis inflorescences and cannabis extract mixed with oil. It also invests in biomed sector. The company was incorporated in 1994 and is headquartered in Herzliya, Israel.",370,"{'maxAge': 1, 'name': 'Mr. Omri  Batzir', 'title': 'Corp. Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.7,1.69,1.65,1.76,1.7,1.69,1.65,1.76,0.0,0.183178,14.083334,1.3629032,62276,62276,50811,59960,59960,1.6,1.79,800,800,77017864,1.39,5.56,1.59096,2.524615,0.0,0.0,USD,85531728,0.0504,32213791,45572700,34938,18857,1690761600,1693440000,0.0008,0.35796002,0.09201,0.74,0.0014,1672444800,1703980800,1688083200,-0.688,0.12,1.24,NGM,EQUITY,INCR,INCR,Intercure Ltd.,InterCure Ltd.,1548685800,America/New_York,EDT,-14400000,1.69,34.37,19.1,26.73,26.73,1.5,strong_buy,2,1.142,1.899,30.861,0.01116,0.03378,-0.712,0.075,0.38336,0.05738,0.0,ILS,
