,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240269/blackrock-muniyield-pennsylvania-quality-fund-inc-fund,Asset Management,Financial Services,"BlackRock MuniYield Pennsylvania Quality Fund is a closed ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in fixed income markets. It invests primarily in long-term investment grade municipal obligations exempt from federal income taxes and Pennsylvania income taxes. The fund also invests in short-term investments and other bonds. BlackRock MuniYield Pennsylvania Quality Fund was formed in November 4, 1992 and is domiciled in United States.","{'maxAge': 1, 'name': 'Mr. Charles Choon Sik Park', 'age': 55, 'title': 'Chief Compliance Officer and Anti-Money Laundering Officer', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.96,10.88,10.88,10.93,10.96,10.88,10.88,10.93,0.41,0.037100002,1694649600,4.6,0.37863,9621,9621,17496,22030,22030,10.3,17.27,1300,1300,143690160,10.17,12.49,13.350618,11.294,11.3728,0.596,0.054379564,USD,240497248,-1.9942999,13146400,12534,34616,1690761600,1693440000,0.001,0.0,0.23138,0.79,0.001,13.369,0.817563,1659225600,1690761600,1675123200,-21464236,-1.58,22.345,NYQ,EQUITY,MPA,MPA,Blackrock MuniYield Pennsylvani,BlackRock MuniYield Pennsylvania Quality Fund,720887400,America/New_York,EDT,-14400000,10.93,1.0,strong_buy,11351,0.001,96424160,0.292,0.321,10762809,54.862,0.819,0.01777,-0.11214,11126676,45861,38494456,-0.065,1.0,0.0,0.81419,USD,
1,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240269/blackrock-muniyield-pennsylvania-quality-fund-inc-fund,Asset Management,Financial Services,"BlackRock MuniYield Pennsylvania Quality Fund is a closed ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in fixed income markets. It invests primarily in long-term investment grade municipal obligations exempt from federal income taxes and Pennsylvania income taxes. The fund also invests in short-term investments and other bonds. BlackRock MuniYield Pennsylvania Quality Fund was formed in November 4, 1992 and is domiciled in United States.","{'maxAge': 1, 'name': 'Mr. Theodore R. Jaeckel Jr., CFA', 'age': 61, 'title': 'Portfolio Mang.', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.96,10.88,10.88,10.93,10.96,10.88,10.88,10.93,0.41,0.037100002,1694649600,4.6,0.37863,9621,9621,17496,22030,22030,10.3,17.27,1300,1300,143690160,10.17,12.49,13.350618,11.294,11.3728,0.596,0.054379564,USD,240497248,-1.9942999,13146400,12534,34616,1690761600,1693440000,0.001,0.0,0.23138,0.79,0.001,13.369,0.817563,1659225600,1690761600,1675123200,-21464236,-1.58,22.345,NYQ,EQUITY,MPA,MPA,Blackrock MuniYield Pennsylvani,BlackRock MuniYield Pennsylvania Quality Fund,720887400,America/New_York,EDT,-14400000,10.93,1.0,strong_buy,11351,0.001,96424160,0.292,0.321,10762809,54.862,0.819,0.01777,-0.11214,11126676,45861,38494456,-0.065,1.0,0.0,0.81419,USD,
2,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240269/blackrock-muniyield-pennsylvania-quality-fund-inc-fund,Asset Management,Financial Services,"BlackRock MuniYield Pennsylvania Quality Fund is a closed ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in fixed income markets. It invests primarily in long-term investment grade municipal obligations exempt from federal income taxes and Pennsylvania income taxes. The fund also invests in short-term investments and other bonds. BlackRock MuniYield Pennsylvania Quality Fund was formed in November 4, 1992 and is domiciled in United States.","{'maxAge': 1, 'name': ""Mr. Walter C. O'Connor C.F.A., CFA"", 'age': 60, 'title': 'Managing Director, Head Portfolio Mang., Member of Municipal Bond Operating Committee', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.96,10.88,10.88,10.93,10.96,10.88,10.88,10.93,0.41,0.037100002,1694649600,4.6,0.37863,9621,9621,17496,22030,22030,10.3,17.27,1300,1300,143690160,10.17,12.49,13.350618,11.294,11.3728,0.596,0.054379564,USD,240497248,-1.9942999,13146400,12534,34616,1690761600,1693440000,0.001,0.0,0.23138,0.79,0.001,13.369,0.817563,1659225600,1690761600,1675123200,-21464236,-1.58,22.345,NYQ,EQUITY,MPA,MPA,Blackrock MuniYield Pennsylvani,BlackRock MuniYield Pennsylvania Quality Fund,720887400,America/New_York,EDT,-14400000,10.93,1.0,strong_buy,11351,0.001,96424160,0.292,0.321,10762809,54.862,0.819,0.01777,-0.11214,11126676,45861,38494456,-0.065,1.0,0.0,0.81419,USD,
3,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240269/blackrock-muniyield-pennsylvania-quality-fund-inc-fund,Asset Management,Financial Services,"BlackRock MuniYield Pennsylvania Quality Fund is a closed ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in fixed income markets. It invests primarily in long-term investment grade municipal obligations exempt from federal income taxes and Pennsylvania income taxes. The fund also invests in short-term investments and other bonds. BlackRock MuniYield Pennsylvania Quality Fund was formed in November 4, 1992 and is domiciled in United States.","{'maxAge': 1, 'name': 'Mr. Phillip  Soccio C.F.A., CFA', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.96,10.88,10.88,10.93,10.96,10.88,10.88,10.93,0.41,0.037100002,1694649600,4.6,0.37863,9621,9621,17496,22030,22030,10.3,17.27,1300,1300,143690160,10.17,12.49,13.350618,11.294,11.3728,0.596,0.054379564,USD,240497248,-1.9942999,13146400,12534,34616,1690761600,1693440000,0.001,0.0,0.23138,0.79,0.001,13.369,0.817563,1659225600,1690761600,1675123200,-21464236,-1.58,22.345,NYQ,EQUITY,MPA,MPA,Blackrock MuniYield Pennsylvani,BlackRock MuniYield Pennsylvania Quality Fund,720887400,America/New_York,EDT,-14400000,10.93,1.0,strong_buy,11351,0.001,96424160,0.292,0.321,10762809,54.862,0.819,0.01777,-0.11214,11126676,45861,38494456,-0.065,1.0,0.0,0.81419,USD,
