,address1,address2,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,forwardPE,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,190 St Georges Terrace,Level 9,Perth,WA,6000,Australia,61 8 9200 5360,61 8 9226 3831,https://www.peakrareearths.com,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Peak Rare Earths Limited engages in exploration and evaluation of mineral licenses in Tanzania. The company explores for neodymium and praseodymium oxide deposits. It holds a 100% interest in the Ngualla rare earth project located in Tanzania. The company was formerly known as Peak Resources Limited and changed its name to Peak Rare Earths Limited in December 2021. Peak Rare Earths Limited was incorporated in 2005 and is headquartered in Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Bardin  Davis', 'title': 'Chief Exec. Officer', 'fiscalYear': 2022, 'totalPay': 377500, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.0,1.611486,78348,78348,283282,114987,114987,0.43,0.44,0,0,116442032,0.36,0.74,10374.379,0.4815,0.501625,0.0,0.0,AUD,88004184,Infinity,0.0,150334088,264640992,0.28553,0.02078,264640992,0.32,1.375,1656547200,1688083200,1672444800,-15093055,-0.08,0.0,1:10,1638403200,7840.715,-5.94,-0.12871289,0.14113986,ASX,EQUITY,PEK.AX,PEK.AX,PEAKRARE FPO,Peak Rare Earths Limited,1164754800,Australia/Sydney,AEST,39975344-127c-33b8-a11e-81237b31b3c4,finmb_22822154,36000000,0.44,none,3795541,0.018,-14815618,263257,3.412,3.615,11224,0.396,0.0,-0.13161999,-0.21459,-7036692,-7593961,-13085821,0.805,0.0,0.0,-1344.3165,AUD,
1,190 St Georges Terrace,Level 9,Perth,WA,6000,Australia,61 8 9200 5360,61 8 9226 3831,https://www.peakrareearths.com,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Peak Rare Earths Limited engages in exploration and evaluation of mineral licenses in Tanzania. The company explores for neodymium and praseodymium oxide deposits. It holds a 100% interest in the Ngualla rare earth project located in Tanzania. The company was formerly known as Peak Resources Limited and changed its name to Peak Rare Earths Limited in December 2021. Peak Rare Earths Limited was incorporated in 2005 and is headquartered in Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Philip  Rundell', 'title': 'Company Sec. & CFO', 'fiscalYear': 2022, 'totalPay': 296000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.0,1.611486,78348,78348,283282,114987,114987,0.43,0.44,0,0,116442032,0.36,0.74,10374.379,0.4815,0.501625,0.0,0.0,AUD,88004184,Infinity,0.0,150334088,264640992,0.28553,0.02078,264640992,0.32,1.375,1656547200,1688083200,1672444800,-15093055,-0.08,0.0,1:10,1638403200,7840.715,-5.94,-0.12871289,0.14113986,ASX,EQUITY,PEK.AX,PEK.AX,PEAKRARE FPO,Peak Rare Earths Limited,1164754800,Australia/Sydney,AEST,39975344-127c-33b8-a11e-81237b31b3c4,finmb_22822154,36000000,0.44,none,3795541,0.018,-14815618,263257,3.412,3.615,11224,0.396,0.0,-0.13161999,-0.21459,-7036692,-7593961,-13085821,0.805,0.0,0.0,-1344.3165,AUD,
2,190 St Georges Terrace,Level 9,Perth,WA,6000,Australia,61 8 9200 5360,61 8 9226 3831,https://www.peakrareearths.com,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Peak Rare Earths Limited engages in exploration and evaluation of mineral licenses in Tanzania. The company explores for neodymium and praseodymium oxide deposits. It holds a 100% interest in the Ngualla rare earth project located in Tanzania. The company was formerly known as Peak Resources Limited and changed its name to Peak Rare Earths Limited in December 2021. Peak Rare Earths Limited was incorporated in 2005 and is headquartered in Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Peter  Galassi', 'title': 'Head of Devel. & Operations', 'fiscalYear': 2022, 'totalPay': 423756, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.0,1.611486,78348,78348,283282,114987,114987,0.43,0.44,0,0,116442032,0.36,0.74,10374.379,0.4815,0.501625,0.0,0.0,AUD,88004184,Infinity,0.0,150334088,264640992,0.28553,0.02078,264640992,0.32,1.375,1656547200,1688083200,1672444800,-15093055,-0.08,0.0,1:10,1638403200,7840.715,-5.94,-0.12871289,0.14113986,ASX,EQUITY,PEK.AX,PEK.AX,PEAKRARE FPO,Peak Rare Earths Limited,1164754800,Australia/Sydney,AEST,39975344-127c-33b8-a11e-81237b31b3c4,finmb_22822154,36000000,0.44,none,3795541,0.018,-14815618,263257,3.412,3.615,11224,0.396,0.0,-0.13161999,-0.21459,-7036692,-7593961,-13085821,0.805,0.0,0.0,-1344.3165,AUD,
3,190 St Georges Terrace,Level 9,Perth,WA,6000,Australia,61 8 9200 5360,61 8 9226 3831,https://www.peakrareearths.com,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Peak Rare Earths Limited engages in exploration and evaluation of mineral licenses in Tanzania. The company explores for neodymium and praseodymium oxide deposits. It holds a 100% interest in the Ngualla rare earth project located in Tanzania. The company was formerly known as Peak Resources Limited and changed its name to Peak Rare Earths Limited in December 2021. Peak Rare Earths Limited was incorporated in 2005 and is headquartered in Perth, Australia.","{'maxAge': 1, 'name': 'Ms. Andrea  Cornwell', 'title': 'Head of Marketing & Sales', 'fiscalYear': 2022, 'totalPay': 334449, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.0,1.611486,78348,78348,283282,114987,114987,0.43,0.44,0,0,116442032,0.36,0.74,10374.379,0.4815,0.501625,0.0,0.0,AUD,88004184,Infinity,0.0,150334088,264640992,0.28553,0.02078,264640992,0.32,1.375,1656547200,1688083200,1672444800,-15093055,-0.08,0.0,1:10,1638403200,7840.715,-5.94,-0.12871289,0.14113986,ASX,EQUITY,PEK.AX,PEK.AX,PEAKRARE FPO,Peak Rare Earths Limited,1164754800,Australia/Sydney,AEST,39975344-127c-33b8-a11e-81237b31b3c4,finmb_22822154,36000000,0.44,none,3795541,0.018,-14815618,263257,3.412,3.615,11224,0.396,0.0,-0.13161999,-0.21459,-7036692,-7593961,-13085821,0.805,0.0,0.0,-1344.3165,AUD,
4,190 St Georges Terrace,Level 9,Perth,WA,6000,Australia,61 8 9200 5360,61 8 9226 3831,https://www.peakrareearths.com,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Peak Rare Earths Limited engages in exploration and evaluation of mineral licenses in Tanzania. The company explores for neodymium and praseodymium oxide deposits. It holds a 100% interest in the Ngualla rare earth project located in Tanzania. The company was formerly known as Peak Resources Limited and changed its name to Peak Rare Earths Limited in December 2021. Peak Rare Earths Limited was incorporated in 2005 and is headquartered in Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Mark  Godfrey', 'title': 'Head of Technical Services - Consultant', 'fiscalYear': 2022, 'totalPay': 309830, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.0,1.611486,78348,78348,283282,114987,114987,0.43,0.44,0,0,116442032,0.36,0.74,10374.379,0.4815,0.501625,0.0,0.0,AUD,88004184,Infinity,0.0,150334088,264640992,0.28553,0.02078,264640992,0.32,1.375,1656547200,1688083200,1672444800,-15093055,-0.08,0.0,1:10,1638403200,7840.715,-5.94,-0.12871289,0.14113986,ASX,EQUITY,PEK.AX,PEK.AX,PEAKRARE FPO,Peak Rare Earths Limited,1164754800,Australia/Sydney,AEST,39975344-127c-33b8-a11e-81237b31b3c4,finmb_22822154,36000000,0.44,none,3795541,0.018,-14815618,263257,3.412,3.615,11224,0.396,0.0,-0.13161999,-0.21459,-7036692,-7593961,-13085821,0.805,0.0,0.0,-1344.3165,AUD,
5,190 St Georges Terrace,Level 9,Perth,WA,6000,Australia,61 8 9200 5360,61 8 9226 3831,https://www.peakrareearths.com,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Peak Rare Earths Limited engages in exploration and evaluation of mineral licenses in Tanzania. The company explores for neodymium and praseodymium oxide deposits. It holds a 100% interest in the Ngualla rare earth project located in Tanzania. The company was formerly known as Peak Resources Limited and changed its name to Peak Rare Earths Limited in December 2021. Peak Rare Earths Limited was incorporated in 2005 and is headquartered in Perth, Australia.","{'maxAge': 1, 'name': 'Dr. Russell John Scrimshaw AASA', 'age': 73, 'title': 'Exec. Chairman', 'yearBorn': 1949, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.0,1.611486,78348,78348,283282,114987,114987,0.43,0.44,0,0,116442032,0.36,0.74,10374.379,0.4815,0.501625,0.0,0.0,AUD,88004184,Infinity,0.0,150334088,264640992,0.28553,0.02078,264640992,0.32,1.375,1656547200,1688083200,1672444800,-15093055,-0.08,0.0,1:10,1638403200,7840.715,-5.94,-0.12871289,0.14113986,ASX,EQUITY,PEK.AX,PEK.AX,PEAKRARE FPO,Peak Rare Earths Limited,1164754800,Australia/Sydney,AEST,39975344-127c-33b8-a11e-81237b31b3c4,finmb_22822154,36000000,0.44,none,3795541,0.018,-14815618,263257,3.412,3.615,11224,0.396,0.0,-0.13161999,-0.21459,-7036692,-7593961,-13085821,0.805,0.0,0.0,-1344.3165,AUD,
6,190 St Georges Terrace,Level 9,Perth,WA,6000,Australia,61 8 9200 5360,61 8 9226 3831,https://www.peakrareearths.com,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Peak Rare Earths Limited engages in exploration and evaluation of mineral licenses in Tanzania. The company explores for neodymium and praseodymium oxide deposits. It holds a 100% interest in the Ngualla rare earth project located in Tanzania. The company was formerly known as Peak Resources Limited and changed its name to Peak Rare Earths Limited in December 2021. Peak Rare Earths Limited was incorporated in 2005 and is headquartered in Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Ray  Anguelov', 'title': 'Head of Technical Services', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.0,1.611486,78348,78348,283282,114987,114987,0.43,0.44,0,0,116442032,0.36,0.74,10374.379,0.4815,0.501625,0.0,0.0,AUD,88004184,Infinity,0.0,150334088,264640992,0.28553,0.02078,264640992,0.32,1.375,1656547200,1688083200,1672444800,-15093055,-0.08,0.0,1:10,1638403200,7840.715,-5.94,-0.12871289,0.14113986,ASX,EQUITY,PEK.AX,PEK.AX,PEAKRARE FPO,Peak Rare Earths Limited,1164754800,Australia/Sydney,AEST,39975344-127c-33b8-a11e-81237b31b3c4,finmb_22822154,36000000,0.44,none,3795541,0.018,-14815618,263257,3.412,3.615,11224,0.396,0.0,-0.13161999,-0.21459,-7036692,-7593961,-13085821,0.805,0.0,0.0,-1344.3165,AUD,
7,190 St Georges Terrace,Level 9,Perth,WA,6000,Australia,61 8 9200 5360,61 8 9226 3831,https://www.peakrareearths.com,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Peak Rare Earths Limited engages in exploration and evaluation of mineral licenses in Tanzania. The company explores for neodymium and praseodymium oxide deposits. It holds a 100% interest in the Ngualla rare earth project located in Tanzania. The company was formerly known as Peak Resources Limited and changed its name to Peak Rare Earths Limited in December 2021. Peak Rare Earths Limited was incorporated in 2005 and is headquartered in Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Matthew  Horgan', 'title': 'Head of Corp. Devel. & Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.0,1.611486,78348,78348,283282,114987,114987,0.43,0.44,0,0,116442032,0.36,0.74,10374.379,0.4815,0.501625,0.0,0.0,AUD,88004184,Infinity,0.0,150334088,264640992,0.28553,0.02078,264640992,0.32,1.375,1656547200,1688083200,1672444800,-15093055,-0.08,0.0,1:10,1638403200,7840.715,-5.94,-0.12871289,0.14113986,ASX,EQUITY,PEK.AX,PEK.AX,PEAKRARE FPO,Peak Rare Earths Limited,1164754800,Australia/Sydney,AEST,39975344-127c-33b8-a11e-81237b31b3c4,finmb_22822154,36000000,0.44,none,3795541,0.018,-14815618,263257,3.412,3.615,11224,0.396,0.0,-0.13161999,-0.21459,-7036692,-7593961,-13085821,0.805,0.0,0.0,-1344.3165,AUD,
