,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Harbour Centre,Unit 2608 26th Floor 25 Harbour Road,Wan Chai,Hong Kong,852 2922 0600,852 2922 0601,https://www.hansenergy.com,Oil & Gas Equipment & Services,Energy,"Hans Energy Company Limited, an investment holding company, provides terminal, jetties, storage tanks, and warehousing and logistic services for petroleum, liquid chemical, and gas products in the People's Republic of China. The company operates through three segments: Terminal Storage, Trading, and Other. It owns and operates a liquid product terminal. The company also engages in the wholesale and trading of oil and petrochemical products, as well as operation of a filling station. In addition, it provides various value-added services in its ports and storage tank farms, as well as offers transshipment and administrative services. The company was formerly known as Wisdom Venture Holdings Limited and changed its name to Hans Energy Company Limited in 2005. The company was incorporated in 1993 and is based in Wan Chai, Hong Kong. Hans Energy Company Limited is a subsidiary of Vand Petro-Chemicals (BVI) Company Limited.",170,"{'maxAge': 1, 'name': 'Mr. David  An', 'age': 62, 'title': 'Exec. Chairman', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 7350000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.207,0.206,0.206,0.209,0.207,0.206,0.206,0.209,1115942400,0.0,1.267267,Infinity,254000,254000,160920,80600,80600,0.206,0.22,0,0,819024512,0.11,0.32,1.0631684,0.2045,0.223165,0.0,0.0,HKD,1212725888,0.01263,1111448557,3956640000,0.69922996,0.0,0.319,0.64890283,1672444800,1703980800,1688083200,9732000,0.0,1.574,19.356,HKG,EQUITY,0554.HK,0554.HK,HANS ENERGY,Hans Energy Company Limited,1041816600,Asia/Hong_Kong,HKT,28800000,0.207,none,193335008,0.05,62653000,583121984,1.117,1.939,770361984,46.331,0.199,0.00565,0.008640001,0.203,0.116969995,0.08133,0.02516,HKD,
1,Harbour Centre,Unit 2608 26th Floor 25 Harbour Road,Wan Chai,Hong Kong,852 2922 0600,852 2922 0601,https://www.hansenergy.com,Oil & Gas Equipment & Services,Energy,"Hans Energy Company Limited, an investment holding company, provides terminal, jetties, storage tanks, and warehousing and logistic services for petroleum, liquid chemical, and gas products in the People's Republic of China. The company operates through three segments: Terminal Storage, Trading, and Other. It owns and operates a liquid product terminal. The company also engages in the wholesale and trading of oil and petrochemical products, as well as operation of a filling station. In addition, it provides various value-added services in its ports and storage tank farms, as well as offers transshipment and administrative services. The company was formerly known as Wisdom Venture Holdings Limited and changed its name to Hans Energy Company Limited in 2005. The company was incorporated in 1993 and is based in Wan Chai, Hong Kong. Hans Energy Company Limited is a subsidiary of Vand Petro-Chemicals (BVI) Company Limited.",170,"{'maxAge': 1, 'name': 'Mr. Dong  Yang', 'age': 61, 'title': 'CEO & Exec. Director', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 3111000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.207,0.206,0.206,0.209,0.207,0.206,0.206,0.209,1115942400,0.0,1.267267,Infinity,254000,254000,160920,80600,80600,0.206,0.22,0,0,819024512,0.11,0.32,1.0631684,0.2045,0.223165,0.0,0.0,HKD,1212725888,0.01263,1111448557,3956640000,0.69922996,0.0,0.319,0.64890283,1672444800,1703980800,1688083200,9732000,0.0,1.574,19.356,HKG,EQUITY,0554.HK,0554.HK,HANS ENERGY,Hans Energy Company Limited,1041816600,Asia/Hong_Kong,HKT,28800000,0.207,none,193335008,0.05,62653000,583121984,1.117,1.939,770361984,46.331,0.199,0.00565,0.008640001,0.203,0.116969995,0.08133,0.02516,HKD,
2,Harbour Centre,Unit 2608 26th Floor 25 Harbour Road,Wan Chai,Hong Kong,852 2922 0600,852 2922 0601,https://www.hansenergy.com,Oil & Gas Equipment & Services,Energy,"Hans Energy Company Limited, an investment holding company, provides terminal, jetties, storage tanks, and warehousing and logistic services for petroleum, liquid chemical, and gas products in the People's Republic of China. The company operates through three segments: Terminal Storage, Trading, and Other. It owns and operates a liquid product terminal. The company also engages in the wholesale and trading of oil and petrochemical products, as well as operation of a filling station. In addition, it provides various value-added services in its ports and storage tank farms, as well as offers transshipment and administrative services. The company was formerly known as Wisdom Venture Holdings Limited and changed its name to Hans Energy Company Limited in 2005. The company was incorporated in 1993 and is based in Wan Chai, Hong Kong. Hans Energy Company Limited is a subsidiary of Vand Petro-Chemicals (BVI) Company Limited.",170,"{'maxAge': 1, 'name': 'Mr. Lei  Zhang', 'age': 56, 'title': 'Exec. Director', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 2359000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.207,0.206,0.206,0.209,0.207,0.206,0.206,0.209,1115942400,0.0,1.267267,Infinity,254000,254000,160920,80600,80600,0.206,0.22,0,0,819024512,0.11,0.32,1.0631684,0.2045,0.223165,0.0,0.0,HKD,1212725888,0.01263,1111448557,3956640000,0.69922996,0.0,0.319,0.64890283,1672444800,1703980800,1688083200,9732000,0.0,1.574,19.356,HKG,EQUITY,0554.HK,0554.HK,HANS ENERGY,Hans Energy Company Limited,1041816600,Asia/Hong_Kong,HKT,28800000,0.207,none,193335008,0.05,62653000,583121984,1.117,1.939,770361984,46.331,0.199,0.00565,0.008640001,0.203,0.116969995,0.08133,0.02516,HKD,
3,Harbour Centre,Unit 2608 26th Floor 25 Harbour Road,Wan Chai,Hong Kong,852 2922 0600,852 2922 0601,https://www.hansenergy.com,Oil & Gas Equipment & Services,Energy,"Hans Energy Company Limited, an investment holding company, provides terminal, jetties, storage tanks, and warehousing and logistic services for petroleum, liquid chemical, and gas products in the People's Republic of China. The company operates through three segments: Terminal Storage, Trading, and Other. It owns and operates a liquid product terminal. The company also engages in the wholesale and trading of oil and petrochemical products, as well as operation of a filling station. In addition, it provides various value-added services in its ports and storage tank farms, as well as offers transshipment and administrative services. The company was formerly known as Wisdom Venture Holdings Limited and changed its name to Hans Energy Company Limited in 2005. The company was incorporated in 1993 and is based in Wan Chai, Hong Kong. Hans Energy Company Limited is a subsidiary of Vand Petro-Chemicals (BVI) Company Limited.",170,"{'maxAge': 1, 'name': 'Mr. Chak Wa  Choy', 'age': 64, 'title': 'Chief Financial Officer', 'yearBorn': 1958, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.207,0.206,0.206,0.209,0.207,0.206,0.206,0.209,1115942400,0.0,1.267267,Infinity,254000,254000,160920,80600,80600,0.206,0.22,0,0,819024512,0.11,0.32,1.0631684,0.2045,0.223165,0.0,0.0,HKD,1212725888,0.01263,1111448557,3956640000,0.69922996,0.0,0.319,0.64890283,1672444800,1703980800,1688083200,9732000,0.0,1.574,19.356,HKG,EQUITY,0554.HK,0554.HK,HANS ENERGY,Hans Energy Company Limited,1041816600,Asia/Hong_Kong,HKT,28800000,0.207,none,193335008,0.05,62653000,583121984,1.117,1.939,770361984,46.331,0.199,0.00565,0.008640001,0.203,0.116969995,0.08133,0.02516,HKD,
4,Harbour Centre,Unit 2608 26th Floor 25 Harbour Road,Wan Chai,Hong Kong,852 2922 0600,852 2922 0601,https://www.hansenergy.com,Oil & Gas Equipment & Services,Energy,"Hans Energy Company Limited, an investment holding company, provides terminal, jetties, storage tanks, and warehousing and logistic services for petroleum, liquid chemical, and gas products in the People's Republic of China. The company operates through three segments: Terminal Storage, Trading, and Other. It owns and operates a liquid product terminal. The company also engages in the wholesale and trading of oil and petrochemical products, as well as operation of a filling station. In addition, it provides various value-added services in its ports and storage tank farms, as well as offers transshipment and administrative services. The company was formerly known as Wisdom Venture Holdings Limited and changed its name to Hans Energy Company Limited in 2005. The company was incorporated in 1993 and is based in Wan Chai, Hong Kong. Hans Energy Company Limited is a subsidiary of Vand Petro-Chemicals (BVI) Company Limited.",170,"{'maxAge': 1, 'name': 'Mr. Ming  Han', 'age': 50, 'title': 'Gen. Mang. of Shanghai Diyou Industry Co., Ltd', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.207,0.206,0.206,0.209,0.207,0.206,0.206,0.209,1115942400,0.0,1.267267,Infinity,254000,254000,160920,80600,80600,0.206,0.22,0,0,819024512,0.11,0.32,1.0631684,0.2045,0.223165,0.0,0.0,HKD,1212725888,0.01263,1111448557,3956640000,0.69922996,0.0,0.319,0.64890283,1672444800,1703980800,1688083200,9732000,0.0,1.574,19.356,HKG,EQUITY,0554.HK,0554.HK,HANS ENERGY,Hans Energy Company Limited,1041816600,Asia/Hong_Kong,HKT,28800000,0.207,none,193335008,0.05,62653000,583121984,1.117,1.939,770361984,46.331,0.199,0.00565,0.008640001,0.203,0.116969995,0.08133,0.02516,HKD,
5,Harbour Centre,Unit 2608 26th Floor 25 Harbour Road,Wan Chai,Hong Kong,852 2922 0600,852 2922 0601,https://www.hansenergy.com,Oil & Gas Equipment & Services,Energy,"Hans Energy Company Limited, an investment holding company, provides terminal, jetties, storage tanks, and warehousing and logistic services for petroleum, liquid chemical, and gas products in the People's Republic of China. The company operates through three segments: Terminal Storage, Trading, and Other. It owns and operates a liquid product terminal. The company also engages in the wholesale and trading of oil and petrochemical products, as well as operation of a filling station. In addition, it provides various value-added services in its ports and storage tank farms, as well as offers transshipment and administrative services. The company was formerly known as Wisdom Venture Holdings Limited and changed its name to Hans Energy Company Limited in 2005. The company was incorporated in 1993 and is based in Wan Chai, Hong Kong. Hans Energy Company Limited is a subsidiary of Vand Petro-Chemicals (BVI) Company Limited.",170,"{'maxAge': 1, 'name': 'Ms. Lai Wan  Lam', 'age': 46, 'title': 'Company Sec.', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.207,0.206,0.206,0.209,0.207,0.206,0.206,0.209,1115942400,0.0,1.267267,Infinity,254000,254000,160920,80600,80600,0.206,0.22,0,0,819024512,0.11,0.32,1.0631684,0.2045,0.223165,0.0,0.0,HKD,1212725888,0.01263,1111448557,3956640000,0.69922996,0.0,0.319,0.64890283,1672444800,1703980800,1688083200,9732000,0.0,1.574,19.356,HKG,EQUITY,0554.HK,0554.HK,HANS ENERGY,Hans Energy Company Limited,1041816600,Asia/Hong_Kong,HKT,28800000,0.207,none,193335008,0.05,62653000,583121984,1.117,1.939,770361984,46.331,0.199,0.00565,0.008640001,0.203,0.116969995,0.08133,0.02516,HKD,
6,Harbour Centre,Unit 2608 26th Floor 25 Harbour Road,Wan Chai,Hong Kong,852 2922 0600,852 2922 0601,https://www.hansenergy.com,Oil & Gas Equipment & Services,Energy,"Hans Energy Company Limited, an investment holding company, provides terminal, jetties, storage tanks, and warehousing and logistic services for petroleum, liquid chemical, and gas products in the People's Republic of China. The company operates through three segments: Terminal Storage, Trading, and Other. It owns and operates a liquid product terminal. The company also engages in the wholesale and trading of oil and petrochemical products, as well as operation of a filling station. In addition, it provides various value-added services in its ports and storage tank farms, as well as offers transshipment and administrative services. The company was formerly known as Wisdom Venture Holdings Limited and changed its name to Hans Energy Company Limited in 2005. The company was incorporated in 1993 and is based in Wan Chai, Hong Kong. Hans Energy Company Limited is a subsidiary of Vand Petro-Chemicals (BVI) Company Limited.",170,"{'maxAge': 1, 'name': 'Mr. Bo Heng  Huang', 'age': 45, 'title': 'GM & Director of Dongguan Dongzhou International Petrochemical Storage Limited', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.207,0.206,0.206,0.209,0.207,0.206,0.206,0.209,1115942400,0.0,1.267267,Infinity,254000,254000,160920,80600,80600,0.206,0.22,0,0,819024512,0.11,0.32,1.0631684,0.2045,0.223165,0.0,0.0,HKD,1212725888,0.01263,1111448557,3956640000,0.69922996,0.0,0.319,0.64890283,1672444800,1703980800,1688083200,9732000,0.0,1.574,19.356,HKG,EQUITY,0554.HK,0554.HK,HANS ENERGY,Hans Energy Company Limited,1041816600,Asia/Hong_Kong,HKT,28800000,0.207,none,193335008,0.05,62653000,583121984,1.117,1.939,770361984,46.331,0.199,0.00565,0.008640001,0.203,0.116969995,0.08133,0.02516,HKD,
