,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Las Colinas Corporate Center,Suite 310 6363 President George Bush Turnpike North State Hi,Irving,TX,75038,United States,972-476-1000,972-786-7373,https://www.excelcorpusa.com,Information Technology Services,Technology,"Excel Corporation, through its subsidiaries, provides integrated financial and transaction processing services to businesses in the United States. It offers an integrated suite of third-party merchant payment processing services and related proprietary software enabling products that deliver credit and debit card-based Internet payments processing solutions to small and mid-sized merchants operating in physical business environments, on the Internet, and in retail settings requiring wired and wireless mobile payment solutions. The company also acts as an independent sales organization (ISO), which provides alternative financing and working capital solutions using various third party funding sources. It markets its products and services through independent agents and other smaller ISOs. Excel Corporation was founded in 2010 and is headquartered in Irving, Texas. Excel Corporation operates as a subsidiary of The OLB Group, Inc.","{'maxAge': 1, 'name': 'Ms. Joni R. Floyd', 'age': 61, 'title': 'CEO & Pres', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,1.425311,3555,3555,1476,0,0,0.0,0.0,0,0,348365,0.0001,0.0002,0.02336811,0.0001,0.000172,0.0,0.0,USD,13696252,-0.92714,102460000,0.0,0.00227,-0.132,1514678400,1546214400,1514678400,-13821521,-0.0,0.919,-9.177,PNK,EQUITY,EXCC,EXCC,EXCEL CORP,Excel Corporation,1328020200,America/New_York,EDT,-14400000,0.0001,none,225227,0.002,-1492386,13911233,0.046,0.076,14907709,0.148,-0.13223,2366680,-1230837,-1001491,-0.233,0.15876001,-0.100109994,-0.13006,USD,
