,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,debtToEquity,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,15 Toronto Street,Suite 401,Toronto,ON,M5C 2E3,Canada,416 214 4654,844 984 3639,https://www.treasurymetals.com,Gold,Basic Materials,"Treasury Metals Inc. operates as a gold exploration and development company in Canada. The company focuses on its 100%-owned Goliath Gold Complex, which includes the Goliath Project, Goldlund Project, and Miller Project. The company was formerly known as Divine Lake Exploration Inc. and changed its name to Treasury Metals Inc. in November 2007. Treasury Metals Inc. was incorporated in 1997 and is headquartered in Toronto, Canada.",27,"{'maxAge': 1, 'name': 'Mr. Jeremy Lentz Wyeth', 'title': 'Pres, CEO & Director', 'fiscalYear': 2022, 'totalPay': 603750, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.21,0.21,0.205,0.215,0.21,0.21,0.205,0.215,0.0,1.198378,-20.5,76816,76816,32153,53270,53270,0.205,0.215,0,0,30468944,0.2,0.39,0.2516,0.2971,0.0,0.0,CAD,36789012,0.0,126911379,148628992,58493,60083,1690761600,1693440000,0.0004,0.1594,0.07296,2.35,0.685,0.29927006,1672444800,1703980800,1688083200,-17796664,-0.13,-0.01,1:3,1597104000,-2.429,TOR,EQUITY,TML.TO,TML.TO,TREASURY METALS INC.,Treasury Metals Inc.,1219152600,America/Toronto,EDT,-14400000,0.205,1.1,1.0,1.03,1.0,2.0,buy,3,11179313,0.075,-15148573,17499368,3.758,4.149,17.506,-0.0583,-0.122880004,-7323115,-12985645,0.0,0.0,0.0,CAD,
1,15 Toronto Street,Suite 401,Toronto,ON,M5C 2E3,Canada,416 214 4654,844 984 3639,https://www.treasurymetals.com,Gold,Basic Materials,"Treasury Metals Inc. operates as a gold exploration and development company in Canada. The company focuses on its 100%-owned Goliath Gold Complex, which includes the Goliath Project, Goldlund Project, and Miller Project. The company was formerly known as Divine Lake Exploration Inc. and changed its name to Treasury Metals Inc. in November 2007. Treasury Metals Inc. was incorporated in 1997 and is headquartered in Toronto, Canada.",27,"{'maxAge': 1, 'name': 'Mr. Orin Michael Baranowsky C.F.A., CPA', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 390625, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.21,0.21,0.205,0.215,0.21,0.21,0.205,0.215,0.0,1.198378,-20.5,76816,76816,32153,53270,53270,0.205,0.215,0,0,30468944,0.2,0.39,0.2516,0.2971,0.0,0.0,CAD,36789012,0.0,126911379,148628992,58493,60083,1690761600,1693440000,0.0004,0.1594,0.07296,2.35,0.685,0.29927006,1672444800,1703980800,1688083200,-17796664,-0.13,-0.01,1:3,1597104000,-2.429,TOR,EQUITY,TML.TO,TML.TO,TREASURY METALS INC.,Treasury Metals Inc.,1219152600,America/Toronto,EDT,-14400000,0.205,1.1,1.0,1.03,1.0,2.0,buy,3,11179313,0.075,-15148573,17499368,3.758,4.149,17.506,-0.0583,-0.122880004,-7323115,-12985645,0.0,0.0,0.0,CAD,
2,15 Toronto Street,Suite 401,Toronto,ON,M5C 2E3,Canada,416 214 4654,844 984 3639,https://www.treasurymetals.com,Gold,Basic Materials,"Treasury Metals Inc. operates as a gold exploration and development company in Canada. The company focuses on its 100%-owned Goliath Gold Complex, which includes the Goliath Project, Goldlund Project, and Miller Project. The company was formerly known as Divine Lake Exploration Inc. and changed its name to Treasury Metals Inc. in November 2007. Treasury Metals Inc. was incorporated in 1997 and is headquartered in Toronto, Canada.",27,"{'maxAge': 1, 'name': 'Ms. Rachel  Pineault', 'title': 'VP of HR & Sustainability', 'fiscalYear': 2022, 'totalPay': 339440, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.21,0.21,0.205,0.215,0.21,0.21,0.205,0.215,0.0,1.198378,-20.5,76816,76816,32153,53270,53270,0.205,0.215,0,0,30468944,0.2,0.39,0.2516,0.2971,0.0,0.0,CAD,36789012,0.0,126911379,148628992,58493,60083,1690761600,1693440000,0.0004,0.1594,0.07296,2.35,0.685,0.29927006,1672444800,1703980800,1688083200,-17796664,-0.13,-0.01,1:3,1597104000,-2.429,TOR,EQUITY,TML.TO,TML.TO,TREASURY METALS INC.,Treasury Metals Inc.,1219152600,America/Toronto,EDT,-14400000,0.205,1.1,1.0,1.03,1.0,2.0,buy,3,11179313,0.075,-15148573,17499368,3.758,4.149,17.506,-0.0583,-0.122880004,-7323115,-12985645,0.0,0.0,0.0,CAD,
3,15 Toronto Street,Suite 401,Toronto,ON,M5C 2E3,Canada,416 214 4654,844 984 3639,https://www.treasurymetals.com,Gold,Basic Materials,"Treasury Metals Inc. operates as a gold exploration and development company in Canada. The company focuses on its 100%-owned Goliath Gold Complex, which includes the Goliath Project, Goldlund Project, and Miller Project. The company was formerly known as Divine Lake Exploration Inc. and changed its name to Treasury Metals Inc. in November 2007. Treasury Metals Inc. was incorporated in 1997 and is headquartered in Toronto, Canada.",27,"{'maxAge': 1, 'name': 'Mr. Dennis George Gibson CPA', 'age': 73, 'title': 'Consultant', 'yearBorn': 1949, 'fiscalYear': 2021, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.21,0.21,0.205,0.215,0.21,0.21,0.205,0.215,0.0,1.198378,-20.5,76816,76816,32153,53270,53270,0.205,0.215,0,0,30468944,0.2,0.39,0.2516,0.2971,0.0,0.0,CAD,36789012,0.0,126911379,148628992,58493,60083,1690761600,1693440000,0.0004,0.1594,0.07296,2.35,0.685,0.29927006,1672444800,1703980800,1688083200,-17796664,-0.13,-0.01,1:3,1597104000,-2.429,TOR,EQUITY,TML.TO,TML.TO,TREASURY METALS INC.,Treasury Metals Inc.,1219152600,America/Toronto,EDT,-14400000,0.205,1.1,1.0,1.03,1.0,2.0,buy,3,11179313,0.075,-15148573,17499368,3.758,4.149,17.506,-0.0583,-0.122880004,-7323115,-12985645,0.0,0.0,0.0,CAD,
4,15 Toronto Street,Suite 401,Toronto,ON,M5C 2E3,Canada,416 214 4654,844 984 3639,https://www.treasurymetals.com,Gold,Basic Materials,"Treasury Metals Inc. operates as a gold exploration and development company in Canada. The company focuses on its 100%-owned Goliath Gold Complex, which includes the Goliath Project, Goldlund Project, and Miller Project. The company was formerly known as Divine Lake Exploration Inc. and changed its name to Treasury Metals Inc. in November 2007. Treasury Metals Inc. was incorporated in 1997 and is headquartered in Toronto, Canada.",27,"{'maxAge': 1, 'name': 'Mr. John Joseph Chulick MBA, B.Sc. Geology', 'age': 75, 'title': 'Head of Exploration', 'yearBorn': 1947, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.21,0.21,0.205,0.215,0.21,0.21,0.205,0.215,0.0,1.198378,-20.5,76816,76816,32153,53270,53270,0.205,0.215,0,0,30468944,0.2,0.39,0.2516,0.2971,0.0,0.0,CAD,36789012,0.0,126911379,148628992,58493,60083,1690761600,1693440000,0.0004,0.1594,0.07296,2.35,0.685,0.29927006,1672444800,1703980800,1688083200,-17796664,-0.13,-0.01,1:3,1597104000,-2.429,TOR,EQUITY,TML.TO,TML.TO,TREASURY METALS INC.,Treasury Metals Inc.,1219152600,America/Toronto,EDT,-14400000,0.205,1.1,1.0,1.03,1.0,2.0,buy,3,11179313,0.075,-15148573,17499368,3.758,4.149,17.506,-0.0583,-0.122880004,-7323115,-12985645,0.0,0.0,0.0,CAD,
5,15 Toronto Street,Suite 401,Toronto,ON,M5C 2E3,Canada,416 214 4654,844 984 3639,https://www.treasurymetals.com,Gold,Basic Materials,"Treasury Metals Inc. operates as a gold exploration and development company in Canada. The company focuses on its 100%-owned Goliath Gold Complex, which includes the Goliath Project, Goldlund Project, and Miller Project. The company was formerly known as Divine Lake Exploration Inc. and changed its name to Treasury Metals Inc. in November 2007. Treasury Metals Inc. was incorporated in 1997 and is headquartered in Toronto, Canada.",27,"{'maxAge': 1, 'name': 'Mr. Adam  Larsen P.Geo.', 'title': 'Director of Exploration & Site Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.21,0.21,0.205,0.215,0.21,0.21,0.205,0.215,0.0,1.198378,-20.5,76816,76816,32153,53270,53270,0.205,0.215,0,0,30468944,0.2,0.39,0.2516,0.2971,0.0,0.0,CAD,36789012,0.0,126911379,148628992,58493,60083,1690761600,1693440000,0.0004,0.1594,0.07296,2.35,0.685,0.29927006,1672444800,1703980800,1688083200,-17796664,-0.13,-0.01,1:3,1597104000,-2.429,TOR,EQUITY,TML.TO,TML.TO,TREASURY METALS INC.,Treasury Metals Inc.,1219152600,America/Toronto,EDT,-14400000,0.205,1.1,1.0,1.03,1.0,2.0,buy,3,11179313,0.075,-15148573,17499368,3.758,4.149,17.506,-0.0583,-0.122880004,-7323115,-12985645,0.0,0.0,0.0,CAD,
6,15 Toronto Street,Suite 401,Toronto,ON,M5C 2E3,Canada,416 214 4654,844 984 3639,https://www.treasurymetals.com,Gold,Basic Materials,"Treasury Metals Inc. operates as a gold exploration and development company in Canada. The company focuses on its 100%-owned Goliath Gold Complex, which includes the Goliath Project, Goldlund Project, and Miller Project. The company was formerly known as Divine Lake Exploration Inc. and changed its name to Treasury Metals Inc. in November 2007. Treasury Metals Inc. was incorporated in 1997 and is headquartered in Toronto, Canada.",27,"{'maxAge': 1, 'name': 'Ms. Stephanie  LaBelle', 'title': 'Director of Community Affairs & Sustainability', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.21,0.21,0.205,0.215,0.21,0.21,0.205,0.215,0.0,1.198378,-20.5,76816,76816,32153,53270,53270,0.205,0.215,0,0,30468944,0.2,0.39,0.2516,0.2971,0.0,0.0,CAD,36789012,0.0,126911379,148628992,58493,60083,1690761600,1693440000,0.0004,0.1594,0.07296,2.35,0.685,0.29927006,1672444800,1703980800,1688083200,-17796664,-0.13,-0.01,1:3,1597104000,-2.429,TOR,EQUITY,TML.TO,TML.TO,TREASURY METALS INC.,Treasury Metals Inc.,1219152600,America/Toronto,EDT,-14400000,0.205,1.1,1.0,1.03,1.0,2.0,buy,3,11179313,0.075,-15148573,17499368,3.758,4.149,17.506,-0.0583,-0.122880004,-7323115,-12985645,0.0,0.0,0.0,CAD,
7,15 Toronto Street,Suite 401,Toronto,ON,M5C 2E3,Canada,416 214 4654,844 984 3639,https://www.treasurymetals.com,Gold,Basic Materials,"Treasury Metals Inc. operates as a gold exploration and development company in Canada. The company focuses on its 100%-owned Goliath Gold Complex, which includes the Goliath Project, Goldlund Project, and Miller Project. The company was formerly known as Divine Lake Exploration Inc. and changed its name to Treasury Metals Inc. in November 2007. Treasury Metals Inc. was incorporated in 1997 and is headquartered in Toronto, Canada.",27,"{'maxAge': 1, 'name': 'Ms. Philippa  Cox', 'title': 'Corp. Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.21,0.21,0.205,0.215,0.21,0.21,0.205,0.215,0.0,1.198378,-20.5,76816,76816,32153,53270,53270,0.205,0.215,0,0,30468944,0.2,0.39,0.2516,0.2971,0.0,0.0,CAD,36789012,0.0,126911379,148628992,58493,60083,1690761600,1693440000,0.0004,0.1594,0.07296,2.35,0.685,0.29927006,1672444800,1703980800,1688083200,-17796664,-0.13,-0.01,1:3,1597104000,-2.429,TOR,EQUITY,TML.TO,TML.TO,TREASURY METALS INC.,Treasury Metals Inc.,1219152600,America/Toronto,EDT,-14400000,0.205,1.1,1.0,1.03,1.0,2.0,buy,3,11179313,0.075,-15148573,17499368,3.758,4.149,17.506,-0.0583,-0.122880004,-7323115,-12985645,0.0,0.0,0.0,CAD,
