,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"100, rue Petit",Cedex 19,Paris,75165,France,33 1 44 52 16 20,33 1 44 52 16 21,https://www.trigano.fr,Recreational Vehicles,Consumer Cyclical,"Trigano S.A., together with its subsidiaries, engages in the design, manufacture, marketing, and sale of leisure vehicles for individuals and professionals in Europe. It offers camping cars, caravans, motorhomes, trailers, and outdoor habitats. The company also provides mobiles homes, spare parts, and accessories, as well as leisure financing services. It offers its products through dealer networks and distributors, as well as through its online sales site, Triganostore.com. Trigano S.A. was founded in 1935 and is based in Paris, France.",8705,"{'maxAge': 1, 'name': 'Mr. François  Feuillet', 'age': 73, 'title': 'Chairman of the Supervisory Board', 'yearBorn': 1949, 'fiscalYear': 2022, 'totalPay': 122264, 'exercisedValue': 0, 'unexercisedValue': 0}",6,9,8,9,9,1693526400,1672444800,86400,2,126.0,126.5,125.0,127.3,126.0,126.5,125.0,127.3,3.5,0.0278,1684800000,0.2585,2.5,1.299174,9.246676,12.396039,11222,11222,11074,8329,8329,0.0,0.0,0,0,2424936192,73.7,140.8,0.73652536,129.828,126.6285,3.5,0.027777778,EUR,2278858752,0.07861,8002824,19110600,0.5781,0.18892999,75.123,1.6666,1661904000,1693440000,1677542400,-0.139,258800000,13.54,10.1,2:1,1128643200,0.692,5.84,PAR,EQUITY,TRI.PA,TRI.PA,TRIGANO,Trigano S.A.,890294400,Europe/Paris,CEST,7200000,125.2,200.0,126.0,164.4,168.0,1.7,buy,8,343700000,17.807,390200000,205600000,0.839,1.834,3292400128,14.175,172.125,0.0845,0.19148001,1032300000,179318496,235500000,-0.142,0.077,0.32626998,0.11851,0.103879996,EUR,
1,"100, rue Petit",Cedex 19,Paris,75165,France,33 1 44 52 16 20,33 1 44 52 16 21,https://www.trigano.fr,Recreational Vehicles,Consumer Cyclical,"Trigano S.A., together with its subsidiaries, engages in the design, manufacture, marketing, and sale of leisure vehicles for individuals and professionals in Europe. It offers camping cars, caravans, motorhomes, trailers, and outdoor habitats. The company also provides mobiles homes, spare parts, and accessories, as well as leisure financing services. It offers its products through dealer networks and distributors, as well as through its online sales site, Triganostore.com. Trigano S.A. was founded in 1935 and is based in Paris, France.",8705,"{'maxAge': 1, 'name': 'Mr. Stéphane  Gigou', 'age': 49, 'title': 'Chairman of the Management Board', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 919525, 'exercisedValue': 0, 'unexercisedValue': 0}",6,9,8,9,9,1693526400,1672444800,86400,2,126.0,126.5,125.0,127.3,126.0,126.5,125.0,127.3,3.5,0.0278,1684800000,0.2585,2.5,1.299174,9.246676,12.396039,11222,11222,11074,8329,8329,0.0,0.0,0,0,2424936192,73.7,140.8,0.73652536,129.828,126.6285,3.5,0.027777778,EUR,2278858752,0.07861,8002824,19110600,0.5781,0.18892999,75.123,1.6666,1661904000,1693440000,1677542400,-0.139,258800000,13.54,10.1,2:1,1128643200,0.692,5.84,PAR,EQUITY,TRI.PA,TRI.PA,TRIGANO,Trigano S.A.,890294400,Europe/Paris,CEST,7200000,125.2,200.0,126.0,164.4,168.0,1.7,buy,8,343700000,17.807,390200000,205600000,0.839,1.834,3292400128,14.175,172.125,0.0845,0.19148001,1032300000,179318496,235500000,-0.142,0.077,0.32626998,0.11851,0.103879996,EUR,
2,"100, rue Petit",Cedex 19,Paris,75165,France,33 1 44 52 16 20,33 1 44 52 16 21,https://www.trigano.fr,Recreational Vehicles,Consumer Cyclical,"Trigano S.A., together with its subsidiaries, engages in the design, manufacture, marketing, and sale of leisure vehicles for individuals and professionals in Europe. It offers camping cars, caravans, motorhomes, trailers, and outdoor habitats. The company also provides mobiles homes, spare parts, and accessories, as well as leisure financing services. It offers its products through dealer networks and distributors, as well as through its online sales site, Triganostore.com. Trigano S.A. was founded in 1935 and is based in Paris, France.",8705,"{'maxAge': 1, 'name': 'Mr. Michel  Freiche', 'age': 61, 'title': 'MD & Member of the Management Board', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 626961, 'exercisedValue': 0, 'unexercisedValue': 0}",6,9,8,9,9,1693526400,1672444800,86400,2,126.0,126.5,125.0,127.3,126.0,126.5,125.0,127.3,3.5,0.0278,1684800000,0.2585,2.5,1.299174,9.246676,12.396039,11222,11222,11074,8329,8329,0.0,0.0,0,0,2424936192,73.7,140.8,0.73652536,129.828,126.6285,3.5,0.027777778,EUR,2278858752,0.07861,8002824,19110600,0.5781,0.18892999,75.123,1.6666,1661904000,1693440000,1677542400,-0.139,258800000,13.54,10.1,2:1,1128643200,0.692,5.84,PAR,EQUITY,TRI.PA,TRI.PA,TRIGANO,Trigano S.A.,890294400,Europe/Paris,CEST,7200000,125.2,200.0,126.0,164.4,168.0,1.7,buy,8,343700000,17.807,390200000,205600000,0.839,1.834,3292400128,14.175,172.125,0.0845,0.19148001,1032300000,179318496,235500000,-0.142,0.077,0.32626998,0.11851,0.103879996,EUR,
3,"100, rue Petit",Cedex 19,Paris,75165,France,33 1 44 52 16 20,33 1 44 52 16 21,https://www.trigano.fr,Recreational Vehicles,Consumer Cyclical,"Trigano S.A., together with its subsidiaries, engages in the design, manufacture, marketing, and sale of leisure vehicles for individuals and professionals in Europe. It offers camping cars, caravans, motorhomes, trailers, and outdoor habitats. The company also provides mobiles homes, spare parts, and accessories, as well as leisure financing services. It offers its products through dealer networks and distributors, as well as through its online sales site, Triganostore.com. Trigano S.A. was founded in 1935 and is based in Paris, France.",8705,"{'maxAge': 1, 'name': 'Ms. Marie-Hélène  Feuillet', 'age': 73, 'title': 'Member of the Supervisory Board', 'yearBorn': 1949, 'fiscalYear': 2022, 'totalPay': 348461, 'exercisedValue': 0, 'unexercisedValue': 0}",6,9,8,9,9,1693526400,1672444800,86400,2,126.0,126.5,125.0,127.3,126.0,126.5,125.0,127.3,3.5,0.0278,1684800000,0.2585,2.5,1.299174,9.246676,12.396039,11222,11222,11074,8329,8329,0.0,0.0,0,0,2424936192,73.7,140.8,0.73652536,129.828,126.6285,3.5,0.027777778,EUR,2278858752,0.07861,8002824,19110600,0.5781,0.18892999,75.123,1.6666,1661904000,1693440000,1677542400,-0.139,258800000,13.54,10.1,2:1,1128643200,0.692,5.84,PAR,EQUITY,TRI.PA,TRI.PA,TRIGANO,Trigano S.A.,890294400,Europe/Paris,CEST,7200000,125.2,200.0,126.0,164.4,168.0,1.7,buy,8,343700000,17.807,390200000,205600000,0.839,1.834,3292400128,14.175,172.125,0.0845,0.19148001,1032300000,179318496,235500000,-0.142,0.077,0.32626998,0.11851,0.103879996,EUR,
4,"100, rue Petit",Cedex 19,Paris,75165,France,33 1 44 52 16 20,33 1 44 52 16 21,https://www.trigano.fr,Recreational Vehicles,Consumer Cyclical,"Trigano S.A., together with its subsidiaries, engages in the design, manufacture, marketing, and sale of leisure vehicles for individuals and professionals in Europe. It offers camping cars, caravans, motorhomes, trailers, and outdoor habitats. The company also provides mobiles homes, spare parts, and accessories, as well as leisure financing services. It offers its products through dealer networks and distributors, as well as through its online sales site, Triganostore.com. Trigano S.A. was founded in 1935 and is based in Paris, France.",8705,"{'maxAge': 1, 'name': 'Mr. Cédric  Ratouis', 'age': 41, 'title': 'Fin. Director', 'yearBorn': 1981, 'exercisedValue': 0, 'unexercisedValue': 0}",6,9,8,9,9,1693526400,1672444800,86400,2,126.0,126.5,125.0,127.3,126.0,126.5,125.0,127.3,3.5,0.0278,1684800000,0.2585,2.5,1.299174,9.246676,12.396039,11222,11222,11074,8329,8329,0.0,0.0,0,0,2424936192,73.7,140.8,0.73652536,129.828,126.6285,3.5,0.027777778,EUR,2278858752,0.07861,8002824,19110600,0.5781,0.18892999,75.123,1.6666,1661904000,1693440000,1677542400,-0.139,258800000,13.54,10.1,2:1,1128643200,0.692,5.84,PAR,EQUITY,TRI.PA,TRI.PA,TRIGANO,Trigano S.A.,890294400,Europe/Paris,CEST,7200000,125.2,200.0,126.0,164.4,168.0,1.7,buy,8,343700000,17.807,390200000,205600000,0.839,1.834,3292400128,14.175,172.125,0.0845,0.19148001,1032300000,179318496,235500000,-0.142,0.077,0.32626998,0.11851,0.103879996,EUR,
5,"100, rue Petit",Cedex 19,Paris,75165,France,33 1 44 52 16 20,33 1 44 52 16 21,https://www.trigano.fr,Recreational Vehicles,Consumer Cyclical,"Trigano S.A., together with its subsidiaries, engages in the design, manufacture, marketing, and sale of leisure vehicles for individuals and professionals in Europe. It offers camping cars, caravans, motorhomes, trailers, and outdoor habitats. The company also provides mobiles homes, spare parts, and accessories, as well as leisure financing services. It offers its products through dealer networks and distributors, as well as through its online sales site, Triganostore.com. Trigano S.A. was founded in 1935 and is based in Paris, France.",8705,"{'maxAge': 1, 'name': 'Simone  Niccolai', 'title': 'Managing Director of Luano Camp', 'exercisedValue': 0, 'unexercisedValue': 0}",6,9,8,9,9,1693526400,1672444800,86400,2,126.0,126.5,125.0,127.3,126.0,126.5,125.0,127.3,3.5,0.0278,1684800000,0.2585,2.5,1.299174,9.246676,12.396039,11222,11222,11074,8329,8329,0.0,0.0,0,0,2424936192,73.7,140.8,0.73652536,129.828,126.6285,3.5,0.027777778,EUR,2278858752,0.07861,8002824,19110600,0.5781,0.18892999,75.123,1.6666,1661904000,1693440000,1677542400,-0.139,258800000,13.54,10.1,2:1,1128643200,0.692,5.84,PAR,EQUITY,TRI.PA,TRI.PA,TRIGANO,Trigano S.A.,890294400,Europe/Paris,CEST,7200000,125.2,200.0,126.0,164.4,168.0,1.7,buy,8,343700000,17.807,390200000,205600000,0.839,1.834,3292400128,14.175,172.125,0.0845,0.19148001,1032300000,179318496,235500000,-0.142,0.077,0.32626998,0.11851,0.103879996,EUR,
