,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,quickRatio,currentRatio,debtToEquity,returnOnAssets,returnOnEquity,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Sudirman Plaza,Indofood Tower 27th Floor Jl. Jend. Sudirman Kav. 76-78,Jakarta,12910,Indonesia,62 21 5795 8822,62 21 5793 5960,https://www.indofood.com,Packaged Foods,Consumer Defensive,"PT Indofood Sukses Makmur Tbk operates as a food solutions company in Indonesia, the Middle East, Africa, rest of Asia, internationally. It operates through Consumer Branded Products Business Group, Bogasari Business Group, Agribusiness Group, and Distribution Business Group segments. It offers noodles; ultra-high temperature (UHT), sterilized bottled, evaporated, pasteurized liquid, UHT multi-cereal, and powdered milk; milk-flavored and cereal powdered drinks, sweetened condensed creamer, ice cream, and butter; potato, cassava, soybean, corn, and various extruded snacks; recipe mixes, soy and chili sauce, tomato sauce, and stock soup; baby cereals; rice puffs, crunchies, biscuits, puddings, noodle soup, and pasta; cereal snacks for children; and ready-to-drink tea, packaged water, and fruit-flavored drinks. It also produces wheat flour, pasta, and coffee; distributes consumer products; manufactures and markets cooking oils, margarine, and shortening; cultivates sugar cane, rubber, industrial timber, cocoa, coconut, tea plantations, and other crops; extracts and processes coconut oil; operates bulking station; processes oils and fat; markets and distributes culinary products; engages in the research and development, seed breeding, and oil palm cultivation and milling activities; shipping, investment and management, trade export agency, industrial estate agriculture, forestry, fishing, and trading and marketing activities; ownership and management of buildings; chain restaurant management; flour milling, blending, and trading; and provision of transportation, management consulting, and research management and technical services, as well as packaging materials and fertilizers. The company was formerly known as PT Panganjaya Intikusuma and changed its name to PT Indofood Sukses Makmur Tbk in 1994. The company was incorporated in 1990 and is headquartered in Jakarta, Indonesia. PT Indofood Sukses Makmur Tbk is a subsidiary of First Pacific Investment Management Limited.",90900,"{'maxAge': 1, 'name': 'Mr. Anthoni  Salim', 'age': 73, 'title': 'Pres Director & CEO', 'yearBorn': 1949, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.725,22.51,21.725,21.725,21.725,22.51,21.725,21.725,0.85,0.039300002,1689292800,0.271,3.95,0.126329,6.485075,2,2,559,1110,1110,0.0,0.0,0,0,3828227328,19.15,25.93,23.7156,22.53215,0.0,0.0,USD,3815095296,0.07907,87658510,175608992,0.0,0.0,12.9,1.6841086,1672444800,1703980800,1688083200,2.162,3.35,PNK,EQUITY,PIFMY,PIFMY,PT INDOFOOD SUKSES MAKMUR TBK U,PT Indofood Sukses Makmur Tbk,1263997800,America/New_York,EDT,-14400000,21.725,none,1.101,1.663,69.169,0.06689,0.13291,2.162,0.008,0.30486,0.20312999,0.0,IDR,
1,Sudirman Plaza,Indofood Tower 27th Floor Jl. Jend. Sudirman Kav. 76-78,Jakarta,12910,Indonesia,62 21 5795 8822,62 21 5793 5960,https://www.indofood.com,Packaged Foods,Consumer Defensive,"PT Indofood Sukses Makmur Tbk operates as a food solutions company in Indonesia, the Middle East, Africa, rest of Asia, internationally. It operates through Consumer Branded Products Business Group, Bogasari Business Group, Agribusiness Group, and Distribution Business Group segments. It offers noodles; ultra-high temperature (UHT), sterilized bottled, evaporated, pasteurized liquid, UHT multi-cereal, and powdered milk; milk-flavored and cereal powdered drinks, sweetened condensed creamer, ice cream, and butter; potato, cassava, soybean, corn, and various extruded snacks; recipe mixes, soy and chili sauce, tomato sauce, and stock soup; baby cereals; rice puffs, crunchies, biscuits, puddings, noodle soup, and pasta; cereal snacks for children; and ready-to-drink tea, packaged water, and fruit-flavored drinks. It also produces wheat flour, pasta, and coffee; distributes consumer products; manufactures and markets cooking oils, margarine, and shortening; cultivates sugar cane, rubber, industrial timber, cocoa, coconut, tea plantations, and other crops; extracts and processes coconut oil; operates bulking station; processes oils and fat; markets and distributes culinary products; engages in the research and development, seed breeding, and oil palm cultivation and milling activities; shipping, investment and management, trade export agency, industrial estate agriculture, forestry, fishing, and trading and marketing activities; ownership and management of buildings; chain restaurant management; flour milling, blending, and trading; and provision of transportation, management consulting, and research management and technical services, as well as packaging materials and fertilizers. The company was formerly known as PT Panganjaya Intikusuma and changed its name to PT Indofood Sukses Makmur Tbk in 1994. The company was incorporated in 1990 and is headquartered in Jakarta, Indonesia. PT Indofood Sukses Makmur Tbk is a subsidiary of First Pacific Investment Management Limited.",90900,"{'maxAge': 1, 'name': 'Mr. Mark Julian  Wakeford', 'age': 58, 'title': 'Head of Investor Relations', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.725,22.51,21.725,21.725,21.725,22.51,21.725,21.725,0.85,0.039300002,1689292800,0.271,3.95,0.126329,6.485075,2,2,559,1110,1110,0.0,0.0,0,0,3828227328,19.15,25.93,23.7156,22.53215,0.0,0.0,USD,3815095296,0.07907,87658510,175608992,0.0,0.0,12.9,1.6841086,1672444800,1703980800,1688083200,2.162,3.35,PNK,EQUITY,PIFMY,PIFMY,PT INDOFOOD SUKSES MAKMUR TBK U,PT Indofood Sukses Makmur Tbk,1263997800,America/New_York,EDT,-14400000,21.725,none,1.101,1.663,69.169,0.06689,0.13291,2.162,0.008,0.30486,0.20312999,0.0,IDR,
2,Sudirman Plaza,Indofood Tower 27th Floor Jl. Jend. Sudirman Kav. 76-78,Jakarta,12910,Indonesia,62 21 5795 8822,62 21 5793 5960,https://www.indofood.com,Packaged Foods,Consumer Defensive,"PT Indofood Sukses Makmur Tbk operates as a food solutions company in Indonesia, the Middle East, Africa, rest of Asia, internationally. It operates through Consumer Branded Products Business Group, Bogasari Business Group, Agribusiness Group, and Distribution Business Group segments. It offers noodles; ultra-high temperature (UHT), sterilized bottled, evaporated, pasteurized liquid, UHT multi-cereal, and powdered milk; milk-flavored and cereal powdered drinks, sweetened condensed creamer, ice cream, and butter; potato, cassava, soybean, corn, and various extruded snacks; recipe mixes, soy and chili sauce, tomato sauce, and stock soup; baby cereals; rice puffs, crunchies, biscuits, puddings, noodle soup, and pasta; cereal snacks for children; and ready-to-drink tea, packaged water, and fruit-flavored drinks. It also produces wheat flour, pasta, and coffee; distributes consumer products; manufactures and markets cooking oils, margarine, and shortening; cultivates sugar cane, rubber, industrial timber, cocoa, coconut, tea plantations, and other crops; extracts and processes coconut oil; operates bulking station; processes oils and fat; markets and distributes culinary products; engages in the research and development, seed breeding, and oil palm cultivation and milling activities; shipping, investment and management, trade export agency, industrial estate agriculture, forestry, fishing, and trading and marketing activities; ownership and management of buildings; chain restaurant management; flour milling, blending, and trading; and provision of transportation, management consulting, and research management and technical services, as well as packaging materials and fertilizers. The company was formerly known as PT Panganjaya Intikusuma and changed its name to PT Indofood Sukses Makmur Tbk in 1994. The company was incorporated in 1990 and is headquartered in Jakarta, Indonesia. PT Indofood Sukses Makmur Tbk is a subsidiary of First Pacific Investment Management Limited.",90900,"{'maxAge': 1, 'name': 'Ayda  Wijaya', 'title': 'Head of Corp. Legal', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.725,22.51,21.725,21.725,21.725,22.51,21.725,21.725,0.85,0.039300002,1689292800,0.271,3.95,0.126329,6.485075,2,2,559,1110,1110,0.0,0.0,0,0,3828227328,19.15,25.93,23.7156,22.53215,0.0,0.0,USD,3815095296,0.07907,87658510,175608992,0.0,0.0,12.9,1.6841086,1672444800,1703980800,1688083200,2.162,3.35,PNK,EQUITY,PIFMY,PIFMY,PT INDOFOOD SUKSES MAKMUR TBK U,PT Indofood Sukses Makmur Tbk,1263997800,America/New_York,EDT,-14400000,21.725,none,1.101,1.663,69.169,0.06689,0.13291,2.162,0.008,0.30486,0.20312999,0.0,IDR,
3,Sudirman Plaza,Indofood Tower 27th Floor Jl. Jend. Sudirman Kav. 76-78,Jakarta,12910,Indonesia,62 21 5795 8822,62 21 5793 5960,https://www.indofood.com,Packaged Foods,Consumer Defensive,"PT Indofood Sukses Makmur Tbk operates as a food solutions company in Indonesia, the Middle East, Africa, rest of Asia, internationally. It operates through Consumer Branded Products Business Group, Bogasari Business Group, Agribusiness Group, and Distribution Business Group segments. It offers noodles; ultra-high temperature (UHT), sterilized bottled, evaporated, pasteurized liquid, UHT multi-cereal, and powdered milk; milk-flavored and cereal powdered drinks, sweetened condensed creamer, ice cream, and butter; potato, cassava, soybean, corn, and various extruded snacks; recipe mixes, soy and chili sauce, tomato sauce, and stock soup; baby cereals; rice puffs, crunchies, biscuits, puddings, noodle soup, and pasta; cereal snacks for children; and ready-to-drink tea, packaged water, and fruit-flavored drinks. It also produces wheat flour, pasta, and coffee; distributes consumer products; manufactures and markets cooking oils, margarine, and shortening; cultivates sugar cane, rubber, industrial timber, cocoa, coconut, tea plantations, and other crops; extracts and processes coconut oil; operates bulking station; processes oils and fat; markets and distributes culinary products; engages in the research and development, seed breeding, and oil palm cultivation and milling activities; shipping, investment and management, trade export agency, industrial estate agriculture, forestry, fishing, and trading and marketing activities; ownership and management of buildings; chain restaurant management; flour milling, blending, and trading; and provision of transportation, management consulting, and research management and technical services, as well as packaging materials and fertilizers. The company was formerly known as PT Panganjaya Intikusuma and changed its name to PT Indofood Sukses Makmur Tbk in 1994. The company was incorporated in 1990 and is headquartered in Jakarta, Indonesia. PT Indofood Sukses Makmur Tbk is a subsidiary of First Pacific Investment Management Limited.",90900,"{'maxAge': 1, 'name': 'Stefanus  Indrayana', 'title': 'Head of Corp. Communication', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.725,22.51,21.725,21.725,21.725,22.51,21.725,21.725,0.85,0.039300002,1689292800,0.271,3.95,0.126329,6.485075,2,2,559,1110,1110,0.0,0.0,0,0,3828227328,19.15,25.93,23.7156,22.53215,0.0,0.0,USD,3815095296,0.07907,87658510,175608992,0.0,0.0,12.9,1.6841086,1672444800,1703980800,1688083200,2.162,3.35,PNK,EQUITY,PIFMY,PIFMY,PT INDOFOOD SUKSES MAKMUR TBK U,PT Indofood Sukses Makmur Tbk,1263997800,America/New_York,EDT,-14400000,21.725,none,1.101,1.663,69.169,0.06689,0.13291,2.162,0.008,0.30486,0.20312999,0.0,IDR,
4,Sudirman Plaza,Indofood Tower 27th Floor Jl. Jend. Sudirman Kav. 76-78,Jakarta,12910,Indonesia,62 21 5795 8822,62 21 5793 5960,https://www.indofood.com,Packaged Foods,Consumer Defensive,"PT Indofood Sukses Makmur Tbk operates as a food solutions company in Indonesia, the Middle East, Africa, rest of Asia, internationally. It operates through Consumer Branded Products Business Group, Bogasari Business Group, Agribusiness Group, and Distribution Business Group segments. It offers noodles; ultra-high temperature (UHT), sterilized bottled, evaporated, pasteurized liquid, UHT multi-cereal, and powdered milk; milk-flavored and cereal powdered drinks, sweetened condensed creamer, ice cream, and butter; potato, cassava, soybean, corn, and various extruded snacks; recipe mixes, soy and chili sauce, tomato sauce, and stock soup; baby cereals; rice puffs, crunchies, biscuits, puddings, noodle soup, and pasta; cereal snacks for children; and ready-to-drink tea, packaged water, and fruit-flavored drinks. It also produces wheat flour, pasta, and coffee; distributes consumer products; manufactures and markets cooking oils, margarine, and shortening; cultivates sugar cane, rubber, industrial timber, cocoa, coconut, tea plantations, and other crops; extracts and processes coconut oil; operates bulking station; processes oils and fat; markets and distributes culinary products; engages in the research and development, seed breeding, and oil palm cultivation and milling activities; shipping, investment and management, trade export agency, industrial estate agriculture, forestry, fishing, and trading and marketing activities; ownership and management of buildings; chain restaurant management; flour milling, blending, and trading; and provision of transportation, management consulting, and research management and technical services, as well as packaging materials and fertilizers. The company was formerly known as PT Panganjaya Intikusuma and changed its name to PT Indofood Sukses Makmur Tbk in 1994. The company was incorporated in 1990 and is headquartered in Jakarta, Indonesia. PT Indofood Sukses Makmur Tbk is a subsidiary of First Pacific Investment Management Limited.",90900,"{'maxAge': 1, 'name': 'Mr. Franciscus  Welirang', 'age': 70, 'title': 'Head of Corp. HR, Head of the Bogasari Group & Director', 'yearBorn': 1952, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.725,22.51,21.725,21.725,21.725,22.51,21.725,21.725,0.85,0.039300002,1689292800,0.271,3.95,0.126329,6.485075,2,2,559,1110,1110,0.0,0.0,0,0,3828227328,19.15,25.93,23.7156,22.53215,0.0,0.0,USD,3815095296,0.07907,87658510,175608992,0.0,0.0,12.9,1.6841086,1672444800,1703980800,1688083200,2.162,3.35,PNK,EQUITY,PIFMY,PIFMY,PT INDOFOOD SUKSES MAKMUR TBK U,PT Indofood Sukses Makmur Tbk,1263997800,America/New_York,EDT,-14400000,21.725,none,1.101,1.663,69.169,0.06689,0.13291,2.162,0.008,0.30486,0.20312999,0.0,IDR,
5,Sudirman Plaza,Indofood Tower 27th Floor Jl. Jend. Sudirman Kav. 76-78,Jakarta,12910,Indonesia,62 21 5795 8822,62 21 5793 5960,https://www.indofood.com,Packaged Foods,Consumer Defensive,"PT Indofood Sukses Makmur Tbk operates as a food solutions company in Indonesia, the Middle East, Africa, rest of Asia, internationally. It operates through Consumer Branded Products Business Group, Bogasari Business Group, Agribusiness Group, and Distribution Business Group segments. It offers noodles; ultra-high temperature (UHT), sterilized bottled, evaporated, pasteurized liquid, UHT multi-cereal, and powdered milk; milk-flavored and cereal powdered drinks, sweetened condensed creamer, ice cream, and butter; potato, cassava, soybean, corn, and various extruded snacks; recipe mixes, soy and chili sauce, tomato sauce, and stock soup; baby cereals; rice puffs, crunchies, biscuits, puddings, noodle soup, and pasta; cereal snacks for children; and ready-to-drink tea, packaged water, and fruit-flavored drinks. It also produces wheat flour, pasta, and coffee; distributes consumer products; manufactures and markets cooking oils, margarine, and shortening; cultivates sugar cane, rubber, industrial timber, cocoa, coconut, tea plantations, and other crops; extracts and processes coconut oil; operates bulking station; processes oils and fat; markets and distributes culinary products; engages in the research and development, seed breeding, and oil palm cultivation and milling activities; shipping, investment and management, trade export agency, industrial estate agriculture, forestry, fishing, and trading and marketing activities; ownership and management of buildings; chain restaurant management; flour milling, blending, and trading; and provision of transportation, management consulting, and research management and technical services, as well as packaging materials and fertilizers. The company was formerly known as PT Panganjaya Intikusuma and changed its name to PT Indofood Sukses Makmur Tbk in 1994. The company was incorporated in 1990 and is headquartered in Jakarta, Indonesia. PT Indofood Sukses Makmur Tbk is a subsidiary of First Pacific Investment Management Limited.",90900,"{'maxAge': 1, 'name': 'Mr. Taufik  Wiraatmadja', 'age': 64, 'title': 'Heads of the Noodles Division & Director', 'yearBorn': 1958, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.725,22.51,21.725,21.725,21.725,22.51,21.725,21.725,0.85,0.039300002,1689292800,0.271,3.95,0.126329,6.485075,2,2,559,1110,1110,0.0,0.0,0,0,3828227328,19.15,25.93,23.7156,22.53215,0.0,0.0,USD,3815095296,0.07907,87658510,175608992,0.0,0.0,12.9,1.6841086,1672444800,1703980800,1688083200,2.162,3.35,PNK,EQUITY,PIFMY,PIFMY,PT INDOFOOD SUKSES MAKMUR TBK U,PT Indofood Sukses Makmur Tbk,1263997800,America/New_York,EDT,-14400000,21.725,none,1.101,1.663,69.169,0.06689,0.13291,2.162,0.008,0.30486,0.20312999,0.0,IDR,
6,Sudirman Plaza,Indofood Tower 27th Floor Jl. Jend. Sudirman Kav. 76-78,Jakarta,12910,Indonesia,62 21 5795 8822,62 21 5793 5960,https://www.indofood.com,Packaged Foods,Consumer Defensive,"PT Indofood Sukses Makmur Tbk operates as a food solutions company in Indonesia, the Middle East, Africa, rest of Asia, internationally. It operates through Consumer Branded Products Business Group, Bogasari Business Group, Agribusiness Group, and Distribution Business Group segments. It offers noodles; ultra-high temperature (UHT), sterilized bottled, evaporated, pasteurized liquid, UHT multi-cereal, and powdered milk; milk-flavored and cereal powdered drinks, sweetened condensed creamer, ice cream, and butter; potato, cassava, soybean, corn, and various extruded snacks; recipe mixes, soy and chili sauce, tomato sauce, and stock soup; baby cereals; rice puffs, crunchies, biscuits, puddings, noodle soup, and pasta; cereal snacks for children; and ready-to-drink tea, packaged water, and fruit-flavored drinks. It also produces wheat flour, pasta, and coffee; distributes consumer products; manufactures and markets cooking oils, margarine, and shortening; cultivates sugar cane, rubber, industrial timber, cocoa, coconut, tea plantations, and other crops; extracts and processes coconut oil; operates bulking station; processes oils and fat; markets and distributes culinary products; engages in the research and development, seed breeding, and oil palm cultivation and milling activities; shipping, investment and management, trade export agency, industrial estate agriculture, forestry, fishing, and trading and marketing activities; ownership and management of buildings; chain restaurant management; flour milling, blending, and trading; and provision of transportation, management consulting, and research management and technical services, as well as packaging materials and fertilizers. The company was formerly known as PT Panganjaya Intikusuma and changed its name to PT Indofood Sukses Makmur Tbk in 1994. The company was incorporated in 1990 and is headquartered in Jakarta, Indonesia. PT Indofood Sukses Makmur Tbk is a subsidiary of First Pacific Investment Management Limited.",90900,"{'maxAge': 1, 'name': 'Mr. Paulus  Moleonoto', 'age': 60, 'title': 'Heads the Plantations Division & Director', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.725,22.51,21.725,21.725,21.725,22.51,21.725,21.725,0.85,0.039300002,1689292800,0.271,3.95,0.126329,6.485075,2,2,559,1110,1110,0.0,0.0,0,0,3828227328,19.15,25.93,23.7156,22.53215,0.0,0.0,USD,3815095296,0.07907,87658510,175608992,0.0,0.0,12.9,1.6841086,1672444800,1703980800,1688083200,2.162,3.35,PNK,EQUITY,PIFMY,PIFMY,PT INDOFOOD SUKSES MAKMUR TBK U,PT Indofood Sukses Makmur Tbk,1263997800,America/New_York,EDT,-14400000,21.725,none,1.101,1.663,69.169,0.06689,0.13291,2.162,0.008,0.30486,0.20312999,0.0,IDR,
7,Sudirman Plaza,Indofood Tower 27th Floor Jl. Jend. Sudirman Kav. 76-78,Jakarta,12910,Indonesia,62 21 5795 8822,62 21 5793 5960,https://www.indofood.com,Packaged Foods,Consumer Defensive,"PT Indofood Sukses Makmur Tbk operates as a food solutions company in Indonesia, the Middle East, Africa, rest of Asia, internationally. It operates through Consumer Branded Products Business Group, Bogasari Business Group, Agribusiness Group, and Distribution Business Group segments. It offers noodles; ultra-high temperature (UHT), sterilized bottled, evaporated, pasteurized liquid, UHT multi-cereal, and powdered milk; milk-flavored and cereal powdered drinks, sweetened condensed creamer, ice cream, and butter; potato, cassava, soybean, corn, and various extruded snacks; recipe mixes, soy and chili sauce, tomato sauce, and stock soup; baby cereals; rice puffs, crunchies, biscuits, puddings, noodle soup, and pasta; cereal snacks for children; and ready-to-drink tea, packaged water, and fruit-flavored drinks. It also produces wheat flour, pasta, and coffee; distributes consumer products; manufactures and markets cooking oils, margarine, and shortening; cultivates sugar cane, rubber, industrial timber, cocoa, coconut, tea plantations, and other crops; extracts and processes coconut oil; operates bulking station; processes oils and fat; markets and distributes culinary products; engages in the research and development, seed breeding, and oil palm cultivation and milling activities; shipping, investment and management, trade export agency, industrial estate agriculture, forestry, fishing, and trading and marketing activities; ownership and management of buildings; chain restaurant management; flour milling, blending, and trading; and provision of transportation, management consulting, and research management and technical services, as well as packaging materials and fertilizers. The company was formerly known as PT Panganjaya Intikusuma and changed its name to PT Indofood Sukses Makmur Tbk in 1994. The company was incorporated in 1990 and is headquartered in Jakarta, Indonesia. PT Indofood Sukses Makmur Tbk is a subsidiary of First Pacific Investment Management Limited.",90900,"{'maxAge': 1, 'name': 'Mr. Axton  Salim', 'age': 43, 'title': 'Heads the Dairy Division & Director', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.725,22.51,21.725,21.725,21.725,22.51,21.725,21.725,0.85,0.039300002,1689292800,0.271,3.95,0.126329,6.485075,2,2,559,1110,1110,0.0,0.0,0,0,3828227328,19.15,25.93,23.7156,22.53215,0.0,0.0,USD,3815095296,0.07907,87658510,175608992,0.0,0.0,12.9,1.6841086,1672444800,1703980800,1688083200,2.162,3.35,PNK,EQUITY,PIFMY,PIFMY,PT INDOFOOD SUKSES MAKMUR TBK U,PT Indofood Sukses Makmur Tbk,1263997800,America/New_York,EDT,-14400000,21.725,none,1.101,1.663,69.169,0.06689,0.13291,2.162,0.008,0.30486,0.20312999,0.0,IDR,
8,Sudirman Plaza,Indofood Tower 27th Floor Jl. Jend. Sudirman Kav. 76-78,Jakarta,12910,Indonesia,62 21 5795 8822,62 21 5793 5960,https://www.indofood.com,Packaged Foods,Consumer Defensive,"PT Indofood Sukses Makmur Tbk operates as a food solutions company in Indonesia, the Middle East, Africa, rest of Asia, internationally. It operates through Consumer Branded Products Business Group, Bogasari Business Group, Agribusiness Group, and Distribution Business Group segments. It offers noodles; ultra-high temperature (UHT), sterilized bottled, evaporated, pasteurized liquid, UHT multi-cereal, and powdered milk; milk-flavored and cereal powdered drinks, sweetened condensed creamer, ice cream, and butter; potato, cassava, soybean, corn, and various extruded snacks; recipe mixes, soy and chili sauce, tomato sauce, and stock soup; baby cereals; rice puffs, crunchies, biscuits, puddings, noodle soup, and pasta; cereal snacks for children; and ready-to-drink tea, packaged water, and fruit-flavored drinks. It also produces wheat flour, pasta, and coffee; distributes consumer products; manufactures and markets cooking oils, margarine, and shortening; cultivates sugar cane, rubber, industrial timber, cocoa, coconut, tea plantations, and other crops; extracts and processes coconut oil; operates bulking station; processes oils and fat; markets and distributes culinary products; engages in the research and development, seed breeding, and oil palm cultivation and milling activities; shipping, investment and management, trade export agency, industrial estate agriculture, forestry, fishing, and trading and marketing activities; ownership and management of buildings; chain restaurant management; flour milling, blending, and trading; and provision of transportation, management consulting, and research management and technical services, as well as packaging materials and fertilizers. The company was formerly known as PT Panganjaya Intikusuma and changed its name to PT Indofood Sukses Makmur Tbk in 1994. The company was incorporated in 1990 and is headquartered in Jakarta, Indonesia. PT Indofood Sukses Makmur Tbk is a subsidiary of First Pacific Investment Management Limited.",90900,"{'maxAge': 1, 'name': 'Mr. Adrian  Jogi', 'title': 'Head of Corp. Internal Audit', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.725,22.51,21.725,21.725,21.725,22.51,21.725,21.725,0.85,0.039300002,1689292800,0.271,3.95,0.126329,6.485075,2,2,559,1110,1110,0.0,0.0,0,0,3828227328,19.15,25.93,23.7156,22.53215,0.0,0.0,USD,3815095296,0.07907,87658510,175608992,0.0,0.0,12.9,1.6841086,1672444800,1703980800,1688083200,2.162,3.35,PNK,EQUITY,PIFMY,PIFMY,PT INDOFOOD SUKSES MAKMUR TBK U,PT Indofood Sukses Makmur Tbk,1263997800,America/New_York,EDT,-14400000,21.725,none,1.101,1.663,69.169,0.06689,0.13291,2.162,0.008,0.30486,0.20312999,0.0,IDR,
9,Sudirman Plaza,Indofood Tower 27th Floor Jl. Jend. Sudirman Kav. 76-78,Jakarta,12910,Indonesia,62 21 5795 8822,62 21 5793 5960,https://www.indofood.com,Packaged Foods,Consumer Defensive,"PT Indofood Sukses Makmur Tbk operates as a food solutions company in Indonesia, the Middle East, Africa, rest of Asia, internationally. It operates through Consumer Branded Products Business Group, Bogasari Business Group, Agribusiness Group, and Distribution Business Group segments. It offers noodles; ultra-high temperature (UHT), sterilized bottled, evaporated, pasteurized liquid, UHT multi-cereal, and powdered milk; milk-flavored and cereal powdered drinks, sweetened condensed creamer, ice cream, and butter; potato, cassava, soybean, corn, and various extruded snacks; recipe mixes, soy and chili sauce, tomato sauce, and stock soup; baby cereals; rice puffs, crunchies, biscuits, puddings, noodle soup, and pasta; cereal snacks for children; and ready-to-drink tea, packaged water, and fruit-flavored drinks. It also produces wheat flour, pasta, and coffee; distributes consumer products; manufactures and markets cooking oils, margarine, and shortening; cultivates sugar cane, rubber, industrial timber, cocoa, coconut, tea plantations, and other crops; extracts and processes coconut oil; operates bulking station; processes oils and fat; markets and distributes culinary products; engages in the research and development, seed breeding, and oil palm cultivation and milling activities; shipping, investment and management, trade export agency, industrial estate agriculture, forestry, fishing, and trading and marketing activities; ownership and management of buildings; chain restaurant management; flour milling, blending, and trading; and provision of transportation, management consulting, and research management and technical services, as well as packaging materials and fertilizers. The company was formerly known as PT Panganjaya Intikusuma and changed its name to PT Indofood Sukses Makmur Tbk in 1994. The company was incorporated in 1990 and is headquartered in Jakarta, Indonesia. PT Indofood Sukses Makmur Tbk is a subsidiary of First Pacific Investment Management Limited.",90900,"{'maxAge': 1, 'name': 'Mr. Joedianto  Soejonopoetro', 'age': 64, 'title': 'Heads the Distribution Group & Director', 'yearBorn': 1958, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.725,22.51,21.725,21.725,21.725,22.51,21.725,21.725,0.85,0.039300002,1689292800,0.271,3.95,0.126329,6.485075,2,2,559,1110,1110,0.0,0.0,0,0,3828227328,19.15,25.93,23.7156,22.53215,0.0,0.0,USD,3815095296,0.07907,87658510,175608992,0.0,0.0,12.9,1.6841086,1672444800,1703980800,1688083200,2.162,3.35,PNK,EQUITY,PIFMY,PIFMY,PT INDOFOOD SUKSES MAKMUR TBK U,PT Indofood Sukses Makmur Tbk,1263997800,America/New_York,EDT,-14400000,21.725,none,1.101,1.663,69.169,0.06689,0.13291,2.162,0.008,0.30486,0.20312999,0.0,IDR,
