,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,333 West Wacker Drive,Chicago,IL,60606-1220,United States,312 917 7700,https://www.nuveen.com/CEF/Product/Overview.aspx?FundCode=NMZ&refsrc=vu_nuveen.com/nmz,Asset Management,Financial Services,"Nuveen Municipal High Income Opportunity Fund is a closed-end fixed income mutual fund launched by Nuveen Investments Inc. The fund is co-managed by Nuveen Fund Advisors LLC and Nuveen Asset Management, LLC. It invests in the fixed income markets of the United States. The fund primarily invests in investment grade tax-exempt municipal securities. The fund was formerly known as Nuveen Municipal High Yield Opportunity Fund. Nuveen Municipal High Income Opportunity Fund was founded in November 19, 2003 and is based in the United States.","{'maxAge': 1, 'name': 'Mr. John V. Miller C.F.A., CFA', 'age': 55, 'title': 'Portfolio Mang.', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.97,10.0,9.9,10.0,9.97,10.0,9.9,10.0,0.55,0.0548,1694649600,5.62,0.514868,177113,177113,284011,250330,250330,9.85,9.91,800,1800,1095441536,9.7,11.3,10.424458,10.327,10.5517,0.649,0.06509528,USD,1886062336,-0.29774,110539000,157806,170996,1690761600,1693440000,0.0014,4.0000003e-05,0.12529,0.49,0.0014,11.162,0.8878337,1667174400,1698710400,1682812800,-31288144,-0.32,17.948,NYQ,EQUITY,NMZ,NMZ,Nuveen Municipal High Income Op,Nuveen Municipal High Income Opportunity Fund,1069338600,America/New_York,EDT,-14400000,9.91,none,1268073,0.011,785253184,0.074,0.074,105083792,63.642,0.951,0.02734,-0.02535,99980040,-88362200,-33727808,0.108,1.0,0.0,0.86737996,USD,
