,address1,city,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,ItuzaingO 147,Buenos Aires,6070,Argentina,54 23 5542 4800,https://www.laanonima.com.ar,Department Stores,Consumer Cyclical,"Sociedad Anónima Importadora y Exportadora de la Patagonia operates a chain of supermarket in Argentina. Its supermarkets offer food, personal care, and children other products. The company was founded in 1908 and is based in Buenos Aires, Argentina.","{'maxAge': 1, 'name': 'Mr. Federico  M. Braun', 'age': 72, 'title': 'Chairman, Chief Exec. Officer and Pres', 'yearBorn': 1950, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,341.5,346.0,321.0,346.0,341.5,346.0,321.0,346.0,1.0,0.003,1664323200,0.060399998,0.331781,20.617283,5878,5878,9136,7130,7130,328.5,340.0,0,0,166601867264,67.0,363.0,0.71536255,288.955,176.891,1.0,0.0029282577,ARS,173801652224,0.01931,112175000,498808000,0.0,6.0000002e-05,152.107,2.1958227,1656547200,1688083200,1680220800,2.046,4497007104,16.2,10:1,1362009600,0.746,35.009,BUE,EQUITY,PATA.BA,PATA.BA,SA IMPORT Y EXPORT DE LA PATAGO,Sociedad Anónima Importadora y Exportadora de la Patagonia,947772000,America/Argentina/Buenos_Aires,ART,-10800000,334.0,none,6854496256,13.709,4964430848,13638358016,0.58,1.487,232891514880,17.928,465.783,0.0110599995,0.08174,60998187000,-6475426304,16155840512,2.046,-0.0,0.25552,0.02132,0.0086900005,ARS,
