,address1,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,40 Agiou Konstantinou Street,Marousi,15124,Greece,30 210 617 8400,https://www.starbulk.com,Marine Shipping,Industrials,"Star Bulk Carriers Corp., a shipping company, engages in the ocean transportation of dry bulk cargoes worldwide. The company's vessels transport a range of bulk commodities, including iron ores, minerals and grains, bauxite, fertilizers, and steel products. As of December 31, 2022, it had a fleet of 128 dry bulk vessels with an aggregate capacity of approximately 14.1 million deadweight tons, including Newcastlemax, Capesize, Post Panamax, Kamsarmax, Panamax, Ultramax, and Supramax vessels. The company also provides vessel management services. Star Bulk Carriers Corp. was incorporated in 2006 and is based in Marousi, Greece.",209,"{'maxAge': 1, 'name': 'Mr. Petros Alexandros Pappas', 'age': 69, 'title': 'Founder, CEO & Director', 'yearBorn': 1953, 'fiscalYear': 2014, 'totalPay': 9890, 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,2,18.15,18.15,17.99,18.3999,18.15,18.15,17.99,18.3999,2.55,0.14140001,1692576000,1.3718,1.052904,6.5126357,5.3372784,859392,859392,920646,772280,772280,17.83,18.14,800,800,1861439488,16.57,25.03,1.6595398,17.6924,19.6691,2.55,0.14049587,USD,2751543552,0.2547,68941030,103184000,2805580,4291849,1690761600,1693440000,0.0272,0.05824,0.48568,3.23,0.04,19.322,0.9336508,1672444800,1703980800,1688083200,-0.779,285683008,2.77,3.38,-0.64,1:5,1466380800,2.453,6.001,NMS,EQUITY,SBLK,SBLK,Star Bulk Carriers Corp.,Star Bulk Carriers Corp.,1196692200,America/New_York,EDT,-14400000,18.04,34.0,22.0,27.11,28.0,1.8,buy,7,297407008,2.882,458476992,1187520000,1.085,1.479,1121660032,59.564,10.941,0.0558,0.13939999,830309000,364539616,480880992,-0.78,-0.428,0.45465,0.40875,0.27561,USD,
1,40 Agiou Konstantinou Street,Marousi,15124,Greece,30 210 617 8400,https://www.starbulk.com,Marine Shipping,Industrials,"Star Bulk Carriers Corp., a shipping company, engages in the ocean transportation of dry bulk cargoes worldwide. The company's vessels transport a range of bulk commodities, including iron ores, minerals and grains, bauxite, fertilizers, and steel products. As of December 31, 2022, it had a fleet of 128 dry bulk vessels with an aggregate capacity of approximately 14.1 million deadweight tons, including Newcastlemax, Capesize, Post Panamax, Kamsarmax, Panamax, Ultramax, and Supramax vessels. The company also provides vessel management services. Star Bulk Carriers Corp. was incorporated in 2006 and is based in Marousi, Greece.",209,"{'maxAge': 1, 'name': 'Mr. Hamish  Norton', 'age': 63, 'title': 'Pres', 'yearBorn': 1959, 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,2,18.15,18.15,17.99,18.3999,18.15,18.15,17.99,18.3999,2.55,0.14140001,1692576000,1.3718,1.052904,6.5126357,5.3372784,859392,859392,920646,772280,772280,17.83,18.14,800,800,1861439488,16.57,25.03,1.6595398,17.6924,19.6691,2.55,0.14049587,USD,2751543552,0.2547,68941030,103184000,2805580,4291849,1690761600,1693440000,0.0272,0.05824,0.48568,3.23,0.04,19.322,0.9336508,1672444800,1703980800,1688083200,-0.779,285683008,2.77,3.38,-0.64,1:5,1466380800,2.453,6.001,NMS,EQUITY,SBLK,SBLK,Star Bulk Carriers Corp.,Star Bulk Carriers Corp.,1196692200,America/New_York,EDT,-14400000,18.04,34.0,22.0,27.11,28.0,1.8,buy,7,297407008,2.882,458476992,1187520000,1.085,1.479,1121660032,59.564,10.941,0.0558,0.13939999,830309000,364539616,480880992,-0.78,-0.428,0.45465,0.40875,0.27561,USD,
2,40 Agiou Konstantinou Street,Marousi,15124,Greece,30 210 617 8400,https://www.starbulk.com,Marine Shipping,Industrials,"Star Bulk Carriers Corp., a shipping company, engages in the ocean transportation of dry bulk cargoes worldwide. The company's vessels transport a range of bulk commodities, including iron ores, minerals and grains, bauxite, fertilizers, and steel products. As of December 31, 2022, it had a fleet of 128 dry bulk vessels with an aggregate capacity of approximately 14.1 million deadweight tons, including Newcastlemax, Capesize, Post Panamax, Kamsarmax, Panamax, Ultramax, and Supramax vessels. The company also provides vessel management services. Star Bulk Carriers Corp. was incorporated in 2006 and is based in Marousi, Greece.",209,"{'maxAge': 1, 'name': 'Mr. Simos  Spyrou', 'age': 48, 'title': 'Co-Chief Financial Officer', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,2,18.15,18.15,17.99,18.3999,18.15,18.15,17.99,18.3999,2.55,0.14140001,1692576000,1.3718,1.052904,6.5126357,5.3372784,859392,859392,920646,772280,772280,17.83,18.14,800,800,1861439488,16.57,25.03,1.6595398,17.6924,19.6691,2.55,0.14049587,USD,2751543552,0.2547,68941030,103184000,2805580,4291849,1690761600,1693440000,0.0272,0.05824,0.48568,3.23,0.04,19.322,0.9336508,1672444800,1703980800,1688083200,-0.779,285683008,2.77,3.38,-0.64,1:5,1466380800,2.453,6.001,NMS,EQUITY,SBLK,SBLK,Star Bulk Carriers Corp.,Star Bulk Carriers Corp.,1196692200,America/New_York,EDT,-14400000,18.04,34.0,22.0,27.11,28.0,1.8,buy,7,297407008,2.882,458476992,1187520000,1.085,1.479,1121660032,59.564,10.941,0.0558,0.13939999,830309000,364539616,480880992,-0.78,-0.428,0.45465,0.40875,0.27561,USD,
3,40 Agiou Konstantinou Street,Marousi,15124,Greece,30 210 617 8400,https://www.starbulk.com,Marine Shipping,Industrials,"Star Bulk Carriers Corp., a shipping company, engages in the ocean transportation of dry bulk cargoes worldwide. The company's vessels transport a range of bulk commodities, including iron ores, minerals and grains, bauxite, fertilizers, and steel products. As of December 31, 2022, it had a fleet of 128 dry bulk vessels with an aggregate capacity of approximately 14.1 million deadweight tons, including Newcastlemax, Capesize, Post Panamax, Kamsarmax, Panamax, Ultramax, and Supramax vessels. The company also provides vessel management services. Star Bulk Carriers Corp. was incorporated in 2006 and is based in Marousi, Greece.",209,"{'maxAge': 1, 'name': 'Mr. Christos  Begleris', 'age': 41, 'title': 'Co-Chief Financial Officer', 'yearBorn': 1981, 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,2,18.15,18.15,17.99,18.3999,18.15,18.15,17.99,18.3999,2.55,0.14140001,1692576000,1.3718,1.052904,6.5126357,5.3372784,859392,859392,920646,772280,772280,17.83,18.14,800,800,1861439488,16.57,25.03,1.6595398,17.6924,19.6691,2.55,0.14049587,USD,2751543552,0.2547,68941030,103184000,2805580,4291849,1690761600,1693440000,0.0272,0.05824,0.48568,3.23,0.04,19.322,0.9336508,1672444800,1703980800,1688083200,-0.779,285683008,2.77,3.38,-0.64,1:5,1466380800,2.453,6.001,NMS,EQUITY,SBLK,SBLK,Star Bulk Carriers Corp.,Star Bulk Carriers Corp.,1196692200,America/New_York,EDT,-14400000,18.04,34.0,22.0,27.11,28.0,1.8,buy,7,297407008,2.882,458476992,1187520000,1.085,1.479,1121660032,59.564,10.941,0.0558,0.13939999,830309000,364539616,480880992,-0.78,-0.428,0.45465,0.40875,0.27561,USD,
4,40 Agiou Konstantinou Street,Marousi,15124,Greece,30 210 617 8400,https://www.starbulk.com,Marine Shipping,Industrials,"Star Bulk Carriers Corp., a shipping company, engages in the ocean transportation of dry bulk cargoes worldwide. The company's vessels transport a range of bulk commodities, including iron ores, minerals and grains, bauxite, fertilizers, and steel products. As of December 31, 2022, it had a fleet of 128 dry bulk vessels with an aggregate capacity of approximately 14.1 million deadweight tons, including Newcastlemax, Capesize, Post Panamax, Kamsarmax, Panamax, Ultramax, and Supramax vessels. The company also provides vessel management services. Star Bulk Carriers Corp. was incorporated in 2006 and is based in Marousi, Greece.",209,"{'maxAge': 1, 'name': 'Mr. Nicos  Rescos', 'age': 50, 'title': 'Chief Operating Officer', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,2,18.15,18.15,17.99,18.3999,18.15,18.15,17.99,18.3999,2.55,0.14140001,1692576000,1.3718,1.052904,6.5126357,5.3372784,859392,859392,920646,772280,772280,17.83,18.14,800,800,1861439488,16.57,25.03,1.6595398,17.6924,19.6691,2.55,0.14049587,USD,2751543552,0.2547,68941030,103184000,2805580,4291849,1690761600,1693440000,0.0272,0.05824,0.48568,3.23,0.04,19.322,0.9336508,1672444800,1703980800,1688083200,-0.779,285683008,2.77,3.38,-0.64,1:5,1466380800,2.453,6.001,NMS,EQUITY,SBLK,SBLK,Star Bulk Carriers Corp.,Star Bulk Carriers Corp.,1196692200,America/New_York,EDT,-14400000,18.04,34.0,22.0,27.11,28.0,1.8,buy,7,297407008,2.882,458476992,1187520000,1.085,1.479,1121660032,59.564,10.941,0.0558,0.13939999,830309000,364539616,480880992,-0.78,-0.428,0.45465,0.40875,0.27561,USD,
5,40 Agiou Konstantinou Street,Marousi,15124,Greece,30 210 617 8400,https://www.starbulk.com,Marine Shipping,Industrials,"Star Bulk Carriers Corp., a shipping company, engages in the ocean transportation of dry bulk cargoes worldwide. The company's vessels transport a range of bulk commodities, including iron ores, minerals and grains, bauxite, fertilizers, and steel products. As of December 31, 2022, it had a fleet of 128 dry bulk vessels with an aggregate capacity of approximately 14.1 million deadweight tons, including Newcastlemax, Capesize, Post Panamax, Kamsarmax, Panamax, Ultramax, and Supramax vessels. The company also provides vessel management services. Star Bulk Carriers Corp. was incorporated in 2006 and is based in Marousi, Greece.",209,"{'maxAge': 1, 'name': 'Mr. Zenon  Kleopas', 'age': 67, 'title': 'Exec. VP of Green Energy & Technology', 'yearBorn': 1955, 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,2,18.15,18.15,17.99,18.3999,18.15,18.15,17.99,18.3999,2.55,0.14140001,1692576000,1.3718,1.052904,6.5126357,5.3372784,859392,859392,920646,772280,772280,17.83,18.14,800,800,1861439488,16.57,25.03,1.6595398,17.6924,19.6691,2.55,0.14049587,USD,2751543552,0.2547,68941030,103184000,2805580,4291849,1690761600,1693440000,0.0272,0.05824,0.48568,3.23,0.04,19.322,0.9336508,1672444800,1703980800,1688083200,-0.779,285683008,2.77,3.38,-0.64,1:5,1466380800,2.453,6.001,NMS,EQUITY,SBLK,SBLK,Star Bulk Carriers Corp.,Star Bulk Carriers Corp.,1196692200,America/New_York,EDT,-14400000,18.04,34.0,22.0,27.11,28.0,1.8,buy,7,297407008,2.882,458476992,1187520000,1.085,1.479,1121660032,59.564,10.941,0.0558,0.13939999,830309000,364539616,480880992,-0.78,-0.428,0.45465,0.40875,0.27561,USD,
6,40 Agiou Konstantinou Street,Marousi,15124,Greece,30 210 617 8400,https://www.starbulk.com,Marine Shipping,Industrials,"Star Bulk Carriers Corp., a shipping company, engages in the ocean transportation of dry bulk cargoes worldwide. The company's vessels transport a range of bulk commodities, including iron ores, minerals and grains, bauxite, fertilizers, and steel products. As of December 31, 2022, it had a fleet of 128 dry bulk vessels with an aggregate capacity of approximately 14.1 million deadweight tons, including Newcastlemax, Capesize, Post Panamax, Kamsarmax, Panamax, Ultramax, and Supramax vessels. The company also provides vessel management services. Star Bulk Carriers Corp. was incorporated in 2006 and is based in Marousi, Greece.",209,"{'maxAge': 1, 'name': 'Georgia  Mastagaki', 'title': 'Co-Gen. Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,2,18.15,18.15,17.99,18.3999,18.15,18.15,17.99,18.3999,2.55,0.14140001,1692576000,1.3718,1.052904,6.5126357,5.3372784,859392,859392,920646,772280,772280,17.83,18.14,800,800,1861439488,16.57,25.03,1.6595398,17.6924,19.6691,2.55,0.14049587,USD,2751543552,0.2547,68941030,103184000,2805580,4291849,1690761600,1693440000,0.0272,0.05824,0.48568,3.23,0.04,19.322,0.9336508,1672444800,1703980800,1688083200,-0.779,285683008,2.77,3.38,-0.64,1:5,1466380800,2.453,6.001,NMS,EQUITY,SBLK,SBLK,Star Bulk Carriers Corp.,Star Bulk Carriers Corp.,1196692200,America/New_York,EDT,-14400000,18.04,34.0,22.0,27.11,28.0,1.8,buy,7,297407008,2.882,458476992,1187520000,1.085,1.479,1121660032,59.564,10.941,0.0558,0.13939999,830309000,364539616,480880992,-0.78,-0.428,0.45465,0.40875,0.27561,USD,
7,40 Agiou Konstantinou Street,Marousi,15124,Greece,30 210 617 8400,https://www.starbulk.com,Marine Shipping,Industrials,"Star Bulk Carriers Corp., a shipping company, engages in the ocean transportation of dry bulk cargoes worldwide. The company's vessels transport a range of bulk commodities, including iron ores, minerals and grains, bauxite, fertilizers, and steel products. As of December 31, 2022, it had a fleet of 128 dry bulk vessels with an aggregate capacity of approximately 14.1 million deadweight tons, including Newcastlemax, Capesize, Post Panamax, Kamsarmax, Panamax, Ultramax, and Supramax vessels. The company also provides vessel management services. Star Bulk Carriers Corp. was incorporated in 2006 and is based in Marousi, Greece.",209,"{'maxAge': 1, 'name': 'Ms. Charis  Plakantonaki', 'age': 43, 'title': 'Chief Strategy Officer', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,2,18.15,18.15,17.99,18.3999,18.15,18.15,17.99,18.3999,2.55,0.14140001,1692576000,1.3718,1.052904,6.5126357,5.3372784,859392,859392,920646,772280,772280,17.83,18.14,800,800,1861439488,16.57,25.03,1.6595398,17.6924,19.6691,2.55,0.14049587,USD,2751543552,0.2547,68941030,103184000,2805580,4291849,1690761600,1693440000,0.0272,0.05824,0.48568,3.23,0.04,19.322,0.9336508,1672444800,1703980800,1688083200,-0.779,285683008,2.77,3.38,-0.64,1:5,1466380800,2.453,6.001,NMS,EQUITY,SBLK,SBLK,Star Bulk Carriers Corp.,Star Bulk Carriers Corp.,1196692200,America/New_York,EDT,-14400000,18.04,34.0,22.0,27.11,28.0,1.8,buy,7,297407008,2.882,458476992,1187520000,1.085,1.479,1121660032,59.564,10.941,0.0558,0.13939999,830309000,364539616,480880992,-0.78,-0.428,0.45465,0.40875,0.27561,USD,
8,40 Agiou Konstantinou Street,Marousi,15124,Greece,30 210 617 8400,https://www.starbulk.com,Marine Shipping,Industrials,"Star Bulk Carriers Corp., a shipping company, engages in the ocean transportation of dry bulk cargoes worldwide. The company's vessels transport a range of bulk commodities, including iron ores, minerals and grains, bauxite, fertilizers, and steel products. As of December 31, 2022, it had a fleet of 128 dry bulk vessels with an aggregate capacity of approximately 14.1 million deadweight tons, including Newcastlemax, Capesize, Post Panamax, Kamsarmax, Panamax, Ultramax, and Supramax vessels. The company also provides vessel management services. Star Bulk Carriers Corp. was incorporated in 2006 and is based in Marousi, Greece.",209,"{'maxAge': 1, 'name': 'Mr. Constantinos  Simantiras', 'title': 'Head of Market Research', 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,2,18.15,18.15,17.99,18.3999,18.15,18.15,17.99,18.3999,2.55,0.14140001,1692576000,1.3718,1.052904,6.5126357,5.3372784,859392,859392,920646,772280,772280,17.83,18.14,800,800,1861439488,16.57,25.03,1.6595398,17.6924,19.6691,2.55,0.14049587,USD,2751543552,0.2547,68941030,103184000,2805580,4291849,1690761600,1693440000,0.0272,0.05824,0.48568,3.23,0.04,19.322,0.9336508,1672444800,1703980800,1688083200,-0.779,285683008,2.77,3.38,-0.64,1:5,1466380800,2.453,6.001,NMS,EQUITY,SBLK,SBLK,Star Bulk Carriers Corp.,Star Bulk Carriers Corp.,1196692200,America/New_York,EDT,-14400000,18.04,34.0,22.0,27.11,28.0,1.8,buy,7,297407008,2.882,458476992,1187520000,1.085,1.479,1121660032,59.564,10.941,0.0558,0.13939999,830309000,364539616,480880992,-0.78,-0.428,0.45465,0.40875,0.27561,USD,
