,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Jalan Muncul No. 1,Kecamatan Gedangan,Sidoarjo,61254,Indonesia,62 31 853 7088,62 31 853 1877,https://www.panther-wheels.net,Auto Parts,Consumer Cyclical,"PT. Prima Alloy Steel Universal Tbk engages in the manufacture and sale of aluminum alloy wheels in Indonesia, Europe, Asia, Africa, and the United States. The company provides wheels of various models comprising highload, offroad, cratus, electric, and winter. It also exports its products to Germany, Scandinavia, Japan, and Australia. The company was founded in 1984 and is headquartered in Sidoarjo, Indonesia. PT. Prima Alloy Steel Universal Tbk is a subsidiary of PT. Enmaru International.",479,"{'maxAge': 1, 'name': 'Mr. Djoko  Sutrisno', 'age': 75, 'title': 'Pres Director', 'yearBorn': 1947, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,148.0,0.0,147.0,153.0,148.0,0.0,147.0,153.0,1088553600,-0.185837,3.1972249,1700,1700,3205744,62820,62820,147.0,153.0,0,0,107259576320,120.0,246.0,1.8594869,151.14,148.64,0.0,0.0,IDR,1045137588224,-1.97041,287252565,701043008,0.59025,0.0,469.353,0.32598066,1672444800,1703980800,1688083200,-113658126336,47.854,5:1,1127174400,18.119,-130.216,JKT,EQUITY,PRAS.JK,PRAS.JK,Prima Alloy Steel Universal Tbk,PT. Prima Alloy Steel Universal Tbk,1005789600,Asia/Jakarta,WIB,25200000,153.0,none,2143850240,3.058,-8026206720,940021776384,0.074,1.106,57682350080,285.689,82.263,-0.01815,-0.28855,1149440724,113508835328,-507043104,-0.761,-0.40241,-0.13914,-0.77809995,IDR,
1,Jalan Muncul No. 1,Kecamatan Gedangan,Sidoarjo,61254,Indonesia,62 31 853 7088,62 31 853 1877,https://www.panther-wheels.net,Auto Parts,Consumer Cyclical,"PT. Prima Alloy Steel Universal Tbk engages in the manufacture and sale of aluminum alloy wheels in Indonesia, Europe, Asia, Africa, and the United States. The company provides wheels of various models comprising highload, offroad, cratus, electric, and winter. It also exports its products to Germany, Scandinavia, Japan, and Australia. The company was founded in 1984 and is headquartered in Sidoarjo, Indonesia. PT. Prima Alloy Steel Universal Tbk is a subsidiary of PT. Enmaru International.",479,"{'maxAge': 1, 'name': 'Mr. Danny  Kurnia', 'age': 45, 'title': 'Operational Director', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,148.0,0.0,147.0,153.0,148.0,0.0,147.0,153.0,1088553600,-0.185837,3.1972249,1700,1700,3205744,62820,62820,147.0,153.0,0,0,107259576320,120.0,246.0,1.8594869,151.14,148.64,0.0,0.0,IDR,1045137588224,-1.97041,287252565,701043008,0.59025,0.0,469.353,0.32598066,1672444800,1703980800,1688083200,-113658126336,47.854,5:1,1127174400,18.119,-130.216,JKT,EQUITY,PRAS.JK,PRAS.JK,Prima Alloy Steel Universal Tbk,PT. Prima Alloy Steel Universal Tbk,1005789600,Asia/Jakarta,WIB,25200000,153.0,none,2143850240,3.058,-8026206720,940021776384,0.074,1.106,57682350080,285.689,82.263,-0.01815,-0.28855,1149440724,113508835328,-507043104,-0.761,-0.40241,-0.13914,-0.77809995,IDR,
2,Jalan Muncul No. 1,Kecamatan Gedangan,Sidoarjo,61254,Indonesia,62 31 853 7088,62 31 853 1877,https://www.panther-wheels.net,Auto Parts,Consumer Cyclical,"PT. Prima Alloy Steel Universal Tbk engages in the manufacture and sale of aluminum alloy wheels in Indonesia, Europe, Asia, Africa, and the United States. The company provides wheels of various models comprising highload, offroad, cratus, electric, and winter. It also exports its products to Germany, Scandinavia, Japan, and Australia. The company was founded in 1984 and is headquartered in Sidoarjo, Indonesia. PT. Prima Alloy Steel Universal Tbk is a subsidiary of PT. Enmaru International.",479,"{'maxAge': 1, 'name': 'Ms. .  Setiawati', 'age': 60, 'title': 'Head of Internal Audit', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,148.0,0.0,147.0,153.0,148.0,0.0,147.0,153.0,1088553600,-0.185837,3.1972249,1700,1700,3205744,62820,62820,147.0,153.0,0,0,107259576320,120.0,246.0,1.8594869,151.14,148.64,0.0,0.0,IDR,1045137588224,-1.97041,287252565,701043008,0.59025,0.0,469.353,0.32598066,1672444800,1703980800,1688083200,-113658126336,47.854,5:1,1127174400,18.119,-130.216,JKT,EQUITY,PRAS.JK,PRAS.JK,Prima Alloy Steel Universal Tbk,PT. Prima Alloy Steel Universal Tbk,1005789600,Asia/Jakarta,WIB,25200000,153.0,none,2143850240,3.058,-8026206720,940021776384,0.074,1.106,57682350080,285.689,82.263,-0.01815,-0.28855,1149440724,113508835328,-507043104,-0.761,-0.40241,-0.13914,-0.77809995,IDR,
3,Jalan Muncul No. 1,Kecamatan Gedangan,Sidoarjo,61254,Indonesia,62 31 853 7088,62 31 853 1877,https://www.panther-wheels.net,Auto Parts,Consumer Cyclical,"PT. Prima Alloy Steel Universal Tbk engages in the manufacture and sale of aluminum alloy wheels in Indonesia, Europe, Asia, Africa, and the United States. The company provides wheels of various models comprising highload, offroad, cratus, electric, and winter. It also exports its products to Germany, Scandinavia, Japan, and Australia. The company was founded in 1984 and is headquartered in Sidoarjo, Indonesia. PT. Prima Alloy Steel Universal Tbk is a subsidiary of PT. Enmaru International.",479,"{'maxAge': 1, 'name': 'Ms. Indri  Ekasari', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,148.0,0.0,147.0,153.0,148.0,0.0,147.0,153.0,1088553600,-0.185837,3.1972249,1700,1700,3205744,62820,62820,147.0,153.0,0,0,107259576320,120.0,246.0,1.8594869,151.14,148.64,0.0,0.0,IDR,1045137588224,-1.97041,287252565,701043008,0.59025,0.0,469.353,0.32598066,1672444800,1703980800,1688083200,-113658126336,47.854,5:1,1127174400,18.119,-130.216,JKT,EQUITY,PRAS.JK,PRAS.JK,Prima Alloy Steel Universal Tbk,PT. Prima Alloy Steel Universal Tbk,1005789600,Asia/Jakarta,WIB,25200000,153.0,none,2143850240,3.058,-8026206720,940021776384,0.074,1.106,57682350080,285.689,82.263,-0.01815,-0.28855,1149440724,113508835328,-507043104,-0.761,-0.40241,-0.13914,-0.77809995,IDR,
