,address1,address2,city,country,phone,fax,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Fuk Shing Commercial Building,Flat 314 3rd Floor 28 On Lok Mun Street,Fanling,Hong Kong,852 3104 2962,852 3104 1323,Engineering & Construction,Industrials,"CNC Holdings Limited, an investment holding company, primarily provides civil engineering services. It operates through Provision of Civil Engineering Services and Media and Advertising Business segments. The company undertakes waterworks engineering, road works and drainage, and site formation works for the public sector in Hong Kong. It also broadcasts television programs on television channels operated by television broadcasting companies in the Asia-Pacific region. In addition, the company engages in promoting digital marketing activities on overseas video platform in return for advertising and related purposes. CNC Holdings Limited was formerly known as Tsun Yip Holdings Limited and changed its name to CNC Holdings Limited in February 2012. The company was founded in 1989 and is headquartered in Fanling, Hong Kong.",238,"{'maxAge': 1, 'name': 'Dr. Yan  Jiang', 'age': 54, 'title': 'Exec. Chairman', 'yearBorn': 1968, 'fiscalYear': 2021, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,3,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,1297641600,0.0,0.132882,100000,100000,0,0,0,0.012,0.013,0,0,48664200,0.012,0.012,0.11922386,0.012,0.012,0.0,0.0,HKD,306681216,-0.10223,2797745521,4055350016,0.31011,0.0,-0.095,1648684800,1680220800,1648684800,-41729000,-0.01,10:1,1293062400,0.751,-35.085,HKG,EQUITY,8356.HK,8356.HK,CNC HOLDINGS,CNC Holdings Limited,1283131800,Asia/Hong_Kong,HKT,28800000,0.012,none,49319000,0.012,-8741000,305848000,0.269,0.335,408175008,0.101,-0.0775,-9356000,1.819,-0.022920001,-0.02141,-0.059,HKD,
1,Fuk Shing Commercial Building,Flat 314 3rd Floor 28 On Lok Mun Street,Fanling,Hong Kong,852 3104 2962,852 3104 1323,Engineering & Construction,Industrials,"CNC Holdings Limited, an investment holding company, primarily provides civil engineering services. It operates through Provision of Civil Engineering Services and Media and Advertising Business segments. The company undertakes waterworks engineering, road works and drainage, and site formation works for the public sector in Hong Kong. It also broadcasts television programs on television channels operated by television broadcasting companies in the Asia-Pacific region. In addition, the company engages in promoting digital marketing activities on overseas video platform in return for advertising and related purposes. CNC Holdings Limited was formerly known as Tsun Yip Holdings Limited and changed its name to CNC Holdings Limited in February 2012. The company was founded in 1989 and is headquartered in Fanling, Hong Kong.",238,"{'maxAge': 1, 'name': 'Dr. Yong Sheng  Li', 'age': 51, 'title': 'Exec. Vice Chairman, CEO & Compliance Officer', 'yearBorn': 1971, 'fiscalYear': 2021, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,3,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,1297641600,0.0,0.132882,100000,100000,0,0,0,0.012,0.013,0,0,48664200,0.012,0.012,0.11922386,0.012,0.012,0.0,0.0,HKD,306681216,-0.10223,2797745521,4055350016,0.31011,0.0,-0.095,1648684800,1680220800,1648684800,-41729000,-0.01,10:1,1293062400,0.751,-35.085,HKG,EQUITY,8356.HK,8356.HK,CNC HOLDINGS,CNC Holdings Limited,1283131800,Asia/Hong_Kong,HKT,28800000,0.012,none,49319000,0.012,-8741000,305848000,0.269,0.335,408175008,0.101,-0.0775,-9356000,1.819,-0.022920001,-0.02141,-0.059,HKD,
2,Fuk Shing Commercial Building,Flat 314 3rd Floor 28 On Lok Mun Street,Fanling,Hong Kong,852 3104 2962,852 3104 1323,Engineering & Construction,Industrials,"CNC Holdings Limited, an investment holding company, primarily provides civil engineering services. It operates through Provision of Civil Engineering Services and Media and Advertising Business segments. The company undertakes waterworks engineering, road works and drainage, and site formation works for the public sector in Hong Kong. It also broadcasts television programs on television channels operated by television broadcasting companies in the Asia-Pacific region. In addition, the company engages in promoting digital marketing activities on overseas video platform in return for advertising and related purposes. CNC Holdings Limited was formerly known as Tsun Yip Holdings Limited and changed its name to CNC Holdings Limited in February 2012. The company was founded in 1989 and is headquartered in Fanling, Hong Kong.",238,"{'maxAge': 1, 'name': 'Mr. Kwok Cheung  Kan', 'age': 57, 'title': 'Exec. Director', 'yearBorn': 1965, 'fiscalYear': 2021, 'totalPay': 12030000, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,3,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,1297641600,0.0,0.132882,100000,100000,0,0,0,0.012,0.013,0,0,48664200,0.012,0.012,0.11922386,0.012,0.012,0.0,0.0,HKD,306681216,-0.10223,2797745521,4055350016,0.31011,0.0,-0.095,1648684800,1680220800,1648684800,-41729000,-0.01,10:1,1293062400,0.751,-35.085,HKG,EQUITY,8356.HK,8356.HK,CNC HOLDINGS,CNC Holdings Limited,1283131800,Asia/Hong_Kong,HKT,28800000,0.012,none,49319000,0.012,-8741000,305848000,0.269,0.335,408175008,0.101,-0.0775,-9356000,1.819,-0.022920001,-0.02141,-0.059,HKD,
3,Fuk Shing Commercial Building,Flat 314 3rd Floor 28 On Lok Mun Street,Fanling,Hong Kong,852 3104 2962,852 3104 1323,Engineering & Construction,Industrials,"CNC Holdings Limited, an investment holding company, primarily provides civil engineering services. It operates through Provision of Civil Engineering Services and Media and Advertising Business segments. The company undertakes waterworks engineering, road works and drainage, and site formation works for the public sector in Hong Kong. It also broadcasts television programs on television channels operated by television broadcasting companies in the Asia-Pacific region. In addition, the company engages in promoting digital marketing activities on overseas video platform in return for advertising and related purposes. CNC Holdings Limited was formerly known as Tsun Yip Holdings Limited and changed its name to CNC Holdings Limited in February 2012. The company was founded in 1989 and is headquartered in Fanling, Hong Kong.",238,"{'maxAge': 1, 'name': 'Mr. Da Yong  Liu', 'age': 47, 'title': 'Exec. Director', 'yearBorn': 1975, 'fiscalYear': 2021, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,3,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,1297641600,0.0,0.132882,100000,100000,0,0,0,0.012,0.013,0,0,48664200,0.012,0.012,0.11922386,0.012,0.012,0.0,0.0,HKD,306681216,-0.10223,2797745521,4055350016,0.31011,0.0,-0.095,1648684800,1680220800,1648684800,-41729000,-0.01,10:1,1293062400,0.751,-35.085,HKG,EQUITY,8356.HK,8356.HK,CNC HOLDINGS,CNC Holdings Limited,1283131800,Asia/Hong_Kong,HKT,28800000,0.012,none,49319000,0.012,-8741000,305848000,0.269,0.335,408175008,0.101,-0.0775,-9356000,1.819,-0.022920001,-0.02141,-0.059,HKD,
4,Fuk Shing Commercial Building,Flat 314 3rd Floor 28 On Lok Mun Street,Fanling,Hong Kong,852 3104 2962,852 3104 1323,Engineering & Construction,Industrials,"CNC Holdings Limited, an investment holding company, primarily provides civil engineering services. It operates through Provision of Civil Engineering Services and Media and Advertising Business segments. The company undertakes waterworks engineering, road works and drainage, and site formation works for the public sector in Hong Kong. It also broadcasts television programs on television channels operated by television broadcasting companies in the Asia-Pacific region. In addition, the company engages in promoting digital marketing activities on overseas video platform in return for advertising and related purposes. CNC Holdings Limited was formerly known as Tsun Yip Holdings Limited and changed its name to CNC Holdings Limited in February 2012. The company was founded in 1989 and is headquartered in Fanling, Hong Kong.",238,"{'maxAge': 1, 'name': 'Ms. Yuet Tai  Li CPA, CPA', 'age': 39, 'title': 'CFO & Company Sec.', 'yearBorn': 1983, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,3,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,1297641600,0.0,0.132882,100000,100000,0,0,0,0.012,0.013,0,0,48664200,0.012,0.012,0.11922386,0.012,0.012,0.0,0.0,HKD,306681216,-0.10223,2797745521,4055350016,0.31011,0.0,-0.095,1648684800,1680220800,1648684800,-41729000,-0.01,10:1,1293062400,0.751,-35.085,HKG,EQUITY,8356.HK,8356.HK,CNC HOLDINGS,CNC Holdings Limited,1283131800,Asia/Hong_Kong,HKT,28800000,0.012,none,49319000,0.012,-8741000,305848000,0.269,0.335,408175008,0.101,-0.0775,-9356000,1.819,-0.022920001,-0.02141,-0.059,HKD,
5,Fuk Shing Commercial Building,Flat 314 3rd Floor 28 On Lok Mun Street,Fanling,Hong Kong,852 3104 2962,852 3104 1323,Engineering & Construction,Industrials,"CNC Holdings Limited, an investment holding company, primarily provides civil engineering services. It operates through Provision of Civil Engineering Services and Media and Advertising Business segments. The company undertakes waterworks engineering, road works and drainage, and site formation works for the public sector in Hong Kong. It also broadcasts television programs on television channels operated by television broadcasting companies in the Asia-Pacific region. In addition, the company engages in promoting digital marketing activities on overseas video platform in return for advertising and related purposes. CNC Holdings Limited was formerly known as Tsun Yip Holdings Limited and changed its name to CNC Holdings Limited in February 2012. The company was founded in 1989 and is headquartered in Fanling, Hong Kong.",238,"{'maxAge': 1, 'name': 'Ms. May Bo  Kan', 'age': 54, 'title': 'Admin. Officer', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,3,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,1297641600,0.0,0.132882,100000,100000,0,0,0,0.012,0.013,0,0,48664200,0.012,0.012,0.11922386,0.012,0.012,0.0,0.0,HKD,306681216,-0.10223,2797745521,4055350016,0.31011,0.0,-0.095,1648684800,1680220800,1648684800,-41729000,-0.01,10:1,1293062400,0.751,-35.085,HKG,EQUITY,8356.HK,8356.HK,CNC HOLDINGS,CNC Holdings Limited,1283131800,Asia/Hong_Kong,HKT,28800000,0.012,none,49319000,0.012,-8741000,305848000,0.269,0.335,408175008,0.101,-0.0775,-9356000,1.819,-0.022920001,-0.02141,-0.059,HKD,
