,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,179 Bangkok City Tower,"10th Floor South Sathorn Road Thungmahamek, Sathorn",Bangkok,10120,Thailand,66 2 625 1188,66 2 625 1100,https://jubile-th.listedcompany.com,Luxury Goods,Consumer Cyclical,"Jubilee Enterprise Public Company Limited produces, distributes, and retails diamond jewelry in Thailand. It also offers its products through online. The company was incorporated in 1993 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Ms. Unyarat  Pornprakit', 'age': 42, 'title': 'CEO & Exec. Director', 'yearBorn': 1980, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,19.9,19.8,19.8,20.0,19.9,19.8,19.8,20.0,0.5,0.0251,1692921600,0.5177,3.44,0.846409,14.113475,44058,44058,67640,164190,164190,19.8,19.9,0,0,3468032512,19.4,32.0,2.0513988,22.074,25.0215,0.6,0.030150756,THB,2918419200,0.14561,78429877,174272992,0.68072,0.01352,8.893,2.237715,1672444800,1703980800,1688083200,-0.613,246159840,1.41,1.726,8.518,SET,EQUITY,JUBILE.BK,JUBILE.BK,JUBILE_JUBILEE ENTERPRISE,Jubilee Enterprise Public Company Limited,1257735600,Asia/Bangkok,ICT,25200000,19.9,none,835633984,4.795,342618112,286017984,2.323,4.166,1690569728,18.456,9.701,0.095869996,0.16518,888861004,336186368,421765568,-0.613,-0.124,0.48867,0.20266001,0.19507,THB,
1,179 Bangkok City Tower,"10th Floor South Sathorn Road Thungmahamek, Sathorn",Bangkok,10120,Thailand,66 2 625 1188,66 2 625 1100,https://jubile-th.listedcompany.com,Luxury Goods,Consumer Cyclical,"Jubilee Enterprise Public Company Limited produces, distributes, and retails diamond jewelry in Thailand. It also offers its products through online. The company was incorporated in 1993 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Ms. Tanaporn  Tana-arpapong', 'title': 'CFO & Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,19.9,19.8,19.8,20.0,19.9,19.8,19.8,20.0,0.5,0.0251,1692921600,0.5177,3.44,0.846409,14.113475,44058,44058,67640,164190,164190,19.8,19.9,0,0,3468032512,19.4,32.0,2.0513988,22.074,25.0215,0.6,0.030150756,THB,2918419200,0.14561,78429877,174272992,0.68072,0.01352,8.893,2.237715,1672444800,1703980800,1688083200,-0.613,246159840,1.41,1.726,8.518,SET,EQUITY,JUBILE.BK,JUBILE.BK,JUBILE_JUBILEE ENTERPRISE,Jubilee Enterprise Public Company Limited,1257735600,Asia/Bangkok,ICT,25200000,19.9,none,835633984,4.795,342618112,286017984,2.323,4.166,1690569728,18.456,9.701,0.095869996,0.16518,888861004,336186368,421765568,-0.613,-0.124,0.48867,0.20266001,0.19507,THB,
2,179 Bangkok City Tower,"10th Floor South Sathorn Road Thungmahamek, Sathorn",Bangkok,10120,Thailand,66 2 625 1188,66 2 625 1100,https://jubile-th.listedcompany.com,Luxury Goods,Consumer Cyclical,"Jubilee Enterprise Public Company Limited produces, distributes, and retails diamond jewelry in Thailand. It also offers its products through online. The company was incorporated in 1993 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Mr. Sophon  Aroonsuraphonmaythee', 'title': 'Marketing Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,19.9,19.8,19.8,20.0,19.9,19.8,19.8,20.0,0.5,0.0251,1692921600,0.5177,3.44,0.846409,14.113475,44058,44058,67640,164190,164190,19.8,19.9,0,0,3468032512,19.4,32.0,2.0513988,22.074,25.0215,0.6,0.030150756,THB,2918419200,0.14561,78429877,174272992,0.68072,0.01352,8.893,2.237715,1672444800,1703980800,1688083200,-0.613,246159840,1.41,1.726,8.518,SET,EQUITY,JUBILE.BK,JUBILE.BK,JUBILE_JUBILEE ENTERPRISE,Jubilee Enterprise Public Company Limited,1257735600,Asia/Bangkok,ICT,25200000,19.9,none,835633984,4.795,342618112,286017984,2.323,4.166,1690569728,18.456,9.701,0.095869996,0.16518,888861004,336186368,421765568,-0.613,-0.124,0.48867,0.20266001,0.19507,THB,
3,179 Bangkok City Tower,"10th Floor South Sathorn Road Thungmahamek, Sathorn",Bangkok,10120,Thailand,66 2 625 1188,66 2 625 1100,https://jubile-th.listedcompany.com,Luxury Goods,Consumer Cyclical,"Jubilee Enterprise Public Company Limited produces, distributes, and retails diamond jewelry in Thailand. It also offers its products through online. The company was incorporated in 1993 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Mr. Suka  Suchinchaikul', 'title': 'Assistant Sales Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,19.9,19.8,19.8,20.0,19.9,19.8,19.8,20.0,0.5,0.0251,1692921600,0.5177,3.44,0.846409,14.113475,44058,44058,67640,164190,164190,19.8,19.9,0,0,3468032512,19.4,32.0,2.0513988,22.074,25.0215,0.6,0.030150756,THB,2918419200,0.14561,78429877,174272992,0.68072,0.01352,8.893,2.237715,1672444800,1703980800,1688083200,-0.613,246159840,1.41,1.726,8.518,SET,EQUITY,JUBILE.BK,JUBILE.BK,JUBILE_JUBILEE ENTERPRISE,Jubilee Enterprise Public Company Limited,1257735600,Asia/Bangkok,ICT,25200000,19.9,none,835633984,4.795,342618112,286017984,2.323,4.166,1690569728,18.456,9.701,0.095869996,0.16518,888861004,336186368,421765568,-0.613,-0.124,0.48867,0.20266001,0.19507,THB,
