,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,968 James Street,PO Box 6969,Syracuse,NY,13203,United States,315 424 0513,https://www.carrols.com,Restaurants,Consumer Cyclical,"Carrols Restaurant Group, Inc., through its subsidiaries, operates as a restaurant company in the United States. The company operates as a Burger King and Popeyes franchisee. The company was founded in 1960 and is headquartered in Syracuse, New York.",6075,"{'maxAge': 1, 'name': 'Ms. Deborah M. Derby', 'age': 58, 'title': 'CEO, Pres & Director', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 67500, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,5,3,1693526400,1672444800,86400,2,6.1,6.1,5.92,6.1,6.1,6.1,5.92,6.1,1629763200,0.0,2.270401,16.597221,553359,553359,707825,549160,549160,5.72,6.25,1400,800,308951712,1.31,7.75,0.1698093,6.1796,3.8166,0.0,0.0,USD,1560963584,-0.0066000004,31546155,51707400,1657278,1785294,1690761600,1693440000,0.0321,0.37465,0.29812,2.22,0.048800003,3.293,1.8144549,1672531200,1704067200,1688256000,-15017000,-0.29,0.36,0.32,0.858,14.363,NMS,EQUITY,TAST,TAST,"Carrols Restaurant Group, Inc.","Carrols Restaurant Group, Inc.",1166193000,America/New_York,EDT,-14400000,5.975,10.0,8.0,9.25,9.5,1.5,strong_buy,4,40932000,0.792,108679000,1292944000,0.355,0.526,1819404032,769.463,35.576,0.01272,-0.07017,210960000,58126752,96334000,0.098,0.154,0.05973,0.01811,USD,
1,968 James Street,PO Box 6969,Syracuse,NY,13203,United States,315 424 0513,https://www.carrols.com,Restaurants,Consumer Cyclical,"Carrols Restaurant Group, Inc., through its subsidiaries, operates as a restaurant company in the United States. The company operates as a Burger King and Popeyes franchisee. The company was founded in 1960 and is headquartered in Syracuse, New York.",6075,"{'maxAge': 1, 'name': 'Mr. Anthony E. Hull', 'age': 63, 'title': 'VP, CFO & Treasurer', 'yearBorn': 1959, 'fiscalYear': 2022, 'totalPay': 875094, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,5,3,1693526400,1672444800,86400,2,6.1,6.1,5.92,6.1,6.1,6.1,5.92,6.1,1629763200,0.0,2.270401,16.597221,553359,553359,707825,549160,549160,5.72,6.25,1400,800,308951712,1.31,7.75,0.1698093,6.1796,3.8166,0.0,0.0,USD,1560963584,-0.0066000004,31546155,51707400,1657278,1785294,1690761600,1693440000,0.0321,0.37465,0.29812,2.22,0.048800003,3.293,1.8144549,1672531200,1704067200,1688256000,-15017000,-0.29,0.36,0.32,0.858,14.363,NMS,EQUITY,TAST,TAST,"Carrols Restaurant Group, Inc.","Carrols Restaurant Group, Inc.",1166193000,America/New_York,EDT,-14400000,5.975,10.0,8.0,9.25,9.5,1.5,strong_buy,4,40932000,0.792,108679000,1292944000,0.355,0.526,1819404032,769.463,35.576,0.01272,-0.07017,210960000,58126752,96334000,0.098,0.154,0.05973,0.01811,USD,
2,968 James Street,PO Box 6969,Syracuse,NY,13203,United States,315 424 0513,https://www.carrols.com,Restaurants,Consumer Cyclical,"Carrols Restaurant Group, Inc., through its subsidiaries, operates as a restaurant company in the United States. The company operates as a Burger King and Popeyes franchisee. The company was founded in 1960 and is headquartered in Syracuse, New York.",6075,"{'maxAge': 1, 'name': 'Mr. Joseph W. Hoffman', 'age': 59, 'title': 'Sr. VP of Operations & Chief Restaurant Officer', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 486119, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,5,3,1693526400,1672444800,86400,2,6.1,6.1,5.92,6.1,6.1,6.1,5.92,6.1,1629763200,0.0,2.270401,16.597221,553359,553359,707825,549160,549160,5.72,6.25,1400,800,308951712,1.31,7.75,0.1698093,6.1796,3.8166,0.0,0.0,USD,1560963584,-0.0066000004,31546155,51707400,1657278,1785294,1690761600,1693440000,0.0321,0.37465,0.29812,2.22,0.048800003,3.293,1.8144549,1672531200,1704067200,1688256000,-15017000,-0.29,0.36,0.32,0.858,14.363,NMS,EQUITY,TAST,TAST,"Carrols Restaurant Group, Inc.","Carrols Restaurant Group, Inc.",1166193000,America/New_York,EDT,-14400000,5.975,10.0,8.0,9.25,9.5,1.5,strong_buy,4,40932000,0.792,108679000,1292944000,0.355,0.526,1819404032,769.463,35.576,0.01272,-0.07017,210960000,58126752,96334000,0.098,0.154,0.05973,0.01811,USD,
3,968 James Street,PO Box 6969,Syracuse,NY,13203,United States,315 424 0513,https://www.carrols.com,Restaurants,Consumer Cyclical,"Carrols Restaurant Group, Inc., through its subsidiaries, operates as a restaurant company in the United States. The company operates as a Burger King and Popeyes franchisee. The company was founded in 1960 and is headquartered in Syracuse, New York.",6075,"{'maxAge': 1, 'name': 'Mr. Jared Lawrence Landaw', 'age': 57, 'title': 'VP, Gen. Counsel & Corp. Sec.', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 541634, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,5,3,1693526400,1672444800,86400,2,6.1,6.1,5.92,6.1,6.1,6.1,5.92,6.1,1629763200,0.0,2.270401,16.597221,553359,553359,707825,549160,549160,5.72,6.25,1400,800,308951712,1.31,7.75,0.1698093,6.1796,3.8166,0.0,0.0,USD,1560963584,-0.0066000004,31546155,51707400,1657278,1785294,1690761600,1693440000,0.0321,0.37465,0.29812,2.22,0.048800003,3.293,1.8144549,1672531200,1704067200,1688256000,-15017000,-0.29,0.36,0.32,0.858,14.363,NMS,EQUITY,TAST,TAST,"Carrols Restaurant Group, Inc.","Carrols Restaurant Group, Inc.",1166193000,America/New_York,EDT,-14400000,5.975,10.0,8.0,9.25,9.5,1.5,strong_buy,4,40932000,0.792,108679000,1292944000,0.355,0.526,1819404032,769.463,35.576,0.01272,-0.07017,210960000,58126752,96334000,0.098,0.154,0.05973,0.01811,USD,
4,968 James Street,PO Box 6969,Syracuse,NY,13203,United States,315 424 0513,https://www.carrols.com,Restaurants,Consumer Cyclical,"Carrols Restaurant Group, Inc., through its subsidiaries, operates as a restaurant company in the United States. The company operates as a Burger King and Popeyes franchisee. The company was founded in 1960 and is headquartered in Syracuse, New York.",6075,"{'maxAge': 1, 'name': 'Mr. Daniel T. Accordino', 'age': 71, 'title': 'Advisor', 'yearBorn': 1951, 'fiscalYear': 2022, 'totalPay': 1443944, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,5,3,1693526400,1672444800,86400,2,6.1,6.1,5.92,6.1,6.1,6.1,5.92,6.1,1629763200,0.0,2.270401,16.597221,553359,553359,707825,549160,549160,5.72,6.25,1400,800,308951712,1.31,7.75,0.1698093,6.1796,3.8166,0.0,0.0,USD,1560963584,-0.0066000004,31546155,51707400,1657278,1785294,1690761600,1693440000,0.0321,0.37465,0.29812,2.22,0.048800003,3.293,1.8144549,1672531200,1704067200,1688256000,-15017000,-0.29,0.36,0.32,0.858,14.363,NMS,EQUITY,TAST,TAST,"Carrols Restaurant Group, Inc.","Carrols Restaurant Group, Inc.",1166193000,America/New_York,EDT,-14400000,5.975,10.0,8.0,9.25,9.5,1.5,strong_buy,4,40932000,0.792,108679000,1292944000,0.355,0.526,1819404032,769.463,35.576,0.01272,-0.07017,210960000,58126752,96334000,0.098,0.154,0.05973,0.01811,USD,
5,968 James Street,PO Box 6969,Syracuse,NY,13203,United States,315 424 0513,https://www.carrols.com,Restaurants,Consumer Cyclical,"Carrols Restaurant Group, Inc., through its subsidiaries, operates as a restaurant company in the United States. The company operates as a Burger King and Popeyes franchisee. The company was founded in 1960 and is headquartered in Syracuse, New York.",6075,"{'maxAge': 1, 'name': 'Mr. Richard G. Cross', 'age': 59, 'title': 'VP & Chief Devel. Officer', 'yearBorn': 1963, 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,5,3,1693526400,1672444800,86400,2,6.1,6.1,5.92,6.1,6.1,6.1,5.92,6.1,1629763200,0.0,2.270401,16.597221,553359,553359,707825,549160,549160,5.72,6.25,1400,800,308951712,1.31,7.75,0.1698093,6.1796,3.8166,0.0,0.0,USD,1560963584,-0.0066000004,31546155,51707400,1657278,1785294,1690761600,1693440000,0.0321,0.37465,0.29812,2.22,0.048800003,3.293,1.8144549,1672531200,1704067200,1688256000,-15017000,-0.29,0.36,0.32,0.858,14.363,NMS,EQUITY,TAST,TAST,"Carrols Restaurant Group, Inc.","Carrols Restaurant Group, Inc.",1166193000,America/New_York,EDT,-14400000,5.975,10.0,8.0,9.25,9.5,1.5,strong_buy,4,40932000,0.792,108679000,1292944000,0.355,0.526,1819404032,769.463,35.576,0.01272,-0.07017,210960000,58126752,96334000,0.098,0.154,0.05973,0.01811,USD,
6,968 James Street,PO Box 6969,Syracuse,NY,13203,United States,315 424 0513,https://www.carrols.com,Restaurants,Consumer Cyclical,"Carrols Restaurant Group, Inc., through its subsidiaries, operates as a restaurant company in the United States. The company operates as a Burger King and Popeyes franchisee. The company was founded in 1960 and is headquartered in Syracuse, New York.",6075,"{'maxAge': 1, 'name': 'Mr. Nathan B. Mucher', 'age': 50, 'title': 'VP & Chief Information Officer', 'yearBorn': 1972, 'fiscalYear': 2021, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,5,3,1693526400,1672444800,86400,2,6.1,6.1,5.92,6.1,6.1,6.1,5.92,6.1,1629763200,0.0,2.270401,16.597221,553359,553359,707825,549160,549160,5.72,6.25,1400,800,308951712,1.31,7.75,0.1698093,6.1796,3.8166,0.0,0.0,USD,1560963584,-0.0066000004,31546155,51707400,1657278,1785294,1690761600,1693440000,0.0321,0.37465,0.29812,2.22,0.048800003,3.293,1.8144549,1672531200,1704067200,1688256000,-15017000,-0.29,0.36,0.32,0.858,14.363,NMS,EQUITY,TAST,TAST,"Carrols Restaurant Group, Inc.","Carrols Restaurant Group, Inc.",1166193000,America/New_York,EDT,-14400000,5.975,10.0,8.0,9.25,9.5,1.5,strong_buy,4,40932000,0.792,108679000,1292944000,0.355,0.526,1819404032,769.463,35.576,0.01272,-0.07017,210960000,58126752,96334000,0.098,0.154,0.05973,0.01811,USD,
7,968 James Street,PO Box 6969,Syracuse,NY,13203,United States,315 424 0513,https://www.carrols.com,Restaurants,Consumer Cyclical,"Carrols Restaurant Group, Inc., through its subsidiaries, operates as a restaurant company in the United States. The company operates as a Burger King and Popeyes franchisee. The company was founded in 1960 and is headquartered in Syracuse, New York.",6075,"{'maxAge': 1, 'name': 'Mr. Gerald J. DiGenova', 'age': 65, 'title': 'VP of HR', 'yearBorn': 1957, 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,5,3,1693526400,1672444800,86400,2,6.1,6.1,5.92,6.1,6.1,6.1,5.92,6.1,1629763200,0.0,2.270401,16.597221,553359,553359,707825,549160,549160,5.72,6.25,1400,800,308951712,1.31,7.75,0.1698093,6.1796,3.8166,0.0,0.0,USD,1560963584,-0.0066000004,31546155,51707400,1657278,1785294,1690761600,1693440000,0.0321,0.37465,0.29812,2.22,0.048800003,3.293,1.8144549,1672531200,1704067200,1688256000,-15017000,-0.29,0.36,0.32,0.858,14.363,NMS,EQUITY,TAST,TAST,"Carrols Restaurant Group, Inc.","Carrols Restaurant Group, Inc.",1166193000,America/New_York,EDT,-14400000,5.975,10.0,8.0,9.25,9.5,1.5,strong_buy,4,40932000,0.792,108679000,1292944000,0.355,0.526,1819404032,769.463,35.576,0.01272,-0.07017,210960000,58126752,96334000,0.098,0.154,0.05973,0.01811,USD,
8,968 James Street,PO Box 6969,Syracuse,NY,13203,United States,315 424 0513,https://www.carrols.com,Restaurants,Consumer Cyclical,"Carrols Restaurant Group, Inc., through its subsidiaries, operates as a restaurant company in the United States. The company operates as a Burger King and Popeyes franchisee. The company was founded in 1960 and is headquartered in Syracuse, New York.",6075,"{'maxAge': 1, 'name': 'Ms. Gretta Beth Miles', 'title': 'Controller & Assistant Treasurer', 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,5,3,1693526400,1672444800,86400,2,6.1,6.1,5.92,6.1,6.1,6.1,5.92,6.1,1629763200,0.0,2.270401,16.597221,553359,553359,707825,549160,549160,5.72,6.25,1400,800,308951712,1.31,7.75,0.1698093,6.1796,3.8166,0.0,0.0,USD,1560963584,-0.0066000004,31546155,51707400,1657278,1785294,1690761600,1693440000,0.0321,0.37465,0.29812,2.22,0.048800003,3.293,1.8144549,1672531200,1704067200,1688256000,-15017000,-0.29,0.36,0.32,0.858,14.363,NMS,EQUITY,TAST,TAST,"Carrols Restaurant Group, Inc.","Carrols Restaurant Group, Inc.",1166193000,America/New_York,EDT,-14400000,5.975,10.0,8.0,9.25,9.5,1.5,strong_buy,4,40932000,0.792,108679000,1292944000,0.355,0.526,1819404032,769.463,35.576,0.01272,-0.07017,210960000,58126752,96334000,0.098,0.154,0.05973,0.01811,USD,
