,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Financial Square Building,El Emady C Ring Road,Doha,37048,Qatar,974 44914888,974 44914887,https://www.qatar-oman.com/home-e/,Asset Management,Financial Services,"Qatar Oman Investment Company Q.S.C. is a private equity firm specializing in investments in acquisitions. The firm generally invests in shares, loan certificates, promissory notes, negotiable bonds, and any other titles or commercial papers. It seeks to invest in oil and gas, real estate and infrastructure, health care, and financial services in the State of Qatar and in tourism, real estate and infrastructure, health care, and education in the Sultanate of Oman. The firm also seeks to establish industrial, commercial, agricultural, real estate, tourist, and service projects in the State of Qatar and the Sultanate of Oman. Qatar Oman Investment Company Q.S.C. was founded on July 12, 2006 and is based in Doha, Qatar.","{'maxAge': 1, 'name': 'Mr. Nasser Mohammed A. A. Al- Khaldi', 'title': 'Chief Exec. Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.856,0.855,0.855,0.874,0.856,0.855,0.855,0.874,1649203200,0.0,1.283909,1908589,1908589,5837098,1734961,1734961,0.855,0.856,0,0,269640000,0.5,1.058,548.5561,0.84342,0.66262,0.0,0.0,QAR,227026688,0.0,189000000,315000000,0.2,0.2,0.773,1.1073738,1672444800,1703980800,1688083200,-4272033,-0.01,10:1,1560211200,461.863,-46.014,DOH,EQUITY,QOIS.QA,QOIS.QA,Qatar Oman Investment QPSC,Qatar Oman Investment Company Q.S.C.,1266820200,Asia/Qatar,AST,10800000,0.856,none,42613308,0.135,-4933833,0,0.559,0.57,491545,0.002,-0.01005,-0.01641,6106130,60556068,2176336,0.38188,0.0,-10.07503,QAR,
