,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,197 St George’s Terrace,Level 15,Perth,WA,6000,Australia,61 8 9282 5889,61 8 9282 5866,https://www.tasmanresources.com.au,Other Industrial Metals & Mining,Basic Materials,"Tasman Resources Ltd engages in the exploration of mineral properties in Australia. It explores for precious and base metals, including gold, copper, cobalt, nickel, and uranium, as well as iron-oxide. The company holds an interest in Lake Torrens located in South Australia. Tasman Resources Ltd was incorporated in 1987 and is based in Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Gregory Howard Solomon L.L.B., LLB', 'title': 'Exec. Chairman', 'fiscalYear': 2022, 'totalPay': 492750, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.006,0.007,0.007,0.007,0.006,0.007,0.007,0.007,0.0,0.184684,100000,100000,291882,350332,350332,0.006,0.007,0,0,4988683,0.006,0.02,0.935275,0.00687,0.00768334,0.0,0.0,AUD,14861148,-1.0257499,347885229,712668992,0.49068,0.0,0.028,0.25,1656547200,1688083200,1672444800,-5471266,-0.01,2.786,-2.636,ASX,EQUITY,TAS.AX,TAS.AX,TASMAN RES FPO,Tasman Resources Ltd,1007420400,Australia/Sydney,AEST,36000000,0.007,none,3175615,0.005,-5638189,9064639,0.35,0.745,5333921,38.975,0.009,-0.10912,-0.54704,3680355,-5924860,-7392028,0.117,0.66655,-1.05704,-1.32846,AUD,
1,197 St George’s Terrace,Level 15,Perth,WA,6000,Australia,61 8 9282 5889,61 8 9282 5866,https://www.tasmanresources.com.au,Other Industrial Metals & Mining,Basic Materials,"Tasman Resources Ltd engages in the exploration of mineral properties in Australia. It explores for precious and base metals, including gold, copper, cobalt, nickel, and uranium, as well as iron-oxide. The company holds an interest in Lake Torrens located in South Australia. Tasman Resources Ltd was incorporated in 1987 and is based in Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Don  Grantham Jr.', 'title': 'Pres & CEO - Eden Innovations LLC', 'fiscalYear': 2022, 'totalPay': 463172, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.006,0.007,0.007,0.007,0.006,0.007,0.007,0.007,0.0,0.184684,100000,100000,291882,350332,350332,0.006,0.007,0,0,4988683,0.006,0.02,0.935275,0.00687,0.00768334,0.0,0.0,AUD,14861148,-1.0257499,347885229,712668992,0.49068,0.0,0.028,0.25,1656547200,1688083200,1672444800,-5471266,-0.01,2.786,-2.636,ASX,EQUITY,TAS.AX,TAS.AX,TASMAN RES FPO,Tasman Resources Ltd,1007420400,Australia/Sydney,AEST,36000000,0.007,none,3175615,0.005,-5638189,9064639,0.35,0.745,5333921,38.975,0.009,-0.10912,-0.54704,3680355,-5924860,-7392028,0.117,0.66655,-1.05704,-1.32846,AUD,
2,197 St George’s Terrace,Level 15,Perth,WA,6000,Australia,61 8 9282 5889,61 8 9282 5866,https://www.tasmanresources.com.au,Other Industrial Metals & Mining,Basic Materials,"Tasman Resources Ltd engages in the exploration of mineral properties in Australia. It explores for precious and base metals, including gold, copper, cobalt, nickel, and uranium, as well as iron-oxide. The company holds an interest in Lake Torrens located in South Australia. Tasman Resources Ltd was incorporated in 1987 and is based in Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Jamie  Scoringe', 'title': 'CFO & Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.006,0.007,0.007,0.007,0.006,0.007,0.007,0.007,0.0,0.184684,100000,100000,291882,350332,350332,0.006,0.007,0,0,4988683,0.006,0.02,0.935275,0.00687,0.00768334,0.0,0.0,AUD,14861148,-1.0257499,347885229,712668992,0.49068,0.0,0.028,0.25,1656547200,1688083200,1672444800,-5471266,-0.01,2.786,-2.636,ASX,EQUITY,TAS.AX,TAS.AX,TASMAN RES FPO,Tasman Resources Ltd,1007420400,Australia/Sydney,AEST,36000000,0.007,none,3175615,0.005,-5638189,9064639,0.35,0.745,5333921,38.975,0.009,-0.10912,-0.54704,3680355,-5924860,-7392028,0.117,0.66655,-1.05704,-1.32846,AUD,
