,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Monte Cáucaso 915,Piso 6 Lomas de Chapultepec,Mexico City,DF,11000,Mexico,52 55 5201 1900,https://www2.cultiba.mx,Beverages—Non-Alcoholic,Consumer Defensive,"Organización Cultiba, S.A.B. de C.V., together with its subsidiaries, produces, bottles, and distributes various beverages in Mexico and internationally. The company offers a portfolio of beverages, such as carbonated and non-carbonated soft drinks, juices, iced tea, and bottled water. It provides products under its own brands, as well as third-party brands. The company was formerly known as Grupo Embotelladoras Unidas S.A.B. de CV and changed its name to Organización Cultiba, S.A.B. de C.V. in December 2012. Organización Cultiba, S.A.B. de C.V. was incorporated in 1978 and is based in Mexico City, Mexico.",19,"{'maxAge': 1, 'name': 'Mr. Juan Ignacio Gallardo Thurlow', 'age': 75, 'title': 'Chairman & CEO', 'yearBorn': 1947, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.2,10.97,10.97,11.2,11.2,10.97,10.97,11.2,1559260800,0.0,0.108045,10.566038,561,561,28498,159,159,10.81,11.35,500,13600,7927830016,9.5,13.03,26.05499,11.5234,11.793,0.0,0.0,MXN,5720018944,2.4806101,203483435,707841984,0.64378,0.096949995,19.209,0.58306,1672444800,1703980800,1688083200,0.062,751580992,1.06,2:1,1349827200,18.799,-36.078,MEX,EQUITY,CULTIBAB.MX,CULTIBAB.MX,ORGANIZACION CULTIBA SAB DE CV,"Organización Cultiba, S.A.B. de C.V.",947165400,America/Mexico_City,CDT,-18000000,11.2,33.0,33.0,33.0,33.0,2.0,buy,1,2207814912,3.119,-158548000,0,106.009,107.947,304272992,0.428,-0.00712,0.05258,334704000,1463581184,-697097984,0.49,-0.297,0.76225,-0.52107,-0.62424,MXN,
1,Monte Cáucaso 915,Piso 6 Lomas de Chapultepec,Mexico City,DF,11000,Mexico,52 55 5201 1900,https://www2.cultiba.mx,Beverages—Non-Alcoholic,Consumer Defensive,"Organización Cultiba, S.A.B. de C.V., together with its subsidiaries, produces, bottles, and distributes various beverages in Mexico and internationally. The company offers a portfolio of beverages, such as carbonated and non-carbonated soft drinks, juices, iced tea, and bottled water. It provides products under its own brands, as well as third-party brands. The company was formerly known as Grupo Embotelladoras Unidas S.A.B. de CV and changed its name to Organización Cultiba, S.A.B. de C.V. in December 2012. Organización Cultiba, S.A.B. de C.V. was incorporated in 1978 and is based in Mexico City, Mexico.",19,"{'maxAge': 1, 'name': 'Mr. Carlos Gabriel Orozco Alatorre', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.2,10.97,10.97,11.2,11.2,10.97,10.97,11.2,1559260800,0.0,0.108045,10.566038,561,561,28498,159,159,10.81,11.35,500,13600,7927830016,9.5,13.03,26.05499,11.5234,11.793,0.0,0.0,MXN,5720018944,2.4806101,203483435,707841984,0.64378,0.096949995,19.209,0.58306,1672444800,1703980800,1688083200,0.062,751580992,1.06,2:1,1349827200,18.799,-36.078,MEX,EQUITY,CULTIBAB.MX,CULTIBAB.MX,ORGANIZACION CULTIBA SAB DE CV,"Organización Cultiba, S.A.B. de C.V.",947165400,America/Mexico_City,CDT,-18000000,11.2,33.0,33.0,33.0,33.0,2.0,buy,1,2207814912,3.119,-158548000,0,106.009,107.947,304272992,0.428,-0.00712,0.05258,334704000,1463581184,-697097984,0.49,-0.297,0.76225,-0.52107,-0.62424,MXN,
2,Monte Cáucaso 915,Piso 6 Lomas de Chapultepec,Mexico City,DF,11000,Mexico,52 55 5201 1900,https://www2.cultiba.mx,Beverages—Non-Alcoholic,Consumer Defensive,"Organización Cultiba, S.A.B. de C.V., together with its subsidiaries, produces, bottles, and distributes various beverages in Mexico and internationally. The company offers a portfolio of beverages, such as carbonated and non-carbonated soft drinks, juices, iced tea, and bottled water. It provides products under its own brands, as well as third-party brands. The company was formerly known as Grupo Embotelladoras Unidas S.A.B. de CV and changed its name to Organización Cultiba, S.A.B. de C.V. in December 2012. Organización Cultiba, S.A.B. de C.V. was incorporated in 1978 and is based in Mexico City, Mexico.",19,"{'maxAge': 1, 'name': 'Ms. Aby  Ortega Gonzalez', 'title': 'Head of the Legal Department', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.2,10.97,10.97,11.2,11.2,10.97,10.97,11.2,1559260800,0.0,0.108045,10.566038,561,561,28498,159,159,10.81,11.35,500,13600,7927830016,9.5,13.03,26.05499,11.5234,11.793,0.0,0.0,MXN,5720018944,2.4806101,203483435,707841984,0.64378,0.096949995,19.209,0.58306,1672444800,1703980800,1688083200,0.062,751580992,1.06,2:1,1349827200,18.799,-36.078,MEX,EQUITY,CULTIBAB.MX,CULTIBAB.MX,ORGANIZACION CULTIBA SAB DE CV,"Organización Cultiba, S.A.B. de C.V.",947165400,America/Mexico_City,CDT,-18000000,11.2,33.0,33.0,33.0,33.0,2.0,buy,1,2207814912,3.119,-158548000,0,106.009,107.947,304272992,0.428,-0.00712,0.05258,334704000,1463581184,-697097984,0.49,-0.297,0.76225,-0.52107,-0.62424,MXN,
3,Monte Cáucaso 915,Piso 6 Lomas de Chapultepec,Mexico City,DF,11000,Mexico,52 55 5201 1900,https://www2.cultiba.mx,Beverages—Non-Alcoholic,Consumer Defensive,"Organización Cultiba, S.A.B. de C.V., together with its subsidiaries, produces, bottles, and distributes various beverages in Mexico and internationally. The company offers a portfolio of beverages, such as carbonated and non-carbonated soft drinks, juices, iced tea, and bottled water. It provides products under its own brands, as well as third-party brands. The company was formerly known as Grupo Embotelladoras Unidas S.A.B. de CV and changed its name to Organización Cultiba, S.A.B. de C.V. in December 2012. Organización Cultiba, S.A.B. de C.V. was incorporated in 1978 and is based in Mexico City, Mexico.",19,"{'maxAge': 1, 'name': 'Mr. Miguel Antonio Antor Bravato', 'title': 'Gen. Director of Beverage Bus. - GEPP', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.2,10.97,10.97,11.2,11.2,10.97,10.97,11.2,1559260800,0.0,0.108045,10.566038,561,561,28498,159,159,10.81,11.35,500,13600,7927830016,9.5,13.03,26.05499,11.5234,11.793,0.0,0.0,MXN,5720018944,2.4806101,203483435,707841984,0.64378,0.096949995,19.209,0.58306,1672444800,1703980800,1688083200,0.062,751580992,1.06,2:1,1349827200,18.799,-36.078,MEX,EQUITY,CULTIBAB.MX,CULTIBAB.MX,ORGANIZACION CULTIBA SAB DE CV,"Organización Cultiba, S.A.B. de C.V.",947165400,America/Mexico_City,CDT,-18000000,11.2,33.0,33.0,33.0,33.0,2.0,buy,1,2207814912,3.119,-158548000,0,106.009,107.947,304272992,0.428,-0.00712,0.05258,334704000,1463581184,-697097984,0.49,-0.297,0.76225,-0.52107,-0.62424,MXN,
