,address1,address2,city,country,phone,fax,website,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"157-10, Golden root-ro",Juchon-myeon,Gimhae-si,South Korea,82 5 5340 4800,82 70 4332 1623,https://www.esmec.com,"Smec Co.,Ltd engages in the manufacture and sale of machine tools, semiconductors and telecommunication equipment, and automation and robotic equipment in South Korea and internationally. The company offers machine tools, such as CNC lathes, integrated equipment, machining center, etc.; parts; and robots associated with LCD production. It also provides network solutions, such as trunk, signaling, media, video, and IMS media gateways, as well as media gateway controllers, media resource function solutions, and session border controllers; LTE gateway solutions, including IPsec security gateway, LTE Small Cell gateway, evolved packet data, and trusted WIFI access gateway; WiFi solutions, including WiFi access points and WiFi AP controllers; military satellite communication system; Internet of things; digital radio communication system solutions; and other solutions comprising Binary CDMA and illegal eavesdropping detection system. In addition, the company offers automation equipment, including LCD, OLED, and semiconductors; and IIoT solutions, Convergence robot equipment, and intelligent machines. It offers products through sales offices, agencies, and dealers. The company was founded in 1996 and is headquartered in Gimhae-si, South Korea.","{'maxAge': 1, 'name': 'Mr. Jong Beom  Won', 'title': 'Pres', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,5860.0,5870.0,5140.0,5880.0,5860.0,5870.0,5140.0,5880.0,0.489167,6141977,6141977,3945478,12878790,12878790,5300.0,5310.0,0,0,133374656512,1565.0,6720.0,1.2727492,3040.0,2398.7,KRW,153961611264,-0.20406,23239383,25212600,0.0946,0.0,1577750400,1609372800,1593475200,-21383778304,1.469,-9.706,KOE,EQUITY,099440.KQ,099440.KQ,SMEC,"Smec Co.,Ltd",1243296000,Asia/Seoul,KST,32400000,5290.0,none,11998541824,463.469,-15862248448,94248845312,0.444,1.305,104792571904,101.182,4077.91,-0.058920003,-0.22572,14413079290,10509190144,4052005376,-0.408,0.066350006,-0.15137,-0.20028,KRW,
