,address1,address2,city,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Salacak Mahallesi Salacak Iskele Caddesi,No:22 Üsküdar,Istanbul,Turkey,90 216 415 22 45,https://www.san-el.com,Electrical Equipment & Parts,Industrials,"San-el Mühendislik Elektrik Taahhüt Sanayi ve Ticaret A.S. manufactures and sells electrical panels in Turkey. It offers LV panel, LV harmonic filter, MV compensation and harmonic filter, SVC flicker compensation, and weak current systems, as well as OG metal clad cells. The company was founded in 2005 and is headquartered in Istanbul, Turkey.",109,"{'maxAge': 1, 'name': 'Mr. Bahadir  Yalçin', 'title': 'Gen. Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,20.06,20.48,19.5,20.48,20.06,20.48,19.5,20.48,1475193600,0.0,-0.203789,510850,510850,778427,873437,873437,19.76,19.77,0,0,359629408,8.82,27.0,10.802724,20.3988,17.85665,0.0,0.0,TRY,406008768,0.03912,8497310,18255300,0.56995,0.0,0.423,46.572105,1640908800,1672444800,1688083200,1302199,-1.45,138:100,1593129600,12.196,-62.065,IST,EQUITY,SANEL.IS,SANEL.IS,SANEL MUHENDISLIK,San-el Mühendislik Elektrik Taahhüt Sanayi ve Ticaret A.S.,1385969400,Europe/Istanbul,TRT,10800000,19.7,none,747759,0.041,-6541669,3036195,0.733,0.867,33290624,17.366,1.824,-0.09725001,0.13184,3679510,-3035655,472341,1.254,0.06483,-0.1965,-0.21325001,TRY,
1,Salacak Mahallesi Salacak Iskele Caddesi,No:22 Üsküdar,Istanbul,Turkey,90 216 415 22 45,https://www.san-el.com,Electrical Equipment & Parts,Industrials,"San-el Mühendislik Elektrik Taahhüt Sanayi ve Ticaret A.S. manufactures and sells electrical panels in Turkey. It offers LV panel, LV harmonic filter, MV compensation and harmonic filter, SVC flicker compensation, and weak current systems, as well as OG metal clad cells. The company was founded in 2005 and is headquartered in Istanbul, Turkey.",109,"{'maxAge': 1, 'name': 'Mr. Oguz  Toptas', 'title': 'Vice Gen. Mang. of Admin. & Financial Affairs', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,20.06,20.48,19.5,20.48,20.06,20.48,19.5,20.48,1475193600,0.0,-0.203789,510850,510850,778427,873437,873437,19.76,19.77,0,0,359629408,8.82,27.0,10.802724,20.3988,17.85665,0.0,0.0,TRY,406008768,0.03912,8497310,18255300,0.56995,0.0,0.423,46.572105,1640908800,1672444800,1688083200,1302199,-1.45,138:100,1593129600,12.196,-62.065,IST,EQUITY,SANEL.IS,SANEL.IS,SANEL MUHENDISLIK,San-el Mühendislik Elektrik Taahhüt Sanayi ve Ticaret A.S.,1385969400,Europe/Istanbul,TRT,10800000,19.7,none,747759,0.041,-6541669,3036195,0.733,0.867,33290624,17.366,1.824,-0.09725001,0.13184,3679510,-3035655,472341,1.254,0.06483,-0.1965,-0.21325001,TRY,
2,Salacak Mahallesi Salacak Iskele Caddesi,No:22 Üsküdar,Istanbul,Turkey,90 216 415 22 45,https://www.san-el.com,Electrical Equipment & Parts,Industrials,"San-el Mühendislik Elektrik Taahhüt Sanayi ve Ticaret A.S. manufactures and sells electrical panels in Turkey. It offers LV panel, LV harmonic filter, MV compensation and harmonic filter, SVC flicker compensation, and weak current systems, as well as OG metal clad cells. The company was founded in 2005 and is headquartered in Istanbul, Turkey.",109,"{'maxAge': 1, 'name': 'Mr. Zafer  Kaymakçi', 'title': 'Investor Relations Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,20.06,20.48,19.5,20.48,20.06,20.48,19.5,20.48,1475193600,0.0,-0.203789,510850,510850,778427,873437,873437,19.76,19.77,0,0,359629408,8.82,27.0,10.802724,20.3988,17.85665,0.0,0.0,TRY,406008768,0.03912,8497310,18255300,0.56995,0.0,0.423,46.572105,1640908800,1672444800,1688083200,1302199,-1.45,138:100,1593129600,12.196,-62.065,IST,EQUITY,SANEL.IS,SANEL.IS,SANEL MUHENDISLIK,San-el Mühendislik Elektrik Taahhüt Sanayi ve Ticaret A.S.,1385969400,Europe/Istanbul,TRT,10800000,19.7,none,747759,0.041,-6541669,3036195,0.733,0.867,33290624,17.366,1.824,-0.09725001,0.13184,3679510,-3035655,472341,1.254,0.06483,-0.1965,-0.21325001,TRY,
3,Salacak Mahallesi Salacak Iskele Caddesi,No:22 Üsküdar,Istanbul,Turkey,90 216 415 22 45,https://www.san-el.com,Electrical Equipment & Parts,Industrials,"San-el Mühendislik Elektrik Taahhüt Sanayi ve Ticaret A.S. manufactures and sells electrical panels in Turkey. It offers LV panel, LV harmonic filter, MV compensation and harmonic filter, SVC flicker compensation, and weak current systems, as well as OG metal clad cells. The company was founded in 2005 and is headquartered in Istanbul, Turkey.",109,"{'maxAge': 1, 'name': 'Mr. Serkan  Dinçbas', 'title': 'Vice Gen. Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,20.06,20.48,19.5,20.48,20.06,20.48,19.5,20.48,1475193600,0.0,-0.203789,510850,510850,778427,873437,873437,19.76,19.77,0,0,359629408,8.82,27.0,10.802724,20.3988,17.85665,0.0,0.0,TRY,406008768,0.03912,8497310,18255300,0.56995,0.0,0.423,46.572105,1640908800,1672444800,1688083200,1302199,-1.45,138:100,1593129600,12.196,-62.065,IST,EQUITY,SANEL.IS,SANEL.IS,SANEL MUHENDISLIK,San-el Mühendislik Elektrik Taahhüt Sanayi ve Ticaret A.S.,1385969400,Europe/Istanbul,TRT,10800000,19.7,none,747759,0.041,-6541669,3036195,0.733,0.867,33290624,17.366,1.824,-0.09725001,0.13184,3679510,-3035655,472341,1.254,0.06483,-0.1965,-0.21325001,TRY,
