,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,debtToEquity,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1040 West Georgia Street,14th Floor,Vancouver,BC,V6E 4H1,Canada,604-684-6365,604-639-9209,https://www.northerndynastyminerals.com,Other Industrial Metals & Mining,Basic Materials,"Northern Dynasty Minerals Ltd. engages in the exploration of mineral properties in the United States. It holds a 100% interest in the Pebble Copper-Gold-Molybdenum-Silver-Rhenium project comprising 1,840 mineral claims that covers an area of approximately 274 square miles located in southwest Alaska, the United States. The company was formerly known as Northern Dynasty Explorations Ltd. and changed its name to Northern Dynasty Minerals Ltd. in October 1997. Northern Dynasty Minerals Ltd. was incorporated in 1983 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Ronald William Thiessen C.P.A., CA, CPA, F.C.A., FCA, FCPA', 'age': 70, 'title': 'Pres, CEO & Director', 'yearBorn': 1952, 'fiscalYear': 2022, 'totalPay': 373735, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.33,0.335,0.329,0.385,0.33,0.335,0.329,0.385,0.0,1.227467,-19.16,3155619,3155619,1351879,2271700,2271700,0.375,0.385,800,900,203011312,0.21,0.39,0.273,0.2406,0.0,0.0,USD,200197408,0.0,519723230,529779008,6986841,7801327,1690761600,1693440000,0.013200001,0.01888,0.11236,7.4,0.0150999995,0.24,1.5966667,1672444800,1703980800,1688083200,-27060000,-0.05,-0.02,-7.333,ASE,EQUITY,NAK,NAK,"Northern Dynasty Minerals, Ltd.",Northern Dynasty Minerals Ltd.,993821400,America/New_York,EDT,-14400000,0.3832,0.9,0.9,0.9,0.9,2.0,buy,1,3424000,0.006,-27302000,542000,0.323,1.206,0.426,-0.11802,-0.19709,-14486750,-25367000,0.0,0.0,0.0,CAD,
1,1040 West Georgia Street,14th Floor,Vancouver,BC,V6E 4H1,Canada,604-684-6365,604-639-9209,https://www.northerndynastyminerals.com,Other Industrial Metals & Mining,Basic Materials,"Northern Dynasty Minerals Ltd. engages in the exploration of mineral properties in the United States. It holds a 100% interest in the Pebble Copper-Gold-Molybdenum-Silver-Rhenium project comprising 1,840 mineral claims that covers an area of approximately 274 square miles located in southwest Alaska, the United States. The company was formerly known as Northern Dynasty Explorations Ltd. and changed its name to Northern Dynasty Minerals Ltd. in October 1997. Northern Dynasty Minerals Ltd. was incorporated in 1983 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Mark C. Peters C.A., CPA', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 203116, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.33,0.335,0.329,0.385,0.33,0.335,0.329,0.385,0.0,1.227467,-19.16,3155619,3155619,1351879,2271700,2271700,0.375,0.385,800,900,203011312,0.21,0.39,0.273,0.2406,0.0,0.0,USD,200197408,0.0,519723230,529779008,6986841,7801327,1690761600,1693440000,0.013200001,0.01888,0.11236,7.4,0.0150999995,0.24,1.5966667,1672444800,1703980800,1688083200,-27060000,-0.05,-0.02,-7.333,ASE,EQUITY,NAK,NAK,"Northern Dynasty Minerals, Ltd.",Northern Dynasty Minerals Ltd.,993821400,America/New_York,EDT,-14400000,0.3832,0.9,0.9,0.9,0.9,2.0,buy,1,3424000,0.006,-27302000,542000,0.323,1.206,0.426,-0.11802,-0.19709,-14486750,-25367000,0.0,0.0,0.0,CAD,
2,1040 West Georgia Street,14th Floor,Vancouver,BC,V6E 4H1,Canada,604-684-6365,604-639-9209,https://www.northerndynastyminerals.com,Other Industrial Metals & Mining,Basic Materials,"Northern Dynasty Minerals Ltd. engages in the exploration of mineral properties in the United States. It holds a 100% interest in the Pebble Copper-Gold-Molybdenum-Silver-Rhenium project comprising 1,840 mineral claims that covers an area of approximately 274 square miles located in southwest Alaska, the United States. The company was formerly known as Northern Dynasty Explorations Ltd. and changed its name to Northern Dynasty Minerals Ltd. in October 1997. Northern Dynasty Minerals Ltd. was incorporated in 1983 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. James  Fueg CPG, PMP', 'title': 'Sr. VP of Pebble Limited Partnership', 'fiscalYear': 2022, 'totalPay': 518866, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.33,0.335,0.329,0.385,0.33,0.335,0.329,0.385,0.0,1.227467,-19.16,3155619,3155619,1351879,2271700,2271700,0.375,0.385,800,900,203011312,0.21,0.39,0.273,0.2406,0.0,0.0,USD,200197408,0.0,519723230,529779008,6986841,7801327,1690761600,1693440000,0.013200001,0.01888,0.11236,7.4,0.0150999995,0.24,1.5966667,1672444800,1703980800,1688083200,-27060000,-0.05,-0.02,-7.333,ASE,EQUITY,NAK,NAK,"Northern Dynasty Minerals, Ltd.",Northern Dynasty Minerals Ltd.,993821400,America/New_York,EDT,-14400000,0.3832,0.9,0.9,0.9,0.9,2.0,buy,1,3424000,0.006,-27302000,542000,0.323,1.206,0.426,-0.11802,-0.19709,-14486750,-25367000,0.0,0.0,0.0,CAD,
3,1040 West Georgia Street,14th Floor,Vancouver,BC,V6E 4H1,Canada,604-684-6365,604-639-9209,https://www.northerndynastyminerals.com,Other Industrial Metals & Mining,Basic Materials,"Northern Dynasty Minerals Ltd. engages in the exploration of mineral properties in the United States. It holds a 100% interest in the Pebble Copper-Gold-Molybdenum-Silver-Rhenium project comprising 1,840 mineral claims that covers an area of approximately 274 square miles located in southwest Alaska, the United States. The company was formerly known as Northern Dynasty Explorations Ltd. and changed its name to Northern Dynasty Minerals Ltd. in October 1997. Northern Dynasty Minerals Ltd. was incorporated in 1983 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. John  Shively', 'title': 'Chief Exec. Officer of Pebble Ltd. Partnership', 'fiscalYear': 2022, 'totalPay': 618976, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.33,0.335,0.329,0.385,0.33,0.335,0.329,0.385,0.0,1.227467,-19.16,3155619,3155619,1351879,2271700,2271700,0.375,0.385,800,900,203011312,0.21,0.39,0.273,0.2406,0.0,0.0,USD,200197408,0.0,519723230,529779008,6986841,7801327,1690761600,1693440000,0.013200001,0.01888,0.11236,7.4,0.0150999995,0.24,1.5966667,1672444800,1703980800,1688083200,-27060000,-0.05,-0.02,-7.333,ASE,EQUITY,NAK,NAK,"Northern Dynasty Minerals, Ltd.",Northern Dynasty Minerals Ltd.,993821400,America/New_York,EDT,-14400000,0.3832,0.9,0.9,0.9,0.9,2.0,buy,1,3424000,0.006,-27302000,542000,0.323,1.206,0.426,-0.11802,-0.19709,-14486750,-25367000,0.0,0.0,0.0,CAD,
4,1040 West Georgia Street,14th Floor,Vancouver,BC,V6E 4H1,Canada,604-684-6365,604-639-9209,https://www.northerndynastyminerals.com,Other Industrial Metals & Mining,Basic Materials,"Northern Dynasty Minerals Ltd. engages in the exploration of mineral properties in the United States. It holds a 100% interest in the Pebble Copper-Gold-Molybdenum-Silver-Rhenium project comprising 1,840 mineral claims that covers an area of approximately 274 square miles located in southwest Alaska, the United States. The company was formerly known as Northern Dynasty Explorations Ltd. and changed its name to Northern Dynasty Minerals Ltd. in October 1997. Northern Dynasty Minerals Ltd. was incorporated in 1983 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Michael J. Westerlund', 'age': 53, 'title': 'VP of Investor Relations', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.33,0.335,0.329,0.385,0.33,0.335,0.329,0.385,0.0,1.227467,-19.16,3155619,3155619,1351879,2271700,2271700,0.375,0.385,800,900,203011312,0.21,0.39,0.273,0.2406,0.0,0.0,USD,200197408,0.0,519723230,529779008,6986841,7801327,1690761600,1693440000,0.013200001,0.01888,0.11236,7.4,0.0150999995,0.24,1.5966667,1672444800,1703980800,1688083200,-27060000,-0.05,-0.02,-7.333,ASE,EQUITY,NAK,NAK,"Northern Dynasty Minerals, Ltd.",Northern Dynasty Minerals Ltd.,993821400,America/New_York,EDT,-14400000,0.3832,0.9,0.9,0.9,0.9,2.0,buy,1,3424000,0.006,-27302000,542000,0.323,1.206,0.426,-0.11802,-0.19709,-14486750,-25367000,0.0,0.0,0.0,CAD,
5,1040 West Georgia Street,14th Floor,Vancouver,BC,V6E 4H1,Canada,604-684-6365,604-639-9209,https://www.northerndynastyminerals.com,Other Industrial Metals & Mining,Basic Materials,"Northern Dynasty Minerals Ltd. engages in the exploration of mineral properties in the United States. It holds a 100% interest in the Pebble Copper-Gold-Molybdenum-Silver-Rhenium project comprising 1,840 mineral claims that covers an area of approximately 274 square miles located in southwest Alaska, the United States. The company was formerly known as Northern Dynasty Explorations Ltd. and changed its name to Northern Dynasty Minerals Ltd. in October 1997. Northern Dynasty Minerals Ltd. was incorporated in 1983 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Trevor R. Thomas L.L.B., LLB', 'age': 55, 'title': 'Sec. & Gen. Counsel', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.33,0.335,0.329,0.385,0.33,0.335,0.329,0.385,0.0,1.227467,-19.16,3155619,3155619,1351879,2271700,2271700,0.375,0.385,800,900,203011312,0.21,0.39,0.273,0.2406,0.0,0.0,USD,200197408,0.0,519723230,529779008,6986841,7801327,1690761600,1693440000,0.013200001,0.01888,0.11236,7.4,0.0150999995,0.24,1.5966667,1672444800,1703980800,1688083200,-27060000,-0.05,-0.02,-7.333,ASE,EQUITY,NAK,NAK,"Northern Dynasty Minerals, Ltd.",Northern Dynasty Minerals Ltd.,993821400,America/New_York,EDT,-14400000,0.3832,0.9,0.9,0.9,0.9,2.0,buy,1,3424000,0.006,-27302000,542000,0.323,1.206,0.426,-0.11802,-0.19709,-14486750,-25367000,0.0,0.0,0.0,CAD,
6,1040 West Georgia Street,14th Floor,Vancouver,BC,V6E 4H1,Canada,604-684-6365,604-639-9209,https://www.northerndynastyminerals.com,Other Industrial Metals & Mining,Basic Materials,"Northern Dynasty Minerals Ltd. engages in the exploration of mineral properties in the United States. It holds a 100% interest in the Pebble Copper-Gold-Molybdenum-Silver-Rhenium project comprising 1,840 mineral claims that covers an area of approximately 274 square miles located in southwest Alaska, the United States. The company was formerly known as Northern Dynasty Explorations Ltd. and changed its name to Northern Dynasty Minerals Ltd. in October 1997. Northern Dynasty Minerals Ltd. was incorporated in 1983 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Adam Jonathan Chodos', 'title': 'Exec. VP of Corp. Devel.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.33,0.335,0.329,0.385,0.33,0.335,0.329,0.385,0.0,1.227467,-19.16,3155619,3155619,1351879,2271700,2271700,0.375,0.385,800,900,203011312,0.21,0.39,0.273,0.2406,0.0,0.0,USD,200197408,0.0,519723230,529779008,6986841,7801327,1690761600,1693440000,0.013200001,0.01888,0.11236,7.4,0.0150999995,0.24,1.5966667,1672444800,1703980800,1688083200,-27060000,-0.05,-0.02,-7.333,ASE,EQUITY,NAK,NAK,"Northern Dynasty Minerals, Ltd.",Northern Dynasty Minerals Ltd.,993821400,America/New_York,EDT,-14400000,0.3832,0.9,0.9,0.9,0.9,2.0,buy,1,3424000,0.006,-27302000,542000,0.323,1.206,0.426,-0.11802,-0.19709,-14486750,-25367000,0.0,0.0,0.0,CAD,
7,1040 West Georgia Street,14th Floor,Vancouver,BC,V6E 4H1,Canada,604-684-6365,604-639-9209,https://www.northerndynastyminerals.com,Other Industrial Metals & Mining,Basic Materials,"Northern Dynasty Minerals Ltd. engages in the exploration of mineral properties in the United States. It holds a 100% interest in the Pebble Copper-Gold-Molybdenum-Silver-Rhenium project comprising 1,840 mineral claims that covers an area of approximately 274 square miles located in southwest Alaska, the United States. The company was formerly known as Northern Dynasty Explorations Ltd. and changed its name to Northern Dynasty Minerals Ltd. in October 1997. Northern Dynasty Minerals Ltd. was incorporated in 1983 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Bruce  Jenkins M.Sc.', 'age': 72, 'title': 'Exec. VP of Environment & Sustainability', 'yearBorn': 1950, 'fiscalYear': 2013, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.33,0.335,0.329,0.385,0.33,0.335,0.329,0.385,0.0,1.227467,-19.16,3155619,3155619,1351879,2271700,2271700,0.375,0.385,800,900,203011312,0.21,0.39,0.273,0.2406,0.0,0.0,USD,200197408,0.0,519723230,529779008,6986841,7801327,1690761600,1693440000,0.013200001,0.01888,0.11236,7.4,0.0150999995,0.24,1.5966667,1672444800,1703980800,1688083200,-27060000,-0.05,-0.02,-7.333,ASE,EQUITY,NAK,NAK,"Northern Dynasty Minerals, Ltd.",Northern Dynasty Minerals Ltd.,993821400,America/New_York,EDT,-14400000,0.3832,0.9,0.9,0.9,0.9,2.0,buy,1,3424000,0.006,-27302000,542000,0.323,1.206,0.426,-0.11802,-0.19709,-14486750,-25367000,0.0,0.0,0.0,CAD,
