,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,7117 US 31 South,Indianapolis,IN,46227,United States,888-250-2566,https://www.stevia.co,Farm Products,Consumer Defensive,"Stevia Corp., a farm management and healthcare company, focuses on developing plant breeding and agricultural methodologies. The company invests in the research and development, and IP acquisition, as well as manages propagation, nursery, and plantations. It also provides services to contract growers and other industry growers. The company was formerly known as Interpro Management Corp. and changed its name to Stevia Corp. in March 2011. Stevia Corp. was incorporated in 2007 and is based in Indianapolis, Indiana.",1,"{'maxAge': 1, 'name': 'Mr. George S. Blankenbaker Jr.', 'age': 57, 'title': 'Treasurer, Sec. & Director', 'yearBorn': 1965, 'fiscalYear': 2014, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,4,0.0026,0.0026,0.0026,0.00284,0.0026,0.0026,0.0026,0.00284,0.0,0.676694,7430,7430,334157,66889,66889,0.0,0.0,0,0,1511481,0.0016,0.0079,0.20242788,0.0028306,0.0031945,0.0,0.0,USD,-207875,-0.9171,581339008,0.0,0.0,0.016,0.1625,1396224000,1427760000,1419984000,-6847787,-0.01,35:1,1299456000,-0.028,0.187,PNK,EQUITY,STEV,STEV,STEVIA CORP,Stevia Corp.,1281965400,America/New_York,EDT,-14400000,0.0026,none,1420252,0.007,-1109629,1063725,1.001,3.324,7466763,37.455,0.045,-0.14374,-4.17239,691183,-2631789,-2209256,-0.343,0.13063,-0.14861,-0.16368,USD,
1,7117 US 31 South,Indianapolis,IN,46227,United States,888-250-2566,https://www.stevia.co,Farm Products,Consumer Defensive,"Stevia Corp., a farm management and healthcare company, focuses on developing plant breeding and agricultural methodologies. The company invests in the research and development, and IP acquisition, as well as manages propagation, nursery, and plantations. It also provides services to contract growers and other industry growers. The company was formerly known as Interpro Management Corp. and changed its name to Stevia Corp. in March 2011. Stevia Corp. was incorporated in 2007 and is based in Indianapolis, Indiana.",1,"{'maxAge': 1, 'name': 'Kenneth  Maciora', 'title': 'Chairman, Pres & CEO', 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,4,0.0026,0.0026,0.0026,0.00284,0.0026,0.0026,0.0026,0.00284,0.0,0.676694,7430,7430,334157,66889,66889,0.0,0.0,0,0,1511481,0.0016,0.0079,0.20242788,0.0028306,0.0031945,0.0,0.0,USD,-207875,-0.9171,581339008,0.0,0.0,0.016,0.1625,1396224000,1427760000,1419984000,-6847787,-0.01,35:1,1299456000,-0.028,0.187,PNK,EQUITY,STEV,STEV,STEVIA CORP,Stevia Corp.,1281965400,America/New_York,EDT,-14400000,0.0026,none,1420252,0.007,-1109629,1063725,1.001,3.324,7466763,37.455,0.045,-0.14374,-4.17239,691183,-2631789,-2209256,-0.343,0.13063,-0.14861,-0.16368,USD,
2,7117 US 31 South,Indianapolis,IN,46227,United States,888-250-2566,https://www.stevia.co,Farm Products,Consumer Defensive,"Stevia Corp., a farm management and healthcare company, focuses on developing plant breeding and agricultural methodologies. The company invests in the research and development, and IP acquisition, as well as manages propagation, nursery, and plantations. It also provides services to contract growers and other industry growers. The company was formerly known as Interpro Management Corp. and changed its name to Stevia Corp. in March 2011. Stevia Corp. was incorporated in 2007 and is based in Indianapolis, Indiana.",1,"{'maxAge': 1, 'name': 'Dr. Zhang  Ji', 'title': 'Chief Technical Advisor', 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,4,0.0026,0.0026,0.0026,0.00284,0.0026,0.0026,0.0026,0.00284,0.0,0.676694,7430,7430,334157,66889,66889,0.0,0.0,0,0,1511481,0.0016,0.0079,0.20242788,0.0028306,0.0031945,0.0,0.0,USD,-207875,-0.9171,581339008,0.0,0.0,0.016,0.1625,1396224000,1427760000,1419984000,-6847787,-0.01,35:1,1299456000,-0.028,0.187,PNK,EQUITY,STEV,STEV,STEVIA CORP,Stevia Corp.,1281965400,America/New_York,EDT,-14400000,0.0026,none,1420252,0.007,-1109629,1063725,1.001,3.324,7466763,37.455,0.045,-0.14374,-4.17239,691183,-2631789,-2209256,-0.343,0.13063,-0.14861,-0.16368,USD,
3,7117 US 31 South,Indianapolis,IN,46227,United States,888-250-2566,https://www.stevia.co,Farm Products,Consumer Defensive,"Stevia Corp., a farm management and healthcare company, focuses on developing plant breeding and agricultural methodologies. The company invests in the research and development, and IP acquisition, as well as manages propagation, nursery, and plantations. It also provides services to contract growers and other industry growers. The company was formerly known as Interpro Management Corp. and changed its name to Stevia Corp. in March 2011. Stevia Corp. was incorporated in 2007 and is based in Indianapolis, Indiana.",1,"{'maxAge': 1, 'name': 'Mr. Rodney L. Cook', 'age': 69, 'title': 'Technical Advisor of Agriculture', 'yearBorn': 1953, 'fiscalYear': 2012, 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,4,0.0026,0.0026,0.0026,0.00284,0.0026,0.0026,0.0026,0.00284,0.0,0.676694,7430,7430,334157,66889,66889,0.0,0.0,0,0,1511481,0.0016,0.0079,0.20242788,0.0028306,0.0031945,0.0,0.0,USD,-207875,-0.9171,581339008,0.0,0.0,0.016,0.1625,1396224000,1427760000,1419984000,-6847787,-0.01,35:1,1299456000,-0.028,0.187,PNK,EQUITY,STEV,STEV,STEVIA CORP,Stevia Corp.,1281965400,America/New_York,EDT,-14400000,0.0026,none,1420252,0.007,-1109629,1063725,1.001,3.324,7466763,37.455,0.045,-0.14374,-4.17239,691183,-2631789,-2209256,-0.343,0.13063,-0.14861,-0.16368,USD,
