,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Capital Building,"3, Iassonos Street",Piraeus,18537,Greece,30 210 45 84 950,30 210 42 84 285,https://www.capitalpplp.com,Marine Shipping,Industrials,"Capital Product Partners L.P., a shipping company, provides marine transportation services in Greece. The company's vessels provide a range of cargoes, including liquefied natural gas, containerized goods, and dry bulk cargo under short-term voyage charters, and medium to long-term time charters. It also owns vessels, including Neo-Panamax container vessels, Panamax container vessels, cape-size bulk carrier, and LNG carriers. In addition, the company produces and distributes oil and natural gas, including biofuels, motor oil, lubricants, petrol, crudes, liquefied natural gas, marine fuels, natural gas liquids, and petrochemicals. Capital GP L.L.C. serves as the general partner of the company. The company was incorporated in 2007 and is headquartered in Piraeus, Greece.","{'maxAge': 1, 'name': 'Mr. Gerasimos G. Kalogiratos', 'age': 45, 'title': 'CEO of Capital GP LLC & Director', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,14.56,14.43,14.35,14.69,14.56,14.43,14.35,14.69,0.6,0.041199997,1690848000,0.12550001,8.84,0.910096,3.002092,4.1117477,36162,36162,36150,23350,23350,14.36,14.5,1000,900,286360000,11.93,16.1,0.8912377,14.7846,13.8838,0.6,0.041208792,USD,1811148416,0.29762,14632546,19955400,69171,85381,1690761600,1693440000,0.0034999999,0.3037,0.14182,2.77,0.0043,33.215,0.43203372,1672444800,1703980800,1688083200,-0.637,92587000,4.78,3.49,0.35,1:7,1553731200,5.637,8.091,NMS,EQUITY,CPLP,CPLP,Capital Product Partners L.P.,Capital Product Partners L.P.,1175261400,America/New_York,EDT,-14400000,14.35,20.0,19.0,19.67,20.0,1.3,strong_buy,3,92936000,4.754,223851008,1619421952,0.638,0.852,321305984,249.379,16.489,0.041300002,0.16047001,215375000,-372407360,173400000,-0.638,0.197,0.71016,0.69668996,0.44501,USD,
1,Capital Building,"3, Iassonos Street",Piraeus,18537,Greece,30 210 45 84 950,30 210 42 84 285,https://www.capitalpplp.com,Marine Shipping,Industrials,"Capital Product Partners L.P., a shipping company, provides marine transportation services in Greece. The company's vessels provide a range of cargoes, including liquefied natural gas, containerized goods, and dry bulk cargo under short-term voyage charters, and medium to long-term time charters. It also owns vessels, including Neo-Panamax container vessels, Panamax container vessels, cape-size bulk carrier, and LNG carriers. In addition, the company produces and distributes oil and natural gas, including biofuels, motor oil, lubricants, petrol, crudes, liquefied natural gas, marine fuels, natural gas liquids, and petrochemicals. Capital GP L.L.C. serves as the general partner of the company. The company was incorporated in 2007 and is headquartered in Piraeus, Greece.","{'maxAge': 1, 'name': 'Mr. Nikolaos  Kalapotharakos', 'age': 47, 'title': 'Chief Financial Officer of Capital GP LLC', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,14.56,14.43,14.35,14.69,14.56,14.43,14.35,14.69,0.6,0.041199997,1690848000,0.12550001,8.84,0.910096,3.002092,4.1117477,36162,36162,36150,23350,23350,14.36,14.5,1000,900,286360000,11.93,16.1,0.8912377,14.7846,13.8838,0.6,0.041208792,USD,1811148416,0.29762,14632546,19955400,69171,85381,1690761600,1693440000,0.0034999999,0.3037,0.14182,2.77,0.0043,33.215,0.43203372,1672444800,1703980800,1688083200,-0.637,92587000,4.78,3.49,0.35,1:7,1553731200,5.637,8.091,NMS,EQUITY,CPLP,CPLP,Capital Product Partners L.P.,Capital Product Partners L.P.,1175261400,America/New_York,EDT,-14400000,14.35,20.0,19.0,19.67,20.0,1.3,strong_buy,3,92936000,4.754,223851008,1619421952,0.638,0.852,321305984,249.379,16.489,0.041300002,0.16047001,215375000,-372407360,173400000,-0.638,0.197,0.71016,0.69668996,0.44501,USD,
2,Capital Building,"3, Iassonos Street",Piraeus,18537,Greece,30 210 45 84 950,30 210 42 84 285,https://www.capitalpplp.com,Marine Shipping,Industrials,"Capital Product Partners L.P., a shipping company, provides marine transportation services in Greece. The company's vessels provide a range of cargoes, including liquefied natural gas, containerized goods, and dry bulk cargo under short-term voyage charters, and medium to long-term time charters. It also owns vessels, including Neo-Panamax container vessels, Panamax container vessels, cape-size bulk carrier, and LNG carriers. In addition, the company produces and distributes oil and natural gas, including biofuels, motor oil, lubricants, petrol, crudes, liquefied natural gas, marine fuels, natural gas liquids, and petrochemicals. Capital GP L.L.C. serves as the general partner of the company. The company was incorporated in 2007 and is headquartered in Piraeus, Greece.","{'maxAge': 1, 'name': 'Mr. Spyridon  Leousis', 'age': 43, 'title': 'Chief Commercial Officer of Capital GP LLC', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,14.56,14.43,14.35,14.69,14.56,14.43,14.35,14.69,0.6,0.041199997,1690848000,0.12550001,8.84,0.910096,3.002092,4.1117477,36162,36162,36150,23350,23350,14.36,14.5,1000,900,286360000,11.93,16.1,0.8912377,14.7846,13.8838,0.6,0.041208792,USD,1811148416,0.29762,14632546,19955400,69171,85381,1690761600,1693440000,0.0034999999,0.3037,0.14182,2.77,0.0043,33.215,0.43203372,1672444800,1703980800,1688083200,-0.637,92587000,4.78,3.49,0.35,1:7,1553731200,5.637,8.091,NMS,EQUITY,CPLP,CPLP,Capital Product Partners L.P.,Capital Product Partners L.P.,1175261400,America/New_York,EDT,-14400000,14.35,20.0,19.0,19.67,20.0,1.3,strong_buy,3,92936000,4.754,223851008,1619421952,0.638,0.852,321305984,249.379,16.489,0.041300002,0.16047001,215375000,-372407360,173400000,-0.638,0.197,0.71016,0.69668996,0.44501,USD,
3,Capital Building,"3, Iassonos Street",Piraeus,18537,Greece,30 210 45 84 950,30 210 42 84 285,https://www.capitalpplp.com,Marine Shipping,Industrials,"Capital Product Partners L.P., a shipping company, provides marine transportation services in Greece. The company's vessels provide a range of cargoes, including liquefied natural gas, containerized goods, and dry bulk cargo under short-term voyage charters, and medium to long-term time charters. It also owns vessels, including Neo-Panamax container vessels, Panamax container vessels, cape-size bulk carrier, and LNG carriers. In addition, the company produces and distributes oil and natural gas, including biofuels, motor oil, lubricants, petrol, crudes, liquefied natural gas, marine fuels, natural gas liquids, and petrochemicals. Capital GP L.L.C. serves as the general partner of the company. The company was incorporated in 2007 and is headquartered in Piraeus, Greece.","{'maxAge': 1, 'name': 'Ms. Eleni  Tsoukala', 'age': 44, 'title': 'Independent Director & Sec.', 'yearBorn': 1978, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,14.56,14.43,14.35,14.69,14.56,14.43,14.35,14.69,0.6,0.041199997,1690848000,0.12550001,8.84,0.910096,3.002092,4.1117477,36162,36162,36150,23350,23350,14.36,14.5,1000,900,286360000,11.93,16.1,0.8912377,14.7846,13.8838,0.6,0.041208792,USD,1811148416,0.29762,14632546,19955400,69171,85381,1690761600,1693440000,0.0034999999,0.3037,0.14182,2.77,0.0043,33.215,0.43203372,1672444800,1703980800,1688083200,-0.637,92587000,4.78,3.49,0.35,1:7,1553731200,5.637,8.091,NMS,EQUITY,CPLP,CPLP,Capital Product Partners L.P.,Capital Product Partners L.P.,1175261400,America/New_York,EDT,-14400000,14.35,20.0,19.0,19.67,20.0,1.3,strong_buy,3,92936000,4.754,223851008,1619421952,0.638,0.852,321305984,249.379,16.489,0.041300002,0.16047001,215375000,-372407360,173400000,-0.638,0.197,0.71016,0.69668996,0.44501,USD,
