,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,6595 South Jones Boulevard,Las Vegas,NV,89118,United States,702 893 7777,https://www.goldenent.com,Resorts & Casinos,Consumer Cyclical,"Golden Entertainment, Inc., together with its subsidiaries, engages in the ownership and operation of a diversified entertainment platform in the United States. The company operates through five segments: Nevada Casino Resorts, Nevada Locals Casinos, Maryland Casino Resort, Nevada Taverns, and Distributed Gaming. The Nevada Casino Resorts segment comprises of destination casino resort properties that include various food and beverage outlets, entertainment venues, and other amenities. The Nevada Locals Casinos segment consists of casino properties that cater to local customers. The Maryland Casino Resort segment operates Rocky Gap casino resort, including various food and beverage outlets, signature golf course, spa, and pool. The Nevada Taverns segment comprises food and beverage operations, and the slot machines, as well as provides a casual and upscale environment catering to local patrons offering food, craft beer, and other alcoholic beverages. The Distributed Gaming segment operates slot machines and amusement devices in non-casino locations, such as restaurants, bars, taverns, convenience stores, liquor stores, and grocery stores. The company was formerly known as Lakes Entertainment, Inc. and changed its name to Golden Entertainment, Inc. in July 2015. Golden Entertainment, Inc. was incorporated in 1998 and is headquartered in Las Vegas, Nevada.",6400,"{'maxAge': 1, 'name': 'Mr. Blake L. Sartini Sr.', 'age': 63, 'title': 'Chairman & CEO', 'yearBorn': 1959, 'fiscalYear': 2022, 'totalPay': 2748020, 'exercisedValue': 0, 'unexercisedValue': 24577360}",4,6,4,1,3,1693526400,1672444800,86400,2,37.05,37.02,36.33,37.835,37.05,37.02,36.33,37.835,1691625600,0.0,2.306362,21.333332,22.243902,484243,484243,193148,208260,208260,36.45,36.48,1300,1300,1052944128,32.53,47.5,0.93725413,39.0036,40.53175,0.0,0.0,USD,1939061504,0.04359,21029136,28863600,668990,562042,1690761600,1693440000,0.0232,0.24346,0.70625997,3.45,0.0363,12.754,2.860279,1672444800,1703980800,1688083200,-0.421,48972000,1.71,1.64,1.84,1:2,1410307200,1.726,8.341,NGM,EQUITY,GDEN,GDEN,"Golden Entertainment, Inc.","Golden Entertainment, Inc.",915460200,America/New_York,EDT,-14400000,36.48,70.0,41.0,52.17,51.5,2.2,buy,6,120823000,4.186,232480000,990489024,0.892,3.007,1123435008,269.122,39.407,0.057129998,0.13931,484569000,-157312752,160008000,-0.403,-0.009,0.42676,0.20694,0.123730004,USD,
1,6595 South Jones Boulevard,Las Vegas,NV,89118,United States,702 893 7777,https://www.goldenent.com,Resorts & Casinos,Consumer Cyclical,"Golden Entertainment, Inc., together with its subsidiaries, engages in the ownership and operation of a diversified entertainment platform in the United States. The company operates through five segments: Nevada Casino Resorts, Nevada Locals Casinos, Maryland Casino Resort, Nevada Taverns, and Distributed Gaming. The Nevada Casino Resorts segment comprises of destination casino resort properties that include various food and beverage outlets, entertainment venues, and other amenities. The Nevada Locals Casinos segment consists of casino properties that cater to local customers. The Maryland Casino Resort segment operates Rocky Gap casino resort, including various food and beverage outlets, signature golf course, spa, and pool. The Nevada Taverns segment comprises food and beverage operations, and the slot machines, as well as provides a casual and upscale environment catering to local patrons offering food, craft beer, and other alcoholic beverages. The Distributed Gaming segment operates slot machines and amusement devices in non-casino locations, such as restaurants, bars, taverns, convenience stores, liquor stores, and grocery stores. The company was formerly known as Lakes Entertainment, Inc. and changed its name to Golden Entertainment, Inc. in July 2015. Golden Entertainment, Inc. was incorporated in 1998 and is headquartered in Las Vegas, Nevada.",6400,"{'maxAge': 1, 'name': 'Mr. Charles H. Protell', 'age': 48, 'title': 'Pres, CFO & Treasurer', 'yearBorn': 1974, 'fiscalYear': 2022, 'totalPay': 1659760, 'exercisedValue': 0, 'unexercisedValue': 6805000}",4,6,4,1,3,1693526400,1672444800,86400,2,37.05,37.02,36.33,37.835,37.05,37.02,36.33,37.835,1691625600,0.0,2.306362,21.333332,22.243902,484243,484243,193148,208260,208260,36.45,36.48,1300,1300,1052944128,32.53,47.5,0.93725413,39.0036,40.53175,0.0,0.0,USD,1939061504,0.04359,21029136,28863600,668990,562042,1690761600,1693440000,0.0232,0.24346,0.70625997,3.45,0.0363,12.754,2.860279,1672444800,1703980800,1688083200,-0.421,48972000,1.71,1.64,1.84,1:2,1410307200,1.726,8.341,NGM,EQUITY,GDEN,GDEN,"Golden Entertainment, Inc.","Golden Entertainment, Inc.",915460200,America/New_York,EDT,-14400000,36.48,70.0,41.0,52.17,51.5,2.2,buy,6,120823000,4.186,232480000,990489024,0.892,3.007,1123435008,269.122,39.407,0.057129998,0.13931,484569000,-157312752,160008000,-0.403,-0.009,0.42676,0.20694,0.123730004,USD,
2,6595 South Jones Boulevard,Las Vegas,NV,89118,United States,702 893 7777,https://www.goldenent.com,Resorts & Casinos,Consumer Cyclical,"Golden Entertainment, Inc., together with its subsidiaries, engages in the ownership and operation of a diversified entertainment platform in the United States. The company operates through five segments: Nevada Casino Resorts, Nevada Locals Casinos, Maryland Casino Resort, Nevada Taverns, and Distributed Gaming. The Nevada Casino Resorts segment comprises of destination casino resort properties that include various food and beverage outlets, entertainment venues, and other amenities. The Nevada Locals Casinos segment consists of casino properties that cater to local customers. The Maryland Casino Resort segment operates Rocky Gap casino resort, including various food and beverage outlets, signature golf course, spa, and pool. The Nevada Taverns segment comprises food and beverage operations, and the slot machines, as well as provides a casual and upscale environment catering to local patrons offering food, craft beer, and other alcoholic beverages. The Distributed Gaming segment operates slot machines and amusement devices in non-casino locations, such as restaurants, bars, taverns, convenience stores, liquor stores, and grocery stores. The company was formerly known as Lakes Entertainment, Inc. and changed its name to Golden Entertainment, Inc. in July 2015. Golden Entertainment, Inc. was incorporated in 1998 and is headquartered in Las Vegas, Nevada.",6400,"{'maxAge': 1, 'name': 'Mr. Stephen A. Arcana', 'age': 57, 'title': 'Exec. VP & COO', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 1363711, 'exercisedValue': 0, 'unexercisedValue': 8880600}",4,6,4,1,3,1693526400,1672444800,86400,2,37.05,37.02,36.33,37.835,37.05,37.02,36.33,37.835,1691625600,0.0,2.306362,21.333332,22.243902,484243,484243,193148,208260,208260,36.45,36.48,1300,1300,1052944128,32.53,47.5,0.93725413,39.0036,40.53175,0.0,0.0,USD,1939061504,0.04359,21029136,28863600,668990,562042,1690761600,1693440000,0.0232,0.24346,0.70625997,3.45,0.0363,12.754,2.860279,1672444800,1703980800,1688083200,-0.421,48972000,1.71,1.64,1.84,1:2,1410307200,1.726,8.341,NGM,EQUITY,GDEN,GDEN,"Golden Entertainment, Inc.","Golden Entertainment, Inc.",915460200,America/New_York,EDT,-14400000,36.48,70.0,41.0,52.17,51.5,2.2,buy,6,120823000,4.186,232480000,990489024,0.892,3.007,1123435008,269.122,39.407,0.057129998,0.13931,484569000,-157312752,160008000,-0.403,-0.009,0.42676,0.20694,0.123730004,USD,
3,6595 South Jones Boulevard,Las Vegas,NV,89118,United States,702 893 7777,https://www.goldenent.com,Resorts & Casinos,Consumer Cyclical,"Golden Entertainment, Inc., together with its subsidiaries, engages in the ownership and operation of a diversified entertainment platform in the United States. The company operates through five segments: Nevada Casino Resorts, Nevada Locals Casinos, Maryland Casino Resort, Nevada Taverns, and Distributed Gaming. The Nevada Casino Resorts segment comprises of destination casino resort properties that include various food and beverage outlets, entertainment venues, and other amenities. The Nevada Locals Casinos segment consists of casino properties that cater to local customers. The Maryland Casino Resort segment operates Rocky Gap casino resort, including various food and beverage outlets, signature golf course, spa, and pool. The Nevada Taverns segment comprises food and beverage operations, and the slot machines, as well as provides a casual and upscale environment catering to local patrons offering food, craft beer, and other alcoholic beverages. The Distributed Gaming segment operates slot machines and amusement devices in non-casino locations, such as restaurants, bars, taverns, convenience stores, liquor stores, and grocery stores. The company was formerly known as Lakes Entertainment, Inc. and changed its name to Golden Entertainment, Inc. in July 2015. Golden Entertainment, Inc. was incorporated in 1998 and is headquartered in Las Vegas, Nevada.",6400,"{'maxAge': 1, 'name': 'Mr. Thomas Edwin Haas', 'age': 61, 'title': 'Sr. VP & Chief Accounting Officer', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 508361, 'exercisedValue': 0, 'unexercisedValue': 0}",4,6,4,1,3,1693526400,1672444800,86400,2,37.05,37.02,36.33,37.835,37.05,37.02,36.33,37.835,1691625600,0.0,2.306362,21.333332,22.243902,484243,484243,193148,208260,208260,36.45,36.48,1300,1300,1052944128,32.53,47.5,0.93725413,39.0036,40.53175,0.0,0.0,USD,1939061504,0.04359,21029136,28863600,668990,562042,1690761600,1693440000,0.0232,0.24346,0.70625997,3.45,0.0363,12.754,2.860279,1672444800,1703980800,1688083200,-0.421,48972000,1.71,1.64,1.84,1:2,1410307200,1.726,8.341,NGM,EQUITY,GDEN,GDEN,"Golden Entertainment, Inc.","Golden Entertainment, Inc.",915460200,America/New_York,EDT,-14400000,36.48,70.0,41.0,52.17,51.5,2.2,buy,6,120823000,4.186,232480000,990489024,0.892,3.007,1123435008,269.122,39.407,0.057129998,0.13931,484569000,-157312752,160008000,-0.403,-0.009,0.42676,0.20694,0.123730004,USD,
4,6595 South Jones Boulevard,Las Vegas,NV,89118,United States,702 893 7777,https://www.goldenent.com,Resorts & Casinos,Consumer Cyclical,"Golden Entertainment, Inc., together with its subsidiaries, engages in the ownership and operation of a diversified entertainment platform in the United States. The company operates through five segments: Nevada Casino Resorts, Nevada Locals Casinos, Maryland Casino Resort, Nevada Taverns, and Distributed Gaming. The Nevada Casino Resorts segment comprises of destination casino resort properties that include various food and beverage outlets, entertainment venues, and other amenities. The Nevada Locals Casinos segment consists of casino properties that cater to local customers. The Maryland Casino Resort segment operates Rocky Gap casino resort, including various food and beverage outlets, signature golf course, spa, and pool. The Nevada Taverns segment comprises food and beverage operations, and the slot machines, as well as provides a casual and upscale environment catering to local patrons offering food, craft beer, and other alcoholic beverages. The Distributed Gaming segment operates slot machines and amusement devices in non-casino locations, such as restaurants, bars, taverns, convenience stores, liquor stores, and grocery stores. The company was formerly known as Lakes Entertainment, Inc. and changed its name to Golden Entertainment, Inc. in July 2015. Golden Entertainment, Inc. was incorporated in 1998 and is headquartered in Las Vegas, Nevada.",6400,"{'maxAge': 1, 'name': 'Mr. Blake L. Sartini II', 'age': 37, 'title': 'Exec. VP of Operations', 'yearBorn': 1985, 'fiscalYear': 2022, 'totalPay': 852758, 'exercisedValue': 0, 'unexercisedValue': 5037800}",4,6,4,1,3,1693526400,1672444800,86400,2,37.05,37.02,36.33,37.835,37.05,37.02,36.33,37.835,1691625600,0.0,2.306362,21.333332,22.243902,484243,484243,193148,208260,208260,36.45,36.48,1300,1300,1052944128,32.53,47.5,0.93725413,39.0036,40.53175,0.0,0.0,USD,1939061504,0.04359,21029136,28863600,668990,562042,1690761600,1693440000,0.0232,0.24346,0.70625997,3.45,0.0363,12.754,2.860279,1672444800,1703980800,1688083200,-0.421,48972000,1.71,1.64,1.84,1:2,1410307200,1.726,8.341,NGM,EQUITY,GDEN,GDEN,"Golden Entertainment, Inc.","Golden Entertainment, Inc.",915460200,America/New_York,EDT,-14400000,36.48,70.0,41.0,52.17,51.5,2.2,buy,6,120823000,4.186,232480000,990489024,0.892,3.007,1123435008,269.122,39.407,0.057129998,0.13931,484569000,-157312752,160008000,-0.403,-0.009,0.42676,0.20694,0.123730004,USD,
5,6595 South Jones Boulevard,Las Vegas,NV,89118,United States,702 893 7777,https://www.goldenent.com,Resorts & Casinos,Consumer Cyclical,"Golden Entertainment, Inc., together with its subsidiaries, engages in the ownership and operation of a diversified entertainment platform in the United States. The company operates through five segments: Nevada Casino Resorts, Nevada Locals Casinos, Maryland Casino Resort, Nevada Taverns, and Distributed Gaming. The Nevada Casino Resorts segment comprises of destination casino resort properties that include various food and beverage outlets, entertainment venues, and other amenities. The Nevada Locals Casinos segment consists of casino properties that cater to local customers. The Maryland Casino Resort segment operates Rocky Gap casino resort, including various food and beverage outlets, signature golf course, spa, and pool. The Nevada Taverns segment comprises food and beverage operations, and the slot machines, as well as provides a casual and upscale environment catering to local patrons offering food, craft beer, and other alcoholic beverages. The Distributed Gaming segment operates slot machines and amusement devices in non-casino locations, such as restaurants, bars, taverns, convenience stores, liquor stores, and grocery stores. The company was formerly known as Lakes Entertainment, Inc. and changed its name to Golden Entertainment, Inc. in July 2015. Golden Entertainment, Inc. was incorporated in 1998 and is headquartered in Las Vegas, Nevada.",6400,"{'maxAge': 1, 'name': 'Ms. Phyllis A. Gilland', 'age': 63, 'title': 'Sr. VP, Gen. Counsel & Corp. Sec.', 'yearBorn': 1959, 'exercisedValue': 0, 'unexercisedValue': 0}",4,6,4,1,3,1693526400,1672444800,86400,2,37.05,37.02,36.33,37.835,37.05,37.02,36.33,37.835,1691625600,0.0,2.306362,21.333332,22.243902,484243,484243,193148,208260,208260,36.45,36.48,1300,1300,1052944128,32.53,47.5,0.93725413,39.0036,40.53175,0.0,0.0,USD,1939061504,0.04359,21029136,28863600,668990,562042,1690761600,1693440000,0.0232,0.24346,0.70625997,3.45,0.0363,12.754,2.860279,1672444800,1703980800,1688083200,-0.421,48972000,1.71,1.64,1.84,1:2,1410307200,1.726,8.341,NGM,EQUITY,GDEN,GDEN,"Golden Entertainment, Inc.","Golden Entertainment, Inc.",915460200,America/New_York,EDT,-14400000,36.48,70.0,41.0,52.17,51.5,2.2,buy,6,120823000,4.186,232480000,990489024,0.892,3.007,1123435008,269.122,39.407,0.057129998,0.13931,484569000,-157312752,160008000,-0.403,-0.009,0.42676,0.20694,0.123730004,USD,
