,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,returnOnAssets,returnOnEquity,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Bergwaldstrasse 34,Gechingen,75391,Germany,49 7031 4690960,49 7031 4690966,https://www.qsoft-ag.de,Software—Application,Technology,"Q-Soft Verwaltungs AG operates as an investment company. The company is based in Gechingen, Germany.","{'maxAge': 1, 'name': 'Mr. Martin  Schmitt', 'title': 'Chairman of Management Board & CEO', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,0.04,0.0111,1679616000,0.0,0.138888,27.692308,0,0,0,0,0,3.6,5.0,150000,14900,3755880,3.2,4.1,55.24734,3.6,3.7606,0.04,0.011111111,EUR,4677976,1.98229,1043300,1.691,2.1289177,1664496000,1696032000,1285804800,134762,0.13,68.811,-445.904,STU,EQUITY,QS6A.SG,QS6A.SG,Q-Soft Verwaltungs AG,Q-Soft Verwaltungs AG,1199084400,Europe/Berlin,CEST,7200000,3.6,none,350104,0.336,-10491,1272200,0.06,0.061,67983,91.693,-0.00139,0.079390004,1.0,-0.15432,-0.15807,EUR,
