,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Chaowai SOHO, Tower A",Floor 11 6B Chaowai Street Chaoyang District,Beijing,100020,China,86 40 0815 9888,86 10 6567 8383,https://www.sohochina.com,Real Estate Services,Real Estate,"SOHO China Limited, together with its subsidiaries, engages in the real estate development, and property leasing and management activities in the People's Republic of China. The company also operates serviced hotels. SOHO China Limited was founded in 1995 and is headquartered in Beijing, China.",1687,"{'maxAge': 1, 'name': 'Mr. Ting  Qian', 'age': 45, 'title': 'Co-CEO & Exec. Director', 'yearBorn': 1977, 'fiscalYear': 2022, 'totalPay': 105112, 'exercisedValue': 0, 'unexercisedValue': 0}",10,1,5,10,3,1693526400,1672444800,86400,3,0.96,0.97,0.95,0.97,0.96,0.97,0.95,0.97,1559260800,0.0,0.361111,13.571428,3723500,3723500,3315251,4305552,4305552,0.94,0.95,0,0,4939543552,0.89,1.59,2.904669,1.1102,1.29075,0.0,0.0,HKD,21289570304,-0.06806,1875416323,5199519744,0.63931,0.040560003,7.014,0.1354434,1672444800,1703980800,1688083200,-0.929,-115747000,-0.03,0.07,12.519,17.717,HKG,EQUITY,0410.HK,0410.HK,SOHO CHINA,SOHO China Limited,1191807000,Asia/Hong_Kong,HKT,28800000,0.95,3.0,hold,627251968,0.121,1201624960,16047347712,0.121,0.302,1700552960,42.906,0.327,0.00934,-0.00306,-0.929,-0.083,0.80781,0.70661,0.60682,CNY,
1,"Chaowai SOHO, Tower A",Floor 11 6B Chaowai Street Chaoyang District,Beijing,100020,China,86 40 0815 9888,86 10 6567 8383,https://www.sohochina.com,Real Estate Services,Real Estate,"SOHO China Limited, together with its subsidiaries, engages in the real estate development, and property leasing and management activities in the People's Republic of China. The company also operates serviced hotels. SOHO China Limited was founded in 1995 and is headquartered in Beijing, China.",1687,"{'maxAge': 1, 'name': 'Ms. Jin  Xu', 'age': 50, 'title': 'Co-CEO & Exec. Director', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 141661, 'exercisedValue': 0, 'unexercisedValue': 0}",10,1,5,10,3,1693526400,1672444800,86400,3,0.96,0.97,0.95,0.97,0.96,0.97,0.95,0.97,1559260800,0.0,0.361111,13.571428,3723500,3723500,3315251,4305552,4305552,0.94,0.95,0,0,4939543552,0.89,1.59,2.904669,1.1102,1.29075,0.0,0.0,HKD,21289570304,-0.06806,1875416323,5199519744,0.63931,0.040560003,7.014,0.1354434,1672444800,1703980800,1688083200,-0.929,-115747000,-0.03,0.07,12.519,17.717,HKG,EQUITY,0410.HK,0410.HK,SOHO CHINA,SOHO China Limited,1191807000,Asia/Hong_Kong,HKT,28800000,0.95,3.0,hold,627251968,0.121,1201624960,16047347712,0.121,0.302,1700552960,42.906,0.327,0.00934,-0.00306,-0.929,-0.083,0.80781,0.70661,0.60682,CNY,
2,"Chaowai SOHO, Tower A",Floor 11 6B Chaowai Street Chaoyang District,Beijing,100020,China,86 40 0815 9888,86 10 6567 8383,https://www.sohochina.com,Real Estate Services,Real Estate,"SOHO China Limited, together with its subsidiaries, engages in the real estate development, and property leasing and management activities in the People's Republic of China. The company also operates serviced hotels. SOHO China Limited was founded in 1995 and is headquartered in Beijing, China.",1687,"{'maxAge': 1, 'name': 'Mr. Zhu  Enlei', 'age': 41, 'title': 'Chief Financial Officer', 'yearBorn': 1981, 'exercisedValue': 0, 'unexercisedValue': 0}",10,1,5,10,3,1693526400,1672444800,86400,3,0.96,0.97,0.95,0.97,0.96,0.97,0.95,0.97,1559260800,0.0,0.361111,13.571428,3723500,3723500,3315251,4305552,4305552,0.94,0.95,0,0,4939543552,0.89,1.59,2.904669,1.1102,1.29075,0.0,0.0,HKD,21289570304,-0.06806,1875416323,5199519744,0.63931,0.040560003,7.014,0.1354434,1672444800,1703980800,1688083200,-0.929,-115747000,-0.03,0.07,12.519,17.717,HKG,EQUITY,0410.HK,0410.HK,SOHO CHINA,SOHO China Limited,1191807000,Asia/Hong_Kong,HKT,28800000,0.95,3.0,hold,627251968,0.121,1201624960,16047347712,0.121,0.302,1700552960,42.906,0.327,0.00934,-0.00306,-0.929,-0.083,0.80781,0.70661,0.60682,CNY,
3,"Chaowai SOHO, Tower A",Floor 11 6B Chaowai Street Chaoyang District,Beijing,100020,China,86 40 0815 9888,86 10 6567 8383,https://www.sohochina.com,Real Estate Services,Real Estate,"SOHO China Limited, together with its subsidiaries, engages in the real estate development, and property leasing and management activities in the People's Republic of China. The company also operates serviced hotels. SOHO China Limited was founded in 1995 and is headquartered in Beijing, China.",1687,"{'maxAge': 1, 'name': 'Ms. Ling  Xu', 'title': 'Investor Relations Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",10,1,5,10,3,1693526400,1672444800,86400,3,0.96,0.97,0.95,0.97,0.96,0.97,0.95,0.97,1559260800,0.0,0.361111,13.571428,3723500,3723500,3315251,4305552,4305552,0.94,0.95,0,0,4939543552,0.89,1.59,2.904669,1.1102,1.29075,0.0,0.0,HKD,21289570304,-0.06806,1875416323,5199519744,0.63931,0.040560003,7.014,0.1354434,1672444800,1703980800,1688083200,-0.929,-115747000,-0.03,0.07,12.519,17.717,HKG,EQUITY,0410.HK,0410.HK,SOHO CHINA,SOHO China Limited,1191807000,Asia/Hong_Kong,HKT,28800000,0.95,3.0,hold,627251968,0.121,1201624960,16047347712,0.121,0.302,1700552960,42.906,0.327,0.00934,-0.00306,-0.929,-0.083,0.80781,0.70661,0.60682,CNY,
4,"Chaowai SOHO, Tower A",Floor 11 6B Chaowai Street Chaoyang District,Beijing,100020,China,86 40 0815 9888,86 10 6567 8383,https://www.sohochina.com,Real Estate Services,Real Estate,"SOHO China Limited, together with its subsidiaries, engages in the real estate development, and property leasing and management activities in the People's Republic of China. The company also operates serviced hotels. SOHO China Limited was founded in 1995 and is headquartered in Beijing, China.",1687,"{'maxAge': 1, 'name': 'Ms. Liu  Yang', 'age': 40, 'title': 'Gen. Counsel', 'yearBorn': 1982, 'exercisedValue': 0, 'unexercisedValue': 0}",10,1,5,10,3,1693526400,1672444800,86400,3,0.96,0.97,0.95,0.97,0.96,0.97,0.95,0.97,1559260800,0.0,0.361111,13.571428,3723500,3723500,3315251,4305552,4305552,0.94,0.95,0,0,4939543552,0.89,1.59,2.904669,1.1102,1.29075,0.0,0.0,HKD,21289570304,-0.06806,1875416323,5199519744,0.63931,0.040560003,7.014,0.1354434,1672444800,1703980800,1688083200,-0.929,-115747000,-0.03,0.07,12.519,17.717,HKG,EQUITY,0410.HK,0410.HK,SOHO CHINA,SOHO China Limited,1191807000,Asia/Hong_Kong,HKT,28800000,0.95,3.0,hold,627251968,0.121,1201624960,16047347712,0.121,0.302,1700552960,42.906,0.327,0.00934,-0.00306,-0.929,-0.083,0.80781,0.70661,0.60682,CNY,
5,"Chaowai SOHO, Tower A",Floor 11 6B Chaowai Street Chaoyang District,Beijing,100020,China,86 40 0815 9888,86 10 6567 8383,https://www.sohochina.com,Real Estate Services,Real Estate,"SOHO China Limited, together with its subsidiaries, engages in the real estate development, and property leasing and management activities in the People's Republic of China. The company also operates serviced hotels. SOHO China Limited was founded in 1995 and is headquartered in Beijing, China.",1687,"{'maxAge': 1, 'name': 'Ms. Sau Mei  Ng ACIS, ACS, FCIS, FCS', 'age': 45, 'title': 'Company Sec.', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",10,1,5,10,3,1693526400,1672444800,86400,3,0.96,0.97,0.95,0.97,0.96,0.97,0.95,0.97,1559260800,0.0,0.361111,13.571428,3723500,3723500,3315251,4305552,4305552,0.94,0.95,0,0,4939543552,0.89,1.59,2.904669,1.1102,1.29075,0.0,0.0,HKD,21289570304,-0.06806,1875416323,5199519744,0.63931,0.040560003,7.014,0.1354434,1672444800,1703980800,1688083200,-0.929,-115747000,-0.03,0.07,12.519,17.717,HKG,EQUITY,0410.HK,0410.HK,SOHO CHINA,SOHO China Limited,1191807000,Asia/Hong_Kong,HKT,28800000,0.95,3.0,hold,627251968,0.121,1201624960,16047347712,0.121,0.302,1700552960,42.906,0.327,0.00934,-0.00306,-0.929,-0.083,0.80781,0.70661,0.60682,CNY,
