,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Büyükdere Caddesi Ali Kaya Sokak No: 5,Levent,Istanbul,Turkey,90 212 350 80 00,90 212 350 84 45,https://www.intema.com.tr,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S. markets and sells building products in Turkey. It offers ceramics health utensils, armature, bathtubs, shower trays, concealed cisterns, bathroom furniture, ceramic coating products, buried reservoirs, counters and accessories, construction chemicals, kitchen furniture, worktops and accessories, and kitchen and small appliances under the Vitra Bath, Vitra Tile, Artemis, Villeroy & Boch, and Intema brands. The company provides its products through its retail stores, as well as through wholesale channels. Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S. was incorporated in 1978 and is based in Istanbul, Turkey.",189,"{'maxAge': 1, 'name': 'Ms. Sibel Batur Ugdul', 'title': 'Gen. Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,156.5,156.6,150.9,158.7,156.5,156.6,150.9,158.7,0.0,16.24867,116178,116178,354744,251619,251619,152.5,151.5,0,0,2930205952,69.95,181.9,3.655508,142.768,101.677,0.0,0.0,TRY,3120896000,0.23616,2465860,19164200,0.85896003,0.0,16.613,9.203635,1672444800,1703980800,1688083200,0.412,189302656,9.41,1:1000,1104710400,3.893,12.55,IST,EQUITY,INTEM.IS,INTEM.IS,INTEMA,Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S.,958026600,Europe/Istanbul,TRT,10800000,152.9,none,15750202,0.822,248685920,30125924,1.049,1.105,801586496,9.463,41.827,0.07195,0.83163,342734018,-6113741,23503008,0.295,0.735,0.62878,0.31024,0.29378,TRY,
1,Büyükdere Caddesi Ali Kaya Sokak No: 5,Levent,Istanbul,Turkey,90 212 350 80 00,90 212 350 84 45,https://www.intema.com.tr,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S. markets and sells building products in Turkey. It offers ceramics health utensils, armature, bathtubs, shower trays, concealed cisterns, bathroom furniture, ceramic coating products, buried reservoirs, counters and accessories, construction chemicals, kitchen furniture, worktops and accessories, and kitchen and small appliances under the Vitra Bath, Vitra Tile, Artemis, Villeroy & Boch, and Intema brands. The company provides its products through its retail stores, as well as through wholesale channels. Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S. was incorporated in 1978 and is based in Istanbul, Turkey.",189,"{'maxAge': 1, 'name': 'Mr. Atalay Muharrem Gümrah', 'age': 55, 'title': 'Vice Chairman', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,156.5,156.6,150.9,158.7,156.5,156.6,150.9,158.7,0.0,16.24867,116178,116178,354744,251619,251619,152.5,151.5,0,0,2930205952,69.95,181.9,3.655508,142.768,101.677,0.0,0.0,TRY,3120896000,0.23616,2465860,19164200,0.85896003,0.0,16.613,9.203635,1672444800,1703980800,1688083200,0.412,189302656,9.41,1:1000,1104710400,3.893,12.55,IST,EQUITY,INTEM.IS,INTEM.IS,INTEMA,Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S.,958026600,Europe/Istanbul,TRT,10800000,152.9,none,15750202,0.822,248685920,30125924,1.049,1.105,801586496,9.463,41.827,0.07195,0.83163,342734018,-6113741,23503008,0.295,0.735,0.62878,0.31024,0.29378,TRY,
2,Büyükdere Caddesi Ali Kaya Sokak No: 5,Levent,Istanbul,Turkey,90 212 350 80 00,90 212 350 84 45,https://www.intema.com.tr,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S. markets and sells building products in Turkey. It offers ceramics health utensils, armature, bathtubs, shower trays, concealed cisterns, bathroom furniture, ceramic coating products, buried reservoirs, counters and accessories, construction chemicals, kitchen furniture, worktops and accessories, and kitchen and small appliances under the Vitra Bath, Vitra Tile, Artemis, Villeroy & Boch, and Intema brands. The company provides its products through its retail stores, as well as through wholesale channels. Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S. was incorporated in 1978 and is based in Istanbul, Turkey.",189,"{'maxAge': 1, 'name': 'Ms. Aysenur  Adali', 'title': 'Financial Operations Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,156.5,156.6,150.9,158.7,156.5,156.6,150.9,158.7,0.0,16.24867,116178,116178,354744,251619,251619,152.5,151.5,0,0,2930205952,69.95,181.9,3.655508,142.768,101.677,0.0,0.0,TRY,3120896000,0.23616,2465860,19164200,0.85896003,0.0,16.613,9.203635,1672444800,1703980800,1688083200,0.412,189302656,9.41,1:1000,1104710400,3.893,12.55,IST,EQUITY,INTEM.IS,INTEM.IS,INTEMA,Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S.,958026600,Europe/Istanbul,TRT,10800000,152.9,none,15750202,0.822,248685920,30125924,1.049,1.105,801586496,9.463,41.827,0.07195,0.83163,342734018,-6113741,23503008,0.295,0.735,0.62878,0.31024,0.29378,TRY,
3,Büyükdere Caddesi Ali Kaya Sokak No: 5,Levent,Istanbul,Turkey,90 212 350 80 00,90 212 350 84 45,https://www.intema.com.tr,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S. markets and sells building products in Turkey. It offers ceramics health utensils, armature, bathtubs, shower trays, concealed cisterns, bathroom furniture, ceramic coating products, buried reservoirs, counters and accessories, construction chemicals, kitchen furniture, worktops and accessories, and kitchen and small appliances under the Vitra Bath, Vitra Tile, Artemis, Villeroy & Boch, and Intema brands. The company provides its products through its retail stores, as well as through wholesale channels. Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S. was incorporated in 1978 and is based in Istanbul, Turkey.",189,"{'maxAge': 1, 'name': 'Mr. Hasan  Pehlivan', 'title': 'Bus. Devel. Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,156.5,156.6,150.9,158.7,156.5,156.6,150.9,158.7,0.0,16.24867,116178,116178,354744,251619,251619,152.5,151.5,0,0,2930205952,69.95,181.9,3.655508,142.768,101.677,0.0,0.0,TRY,3120896000,0.23616,2465860,19164200,0.85896003,0.0,16.613,9.203635,1672444800,1703980800,1688083200,0.412,189302656,9.41,1:1000,1104710400,3.893,12.55,IST,EQUITY,INTEM.IS,INTEM.IS,INTEMA,Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S.,958026600,Europe/Istanbul,TRT,10800000,152.9,none,15750202,0.822,248685920,30125924,1.049,1.105,801586496,9.463,41.827,0.07195,0.83163,342734018,-6113741,23503008,0.295,0.735,0.62878,0.31024,0.29378,TRY,
4,Büyükdere Caddesi Ali Kaya Sokak No: 5,Levent,Istanbul,Turkey,90 212 350 80 00,90 212 350 84 45,https://www.intema.com.tr,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S. markets and sells building products in Turkey. It offers ceramics health utensils, armature, bathtubs, shower trays, concealed cisterns, bathroom furniture, ceramic coating products, buried reservoirs, counters and accessories, construction chemicals, kitchen furniture, worktops and accessories, and kitchen and small appliances under the Vitra Bath, Vitra Tile, Artemis, Villeroy & Boch, and Intema brands. The company provides its products through its retail stores, as well as through wholesale channels. Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S. was incorporated in 1978 and is based in Istanbul, Turkey.",189,"{'maxAge': 1, 'name': 'Murat  Helvaci', 'title': 'Sales Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,156.5,156.6,150.9,158.7,156.5,156.6,150.9,158.7,0.0,16.24867,116178,116178,354744,251619,251619,152.5,151.5,0,0,2930205952,69.95,181.9,3.655508,142.768,101.677,0.0,0.0,TRY,3120896000,0.23616,2465860,19164200,0.85896003,0.0,16.613,9.203635,1672444800,1703980800,1688083200,0.412,189302656,9.41,1:1000,1104710400,3.893,12.55,IST,EQUITY,INTEM.IS,INTEM.IS,INTEMA,Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S.,958026600,Europe/Istanbul,TRT,10800000,152.9,none,15750202,0.822,248685920,30125924,1.049,1.105,801586496,9.463,41.827,0.07195,0.83163,342734018,-6113741,23503008,0.295,0.735,0.62878,0.31024,0.29378,TRY,
5,Büyükdere Caddesi Ali Kaya Sokak No: 5,Levent,Istanbul,Turkey,90 212 350 80 00,90 212 350 84 45,https://www.intema.com.tr,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S. markets and sells building products in Turkey. It offers ceramics health utensils, armature, bathtubs, shower trays, concealed cisterns, bathroom furniture, ceramic coating products, buried reservoirs, counters and accessories, construction chemicals, kitchen furniture, worktops and accessories, and kitchen and small appliances under the Vitra Bath, Vitra Tile, Artemis, Villeroy & Boch, and Intema brands. The company provides its products through its retail stores, as well as through wholesale channels. Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S. was incorporated in 1978 and is based in Istanbul, Turkey.",189,"{'maxAge': 1, 'name': 'Mr. Yilmaz  Öztürk', 'title': 'HR Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,156.5,156.6,150.9,158.7,156.5,156.6,150.9,158.7,0.0,16.24867,116178,116178,354744,251619,251619,152.5,151.5,0,0,2930205952,69.95,181.9,3.655508,142.768,101.677,0.0,0.0,TRY,3120896000,0.23616,2465860,19164200,0.85896003,0.0,16.613,9.203635,1672444800,1703980800,1688083200,0.412,189302656,9.41,1:1000,1104710400,3.893,12.55,IST,EQUITY,INTEM.IS,INTEM.IS,INTEMA,Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S.,958026600,Europe/Istanbul,TRT,10800000,152.9,none,15750202,0.822,248685920,30125924,1.049,1.105,801586496,9.463,41.827,0.07195,0.83163,342734018,-6113741,23503008,0.295,0.735,0.62878,0.31024,0.29378,TRY,
6,Büyükdere Caddesi Ali Kaya Sokak No: 5,Levent,Istanbul,Turkey,90 212 350 80 00,90 212 350 84 45,https://www.intema.com.tr,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S. markets and sells building products in Turkey. It offers ceramics health utensils, armature, bathtubs, shower trays, concealed cisterns, bathroom furniture, ceramic coating products, buried reservoirs, counters and accessories, construction chemicals, kitchen furniture, worktops and accessories, and kitchen and small appliances under the Vitra Bath, Vitra Tile, Artemis, Villeroy & Boch, and Intema brands. The company provides its products through its retail stores, as well as through wholesale channels. Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S. was incorporated in 1978 and is based in Istanbul, Turkey.",189,"{'maxAge': 1, 'name': 'Mr. Rosi Avigidor Razon', 'title': 'Treasury Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,156.5,156.6,150.9,158.7,156.5,156.6,150.9,158.7,0.0,16.24867,116178,116178,354744,251619,251619,152.5,151.5,0,0,2930205952,69.95,181.9,3.655508,142.768,101.677,0.0,0.0,TRY,3120896000,0.23616,2465860,19164200,0.85896003,0.0,16.613,9.203635,1672444800,1703980800,1688083200,0.412,189302656,9.41,1:1000,1104710400,3.893,12.55,IST,EQUITY,INTEM.IS,INTEM.IS,INTEMA,Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S.,958026600,Europe/Istanbul,TRT,10800000,152.9,none,15750202,0.822,248685920,30125924,1.049,1.105,801586496,9.463,41.827,0.07195,0.83163,342734018,-6113741,23503008,0.295,0.735,0.62878,0.31024,0.29378,TRY,
