,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Bahesar Road,"Near Cycle Park, VILL - Sondra Phase-II Industrial Area Siltara",Raipur,493221,India,91 77 1422 6000,91 77 1422 6000,https://www.vaswaniindustries.com,Steel,Basic Materials,"Vaswani Industries Limited engages in the manufacture and trading of iron ore pellets, sponge iron, steel billets, HB wires, and ingots in India. The company operates through four segments: Iron & Steel, Power, Real Estate, and Agri Division. It also generates power through waste heat recovery boilers with an installed capacity of 11.5 megawatts. The company was incorporated in 2003 and is headquartered in Raipur, India.","{'maxAge': 1, 'name': 'Mr. Yashwant Ravi Vaswani', 'age': 37, 'title': 'Exec. Director & Whole Time Director', 'yearBorn': 1985, 'fiscalYear': 2023, 'totalPay': 6640000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,28.8,29.4,28.65,30.95,28.8,29.4,28.65,30.95,0.0,1.393949,11.964286,248405,248405,159148,302051,302051,0.0,0.0,0,0,904499968,15.6,30.95,0.23711546,23.239,21.8095,0.0,0.0,INR,1143255424,0.0178,11013605,30000000,0.62199,0.0,37.074,0.8132383,1680220800,1711843200,1688083200,0.392,67884000,2.52,5:4,1317254400,0.3,5.113,NSI,EQUITY,VASWANI.NS,VASWANI.NS,VASWANI INDUSTRIES,Vaswani Industries Limited,1319427900,Asia/Kolkata,IST,19800000,30.15,none,119527000,3.985,223605504,358479008,3814597120,31.823,126.958,780079000,0.394,-0.1,0.21285,0.05862,0.04902,INR,
1,Bahesar Road,"Near Cycle Park, VILL - Sondra Phase-II Industrial Area Siltara",Raipur,493221,India,91 77 1422 6000,91 77 1422 6000,https://www.vaswaniindustries.com,Steel,Basic Materials,"Vaswani Industries Limited engages in the manufacture and trading of iron ore pellets, sponge iron, steel billets, HB wires, and ingots in India. The company operates through four segments: Iron & Steel, Power, Real Estate, and Agri Division. It also generates power through waste heat recovery boilers with an installed capacity of 11.5 megawatts. The company was incorporated in 2003 and is headquartered in Raipur, India.","{'maxAge': 1, 'name': 'Mr. Kushal  Vaswani', 'title': 'CFO & COO of Industry', 'fiscalYear': 2023, 'totalPay': 6000000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,28.8,29.4,28.65,30.95,28.8,29.4,28.65,30.95,0.0,1.393949,11.964286,248405,248405,159148,302051,302051,0.0,0.0,0,0,904499968,15.6,30.95,0.23711546,23.239,21.8095,0.0,0.0,INR,1143255424,0.0178,11013605,30000000,0.62199,0.0,37.074,0.8132383,1680220800,1711843200,1688083200,0.392,67884000,2.52,5:4,1317254400,0.3,5.113,NSI,EQUITY,VASWANI.NS,VASWANI.NS,VASWANI INDUSTRIES,Vaswani Industries Limited,1319427900,Asia/Kolkata,IST,19800000,30.15,none,119527000,3.985,223605504,358479008,3814597120,31.823,126.958,780079000,0.394,-0.1,0.21285,0.05862,0.04902,INR,
2,Bahesar Road,"Near Cycle Park, VILL - Sondra Phase-II Industrial Area Siltara",Raipur,493221,India,91 77 1422 6000,91 77 1422 6000,https://www.vaswaniindustries.com,Steel,Basic Materials,"Vaswani Industries Limited engages in the manufacture and trading of iron ore pellets, sponge iron, steel billets, HB wires, and ingots in India. The company operates through four segments: Iron & Steel, Power, Real Estate, and Agri Division. It also generates power through waste heat recovery boilers with an installed capacity of 11.5 megawatts. The company was incorporated in 2003 and is headquartered in Raipur, India.","{'maxAge': 1, 'name': 'Ms. Sakshi  Agrawal', 'title': 'Company Sec. & Compliance Officer', 'fiscalYear': 2023, 'totalPay': 13000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,28.8,29.4,28.65,30.95,28.8,29.4,28.65,30.95,0.0,1.393949,11.964286,248405,248405,159148,302051,302051,0.0,0.0,0,0,904499968,15.6,30.95,0.23711546,23.239,21.8095,0.0,0.0,INR,1143255424,0.0178,11013605,30000000,0.62199,0.0,37.074,0.8132383,1680220800,1711843200,1688083200,0.392,67884000,2.52,5:4,1317254400,0.3,5.113,NSI,EQUITY,VASWANI.NS,VASWANI.NS,VASWANI INDUSTRIES,Vaswani Industries Limited,1319427900,Asia/Kolkata,IST,19800000,30.15,none,119527000,3.985,223605504,358479008,3814597120,31.823,126.958,780079000,0.394,-0.1,0.21285,0.05862,0.04902,INR,
3,Bahesar Road,"Near Cycle Park, VILL - Sondra Phase-II Industrial Area Siltara",Raipur,493221,India,91 77 1422 6000,91 77 1422 6000,https://www.vaswaniindustries.com,Steel,Basic Materials,"Vaswani Industries Limited engages in the manufacture and trading of iron ore pellets, sponge iron, steel billets, HB wires, and ingots in India. The company operates through four segments: Iron & Steel, Power, Real Estate, and Agri Division. It also generates power through waste heat recovery boilers with an installed capacity of 11.5 megawatts. The company was incorporated in 2003 and is headquartered in Raipur, India.","{'maxAge': 1, 'name': 'Mr. Babu Lal Baghwar', 'title': 'Additional Exec. Director', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,28.8,29.4,28.65,30.95,28.8,29.4,28.65,30.95,0.0,1.393949,11.964286,248405,248405,159148,302051,302051,0.0,0.0,0,0,904499968,15.6,30.95,0.23711546,23.239,21.8095,0.0,0.0,INR,1143255424,0.0178,11013605,30000000,0.62199,0.0,37.074,0.8132383,1680220800,1711843200,1688083200,0.392,67884000,2.52,5:4,1317254400,0.3,5.113,NSI,EQUITY,VASWANI.NS,VASWANI.NS,VASWANI INDUSTRIES,Vaswani Industries Limited,1319427900,Asia/Kolkata,IST,19800000,30.15,none,119527000,3.985,223605504,358479008,3814597120,31.823,126.958,780079000,0.394,-0.1,0.21285,0.05862,0.04902,INR,
