,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Empire House,"214, Dr. D.N. Road Ent. A.K. Nayak Marg Fort",Mumbai,400001,India,91 22 2207 1501,91 22 2207 1514,https://www.weizmann.co.in,Textile Manufacturing,Consumer Cyclical,"Weizmann Limited engages in the textile processing business in India. The company offers cotton voiles, pracales, and African prints. It also exports its products primarily to Africa. The company was formerly known as Weizmann Industries Ltd and changed its name to Weizmann Limited in 1994. Weizmann Limited was incorporated in 1985 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Neelkamal Vrajlal Siraj B.Com', 'age': 64, 'title': 'Vice Chairman & MD', 'yearBorn': 1958, 'fiscalYear': 2023, 'totalPay': 19314000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,93.28,93.75,93.75,94.8,93.28,93.75,93.75,94.8,0.5,0.0054,1689811200,0.1269,0.344747,23.6875,802,802,1380,879,879,94.8,95.0,0,0,1502640256,71.0,132.15,1.1390852,95.7792,101.35885,0.0,0.0,INR,1606751232,0.04735,1017515,15859000,0.86426,0.0,40.818,2.3212798,1680220800,1711843200,1688083200,2.084,62462000,4.0,1.218,11.11,BSE,EQUITY,WEIZMANIND.BO,WEIZMANIND.BO,WEIZMANN LTD.,Weizmann Limited,1009770300,Asia/Kolkata,IST,19800000,94.75,none,12577000,0.793,144623008,116686000,1319164032,18.026,83.174,98132000,2.083,-0.089,0.22424999,0.10963,0.08606,INR,
1,Empire House,"214, Dr. D.N. Road Ent. A.K. Nayak Marg Fort",Mumbai,400001,India,91 22 2207 1501,91 22 2207 1514,https://www.weizmann.co.in,Textile Manufacturing,Consumer Cyclical,"Weizmann Limited engages in the textile processing business in India. The company offers cotton voiles, pracales, and African prints. It also exports its products primarily to Africa. The company was formerly known as Weizmann Industries Ltd and changed its name to Weizmann Limited in 1994. Weizmann Limited was incorporated in 1985 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Sreerama Sudhakar Tammana', 'age': 65, 'title': 'Chief Financial Officer', 'yearBorn': 1957, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,93.28,93.75,93.75,94.8,93.28,93.75,93.75,94.8,0.5,0.0054,1689811200,0.1269,0.344747,23.6875,802,802,1380,879,879,94.8,95.0,0,0,1502640256,71.0,132.15,1.1390852,95.7792,101.35885,0.0,0.0,INR,1606751232,0.04735,1017515,15859000,0.86426,0.0,40.818,2.3212798,1680220800,1711843200,1688083200,2.084,62462000,4.0,1.218,11.11,BSE,EQUITY,WEIZMANIND.BO,WEIZMANIND.BO,WEIZMANN LTD.,Weizmann Limited,1009770300,Asia/Kolkata,IST,19800000,94.75,none,12577000,0.793,144623008,116686000,1319164032,18.026,83.174,98132000,2.083,-0.089,0.22424999,0.10963,0.08606,INR,
2,Empire House,"214, Dr. D.N. Road Ent. A.K. Nayak Marg Fort",Mumbai,400001,India,91 22 2207 1501,91 22 2207 1514,https://www.weizmann.co.in,Textile Manufacturing,Consumer Cyclical,"Weizmann Limited engages in the textile processing business in India. The company offers cotton voiles, pracales, and African prints. It also exports its products primarily to Africa. The company was formerly known as Weizmann Industries Ltd and changed its name to Weizmann Limited in 1994. Weizmann Limited was incorporated in 1985 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Ms. Ami Dharmendra Purohit', 'title': 'Company Sec. & Compliance Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,93.28,93.75,93.75,94.8,93.28,93.75,93.75,94.8,0.5,0.0054,1689811200,0.1269,0.344747,23.6875,802,802,1380,879,879,94.8,95.0,0,0,1502640256,71.0,132.15,1.1390852,95.7792,101.35885,0.0,0.0,INR,1606751232,0.04735,1017515,15859000,0.86426,0.0,40.818,2.3212798,1680220800,1711843200,1688083200,2.084,62462000,4.0,1.218,11.11,BSE,EQUITY,WEIZMANIND.BO,WEIZMANIND.BO,WEIZMANN LTD.,Weizmann Limited,1009770300,Asia/Kolkata,IST,19800000,94.75,none,12577000,0.793,144623008,116686000,1319164032,18.026,83.174,98132000,2.083,-0.089,0.22424999,0.10963,0.08606,INR,
3,Empire House,"214, Dr. D.N. Road Ent. A.K. Nayak Marg Fort",Mumbai,400001,India,91 22 2207 1501,91 22 2207 1514,https://www.weizmann.co.in,Textile Manufacturing,Consumer Cyclical,"Weizmann Limited engages in the textile processing business in India. The company offers cotton voiles, pracales, and African prints. It also exports its products primarily to Africa. The company was formerly known as Weizmann Industries Ltd and changed its name to Weizmann Limited in 1994. Weizmann Limited was incorporated in 1985 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Jivanraj M. Ranka', 'title': 'Pres', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,93.28,93.75,93.75,94.8,93.28,93.75,93.75,94.8,0.5,0.0054,1689811200,0.1269,0.344747,23.6875,802,802,1380,879,879,94.8,95.0,0,0,1502640256,71.0,132.15,1.1390852,95.7792,101.35885,0.0,0.0,INR,1606751232,0.04735,1017515,15859000,0.86426,0.0,40.818,2.3212798,1680220800,1711843200,1688083200,2.084,62462000,4.0,1.218,11.11,BSE,EQUITY,WEIZMANIND.BO,WEIZMANIND.BO,WEIZMANN LTD.,Weizmann Limited,1009770300,Asia/Kolkata,IST,19800000,94.75,none,12577000,0.793,144623008,116686000,1319164032,18.026,83.174,98132000,2.083,-0.089,0.22424999,0.10963,0.08606,INR,
