,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"No. 59-7, The Boulevard",Mid Valley City Lingkaran Syed Putra,Kuala Lumpur,59200,Malaysia,60 3 2281 2222,60 3 2281 2265,https://wahseong.com,Oil & Gas Equipment & Services,Energy,"Wasco Berhad provides oil and gas, and industrial services worldwide. Its Energy Solutions segment engages in the pipe coating and manufacturing activities; building and operating offshore/onshore field development facilities; and the provision of specialized equipment and services to the power generation, oleochemical, and petrochemical industries. The company's Renewable Energy segment manufactures and supplies specialized equipment for biomass power plants, such as industrial fans, boiler, and turbines. Its Industrial trading & services segment trades in and distributes building materials; and manufactures and trades in industrial pipes for the construction industry. The company also provides management support, construction, property investment, marketing, cathodic protection, corrosion protection, passive fire protection, paint coating, technical training, and treasury services; leases properties and equipment; and manufactures, supplies, and installs sacrificial anodes. In addition, the company offers spiral welded pipes; leases compressors and power generators; designs, engineers, fabricates, and sells gas processing and compression systems, and gas based power generators; services and sells parts of oil and gas processing and compression systems; and provides engineering consulting, fabrication, and maintenance services. Further, it engages in trading, processing and assembly, and storage of bonded goods; technological products development; industrial engineering projects contracting; and steam boilers and energy system projects undertaking activities, as well as pipe coating, fuel, gas, and gas cylinder. Additionally, the company offers spare parts; anti-corrosion and concrete weight coating; line pipe thermal insulation; engineering, design, construction, and installation; general fabrication services; and steel pipes and related products. The company was formerly known as Wah Seong Corporation Berhad and changed its name to Wasco Berhad in May 2023. Wasco Berhad was founded in 1994 and is headquartered in Kuala Lumpur, Malaysia.",3865,"{'maxAge': 1, 'name': 'Mr. Gian Carlo Maccagno', 'age': 59, 'title': 'MD, Group CEO & Exec. Director', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 72000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.98,1.0,0.98,1.0,0.98,1.0,0.98,1.0,1583884800,0.0,1.691821,49.25,8.954546,798000,798000,1808709,2104830,2104830,0.985,0.99,0,0,762696320,0.54,1.04,0.27167016,0.9688,0.823925,0.0,0.0,MYR,1642247552,0.0060900003,288849065,774310976,0.63240004,0.13588001,0.804,1.2251244,1672444800,1703980800,1688083200,0.377,17094000,0.02,0.11,0.39,0.585,6.569,KLS,EQUITY,5142.KL,5142.KL,WASCO,Wasco Berhad,1026176400,Asia/Kuala_Lumpur,MYT,28800000,0.985,1.4,0.89,1.15,1.2,1.8,buy,5,264112992,0.341,249992000,1023793984,0.812,0.937,2807435008,137.938,3.626,0.046729997,0.062480003,411577000,-2900875,34970000,0.378,-0.081,0.1425,0.089049995,0.07273,MYR,0.2318
1,"No. 59-7, The Boulevard",Mid Valley City Lingkaran Syed Putra,Kuala Lumpur,59200,Malaysia,60 3 2281 2222,60 3 2281 2265,https://wahseong.com,Oil & Gas Equipment & Services,Energy,"Wasco Berhad provides oil and gas, and industrial services worldwide. Its Energy Solutions segment engages in the pipe coating and manufacturing activities; building and operating offshore/onshore field development facilities; and the provision of specialized equipment and services to the power generation, oleochemical, and petrochemical industries. The company's Renewable Energy segment manufactures and supplies specialized equipment for biomass power plants, such as industrial fans, boiler, and turbines. Its Industrial trading & services segment trades in and distributes building materials; and manufactures and trades in industrial pipes for the construction industry. The company also provides management support, construction, property investment, marketing, cathodic protection, corrosion protection, passive fire protection, paint coating, technical training, and treasury services; leases properties and equipment; and manufactures, supplies, and installs sacrificial anodes. In addition, the company offers spiral welded pipes; leases compressors and power generators; designs, engineers, fabricates, and sells gas processing and compression systems, and gas based power generators; services and sells parts of oil and gas processing and compression systems; and provides engineering consulting, fabrication, and maintenance services. Further, it engages in trading, processing and assembly, and storage of bonded goods; technological products development; industrial engineering projects contracting; and steam boilers and energy system projects undertaking activities, as well as pipe coating, fuel, gas, and gas cylinder. Additionally, the company offers spare parts; anti-corrosion and concrete weight coating; line pipe thermal insulation; engineering, design, construction, and installation; general fabrication services; and steel pipes and related products. The company was formerly known as Wah Seong Corporation Berhad and changed its name to Wasco Berhad in May 2023. Wasco Berhad was founded in 1994 and is headquartered in Kuala Lumpur, Malaysia.",3865,"{'maxAge': 1, 'name': 'Mr. .  Ramanathan', 'age': 54, 'title': 'Chief Financial Officer', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.98,1.0,0.98,1.0,0.98,1.0,0.98,1.0,1583884800,0.0,1.691821,49.25,8.954546,798000,798000,1808709,2104830,2104830,0.985,0.99,0,0,762696320,0.54,1.04,0.27167016,0.9688,0.823925,0.0,0.0,MYR,1642247552,0.0060900003,288849065,774310976,0.63240004,0.13588001,0.804,1.2251244,1672444800,1703980800,1688083200,0.377,17094000,0.02,0.11,0.39,0.585,6.569,KLS,EQUITY,5142.KL,5142.KL,WASCO,Wasco Berhad,1026176400,Asia/Kuala_Lumpur,MYT,28800000,0.985,1.4,0.89,1.15,1.2,1.8,buy,5,264112992,0.341,249992000,1023793984,0.812,0.937,2807435008,137.938,3.626,0.046729997,0.062480003,411577000,-2900875,34970000,0.378,-0.081,0.1425,0.089049995,0.07273,MYR,0.2318
2,"No. 59-7, The Boulevard",Mid Valley City Lingkaran Syed Putra,Kuala Lumpur,59200,Malaysia,60 3 2281 2222,60 3 2281 2265,https://wahseong.com,Oil & Gas Equipment & Services,Energy,"Wasco Berhad provides oil and gas, and industrial services worldwide. Its Energy Solutions segment engages in the pipe coating and manufacturing activities; building and operating offshore/onshore field development facilities; and the provision of specialized equipment and services to the power generation, oleochemical, and petrochemical industries. The company's Renewable Energy segment manufactures and supplies specialized equipment for biomass power plants, such as industrial fans, boiler, and turbines. Its Industrial trading & services segment trades in and distributes building materials; and manufactures and trades in industrial pipes for the construction industry. The company also provides management support, construction, property investment, marketing, cathodic protection, corrosion protection, passive fire protection, paint coating, technical training, and treasury services; leases properties and equipment; and manufactures, supplies, and installs sacrificial anodes. In addition, the company offers spiral welded pipes; leases compressors and power generators; designs, engineers, fabricates, and sells gas processing and compression systems, and gas based power generators; services and sells parts of oil and gas processing and compression systems; and provides engineering consulting, fabrication, and maintenance services. Further, it engages in trading, processing and assembly, and storage of bonded goods; technological products development; industrial engineering projects contracting; and steam boilers and energy system projects undertaking activities, as well as pipe coating, fuel, gas, and gas cylinder. Additionally, the company offers spare parts; anti-corrosion and concrete weight coating; line pipe thermal insulation; engineering, design, construction, and installation; general fabrication services; and steel pipes and related products. The company was formerly known as Wah Seong Corporation Berhad and changed its name to Wasco Berhad in May 2023. Wasco Berhad was founded in 1994 and is headquartered in Kuala Lumpur, Malaysia.",3865,"{'maxAge': 1, 'name': 'Vivian  Tay', 'title': 'Chief Human Resource Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.98,1.0,0.98,1.0,0.98,1.0,0.98,1.0,1583884800,0.0,1.691821,49.25,8.954546,798000,798000,1808709,2104830,2104830,0.985,0.99,0,0,762696320,0.54,1.04,0.27167016,0.9688,0.823925,0.0,0.0,MYR,1642247552,0.0060900003,288849065,774310976,0.63240004,0.13588001,0.804,1.2251244,1672444800,1703980800,1688083200,0.377,17094000,0.02,0.11,0.39,0.585,6.569,KLS,EQUITY,5142.KL,5142.KL,WASCO,Wasco Berhad,1026176400,Asia/Kuala_Lumpur,MYT,28800000,0.985,1.4,0.89,1.15,1.2,1.8,buy,5,264112992,0.341,249992000,1023793984,0.812,0.937,2807435008,137.938,3.626,0.046729997,0.062480003,411577000,-2900875,34970000,0.378,-0.081,0.1425,0.089049995,0.07273,MYR,0.2318
3,"No. 59-7, The Boulevard",Mid Valley City Lingkaran Syed Putra,Kuala Lumpur,59200,Malaysia,60 3 2281 2222,60 3 2281 2265,https://wahseong.com,Oil & Gas Equipment & Services,Energy,"Wasco Berhad provides oil and gas, and industrial services worldwide. Its Energy Solutions segment engages in the pipe coating and manufacturing activities; building and operating offshore/onshore field development facilities; and the provision of specialized equipment and services to the power generation, oleochemical, and petrochemical industries. The company's Renewable Energy segment manufactures and supplies specialized equipment for biomass power plants, such as industrial fans, boiler, and turbines. Its Industrial trading & services segment trades in and distributes building materials; and manufactures and trades in industrial pipes for the construction industry. The company also provides management support, construction, property investment, marketing, cathodic protection, corrosion protection, passive fire protection, paint coating, technical training, and treasury services; leases properties and equipment; and manufactures, supplies, and installs sacrificial anodes. In addition, the company offers spiral welded pipes; leases compressors and power generators; designs, engineers, fabricates, and sells gas processing and compression systems, and gas based power generators; services and sells parts of oil and gas processing and compression systems; and provides engineering consulting, fabrication, and maintenance services. Further, it engages in trading, processing and assembly, and storage of bonded goods; technological products development; industrial engineering projects contracting; and steam boilers and energy system projects undertaking activities, as well as pipe coating, fuel, gas, and gas cylinder. Additionally, the company offers spare parts; anti-corrosion and concrete weight coating; line pipe thermal insulation; engineering, design, construction, and installation; general fabrication services; and steel pipes and related products. The company was formerly known as Wah Seong Corporation Berhad and changed its name to Wasco Berhad in May 2023. Wasco Berhad was founded in 1994 and is headquartered in Kuala Lumpur, Malaysia.",3865,"{'maxAge': 1, 'name': 'Mr. Yee Chong Lee', 'age': 53, 'title': 'Chief Exec. Officer of Industrial Engineering Unit', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.98,1.0,0.98,1.0,0.98,1.0,0.98,1.0,1583884800,0.0,1.691821,49.25,8.954546,798000,798000,1808709,2104830,2104830,0.985,0.99,0,0,762696320,0.54,1.04,0.27167016,0.9688,0.823925,0.0,0.0,MYR,1642247552,0.0060900003,288849065,774310976,0.63240004,0.13588001,0.804,1.2251244,1672444800,1703980800,1688083200,0.377,17094000,0.02,0.11,0.39,0.585,6.569,KLS,EQUITY,5142.KL,5142.KL,WASCO,Wasco Berhad,1026176400,Asia/Kuala_Lumpur,MYT,28800000,0.985,1.4,0.89,1.15,1.2,1.8,buy,5,264112992,0.341,249992000,1023793984,0.812,0.937,2807435008,137.938,3.626,0.046729997,0.062480003,411577000,-2900875,34970000,0.378,-0.081,0.1425,0.089049995,0.07273,MYR,0.2318
4,"No. 59-7, The Boulevard",Mid Valley City Lingkaran Syed Putra,Kuala Lumpur,59200,Malaysia,60 3 2281 2222,60 3 2281 2265,https://wahseong.com,Oil & Gas Equipment & Services,Energy,"Wasco Berhad provides oil and gas, and industrial services worldwide. Its Energy Solutions segment engages in the pipe coating and manufacturing activities; building and operating offshore/onshore field development facilities; and the provision of specialized equipment and services to the power generation, oleochemical, and petrochemical industries. The company's Renewable Energy segment manufactures and supplies specialized equipment for biomass power plants, such as industrial fans, boiler, and turbines. Its Industrial trading & services segment trades in and distributes building materials; and manufactures and trades in industrial pipes for the construction industry. The company also provides management support, construction, property investment, marketing, cathodic protection, corrosion protection, passive fire protection, paint coating, technical training, and treasury services; leases properties and equipment; and manufactures, supplies, and installs sacrificial anodes. In addition, the company offers spiral welded pipes; leases compressors and power generators; designs, engineers, fabricates, and sells gas processing and compression systems, and gas based power generators; services and sells parts of oil and gas processing and compression systems; and provides engineering consulting, fabrication, and maintenance services. Further, it engages in trading, processing and assembly, and storage of bonded goods; technological products development; industrial engineering projects contracting; and steam boilers and energy system projects undertaking activities, as well as pipe coating, fuel, gas, and gas cylinder. Additionally, the company offers spare parts; anti-corrosion and concrete weight coating; line pipe thermal insulation; engineering, design, construction, and installation; general fabrication services; and steel pipes and related products. The company was formerly known as Wah Seong Corporation Berhad and changed its name to Wasco Berhad in May 2023. Wasco Berhad was founded in 1994 and is headquartered in Kuala Lumpur, Malaysia.",3865,"{'maxAge': 1, 'name': 'Mr. Eng Hooi Goh', 'age': 41, 'title': 'Chief Exec. Officer of the Industrial Trading & Services Division', 'yearBorn': 1981, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.98,1.0,0.98,1.0,0.98,1.0,0.98,1.0,1583884800,0.0,1.691821,49.25,8.954546,798000,798000,1808709,2104830,2104830,0.985,0.99,0,0,762696320,0.54,1.04,0.27167016,0.9688,0.823925,0.0,0.0,MYR,1642247552,0.0060900003,288849065,774310976,0.63240004,0.13588001,0.804,1.2251244,1672444800,1703980800,1688083200,0.377,17094000,0.02,0.11,0.39,0.585,6.569,KLS,EQUITY,5142.KL,5142.KL,WASCO,Wasco Berhad,1026176400,Asia/Kuala_Lumpur,MYT,28800000,0.985,1.4,0.89,1.15,1.2,1.8,buy,5,264112992,0.341,249992000,1023793984,0.812,0.937,2807435008,137.938,3.626,0.046729997,0.062480003,411577000,-2900875,34970000,0.378,-0.081,0.1425,0.089049995,0.07273,MYR,0.2318
5,"No. 59-7, The Boulevard",Mid Valley City Lingkaran Syed Putra,Kuala Lumpur,59200,Malaysia,60 3 2281 2222,60 3 2281 2265,https://wahseong.com,Oil & Gas Equipment & Services,Energy,"Wasco Berhad provides oil and gas, and industrial services worldwide. Its Energy Solutions segment engages in the pipe coating and manufacturing activities; building and operating offshore/onshore field development facilities; and the provision of specialized equipment and services to the power generation, oleochemical, and petrochemical industries. The company's Renewable Energy segment manufactures and supplies specialized equipment for biomass power plants, such as industrial fans, boiler, and turbines. Its Industrial trading & services segment trades in and distributes building materials; and manufactures and trades in industrial pipes for the construction industry. The company also provides management support, construction, property investment, marketing, cathodic protection, corrosion protection, passive fire protection, paint coating, technical training, and treasury services; leases properties and equipment; and manufactures, supplies, and installs sacrificial anodes. In addition, the company offers spiral welded pipes; leases compressors and power generators; designs, engineers, fabricates, and sells gas processing and compression systems, and gas based power generators; services and sells parts of oil and gas processing and compression systems; and provides engineering consulting, fabrication, and maintenance services. Further, it engages in trading, processing and assembly, and storage of bonded goods; technological products development; industrial engineering projects contracting; and steam boilers and energy system projects undertaking activities, as well as pipe coating, fuel, gas, and gas cylinder. Additionally, the company offers spare parts; anti-corrosion and concrete weight coating; line pipe thermal insulation; engineering, design, construction, and installation; general fabrication services; and steel pipes and related products. The company was formerly known as Wah Seong Corporation Berhad and changed its name to Wasco Berhad in May 2023. Wasco Berhad was founded in 1994 and is headquartered in Kuala Lumpur, Malaysia.",3865,"{'maxAge': 1, 'name': 'Madam Ariesza  Noor', 'age': 44, 'title': 'Chief Strategy Officer', 'yearBorn': 1978, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.98,1.0,0.98,1.0,0.98,1.0,0.98,1.0,1583884800,0.0,1.691821,49.25,8.954546,798000,798000,1808709,2104830,2104830,0.985,0.99,0,0,762696320,0.54,1.04,0.27167016,0.9688,0.823925,0.0,0.0,MYR,1642247552,0.0060900003,288849065,774310976,0.63240004,0.13588001,0.804,1.2251244,1672444800,1703980800,1688083200,0.377,17094000,0.02,0.11,0.39,0.585,6.569,KLS,EQUITY,5142.KL,5142.KL,WASCO,Wasco Berhad,1026176400,Asia/Kuala_Lumpur,MYT,28800000,0.985,1.4,0.89,1.15,1.2,1.8,buy,5,264112992,0.341,249992000,1023793984,0.812,0.937,2807435008,137.938,3.626,0.046729997,0.062480003,411577000,-2900875,34970000,0.378,-0.081,0.1425,0.089049995,0.07273,MYR,0.2318
6,"No. 59-7, The Boulevard",Mid Valley City Lingkaran Syed Putra,Kuala Lumpur,59200,Malaysia,60 3 2281 2222,60 3 2281 2265,https://wahseong.com,Oil & Gas Equipment & Services,Energy,"Wasco Berhad provides oil and gas, and industrial services worldwide. Its Energy Solutions segment engages in the pipe coating and manufacturing activities; building and operating offshore/onshore field development facilities; and the provision of specialized equipment and services to the power generation, oleochemical, and petrochemical industries. The company's Renewable Energy segment manufactures and supplies specialized equipment for biomass power plants, such as industrial fans, boiler, and turbines. Its Industrial trading & services segment trades in and distributes building materials; and manufactures and trades in industrial pipes for the construction industry. The company also provides management support, construction, property investment, marketing, cathodic protection, corrosion protection, passive fire protection, paint coating, technical training, and treasury services; leases properties and equipment; and manufactures, supplies, and installs sacrificial anodes. In addition, the company offers spiral welded pipes; leases compressors and power generators; designs, engineers, fabricates, and sells gas processing and compression systems, and gas based power generators; services and sells parts of oil and gas processing and compression systems; and provides engineering consulting, fabrication, and maintenance services. Further, it engages in trading, processing and assembly, and storage of bonded goods; technological products development; industrial engineering projects contracting; and steam boilers and energy system projects undertaking activities, as well as pipe coating, fuel, gas, and gas cylinder. Additionally, the company offers spare parts; anti-corrosion and concrete weight coating; line pipe thermal insulation; engineering, design, construction, and installation; general fabrication services; and steel pipes and related products. The company was formerly known as Wah Seong Corporation Berhad and changed its name to Wasco Berhad in May 2023. Wasco Berhad was founded in 1994 and is headquartered in Kuala Lumpur, Malaysia.",3865,"{'maxAge': 1, 'name': 'Mr. Shamugam  Karupiah', 'age': 52, 'title': 'Exec. VP of Engineering & Fabrication Division', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.98,1.0,0.98,1.0,0.98,1.0,0.98,1.0,1583884800,0.0,1.691821,49.25,8.954546,798000,798000,1808709,2104830,2104830,0.985,0.99,0,0,762696320,0.54,1.04,0.27167016,0.9688,0.823925,0.0,0.0,MYR,1642247552,0.0060900003,288849065,774310976,0.63240004,0.13588001,0.804,1.2251244,1672444800,1703980800,1688083200,0.377,17094000,0.02,0.11,0.39,0.585,6.569,KLS,EQUITY,5142.KL,5142.KL,WASCO,Wasco Berhad,1026176400,Asia/Kuala_Lumpur,MYT,28800000,0.985,1.4,0.89,1.15,1.2,1.8,buy,5,264112992,0.341,249992000,1023793984,0.812,0.937,2807435008,137.938,3.626,0.046729997,0.062480003,411577000,-2900875,34970000,0.378,-0.081,0.1425,0.089049995,0.07273,MYR,0.2318
7,"No. 59-7, The Boulevard",Mid Valley City Lingkaran Syed Putra,Kuala Lumpur,59200,Malaysia,60 3 2281 2222,60 3 2281 2265,https://wahseong.com,Oil & Gas Equipment & Services,Energy,"Wasco Berhad provides oil and gas, and industrial services worldwide. Its Energy Solutions segment engages in the pipe coating and manufacturing activities; building and operating offshore/onshore field development facilities; and the provision of specialized equipment and services to the power generation, oleochemical, and petrochemical industries. The company's Renewable Energy segment manufactures and supplies specialized equipment for biomass power plants, such as industrial fans, boiler, and turbines. Its Industrial trading & services segment trades in and distributes building materials; and manufactures and trades in industrial pipes for the construction industry. The company also provides management support, construction, property investment, marketing, cathodic protection, corrosion protection, passive fire protection, paint coating, technical training, and treasury services; leases properties and equipment; and manufactures, supplies, and installs sacrificial anodes. In addition, the company offers spiral welded pipes; leases compressors and power generators; designs, engineers, fabricates, and sells gas processing and compression systems, and gas based power generators; services and sells parts of oil and gas processing and compression systems; and provides engineering consulting, fabrication, and maintenance services. Further, it engages in trading, processing and assembly, and storage of bonded goods; technological products development; industrial engineering projects contracting; and steam boilers and energy system projects undertaking activities, as well as pipe coating, fuel, gas, and gas cylinder. Additionally, the company offers spare parts; anti-corrosion and concrete weight coating; line pipe thermal insulation; engineering, design, construction, and installation; general fabrication services; and steel pipes and related products. The company was formerly known as Wah Seong Corporation Berhad and changed its name to Wasco Berhad in May 2023. Wasco Berhad was founded in 1994 and is headquartered in Kuala Lumpur, Malaysia.",3865,"{'maxAge': 1, 'name': 'Mr. .  Sivaramayah', 'age': 50, 'title': 'Head of Group Internal Audit', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.98,1.0,0.98,1.0,0.98,1.0,0.98,1.0,1583884800,0.0,1.691821,49.25,8.954546,798000,798000,1808709,2104830,2104830,0.985,0.99,0,0,762696320,0.54,1.04,0.27167016,0.9688,0.823925,0.0,0.0,MYR,1642247552,0.0060900003,288849065,774310976,0.63240004,0.13588001,0.804,1.2251244,1672444800,1703980800,1688083200,0.377,17094000,0.02,0.11,0.39,0.585,6.569,KLS,EQUITY,5142.KL,5142.KL,WASCO,Wasco Berhad,1026176400,Asia/Kuala_Lumpur,MYT,28800000,0.985,1.4,0.89,1.15,1.2,1.8,buy,5,264112992,0.341,249992000,1023793984,0.812,0.937,2807435008,137.938,3.626,0.046729997,0.062480003,411577000,-2900875,34970000,0.378,-0.081,0.1425,0.089049995,0.07273,MYR,0.2318
8,"No. 59-7, The Boulevard",Mid Valley City Lingkaran Syed Putra,Kuala Lumpur,59200,Malaysia,60 3 2281 2222,60 3 2281 2265,https://wahseong.com,Oil & Gas Equipment & Services,Energy,"Wasco Berhad provides oil and gas, and industrial services worldwide. Its Energy Solutions segment engages in the pipe coating and manufacturing activities; building and operating offshore/onshore field development facilities; and the provision of specialized equipment and services to the power generation, oleochemical, and petrochemical industries. The company's Renewable Energy segment manufactures and supplies specialized equipment for biomass power plants, such as industrial fans, boiler, and turbines. Its Industrial trading & services segment trades in and distributes building materials; and manufactures and trades in industrial pipes for the construction industry. The company also provides management support, construction, property investment, marketing, cathodic protection, corrosion protection, passive fire protection, paint coating, technical training, and treasury services; leases properties and equipment; and manufactures, supplies, and installs sacrificial anodes. In addition, the company offers spiral welded pipes; leases compressors and power generators; designs, engineers, fabricates, and sells gas processing and compression systems, and gas based power generators; services and sells parts of oil and gas processing and compression systems; and provides engineering consulting, fabrication, and maintenance services. Further, it engages in trading, processing and assembly, and storage of bonded goods; technological products development; industrial engineering projects contracting; and steam boilers and energy system projects undertaking activities, as well as pipe coating, fuel, gas, and gas cylinder. Additionally, the company offers spare parts; anti-corrosion and concrete weight coating; line pipe thermal insulation; engineering, design, construction, and installation; general fabrication services; and steel pipes and related products. The company was formerly known as Wah Seong Corporation Berhad and changed its name to Wasco Berhad in May 2023. Wasco Berhad was founded in 1994 and is headquartered in Kuala Lumpur, Malaysia.",3865,"{'maxAge': 1, 'name': 'Mr. Yoke Seong Wong', 'age': 39, 'title': 'Chief Exec. Officer of Agro-Based Unit', 'yearBorn': 1983, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.98,1.0,0.98,1.0,0.98,1.0,0.98,1.0,1583884800,0.0,1.691821,49.25,8.954546,798000,798000,1808709,2104830,2104830,0.985,0.99,0,0,762696320,0.54,1.04,0.27167016,0.9688,0.823925,0.0,0.0,MYR,1642247552,0.0060900003,288849065,774310976,0.63240004,0.13588001,0.804,1.2251244,1672444800,1703980800,1688083200,0.377,17094000,0.02,0.11,0.39,0.585,6.569,KLS,EQUITY,5142.KL,5142.KL,WASCO,Wasco Berhad,1026176400,Asia/Kuala_Lumpur,MYT,28800000,0.985,1.4,0.89,1.15,1.2,1.8,buy,5,264112992,0.341,249992000,1023793984,0.812,0.937,2807435008,137.938,3.626,0.046729997,0.062480003,411577000,-2900875,34970000,0.378,-0.081,0.1425,0.089049995,0.07273,MYR,0.2318
9,"No. 59-7, The Boulevard",Mid Valley City Lingkaran Syed Putra,Kuala Lumpur,59200,Malaysia,60 3 2281 2222,60 3 2281 2265,https://wahseong.com,Oil & Gas Equipment & Services,Energy,"Wasco Berhad provides oil and gas, and industrial services worldwide. Its Energy Solutions segment engages in the pipe coating and manufacturing activities; building and operating offshore/onshore field development facilities; and the provision of specialized equipment and services to the power generation, oleochemical, and petrochemical industries. The company's Renewable Energy segment manufactures and supplies specialized equipment for biomass power plants, such as industrial fans, boiler, and turbines. Its Industrial trading & services segment trades in and distributes building materials; and manufactures and trades in industrial pipes for the construction industry. The company also provides management support, construction, property investment, marketing, cathodic protection, corrosion protection, passive fire protection, paint coating, technical training, and treasury services; leases properties and equipment; and manufactures, supplies, and installs sacrificial anodes. In addition, the company offers spiral welded pipes; leases compressors and power generators; designs, engineers, fabricates, and sells gas processing and compression systems, and gas based power generators; services and sells parts of oil and gas processing and compression systems; and provides engineering consulting, fabrication, and maintenance services. Further, it engages in trading, processing and assembly, and storage of bonded goods; technological products development; industrial engineering projects contracting; and steam boilers and energy system projects undertaking activities, as well as pipe coating, fuel, gas, and gas cylinder. Additionally, the company offers spare parts; anti-corrosion and concrete weight coating; line pipe thermal insulation; engineering, design, construction, and installation; general fabrication services; and steel pipes and related products. The company was formerly known as Wah Seong Corporation Berhad and changed its name to Wasco Berhad in May 2023. Wasco Berhad was founded in 1994 and is headquartered in Kuala Lumpur, Malaysia.",3865,"{'maxAge': 1, 'name': 'Chuen Seng Teoh', 'title': 'Sr. Mang. of ESG', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.98,1.0,0.98,1.0,0.98,1.0,0.98,1.0,1583884800,0.0,1.691821,49.25,8.954546,798000,798000,1808709,2104830,2104830,0.985,0.99,0,0,762696320,0.54,1.04,0.27167016,0.9688,0.823925,0.0,0.0,MYR,1642247552,0.0060900003,288849065,774310976,0.63240004,0.13588001,0.804,1.2251244,1672444800,1703980800,1688083200,0.377,17094000,0.02,0.11,0.39,0.585,6.569,KLS,EQUITY,5142.KL,5142.KL,WASCO,Wasco Berhad,1026176400,Asia/Kuala_Lumpur,MYT,28800000,0.985,1.4,0.89,1.15,1.2,1.8,buy,5,264112992,0.341,249992000,1023793984,0.812,0.937,2807435008,137.938,3.626,0.046729997,0.062480003,411577000,-2900875,34970000,0.378,-0.081,0.1425,0.089049995,0.07273,MYR,0.2318
