,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,114 Broadway,Raynham,MA,02038,United States,508-823-1117,508-823-3117,https://www.osm-inc.com,Specialty Retail,Consumer Cyclical,"Organic Sales and Marketing, Inc. engages in the sale and marketing of non-food natural and organically-certified products. The company sells natural cleaners, which include stain removers, odor controllers, glass cleaners, floor cleaners, degreasers, concrete cleaners, eyeglass cleaners, jewelry cleaners, surface preps, and glue cleaners, as well as natural insecticide-fungicides, and organic fertilizers. Its products have applications in various industries, such as costume jewelry, sporting goods, grocery, optical, health and beauty, footwear, museum stores, historical preservation groups, funeral homes, quilting, and boating. The company was formerly known as Garden Connections, Inc. and changed its name to Organic Sales and Marketing, Inc. in April 2005. Organic Sales and Marketing, Inc. was incorporated in 2003 and is headquartered in Raynham, Massachusetts.",5,"{'maxAge': 1, 'name': 'Mr. Samuel F.H. Jeffries', 'age': 60, 'title': 'Chairman, CEO &  Pres', 'yearBorn': 1962, 'fiscalYear': 2010, 'totalPay': 14107, 'exercisedValue': 0, 'unexercisedValue': 0}",1293753600,86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,2.652143,10000,10000,1325,1111,1111,0.0,0.0,0,0,693035,0.0001,0.0001,1.7354684,0.0001,0.0001,0.0,0.0,USD,494718,-1.4579201,13860700,0.0,0.0,-0.08,1285804800,1317340800,1309392000,-582198,-0.0,1.239,-0.849,PNK,EQUITY,OGSM,OGSM,ORGANIC SALES & MARKETING INC,"Organic Sales and Marketing, Inc.",1209994200,America/New_York,EDT,-14400000,0.0001,none,42608,0.003,-582438,535940,0.07,0.168,399336,0.028,-1.9017799,93594,64826,-116662,1.971,0.3166,-1.45852,-1.46752,USD,
1,114 Broadway,Raynham,MA,02038,United States,508-823-1117,508-823-3117,https://www.osm-inc.com,Specialty Retail,Consumer Cyclical,"Organic Sales and Marketing, Inc. engages in the sale and marketing of non-food natural and organically-certified products. The company sells natural cleaners, which include stain removers, odor controllers, glass cleaners, floor cleaners, degreasers, concrete cleaners, eyeglass cleaners, jewelry cleaners, surface preps, and glue cleaners, as well as natural insecticide-fungicides, and organic fertilizers. Its products have applications in various industries, such as costume jewelry, sporting goods, grocery, optical, health and beauty, footwear, museum stores, historical preservation groups, funeral homes, quilting, and boating. The company was formerly known as Garden Connections, Inc. and changed its name to Organic Sales and Marketing, Inc. in April 2005. Organic Sales and Marketing, Inc. was incorporated in 2003 and is headquartered in Raynham, Massachusetts.",5,"{'maxAge': 1, 'name': 'Mr. Keith D. Lowey CPA', 'age': 60, 'title': 'CFO & Treasurer', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",1293753600,86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,2.652143,10000,10000,1325,1111,1111,0.0,0.0,0,0,693035,0.0001,0.0001,1.7354684,0.0001,0.0001,0.0,0.0,USD,494718,-1.4579201,13860700,0.0,0.0,-0.08,1285804800,1317340800,1309392000,-582198,-0.0,1.239,-0.849,PNK,EQUITY,OGSM,OGSM,ORGANIC SALES & MARKETING INC,"Organic Sales and Marketing, Inc.",1209994200,America/New_York,EDT,-14400000,0.0001,none,42608,0.003,-582438,535940,0.07,0.168,399336,0.028,-1.9017799,93594,64826,-116662,1.971,0.3166,-1.45852,-1.46752,USD,
2,114 Broadway,Raynham,MA,02038,United States,508-823-1117,508-823-3117,https://www.osm-inc.com,Specialty Retail,Consumer Cyclical,"Organic Sales and Marketing, Inc. engages in the sale and marketing of non-food natural and organically-certified products. The company sells natural cleaners, which include stain removers, odor controllers, glass cleaners, floor cleaners, degreasers, concrete cleaners, eyeglass cleaners, jewelry cleaners, surface preps, and glue cleaners, as well as natural insecticide-fungicides, and organic fertilizers. Its products have applications in various industries, such as costume jewelry, sporting goods, grocery, optical, health and beauty, footwear, museum stores, historical preservation groups, funeral homes, quilting, and boating. The company was formerly known as Garden Connections, Inc. and changed its name to Organic Sales and Marketing, Inc. in April 2005. Organic Sales and Marketing, Inc. was incorporated in 2003 and is headquartered in Raynham, Massachusetts.",5,"{'maxAge': 1, 'name': 'Ms. Joanne L.H. Anderson', 'age': 64, 'title': 'VP & Director', 'yearBorn': 1958, 'exercisedValue': 0, 'unexercisedValue': 0}",1293753600,86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,2.652143,10000,10000,1325,1111,1111,0.0,0.0,0,0,693035,0.0001,0.0001,1.7354684,0.0001,0.0001,0.0,0.0,USD,494718,-1.4579201,13860700,0.0,0.0,-0.08,1285804800,1317340800,1309392000,-582198,-0.0,1.239,-0.849,PNK,EQUITY,OGSM,OGSM,ORGANIC SALES & MARKETING INC,"Organic Sales and Marketing, Inc.",1209994200,America/New_York,EDT,-14400000,0.0001,none,42608,0.003,-582438,535940,0.07,0.168,399336,0.028,-1.9017799,93594,64826,-116662,1.971,0.3166,-1.45852,-1.46752,USD,
3,114 Broadway,Raynham,MA,02038,United States,508-823-1117,508-823-3117,https://www.osm-inc.com,Specialty Retail,Consumer Cyclical,"Organic Sales and Marketing, Inc. engages in the sale and marketing of non-food natural and organically-certified products. The company sells natural cleaners, which include stain removers, odor controllers, glass cleaners, floor cleaners, degreasers, concrete cleaners, eyeglass cleaners, jewelry cleaners, surface preps, and glue cleaners, as well as natural insecticide-fungicides, and organic fertilizers. Its products have applications in various industries, such as costume jewelry, sporting goods, grocery, optical, health and beauty, footwear, museum stores, historical preservation groups, funeral homes, quilting, and boating. The company was formerly known as Garden Connections, Inc. and changed its name to Organic Sales and Marketing, Inc. in April 2005. Organic Sales and Marketing, Inc. was incorporated in 2003 and is headquartered in Raynham, Massachusetts.",5,"{'maxAge': 1, 'name': 'Mr. Michael  Ernst', 'age': 70, 'title': 'Sec. and Director', 'yearBorn': 1952, 'exercisedValue': 0, 'unexercisedValue': 0}",1293753600,86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,2.652143,10000,10000,1325,1111,1111,0.0,0.0,0,0,693035,0.0001,0.0001,1.7354684,0.0001,0.0001,0.0,0.0,USD,494718,-1.4579201,13860700,0.0,0.0,-0.08,1285804800,1317340800,1309392000,-582198,-0.0,1.239,-0.849,PNK,EQUITY,OGSM,OGSM,ORGANIC SALES & MARKETING INC,"Organic Sales and Marketing, Inc.",1209994200,America/New_York,EDT,-14400000,0.0001,none,42608,0.003,-582438,535940,0.07,0.168,399336,0.028,-1.9017799,93594,64826,-116662,1.971,0.3166,-1.45852,-1.46752,USD,
