,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Taipei Metro Tower,"30th Floor 207, Tun Hwa South Road, Sec. 2 Da'an District",Taipei City,10675,Taiwan,886 2 2733 8000,886 2 2736 6263,https://www.acc.com.tw,Building Materials,Basic Materials,"Asia Cement Corporation engages in the manufacturing and selling cement, clinker, ready-mixed concrete, and cement related products in China, Taiwan, and internationally. It is also involved in reforestation and leasing business. Asia Cement Corporation was incorporated in 1957 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'Mr. Kun-Yen  Lee', 'age': 82, 'title': 'Pres & Director', 'yearBorn': 1940, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,40.25,40.35,40.25,40.5,40.25,40.35,40.25,40.5,2.3,0.056900002,1689811200,0.9496,6.48,0.413231,11.298883,11.36236,6594314,6594314,6593897,4035645,4035645,40.4,40.45,0,0,143458353152,36.6,44.8,1.6581558,40.549,42.449,2.3,0.057142857,TWD,188753133568,0.13727,2732094807,3546560000,0.33490002,0.18552999,45.522,0.8885814,1672444800,1703980800,1688083200,-0.066,11876195328,3.58,3.56,0.28,1020:1000,1409184000,2.182,16.44,TAI,EQUITY,1102.TW,1102.TW,ASIA CEMENT CORP,Asia Cement Corporation,946947600,Asia/Taipei,CST,28800000,40.45,50.0,31.9,41.95,41.9,2.8,hold,6,95580692480,26.95,11481159680,118198706176,1.293,1.406,86516809728,64.195,26.111,0.01361,0.06801,11755482000,2690240512,4972635136,-0.066,-0.137,0.11512,0.13270001,0.08327,TWD,
1,Taipei Metro Tower,"30th Floor 207, Tun Hwa South Road, Sec. 2 Da'an District",Taipei City,10675,Taiwan,886 2 2733 8000,886 2 2736 6263,https://www.acc.com.tw,Building Materials,Basic Materials,"Asia Cement Corporation engages in the manufacturing and selling cement, clinker, ready-mixed concrete, and cement related products in China, Taiwan, and internationally. It is also involved in reforestation and leasing business. Asia Cement Corporation was incorporated in 1957 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'Ms. Ling-Ling  Wu', 'age': 56, 'title': 'Sr. VP, CFO & Director', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,40.25,40.35,40.25,40.5,40.25,40.35,40.25,40.5,2.3,0.056900002,1689811200,0.9496,6.48,0.413231,11.298883,11.36236,6594314,6594314,6593897,4035645,4035645,40.4,40.45,0,0,143458353152,36.6,44.8,1.6581558,40.549,42.449,2.3,0.057142857,TWD,188753133568,0.13727,2732094807,3546560000,0.33490002,0.18552999,45.522,0.8885814,1672444800,1703980800,1688083200,-0.066,11876195328,3.58,3.56,0.28,1020:1000,1409184000,2.182,16.44,TAI,EQUITY,1102.TW,1102.TW,ASIA CEMENT CORP,Asia Cement Corporation,946947600,Asia/Taipei,CST,28800000,40.45,50.0,31.9,41.95,41.9,2.8,hold,6,95580692480,26.95,11481159680,118198706176,1.293,1.406,86516809728,64.195,26.111,0.01361,0.06801,11755482000,2690240512,4972635136,-0.066,-0.137,0.11512,0.13270001,0.08327,TWD,
2,Taipei Metro Tower,"30th Floor 207, Tun Hwa South Road, Sec. 2 Da'an District",Taipei City,10675,Taiwan,886 2 2733 8000,886 2 2736 6263,https://www.acc.com.tw,Building Materials,Basic Materials,"Asia Cement Corporation engages in the manufacturing and selling cement, clinker, ready-mixed concrete, and cement related products in China, Taiwan, and internationally. It is also involved in reforestation and leasing business. Asia Cement Corporation was incorporated in 1957 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'Ms. H. Y.  Kao', 'title': 'Assistant VP of Accounting Department & Mang. of Accounting Department', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,40.25,40.35,40.25,40.5,40.25,40.35,40.25,40.5,2.3,0.056900002,1689811200,0.9496,6.48,0.413231,11.298883,11.36236,6594314,6594314,6593897,4035645,4035645,40.4,40.45,0,0,143458353152,36.6,44.8,1.6581558,40.549,42.449,2.3,0.057142857,TWD,188753133568,0.13727,2732094807,3546560000,0.33490002,0.18552999,45.522,0.8885814,1672444800,1703980800,1688083200,-0.066,11876195328,3.58,3.56,0.28,1020:1000,1409184000,2.182,16.44,TAI,EQUITY,1102.TW,1102.TW,ASIA CEMENT CORP,Asia Cement Corporation,946947600,Asia/Taipei,CST,28800000,40.45,50.0,31.9,41.95,41.9,2.8,hold,6,95580692480,26.95,11481159680,118198706176,1.293,1.406,86516809728,64.195,26.111,0.01361,0.06801,11755482000,2690240512,4972635136,-0.066,-0.137,0.11512,0.13270001,0.08327,TWD,
3,Taipei Metro Tower,"30th Floor 207, Tun Hwa South Road, Sec. 2 Da'an District",Taipei City,10675,Taiwan,886 2 2733 8000,886 2 2736 6263,https://www.acc.com.tw,Building Materials,Basic Materials,"Asia Cement Corporation engages in the manufacturing and selling cement, clinker, ready-mixed concrete, and cement related products in China, Taiwan, and internationally. It is also involved in reforestation and leasing business. Asia Cement Corporation was incorporated in 1957 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'Ji-Fa  Li', 'title': 'Chief Information Security Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,40.25,40.35,40.25,40.5,40.25,40.35,40.25,40.5,2.3,0.056900002,1689811200,0.9496,6.48,0.413231,11.298883,11.36236,6594314,6594314,6593897,4035645,4035645,40.4,40.45,0,0,143458353152,36.6,44.8,1.6581558,40.549,42.449,2.3,0.057142857,TWD,188753133568,0.13727,2732094807,3546560000,0.33490002,0.18552999,45.522,0.8885814,1672444800,1703980800,1688083200,-0.066,11876195328,3.58,3.56,0.28,1020:1000,1409184000,2.182,16.44,TAI,EQUITY,1102.TW,1102.TW,ASIA CEMENT CORP,Asia Cement Corporation,946947600,Asia/Taipei,CST,28800000,40.45,50.0,31.9,41.95,41.9,2.8,hold,6,95580692480,26.95,11481159680,118198706176,1.293,1.406,86516809728,64.195,26.111,0.01361,0.06801,11755482000,2690240512,4972635136,-0.066,-0.137,0.11512,0.13270001,0.08327,TWD,
4,Taipei Metro Tower,"30th Floor 207, Tun Hwa South Road, Sec. 2 Da'an District",Taipei City,10675,Taiwan,886 2 2733 8000,886 2 2736 6263,https://www.acc.com.tw,Building Materials,Basic Materials,"Asia Cement Corporation engages in the manufacturing and selling cement, clinker, ready-mixed concrete, and cement related products in China, Taiwan, and internationally. It is also involved in reforestation and leasing business. Asia Cement Corporation was incorporated in 1957 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'Mr. S. J.  Lin', 'age': 78, 'title': 'Pres & Director - Shanghai Yali Cement Products Co Ltd & Shanghai Yafu Cement Products Co Ltd', 'yearBorn': 1944, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,40.25,40.35,40.25,40.5,40.25,40.35,40.25,40.5,2.3,0.056900002,1689811200,0.9496,6.48,0.413231,11.298883,11.36236,6594314,6594314,6593897,4035645,4035645,40.4,40.45,0,0,143458353152,36.6,44.8,1.6581558,40.549,42.449,2.3,0.057142857,TWD,188753133568,0.13727,2732094807,3546560000,0.33490002,0.18552999,45.522,0.8885814,1672444800,1703980800,1688083200,-0.066,11876195328,3.58,3.56,0.28,1020:1000,1409184000,2.182,16.44,TAI,EQUITY,1102.TW,1102.TW,ASIA CEMENT CORP,Asia Cement Corporation,946947600,Asia/Taipei,CST,28800000,40.45,50.0,31.9,41.95,41.9,2.8,hold,6,95580692480,26.95,11481159680,118198706176,1.293,1.406,86516809728,64.195,26.111,0.01361,0.06801,11755482000,2690240512,4972635136,-0.066,-0.137,0.11512,0.13270001,0.08327,TWD,
5,Taipei Metro Tower,"30th Floor 207, Tun Hwa South Road, Sec. 2 Da'an District",Taipei City,10675,Taiwan,886 2 2733 8000,886 2 2736 6263,https://www.acc.com.tw,Building Materials,Basic Materials,"Asia Cement Corporation engages in the manufacturing and selling cement, clinker, ready-mixed concrete, and cement related products in China, Taiwan, and internationally. It is also involved in reforestation and leasing business. Asia Cement Corporation was incorporated in 1957 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'W. T.  Hsu', 'title': 'Pres of Fu Ming Transportation Co Ltd and Director of Fu Ming Transportation Co Ltd', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,40.25,40.35,40.25,40.5,40.25,40.35,40.25,40.5,2.3,0.056900002,1689811200,0.9496,6.48,0.413231,11.298883,11.36236,6594314,6594314,6593897,4035645,4035645,40.4,40.45,0,0,143458353152,36.6,44.8,1.6581558,40.549,42.449,2.3,0.057142857,TWD,188753133568,0.13727,2732094807,3546560000,0.33490002,0.18552999,45.522,0.8885814,1672444800,1703980800,1688083200,-0.066,11876195328,3.58,3.56,0.28,1020:1000,1409184000,2.182,16.44,TAI,EQUITY,1102.TW,1102.TW,ASIA CEMENT CORP,Asia Cement Corporation,946947600,Asia/Taipei,CST,28800000,40.45,50.0,31.9,41.95,41.9,2.8,hold,6,95580692480,26.95,11481159680,118198706176,1.293,1.406,86516809728,64.195,26.111,0.01361,0.06801,11755482000,2690240512,4972635136,-0.066,-0.137,0.11512,0.13270001,0.08327,TWD,
