,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,400 Rella Boulevard,Suite 174,Suffern,NY,10901,United States,845-368-0110,https://www.360entertainmentandproductions.com,Entertainment,Communication Services,"VGTel, Inc. develops, finances, produces, and distributes movies and 4K ultra high definition (UHD) content. It also offers UHD scanning and post production services and support. The company is headquartered in Suffern, New York.","{'maxAge': 1, 'name': 'Mr. Mark B. Newbauer', 'age': 48, 'title': 'CEO & Director', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,42.268673,27320,27320,95363,3035,3035,5.0,9.85,500,500,8123,0.0001,0.0008,-0.89253926,0.000156,0.000114,0.0,0.0,USD,370007,0.0,22075225,27075200,0.0,0.0,-0.042,1396224000,1427760000,1419984000,-2009999,-0.08,1:1,1336694400,-40.656,-0.579,PNK,EQUITY,VGTL,VGTL,VGTEL INC,"VGTel, Inc.",1255354200,America/New_York,EDT,-14400000,0.0001,none,661108,0.024,-639374,1028408,0.342,0.352,-9101,-0.0,-0.67557,270688,-510962,0.0,0.0,71.66377,USD,
1,400 Rella Boulevard,Suite 174,Suffern,NY,10901,United States,845-368-0110,https://www.360entertainmentandproductions.com,Entertainment,Communication Services,"VGTel, Inc. develops, finances, produces, and distributes movies and 4K ultra high definition (UHD) content. It also offers UHD scanning and post production services and support. The company is headquartered in Suffern, New York.","{'maxAge': 1, 'name': 'Brian  Kistler', 'title': 'Pres & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,42.268673,27320,27320,95363,3035,3035,5.0,9.85,500,500,8123,0.0001,0.0008,-0.89253926,0.000156,0.000114,0.0,0.0,USD,370007,0.0,22075225,27075200,0.0,0.0,-0.042,1396224000,1427760000,1419984000,-2009999,-0.08,1:1,1336694400,-40.656,-0.579,PNK,EQUITY,VGTL,VGTL,VGTEL INC,"VGTel, Inc.",1255354200,America/New_York,EDT,-14400000,0.0001,none,661108,0.024,-639374,1028408,0.342,0.352,-9101,-0.0,-0.67557,270688,-510962,0.0,0.0,71.66377,USD,
2,400 Rella Boulevard,Suite 174,Suffern,NY,10901,United States,845-368-0110,https://www.360entertainmentandproductions.com,Entertainment,Communication Services,"VGTel, Inc. develops, finances, produces, and distributes movies and 4K ultra high definition (UHD) content. It also offers UHD scanning and post production services and support. The company is headquartered in Suffern, New York.","{'maxAge': 1, 'name': 'Mr. Greg  Passmore', 'title': 'Chief Technology Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,42.268673,27320,27320,95363,3035,3035,5.0,9.85,500,500,8123,0.0001,0.0008,-0.89253926,0.000156,0.000114,0.0,0.0,USD,370007,0.0,22075225,27075200,0.0,0.0,-0.042,1396224000,1427760000,1419984000,-2009999,-0.08,1:1,1336694400,-40.656,-0.579,PNK,EQUITY,VGTL,VGTL,VGTEL INC,"VGTel, Inc.",1255354200,America/New_York,EDT,-14400000,0.0001,none,661108,0.024,-639374,1028408,0.342,0.352,-9101,-0.0,-0.67557,270688,-510962,0.0,0.0,71.66377,USD,
