,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,7 Rue du Gabian,Monaco,98000,Monaco,377 93 25 09 40,377 93 25 09 42,https://www.costamare.com,Marine Shipping,Industrials,"Costamare Inc. engages in owning and chartering containerships and dry bulk vessels that are chartered to liner companies providing transportation of cargoes worldwide. As of March 21, 2023, it had a fleet of fleet of 71 containerships and 45 dry bulk vessels. The company was founded in 1974 and is based in Monaco.",2700,"{'maxAge': 1, 'name': 'Mr. Konstantinos V. Konstantakopoulos', 'age': 53, 'title': 'Chairman & CEO', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.78,9.77,9.53,9.81,9.78,9.77,9.53,9.81,0.46,0.0481,1689724800,0.11270001,5.4,1.470954,2.3455882,3.3229165,642639,642639,658093,395940,395940,9.5,9.55,800,800,1125833856,7.71,11.85,0.9613383,10.347,9.61745,0.46,0.047034767,USD,3044065024,0.45272,38663237,117642000,1948541,2820194,1690761600,1693440000,0.0166,0.61582,0.23391001,3.25,0.0416,19.186,0.49880117,1672444800,1703980800,1688083200,-0.417,499118016,4.08,2.88,-0.17,2.599,5.238,NYQ,EQUITY,CMRE,CMRE,Costamare Inc.,Costamare Inc.,1288877400,America/New_York,EDT,-14400000,9.57,13.0,10.0,11.0,10.0,2.3,buy,3,904921024,7.54,581193984,2760843008,1.471,1.682,1171111040,117.875,9.589,0.05155,0.24983999,766655000,382952640,369808992,-0.438,0.263,0.55998003,0.49627,0.35452998,USD,
1,7 Rue du Gabian,Monaco,98000,Monaco,377 93 25 09 40,377 93 25 09 42,https://www.costamare.com,Marine Shipping,Industrials,"Costamare Inc. engages in owning and chartering containerships and dry bulk vessels that are chartered to liner companies providing transportation of cargoes worldwide. As of March 21, 2023, it had a fleet of fleet of 71 containerships and 45 dry bulk vessels. The company was founded in 1974 and is based in Monaco.",2700,"{'maxAge': 1, 'name': 'Mr. Gregory G. Zikos', 'age': 53, 'title': 'CFO & Director', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.78,9.77,9.53,9.81,9.78,9.77,9.53,9.81,0.46,0.0481,1689724800,0.11270001,5.4,1.470954,2.3455882,3.3229165,642639,642639,658093,395940,395940,9.5,9.55,800,800,1125833856,7.71,11.85,0.9613383,10.347,9.61745,0.46,0.047034767,USD,3044065024,0.45272,38663237,117642000,1948541,2820194,1690761600,1693440000,0.0166,0.61582,0.23391001,3.25,0.0416,19.186,0.49880117,1672444800,1703980800,1688083200,-0.417,499118016,4.08,2.88,-0.17,2.599,5.238,NYQ,EQUITY,CMRE,CMRE,Costamare Inc.,Costamare Inc.,1288877400,America/New_York,EDT,-14400000,9.57,13.0,10.0,11.0,10.0,2.3,buy,3,904921024,7.54,581193984,2760843008,1.471,1.682,1171111040,117.875,9.589,0.05155,0.24983999,766655000,382952640,369808992,-0.438,0.263,0.55998003,0.49627,0.35452998,USD,
2,7 Rue du Gabian,Monaco,98000,Monaco,377 93 25 09 40,377 93 25 09 42,https://www.costamare.com,Marine Shipping,Industrials,"Costamare Inc. engages in owning and chartering containerships and dry bulk vessels that are chartered to liner companies providing transportation of cargoes worldwide. As of March 21, 2023, it had a fleet of fleet of 71 containerships and 45 dry bulk vessels. The company was founded in 1974 and is based in Monaco.",2700,"{'maxAge': 1, 'name': 'Mr. Anastasios  Gabrielides', 'age': 57, 'title': 'Gen. Counsel & Sec.', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.78,9.77,9.53,9.81,9.78,9.77,9.53,9.81,0.46,0.0481,1689724800,0.11270001,5.4,1.470954,2.3455882,3.3229165,642639,642639,658093,395940,395940,9.5,9.55,800,800,1125833856,7.71,11.85,0.9613383,10.347,9.61745,0.46,0.047034767,USD,3044065024,0.45272,38663237,117642000,1948541,2820194,1690761600,1693440000,0.0166,0.61582,0.23391001,3.25,0.0416,19.186,0.49880117,1672444800,1703980800,1688083200,-0.417,499118016,4.08,2.88,-0.17,2.599,5.238,NYQ,EQUITY,CMRE,CMRE,Costamare Inc.,Costamare Inc.,1288877400,America/New_York,EDT,-14400000,9.57,13.0,10.0,11.0,10.0,2.3,buy,3,904921024,7.54,581193984,2760843008,1.471,1.682,1171111040,117.875,9.589,0.05155,0.24983999,766655000,382952640,369808992,-0.438,0.263,0.55998003,0.49627,0.35452998,USD,
