,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,4747 Bethesda Avenue,Suite 1100,Bethesda,MD,20814-5422,United States,240 507 1300,240 396 5626,https://www.pebblebrookhotels.com,REIT—Hotel & Motel,Real Estate,"Pebblebrook Hotel Trust (NYSE: PEB) is a publicly traded real estate investment trust (REIT) and the largest owner of urban and resort lifestyle hotels and resorts in the United States. The Company owns 47 hotels and resorts, totaling approximately 12,200 guest rooms across 13 urban and resort markets.",58,"{'maxAge': 1, 'name': 'Mr. Jon E. Bortz CPA', 'age': 66, 'title': 'Chairman & CEO', 'yearBorn': 1956, 'fiscalYear': 2022, 'totalPay': 2364623, 'exercisedValue': 0, 'unexercisedValue': 0}",1,6,3,3,3,1693526400,1672444800,86400,2,14.39,14.31,14.21,14.79,14.39,14.31,14.21,14.79,0.04,0.0028,1687996800,2.42,1.832641,-49.033333,3876588,3876588,2085277,1879420,1879420,14.78,15.41,1200,800,1772584448,12.37,17.87,1.242732,14.4756,14.3845,0.04,0.002779708,USD,4395056128,0.0043200003,118358133,120502000,21185274,25232288,1690761600,1693440000,0.1758,0.0175,1.33302,11.69,0.26479998,24.272,0.60604817,1672444800,1703980800,1688083200,0.598,-30053000,-0.23,-0.3,-4.7,3.081,13.929,NYQ,EQUITY,PEB,PEB,Pebblebrook Hotel Trust,Pebblebrook Hotel Trust,1260369000,America/New_York,EDT,-14400000,14.71,28.0,11.0,16.32,16.0,2.9,hold,11,219851008,1.824,315524992,2752302080,1.152,1.523,1426360960,91.618,11.25,0.00792,0.00341,382283000,390697632,256338000,0.973,-0.033,0.25531998,0.22121,0.05538,USD,
1,4747 Bethesda Avenue,Suite 1100,Bethesda,MD,20814-5422,United States,240 507 1300,240 396 5626,https://www.pebblebrookhotels.com,REIT—Hotel & Motel,Real Estate,"Pebblebrook Hotel Trust (NYSE: PEB) is a publicly traded real estate investment trust (REIT) and the largest owner of urban and resort lifestyle hotels and resorts in the United States. The Company owns 47 hotels and resorts, totaling approximately 12,200 guest rooms across 13 urban and resort markets.",58,"{'maxAge': 1, 'name': 'Mr. Raymond D. Martz', 'age': 52, 'title': 'Co-Pres, CFO, Treasurer & Sec.', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 1203136, 'exercisedValue': 0, 'unexercisedValue': 0}",1,6,3,3,3,1693526400,1672444800,86400,2,14.39,14.31,14.21,14.79,14.39,14.31,14.21,14.79,0.04,0.0028,1687996800,2.42,1.832641,-49.033333,3876588,3876588,2085277,1879420,1879420,14.78,15.41,1200,800,1772584448,12.37,17.87,1.242732,14.4756,14.3845,0.04,0.002779708,USD,4395056128,0.0043200003,118358133,120502000,21185274,25232288,1690761600,1693440000,0.1758,0.0175,1.33302,11.69,0.26479998,24.272,0.60604817,1672444800,1703980800,1688083200,0.598,-30053000,-0.23,-0.3,-4.7,3.081,13.929,NYQ,EQUITY,PEB,PEB,Pebblebrook Hotel Trust,Pebblebrook Hotel Trust,1260369000,America/New_York,EDT,-14400000,14.71,28.0,11.0,16.32,16.0,2.9,hold,11,219851008,1.824,315524992,2752302080,1.152,1.523,1426360960,91.618,11.25,0.00792,0.00341,382283000,390697632,256338000,0.973,-0.033,0.25531998,0.22121,0.05538,USD,
2,4747 Bethesda Avenue,Suite 1100,Bethesda,MD,20814-5422,United States,240 507 1300,240 396 5626,https://www.pebblebrookhotels.com,REIT—Hotel & Motel,Real Estate,"Pebblebrook Hotel Trust (NYSE: PEB) is a publicly traded real estate investment trust (REIT) and the largest owner of urban and resort lifestyle hotels and resorts in the United States. The Company owns 47 hotels and resorts, totaling approximately 12,200 guest rooms across 13 urban and resort markets.",58,"{'maxAge': 1, 'name': 'Mr. Thomas Charles Fisher', 'age': 51, 'title': 'Co-Pres & Chief Investment Officer', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 1197063, 'exercisedValue': 0, 'unexercisedValue': 0}",1,6,3,3,3,1693526400,1672444800,86400,2,14.39,14.31,14.21,14.79,14.39,14.31,14.21,14.79,0.04,0.0028,1687996800,2.42,1.832641,-49.033333,3876588,3876588,2085277,1879420,1879420,14.78,15.41,1200,800,1772584448,12.37,17.87,1.242732,14.4756,14.3845,0.04,0.002779708,USD,4395056128,0.0043200003,118358133,120502000,21185274,25232288,1690761600,1693440000,0.1758,0.0175,1.33302,11.69,0.26479998,24.272,0.60604817,1672444800,1703980800,1688083200,0.598,-30053000,-0.23,-0.3,-4.7,3.081,13.929,NYQ,EQUITY,PEB,PEB,Pebblebrook Hotel Trust,Pebblebrook Hotel Trust,1260369000,America/New_York,EDT,-14400000,14.71,28.0,11.0,16.32,16.0,2.9,hold,11,219851008,1.824,315524992,2752302080,1.152,1.523,1426360960,91.618,11.25,0.00792,0.00341,382283000,390697632,256338000,0.973,-0.033,0.25531998,0.22121,0.05538,USD,
3,4747 Bethesda Avenue,Suite 1100,Bethesda,MD,20814-5422,United States,240 507 1300,240 396 5626,https://www.pebblebrookhotels.com,REIT—Hotel & Motel,Real Estate,"Pebblebrook Hotel Trust (NYSE: PEB) is a publicly traded real estate investment trust (REIT) and the largest owner of urban and resort lifestyle hotels and resorts in the United States. The Company owns 47 hotels and resorts, totaling approximately 12,200 guest rooms across 13 urban and resort markets.",58,"{'maxAge': 1, 'name': 'Ms. Gabrielle  Gordon', 'title': 'Director of Fin.', 'exercisedValue': 0, 'unexercisedValue': 0}",1,6,3,3,3,1693526400,1672444800,86400,2,14.39,14.31,14.21,14.79,14.39,14.31,14.21,14.79,0.04,0.0028,1687996800,2.42,1.832641,-49.033333,3876588,3876588,2085277,1879420,1879420,14.78,15.41,1200,800,1772584448,12.37,17.87,1.242732,14.4756,14.3845,0.04,0.002779708,USD,4395056128,0.0043200003,118358133,120502000,21185274,25232288,1690761600,1693440000,0.1758,0.0175,1.33302,11.69,0.26479998,24.272,0.60604817,1672444800,1703980800,1688083200,0.598,-30053000,-0.23,-0.3,-4.7,3.081,13.929,NYQ,EQUITY,PEB,PEB,Pebblebrook Hotel Trust,Pebblebrook Hotel Trust,1260369000,America/New_York,EDT,-14400000,14.71,28.0,11.0,16.32,16.0,2.9,hold,11,219851008,1.824,315524992,2752302080,1.152,1.523,1426360960,91.618,11.25,0.00792,0.00341,382283000,390697632,256338000,0.973,-0.033,0.25531998,0.22121,0.05538,USD,
4,4747 Bethesda Avenue,Suite 1100,Bethesda,MD,20814-5422,United States,240 507 1300,240 396 5626,https://www.pebblebrookhotels.com,REIT—Hotel & Motel,Real Estate,"Pebblebrook Hotel Trust (NYSE: PEB) is a publicly traded real estate investment trust (REIT) and the largest owner of urban and resort lifestyle hotels and resorts in the United States. The Company owns 47 hotels and resorts, totaling approximately 12,200 guest rooms across 13 urban and resort markets.",58,"{'maxAge': 1, 'name': 'Mr. Andrew H. Dittamo', 'age': 48, 'title': 'VP & Controller', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",1,6,3,3,3,1693526400,1672444800,86400,2,14.39,14.31,14.21,14.79,14.39,14.31,14.21,14.79,0.04,0.0028,1687996800,2.42,1.832641,-49.033333,3876588,3876588,2085277,1879420,1879420,14.78,15.41,1200,800,1772584448,12.37,17.87,1.242732,14.4756,14.3845,0.04,0.002779708,USD,4395056128,0.0043200003,118358133,120502000,21185274,25232288,1690761600,1693440000,0.1758,0.0175,1.33302,11.69,0.26479998,24.272,0.60604817,1672444800,1703980800,1688083200,0.598,-30053000,-0.23,-0.3,-4.7,3.081,13.929,NYQ,EQUITY,PEB,PEB,Pebblebrook Hotel Trust,Pebblebrook Hotel Trust,1260369000,America/New_York,EDT,-14400000,14.71,28.0,11.0,16.32,16.0,2.9,hold,11,219851008,1.824,315524992,2752302080,1.152,1.523,1426360960,91.618,11.25,0.00792,0.00341,382283000,390697632,256338000,0.973,-0.033,0.25531998,0.22121,0.05538,USD,
