,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,7230 Indian Creek Lane,Suite 201,Las Vegas,NV,89149,United States,702-336-0356,https://www.tigeroilandenergy.com,Oil & Gas E&P,Oil & Gas E&P,Energy,Energy,"Tiger Oil and Energy, Inc. focuses on the exploration, development, and production of oil and gas assets in the United States. It holds a 30% working interest in the DeFore and Stalnaker leases in Cowley County, Kansas. The company was formerly known as UTEC, Inc. and changed its name to Tiger Oil and Energy, Inc. in September 2010. Tiger Oil and Energy, Inc. is headquartered in Las Vegas, Nevada.","{'maxAge': 1, 'name': 'Mr. Howard H. Bouch', 'age': 77, 'title': 'Pres, Chairman, CEO, CFO, Treasurer, Sec. & Director', 'yearBorn': 1945, 'fiscalYear': 2018, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,48.060513,5000,5000,8872,0,0,0.0,0.0,0,0,4496,1e-06,0.0002,0.40991977,0.0001,8.96e-05,0.0,0.0,USD,844215,0.0,1234772003,1498909952,0.01155,0.0,4496719872,-0.002,1546214400,1577750400,1569801600,-1212979,-0.0,76.971,-3.098,0.0,0.14113986,PNK,EQUITY,TGRO,TGRO,TIGER OIL & ENERGY INC,"Tiger Oil and Energy, Inc.",1256131800,America/New_York,EDT,37179c85-461d-3489-91e0-cd4abf40b06a,finmb_25599973,-14400000,1e-06,none,14877,0.0,-272537,857742,0.011,0.011,10968,0.0,-6.63996,-23963,-66850,-268787,0.998,-1.04276,0.0,-24.93937,USD,
